rcs_m2,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,sensing_allocated_w,communication_allocated_w,rho_mean,rho_std,rho_vector,power_search_seconds,table_builds,accepted_power_moves,predicted_objective_gain
0.05,58,balanced_fixed_power,0.5,0.07,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,59,v1,0.4,0.04,6,38,10,1.0,3840.0,6.400000000000001,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,59,joint_fixed_power,0.3,0.043333333333333335,5,38,10,1.0,3200.0,5.333333333333334,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,59,uniform_power_joint,0.3,0.043333333333333335,5,38,10,1.0,3200.0,5.333333333333334,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,59,node_power_fixed_set,0.4,0.04666666666666667,5,38,10,1.0,3200.0,5.333333333333334,7.050000000000001,7.949999999999999,0.47000000000000003,0.31559467676118996,"[0.5, 0.2, 0.2, 0.5, 0.95, 0.2, 0.2, 0.8, 0.2, 0.2, 0.8, 0.95, 0.2, 0.2, 0.95]",0.0,0,0,0.0
0.05,59,power_joint,0.5,0.06666666666666667,8,38,10,1.0,5120.0,8.533333333333335,6.600000000000001,8.4,0.4400000000000001,0.3411744421846396,"[0.2, 0.2, 0.2, 0.2, 0.95, 0.2, 0.2, 0.8, 0.2, 0.2, 0.95, 0.95, 0.2, 0.2, 0.95]",28.409294400014915,188,16,0.43003206744423306
0.05,59,balanced_fixed_power,0.6,0.03333333333333333,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,61,v1,0.3,0.07666666666666666,8,45,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,61,joint_fixed_power,0.4,0.07,8,45,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,61,uniform_power_joint,0.4,0.07,8,45,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,61,node_power_fixed_set,0.3,0.07,8,45,10,1.0,5120.0,8.533333333333335,8.1,6.8999999999999995,0.5399999999999999,0.3352610922848042,"[0.2, 0.5, 0.2, 0.95, 0.8, 0.95, 0.2, 0.8, 0.2, 0.8, 0.95, 0.2, 0.2, 0.2, 0.95]",0.0,0,0,0.0
0.05,61,power_joint,0.7,0.07333333333333333,8,50,10,1.0,5120.0,8.533333333333335,7.350000000000001,7.6499999999999995,0.4900000000000001,0.35693136595149494,"[0.2, 0.2, 0.2, 0.2, 0.8, 0.95, 0.2, 0.95, 0.2, 0.95, 0.95, 0.2, 0.2, 0.2, 0.95]",32.702735399943776,188,16,0.6616052602436706
0.05,61,balanced_fixed_power,0.3,0.056666666666666664,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,60,v1,0.4,0.05333333333333334,8,50,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,60,joint_fixed_power,0.4,0.05333333333333334,8,50,10,0.98,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,60,uniform_power_joint,0.4,0.05333333333333334,8,50,10,0.98,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,60,node_power_fixed_set,0.5,0.043333333333333335,8,50,10,0.98,5120.0,8.533333333333335,7.3500000000000005,7.6499999999999995,0.49000000000000005,0.32619012860600183,"[0.2, 0.2, 0.95, 0.95, 0.8, 0.95, 0.2, 0.8, 0.2, 0.5, 0.2, 0.2, 0.8, 0.2, 0.2]",0.0,0,0,0.0
0.05,60,power_joint,0.6,0.04,8,48,10,0.9791666666666666,5120.0,8.533333333333335,6.750000000000001,8.25,0.45000000000000007,0.32249030993194194,"[0.2, 0.2, 0.5, 0.95, 0.8, 0.95, 0.2, 0.8, 0.2, 0.2, 0.2, 0.2, 0.95, 0.2, 0.2]",35.81326910003554,188,15,1.2511757670011867
0.05,60,balanced_fixed_power,0.5,0.05,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,62,v1,0.3,0.06333333333333334,8,50,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,62,joint_fixed_power,0.3,0.06333333333333334,8,46,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,62,uniform_power_joint,0.3,0.06333333333333334,8,46,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,62,node_power_fixed_set,0.5,0.06333333333333334,8,46,10,1.0,5120.0,8.533333333333335,7.650000000000001,7.349999999999999,0.5100000000000001,0.3352610922848042,"[0.2, 0.2, 0.8, 0.8, 0.95, 0.8, 0.95, 0.2, 0.8, 0.95, 0.2, 0.2, 0.2, 0.2, 0.2]",0.0,0,0,0.0
0.05,62,power_joint,0.5,0.043333333333333335,8,55,10,1.0,5120.0,8.533333333333335,5.550000000000001,9.450000000000001,0.37000000000000005,0.2839013913315677,"[0.2, 0.2, 0.8, 0.2, 0.2, 0.8, 0.2, 0.2, 0.8, 0.95, 0.2, 0.2, 0.2, 0.2, 0.2]",37.83321369998157,188,14,0.9398865305361217
0.05,62,balanced_fixed_power,0.3,0.06,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,69,v1,0.4,0.043333333333333335,6,31,10,0.8064516129032258,3840.0,6.400000000000001,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,69,joint_fixed_power,0.4,0.04,8,31,10,0.8064516129032258,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,69,uniform_power_joint,0.4,0.04,8,31,10,0.8064516129032258,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,69,node_power_fixed_set,0.4,0.043333333333333335,8,31,10,0.8064516129032258,5120.0,8.533333333333335,7.35,7.65,0.49,0.32619012860600183,"[0.2, 0.5, 0.2, 0.95, 0.2, 0.2, 0.2, 0.95, 0.8, 0.8, 0.2, 0.95, 0.8, 0.2, 0.2]",0.0,0,0,0.0
0.05,69,power_joint,0.5,0.023333333333333334,8,31,10,0.8064516129032258,5120.0,8.533333333333335,6.45,8.55,0.43,0.32802438933713446,"[0.2, 0.2, 0.2, 0.95, 0.2, 0.2, 0.2, 0.95, 0.8, 0.8, 0.2, 0.2, 0.95, 0.2, 0.2]",25.016677100094967,188,15,2.194226805765328
0.05,69,balanced_fixed_power,0.5,0.03,8,60,10,0.9,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,64,v1,0.5,0.04666666666666667,7,41,10,1.0,4480.0,7.466666666666669,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,64,joint_fixed_power,0.4,0.04,7,42,10,1.0,4480.0,7.466666666666669,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,64,uniform_power_joint,0.5,0.043333333333333335,5,46,10,1.0,3200.0,5.333333333333334,14.249999999999995,0.7500000000000007,0.9499999999999996,3.3306690738754696e-16,"[0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]",0.0,0,0,0.0
0.05,64,node_power_fixed_set,0.4,0.05333333333333334,5,46,10,1.0,3200.0,5.333333333333334,6.750000000000001,8.25,0.45000000000000007,0.35355339059327373,"[0.95, 0.95, 0.2, 0.2, 0.95, 0.2, 0.2, 0.95, 0.2, 0.2, 0.2, 0.2, 0.95, 0.2, 0.2]",0.0,0,0,0.0
0.05,64,power_joint,0.6,0.06333333333333334,8,50,10,1.0,5120.0,8.533333333333335,5.250000000000001,9.750000000000002,0.35000000000000003,0.29999999999999993,"[0.2, 0.95, 0.2, 0.2, 0.2, 0.2, 0.2, 0.95, 0.2, 0.2, 0.2, 0.2, 0.95, 0.2, 0.2]",37.36817459994927,188,12,0.6033544767648387
0.05,64,balanced_fixed_power,0.6,0.043333333333333335,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,66,v1,0.2,0.05333333333333334,8,49,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,66,joint_fixed_power,0.3,0.06,8,49,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,66,uniform_power_joint,0.3,0.06,8,49,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,66,node_power_fixed_set,0.3,0.08,8,49,10,1.0,5120.0,8.533333333333335,6.150000000000001,8.850000000000001,0.4100000000000001,0.29899832775452106,"[0.2, 0.8, 0.95, 0.2, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.2, 0.8, 0.2, 0.2, 0.2]",0.0,0,0,0.0
0.05,66,power_joint,0.3,0.08,8,45,10,1.0,5120.0,8.533333333333335,5.8500000000000005,9.15,0.39,0.3168595903550972,"[0.2, 0.95, 0.95, 0.2, 0.2, 0.2, 0.8, 0.95, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",34.81302170001436,188,14,0.8839840330063413
0.05,66,balanced_fixed_power,0.5,0.06333333333333334,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,67,v1,0.4,0.04666666666666667,8,47,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,67,joint_fixed_power,0.4,0.04666666666666667,8,47,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,67,uniform_power_joint,0.5,0.05,5,47,10,1.0,3200.0,5.333333333333334,14.249999999999995,0.7500000000000007,0.9499999999999996,3.3306690738754696e-16,"[0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]",0.0,0,0,0.0
0.05,67,node_power_fixed_set,0.6,0.043333333333333335,5,47,10,1.0,3200.0,5.333333333333334,7.350000000000001,7.6499999999999995,0.4900000000000001,0.33970575502926054,"[0.95, 0.2, 0.2, 0.5, 0.5, 0.95, 0.2, 0.2, 0.95, 0.2, 0.2, 0.2, 0.95, 0.2, 0.95]",0.0,0,0,0.0
0.05,67,power_joint,0.5,0.03333333333333333,8,48,10,0.9791666666666666,5120.0,8.533333333333335,6.750000000000001,8.25,0.45000000000000007,0.35355339059327373,"[0.95, 0.2, 0.2, 0.2, 0.2, 0.95, 0.2, 0.2, 0.95, 0.2, 0.2, 0.2, 0.95, 0.2, 0.95]",33.28544739994686,188,12,0.9832554954316373
0.05,67,balanced_fixed_power,0.5,0.043333333333333335,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,63,v1,0.4,0.05333333333333334,8,52,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,63,joint_fixed_power,0.3,0.04666666666666667,4,49,10,1.0,2560.0,4.266666666666667,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,63,uniform_power_joint,0.3,0.04666666666666667,4,49,10,1.0,2560.0,4.266666666666667,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,63,node_power_fixed_set,0.4,0.05,4,49,10,1.0,2560.0,4.266666666666667,8.699999999999998,6.3,0.5799999999999998,0.34146742157927745,"[0.2, 0.2, 0.5, 0.95, 0.2, 0.95, 0.95, 0.5, 0.95, 0.8, 0.95, 0.2, 0.95, 0.2, 0.2]",0.0,0,0,0.0
0.05,63,power_joint,0.5,0.05,8,45,10,1.0,5120.0,8.533333333333335,6.6000000000000005,8.4,0.44000000000000006,0.3411744421846396,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.95, 0.95, 0.2, 0.2, 0.8, 0.95, 0.2, 0.95, 0.2, 0.2]",40.931836000061594,188,18,0.6412731940303769
0.05,63,balanced_fixed_power,0.4,0.06666666666666667,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,70,v1,0.2,0.04666666666666667,8,43,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,70,joint_fixed_power,0.2,0.056666666666666664,8,43,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,70,uniform_power_joint,0.2,0.056666666666666664,8,43,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,70,node_power_fixed_set,0.3,0.05,8,43,10,1.0,5120.0,8.533333333333335,8.850000000000001,6.1499999999999995,0.5900000000000001,0.3367491648096547,"[0.8, 0.2, 0.2, 0.2, 0.8, 0.95, 0.2, 0.95, 0.2, 0.95, 0.95, 0.2, 0.5, 0.95, 0.8]",0.0,0,0,0.0
0.05,70,power_joint,0.4,0.056666666666666664,8,37,10,1.0,5120.0,8.533333333333335,7.200000000000001,7.799999999999999,0.4800000000000001,0.34583232931581165,"[0.8, 0.2, 0.2, 0.2, 0.8, 0.95, 0.2, 0.95, 0.2, 0.95, 0.2, 0.2, 0.2, 0.95, 0.2]",30.657597000012174,188,15,0.5259825576226178
0.05,70,balanced_fixed_power,0.3,0.07,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,68,v1,0.5,0.06,8,44,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,68,joint_fixed_power,0.5,0.06333333333333334,8,45,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,68,uniform_power_joint,0.5,0.06333333333333334,8,45,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,68,node_power_fixed_set,0.4,0.056666666666666664,8,45,10,1.0,5120.0,8.533333333333335,6.750000000000001,8.25,0.45000000000000007,0.32249030993194194,"[0.8, 0.2, 0.5, 0.95, 0.2, 0.8, 0.2, 0.95, 0.2, 0.2, 0.95, 0.2, 0.2, 0.2, 0.2]",0.0,0,0,0.0
0.05,68,power_joint,0.7,0.07,8,47,10,1.0,5120.0,8.533333333333335,6.300000000000002,8.7,0.4200000000000001,0.3140063693621516,"[0.8, 0.2, 0.2, 0.8, 0.2, 0.8, 0.2, 0.95, 0.2, 0.2, 0.95, 0.2, 0.2, 0.2, 0.2]",38.0392880999716,188,15,0.8315229633786592
0.05,68,balanced_fixed_power,0.6,0.05,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,65,v1,0.4,0.03666666666666667,8,50,10,0.88,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,65,joint_fixed_power,0.4,0.03,7,51,10,0.8823529411764706,4480.0,7.466666666666669,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,65,uniform_power_joint,0.4,0.03,5,55,10,0.8909090909090909,3200.0,5.333333333333334,14.249999999999995,0.7500000000000007,0.9499999999999996,3.3306690738754696e-16,"[0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]",0.0,0,0,0.0
0.05,65,node_power_fixed_set,0.7,0.02666666666666667,5,55,10,0.8909090909090909,3200.0,5.333333333333334,8.1,6.8999999999999995,0.5399999999999999,0.3652396473549934,"[0.2, 0.2, 0.2, 0.2, 0.95, 0.2, 0.95, 0.2, 0.2, 0.95, 0.95, 0.8, 0.2, 0.95, 0.95]",0.0,0,0,0.0
0.05,65,power_joint,0.8,0.043333333333333335,8,60,10,0.9,5120.0,8.533333333333335,7.500000000000001,7.499999999999999,0.5000000000000001,0.36742346141747667,"[0.2, 0.2, 0.2, 0.2, 0.95, 0.2, 0.95, 0.2, 0.2, 0.95, 0.95, 0.2, 0.2, 0.95, 0.95]",43.11363220005296,188,10,0.5492213173748373
0.05,65,balanced_fixed_power,0.3,0.02666666666666667,8,60,10,0.9,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,71,v1,0.5,0.04666666666666667,8,51,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,71,joint_fixed_power,0.5,0.04666666666666667,7,49,10,1.0,4480.0,7.466666666666669,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,71,uniform_power_joint,0.6,0.05333333333333334,5,51,10,1.0,3200.0,5.333333333333334,14.249999999999995,0.7500000000000007,0.9499999999999996,3.3306690738754696e-16,"[0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]",0.0,0,0,0.0
0.05,71,node_power_fixed_set,0.5,0.06,5,51,10,1.0,3200.0,5.333333333333334,6.9,8.1,0.46,0.3352610922848042,"[0.5, 0.95, 0.95, 0.2, 0.2, 0.2, 0.2, 0.95, 0.2, 0.95, 0.2, 0.2, 0.8, 0.2, 0.2]",0.0,0,0,0.0
0.05,71,power_joint,0.6,0.04,8,49,10,1.0,5120.0,8.533333333333335,6.300000000000001,8.7,0.42000000000000004,0.32802438933713446,"[0.2, 0.95, 0.95, 0.2, 0.2, 0.2, 0.2, 0.95, 0.2, 0.95, 0.2, 0.2, 0.5, 0.2, 0.2]",38.704813300049864,188,13,0.5287482905519505
0.05,71,balanced_fixed_power,0.7,0.03,8,60,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,72,v1,0.4,0.05333333333333334,8,45,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
0.05,72,joint_fixed_power,0.4,0.05333333333333334,8,45,10,1.0,5120.0,8.533333333333335,12.000000000000004,3.0,0.8000000000000003,2.220446049250313e-16,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]",0.0,0,0,0.0
