trial,arm,receiver,target,gate,t_h1,thr_h1,det_h1,dof_h1,kappa_db,eta_survive,rho_weighted,rho_min,xi_rel,ncp_unit,ncp_best,calib_min_ratio,t_h0,thr_h0,det_h0,dof_h0
7,plain_ls,8,8,6.906033718222599e-13,45.40615829207775,20.66856907571369,1,28,36.60845784633072,0.987622521736969,0.003850315443003366,2.8485670544874995e-06,6.077863973587207e-08,0.030272397507879627,0.021326391198759464,0.9999999999999987,24.963808123277396,20.66856907571369,1,28
7,ridge_ls,8,8,6.906033718222599e-13,45.42125012196363,20.66856907571369,1,28,36.68774036392979,0.9878766122653035,0.0038590273690238663,2.890336698144304e-06,6.324750687486139e-08,0.030347240749672377,0.021365057019578068,0.9999999999999972,24.996251079547278,20.66856907571369,1,28
7,protected_ls,8,8,6.906033718222599e-13,29.41574721653235,20.66856907571369,1,28,8.073132495560266,0.9938109494294286,0.002337921934308352,1.949094828814857e-06,3.155767444243621e-08,0.017975636174096137,0.01177999037468757,1.31069678547413,7.868315770018528,20.66856907571369,0,28
7,tp_uic_stage1,8,8,6.906033718222599e-13,29.774732889268307,20.66856907571369,1,28,8.074211185213663,0.9942164073011851,0.0023410750394569947,1.953098444420442e-06,3.384523679059614e-08,0.01800494967575125,0.011803034356999427,1.1563453385191442,7.886817972779027,20.66856907571369,0,28
7,tp_uic_full,8,8,6.906033718222599e-13,43.876699049099784,20.66856907571369,1,28,34.37510793889921,1.0045695230687075,0.0037964061829047027,2.837887110808009e-06,6.259382401101742e-08,0.03010507069691689,0.021152367997193264,1.000000137970265,23.849131465833374,20.66856907571369,1,28
7,perfect_channel,8,8,6.906033718222599e-13,49.76498132470928,20.66856907571369,1,28,inf,1.0,0.00465491372239891,3.956792116262578e-06,1.2651877051264735e-07,0.03697974557262605,0.023243453540093884,1.0,35.42486190289856,20.66856907571369,1,28
8,no_ic,4,4,2.4837207056319607e-13,24.69849275627565,20.66856907571369,1,28,0.0,1.0,0.007328788847866937,1.2967535660748741e-11,7.337019057477112e-14,0.03492734418447289,0.034844410829531,2.22509091620946,12.6194556700269,20.66856907571369,0,28
8,fixed_kappa,4,4,2.4837207056319607e-13,31.873064630702242,20.66856907571369,1,28,39.999999999999986,1.0,0.007771007861340562,2.2111637753582764e-11,1.3243013065430654e-13,0.03754654950497451,0.0374181765566052,1.00012250909162,13.74343642736503,20.66856907571369,0,28
8,plain_ls,4,4,2.4837207056319607e-13,27.928001220228065,20.66856907571369,1,28,35.10902831098056,0.8598107369999503,0.006140188161088996,3.3651794509818792e-12,3.5801777506235764e-14,0.029218610661752274,0.029176846086691167,0.9999999999999972,22.84783567742955,20.66856907571369,1,28
8,ridge_ls,4,4,2.4837207056319607e-13,27.339685009410665,20.66856907571369,1,28,35.16146851610323,0.861149906223639,0.006974993340922616,6.5456719377673124e-12,5.209109553152758e-14,0.03320188279688303,0.033144371661430236,0.9999999999999972,16.65135904199417,20.66856907571369,0,28
