experiment,trial,greedy_obj,oracle_obj,gap,greedy_links,oracle_links
same_objective_gap,408,2.050893736062652,2.0509812366761047,4.266280543572736e-05,5,6
same_objective_gap,409,2.085193281035726,2.0857829070553735,0.00028268810605980825,5,4
same_objective_gap,410,1.3385653896484486,1.4985402646393808,0.10675380486318109,6,6
same_objective_gap,411,2.097505118582576,2.097505118582576,0.0,5,5
same_objective_gap,412,1.867297170823781,1.8674208680780757,6.62396230057805e-05,6,5
same_objective_gap,413,1.1298369932200023,1.1729826272351824,0.036782841461921706,5,5
same_objective_gap,414,1.136312381841453,1.136312381841453,0.0,5,5
same_objective_gap,415,2.2576490659105923,2.473072985180079,0.08710778879572792,4,6
same_objective_gap,416,0.1895395511498038,0.1896545292243115,0.000606250085236322,6,4
same_objective_gap,417,0.2606112947482901,0.26079485721722506,0.0007038577021558246,6,5
same_objective_gap,418,1.1724250690498081,1.1724250690498081,0.0,6,6
same_objective_gap,419,2.4502130264253146,2.451488412532387,0.0005202496983270486,5,6
same_objective_gap,420,2.707299358483606,2.8862882035905866,0.06201350401679081,3,6
same_objective_gap,421,1.4251107209940646,1.4251107209940646,0.0,5,5
same_objective_gap,422,2.0662237103401795,2.0662237103401795,0.0,4,4
same_objective_gap,423,2.9984732708921222,2.9984732708921222,0.0,3,3
same_objective_gap,424,0.14998565240503897,0.14998565240503897,0.0,0,0
same_objective_gap,425,0.2890626196320741,0.2890626196320741,0.0,6,6
same_objective_gap,426,2.8833677779199802,2.976997734434842,0.0314511346219203,3,4
same_objective_gap,427,2.253702510575111,2.2932468655315943,0.01724382819436075,3,6
same_objective_gap,428,2.1367907412909033,2.1367907412909033,0.0,5,5
same_objective_gap,429,2.4749441708687363,2.530776776447504,0.02206145010431971,5,6
same_objective_gap,430,0.4533564853270117,0.4533564853270117,0.0,4,4
same_objective_gap,431,1.1314920786482192,1.1314920786482192,0.0,5,5
same_objective_gap,432,2.058352953411043,2.0588973772883024,0.0002644249700177922,5,4
same_objective_gap,433,1.1832812940871555,1.1832812940871555,0.0,6,6
same_objective_gap,434,1.8770664962108703,1.87706649621087,-1.1829341441726248e-16,6,6
same_objective_gap,435,0.7111957630027882,0.7156681366748703,0.006249228438283673,6,6
same_objective_gap,436,1.8893616646838254,1.8893616646838254,0.0,4,4
same_objective_gap,437,1.1934778640240162,1.204983682372861,0.009548526272312221,4,4
same_objective_gap,438,2.0602472502480293,2.0745162340855914,0.006878222307019708,4,6
same_objective_gap,439,2.4607933306346714,2.4610370743278187,9.904104886914547e-05,4,3
same_objective_gap,440,2.173089350476362,2.2818181373502506,0.04765006688926978,4,6
same_objective_gap,441,2.817191702633634,2.9438803597712377,0.04303458077605038,3,6
same_objective_gap,442,0.9249564265767984,0.9254038792545884,0.00048352150646961646,6,5
same_objective_gap,443,2.456308884543729,2.5322214460440926,0.0299786425152336,4,6
same_objective_gap,444,2.620887961720516,2.8316435162004514,0.07442870307443608,3,4
same_objective_gap,445,2.8771195302526986,2.9628305150735836,0.02892875052583166,3,6
same_objective_gap,446,1.2781010200191971,1.2781010200191971,0.0,6,6
same_objective_gap,447,2.7078550197995157,2.9240975280598924,0.07395187957490984,3,6
same_objective_gap,448,1.6429820858416064,1.7221196054073487,0.045953555907066686,6,6
same_objective_gap,449,2.8807580452708286,2.9766392987364223,0.03221124356797115,3,6
same_objective_gap,450,2.16917764109895,2.2121739929655364,0.019436243262650275,5,6
same_objective_gap,451,2.9299792740883905,2.9899246969152937,0.020049141334144267,3,4
same_objective_gap,452,2.1234605408875105,2.181701279248335,0.02669510208147759,6,6
same_objective_gap,453,0.14998565240503897,0.14998565240503897,0.0,0,0
same_objective_gap,454,1.0905471442398003,1.1378507337995285,0.04157275480393757,6,6
same_objective_gap,455,2.733385386873178,2.8435308754674313,0.03873546425837456,3,6
same_objective_gap,456,0.6606474848219778,0.6606474848219778,0.0,6,6
same_objective_gap,457,1.8114351917405365,1.8121022043791337,0.00036808775850796245,6,6
same_objective_gap,458,2.950614541243239,2.9899574337253676,0.01315834534577603,3,5
same_objective_gap,459,2.417041679012866,2.417041679012866,0.0,6,6
same_objective_gap,460,1.9337254044502463,1.933725404450246,-1.148273712565503e-16,6,6
same_objective_gap,461,2.992425499141229,2.99678426038813,0.001454479491405366,3,4
same_objective_gap,462,1.6685902809103765,1.6685902809103765,0.0,5,5
same_objective_gap,463,1.6249761431951737,1.784234056659353,0.08925842036798706,6,6
same_objective_gap,464,2.2025773298264224,2.2025773298264224,0.0,5,5
same_objective_gap,465,1.7748850759804522,1.9466566298660095,0.08823926687953208,6,6
same_objective_gap,466,2.5237623350730756,2.5434759510938907,0.0077506594911332825,4,6
same_objective_gap,467,2.2952568139697322,2.2952568139697322,0.0,6,6
same_objective_gap,468,1.3704238786466385,1.3704238786466385,0.0,6,6
same_objective_gap,469,1.1090191417414301,1.2637729297109626,0.12245379239522575,6,6
same_objective_gap,470,1.5552963172979926,1.7630273987453788,0.1178263489241368,6,6
same_objective_gap,471,1.2196063372636117,1.2209845811986886,0.001128797166073817,6,6
same_objective_gap,472,1.6402907287227333,1.6768568134273802,0.021806325031359347,6,6
same_objective_gap,473,2.996940124904882,2.996940124904882,0.0,3,3
same_objective_gap,474,1.6443521577805251,1.644352157780525,-1.3503470280036452e-16,6,6
same_objective_gap,475,0.342707778713498,0.342707778713498,0.0,6,6
same_objective_gap,476,1.2878947112556411,1.3210605549895047,0.025105468185087885,6,6
same_objective_gap,477,2.1338166148510713,2.1778453090164125,0.0202166306225055,6,6
same_objective_gap,478,1.2197519517360638,1.2415670404074073,0.017570608723782747,6,6
same_objective_gap,479,2.1483202483328068,2.1483202483328068,0.0,5,5
same_objective_gap,480,2.4769877158164073,2.7949372813672624,0.1137591056767172,3,6
same_objective_gap,481,1.5107119584572095,1.5368629615492024,0.01701583273607684,6,6
same_objective_gap,482,2.1075743470755413,2.155150515420641,0.02207556641853111,5,6
same_objective_gap,483,2.420447419939009,2.587684323785592,0.06462801598686796,3,6
same_objective_gap,484,2.432312489980115,2.432312489980115,0.0,6,6
same_objective_gap,485,1.9553912048593194,2.0300213990708573,0.03676325493203975,6,6
same_objective_gap,486,2.048789766732188,2.0523334653233016,0.001726668034697393,4,4
same_objective_gap,487,2.0184509154884154,2.036011666235173,0.00862507373507814,4,5
same_objective_gap,488,2.3111972425440697,2.3142505906171884,0.0013193679567364595,5,6
same_objective_gap,489,1.5965205057529566,1.5965205057529566,0.0,6,6
same_objective_gap,490,1.300550964605957,1.306489332225064,0.004545285960347935,3,4
same_objective_gap,491,2.5576351980574374,2.566715250286741,0.0035376157243344956,3,5
same_objective_gap,492,0.8199411157051362,1.0943475639865243,0.2507489003601119,6,6
same_objective_gap,493,2.1296535142734254,2.1501466142106724,0.009531024443544802,6,6
same_objective_gap,494,0.4126579942186735,0.4126579942186735,0.0,5,5
same_objective_gap,495,2.1418910339276436,2.1418910339276436,0.0,4,4
same_objective_gap,496,2.6739526795479587,2.8709753040513593,0.0686256772133753,3,6
same_objective_gap,497,2.18438427537804,2.194782621128208,0.004737756555053632,6,6
same_objective_gap,498,2.4475492275279263,2.448010044382311,0.00018824140670599304,4,5
same_objective_gap,499,1.8846812480688553,2.0159831739995275,0.06513046717060696,4,6
same_objective_gap,500,1.8610840267545055,1.8610867361715753,1.4558252536828434e-06,6,6
same_objective_gap,501,1.914566902494089,2.0003964736801034,0.04290627998764408,6,6
same_objective_gap,502,0.280152255047233,0.280152255047233,0.0,6,6
same_objective_gap,503,0.7501844362321639,0.8755147118103541,0.14315039357709627,6,6
same_objective_gap,504,1.1956984009611504,1.1956984009611504,0.0,6,6
same_objective_gap,505,1.9402467658813978,2.024416355004859,0.04157721257061226,6,6
same_objective_gap,506,2.3698354848348773,2.37025471260051,0.00017687034368241833,5,6
same_objective_gap,507,0.6421214669307065,0.6421214669307067,3.457984452480434e-16,6,6
same_objective_gap,508,2.269678790575309,2.4442738759004943,0.07143024644112872,3,6
same_objective_gap,509,2.1513380792641037,2.301296869575999,0.06516273162945915,5,6
same_objective_gap,510,0.43790846217718504,0.43790846217718504,0.0,6,6
same_objective_gap,511,2.7014023866021963,2.7227769186747035,0.007850269306275411,3,5
same_objective_gap,512,1.4434429449013915,1.4434429449013915,0.0,5,5
same_objective_gap,513,2.1970343112887636,2.4121886018213545,0.08919463858262819,4,6
same_objective_gap,514,1.249931223338291,1.3542235222628798,0.07701261808709274,6,6
same_objective_gap,515,1.3371711879530486,1.3372469583616455,5.666149257112255e-05,6,5
same_objective_gap,516,2.0387228976726606,2.1191648551195534,0.03795927308465801,5,6
same_objective_gap,517,0.37277966012618075,0.37280576149824307,7.001332800606141e-05,6,6
same_objective_gap,518,2.3764698833579585,2.5660598409298845,0.07388368523129324,3,6
