block,area_m,rcs_m2,trial,model,gate,rho,p_default,active_frac,sense_sinr_db,echo_db,field_db,near_far_db,residual_db
A,600.0,0.2,0,active_set,False,0.4,1.0,1.0,-15.135797121821424,-139.4252000705726,-84.57131278382192,54.85388728675069,-124.44863462683968
A,600.0,0.2,0,active_set,False,0.6,1.0,1.0,-13.37488453126461,-137.6642874800158,-84.57131278382192,53.09297469619388,-124.44863462683968
A,600.0,0.2,0,active_set,False,0.8,1.0,1.0,-12.125497165181612,-136.4149001139328,-84.57131278382192,51.84358733011088,-124.44863462683968
A,600.0,0.2,0,active_set,False,0.95,1.0,1.0,-11.379160982212571,-135.66856393096376,-84.57131278382192,51.09725114714183,-124.44863462683968
A,600.0,0.2,0,active_set,False,0.2,2.0,1.0,-17.924234611997466,-139.4252000705726,-81.56101282718211,57.864187243390504,-121.43833467019986
A,600.0,0.2,0,active_set,False,0.4,2.0,1.0,-14.913934655357652,-136.4149001139328,-81.56101282718211,54.85388728675069,-121.43833467019986
A,600.0,0.2,0,active_set,False,0.6,2.0,1.0,-13.153022064800844,-134.65398752337597,-81.56101282718211,53.09297469619388,-121.43833467019986
A,600.0,0.2,0,active_set,False,0.8,2.0,1.0,-11.903634698717841,-133.40460015729298,-81.56101282718211,51.84358733011088,-121.43833467019986
A,600.0,0.2,0,active_set,False,0.95,2.0,1.0,-11.157298515748801,-132.65826397432394,-81.56101282718211,51.09725114714183,-121.43833467019986
A,600.0,0.2,0,orthogonal,False,0.2,1.0,1.0,-13.032971732428438,-142.4355000272124,-91.56101282718211,50.87448720003031,-130.97959239149927
A,600.0,0.2,0,orthogonal,False,0.4,1.0,1.0,-11.96502009159116,-139.4252000705726,-88.5507128705423,50.87448720003031,-128.2502800570631
A,600.0,0.2,0,orthogonal,False,0.6,1.0,1.0,-11.529278199792689,-137.6642874800158,-86.78980027998549,50.87448720003031,-126.58722055329619
A,600.0,0.2,0,orthogonal,False,0.8,1.0,1.0,-11.297319269930322,-136.4149001139328,-85.54041291390249,50.87448720003031,-125.38759913695895
A,600.0,0.2,0,orthogonal,False,0.95,1.0,1.0,-11.182748469989125,-135.66856393096376,-84.79407673093345,50.87448720003031,-124.66503683202795
A,600.0,0.2,0,orthogonal,False,0.2,2.0,1.0,-12.204734570117104,-139.4252000705726,-88.5507128705423,50.87448720003031,-127.96929243485947
A,600.0,0.2,0,orthogonal,False,0.4,2.0,1.0,-11.451665571566835,-136.4149001139328,-85.54041291390249,50.87448720003031,-125.23998010042327
A,600.0,0.2,0,orthogonal,False,0.6,2.0,1.0,-11.158975007636865,-134.65398752337597,-83.77950032334567,50.87448720003031,-123.57692059665638
A,600.0,0.2,0,orthogonal,False,0.8,2.0,1.0,-11.01346472159786,-133.40460015729298,-82.53011295726267,50.87448720003031,-122.37729918031914
A,600.0,0.2,0,orthogonal,False,0.95,2.0,1.0,-10.952362568856165,-132.65826397432394,-81.78377677429364,50.87448720003031,-121.65473687538814
B,600.0,0.2,0,active_set,False,0.8,1.0,1.0,-12.125497165181612,-136.4149001139328,-84.57131278382192,51.84358733011088,-124.44863462683968
B,600.0,0.2,0,active_set,True,0.8,1.0,1.0,-12.125497165181612,-136.4149001139328,-84.57131278382192,51.84358733011088,-124.44863462683968
B,600.0,0.2,0,active_set,True,0.8,1.0,0.5,-9.649559045061016,-136.4149001139328,-88.23620855227497,48.17869156165783,-127.95610118894794
A,600.0,0.2,1,active_set,False,0.2,1.0,1.0,-19.290523079000018,-140.9898380028325,-82.68933899759963,58.30049900523286,-122.60940794561348
A,600.0,0.2,1,active_set,False,0.4,1.0,1.0,-16.28022312236021,-137.9795380461927,-82.68933899759963,55.290199048593045,-122.60940794561348
A,600.0,0.2,1,active_set,False,0.6,1.0,1.0,-14.519310531803399,-136.21862545563587,-82.68933899759963,53.52928645803623,-122.60940794561348
A,600.0,0.2,1,active_set,False,0.8,1.0,1.0,-13.269923165720396,-134.96923808955287,-82.68933899759963,52.27989909195323,-122.60940794561348
A,600.0,0.2,1,active_set,False,0.95,1.0,1.0,-12.523586982751356,-134.22290190658381,-82.68933899759963,51.533562908984194,-122.60940794561348
A,600.0,0.2,1,active_set,False,0.2,2.0,1.0,-19.101651887965918,-137.9795380461927,-79.67903904095982,58.30049900523286,-119.59910798897367
A,600.0,0.2,1,active_set,False,0.4,2.0,1.0,-16.091351931326106,-134.96923808955287,-79.67903904095982,55.290199048593045,-119.59910798897367
A,600.0,0.2,1,active_set,False,0.6,2.0,1.0,-14.330439340769292,-133.20832549899606,-79.67903904095982,53.52928645803623,-119.59910798897367
A,600.0,0.2,1,active_set,False,0.8,2.0,1.0,-13.081051974686293,-131.95893813291306,-79.67903904095982,52.27989909195323,-119.59910798897367
A,600.0,0.2,1,active_set,False,0.95,2.0,1.0,-12.334715791717253,-131.21260194994403,-79.67903904095982,51.533562908984194,-119.59910798897367
A,600.0,0.2,1,orthogonal,False,0.2,1.0,1.0,-13.668922265662166,-140.9898380028325,-89.67903904095982,51.31079896187267,-129.29332981214412
A,600.0,0.2,1,orthogonal,False,0.4,1.0,1.0,-12.906314870784865,-137.9795380461927,-86.66873908432001,51.31079896187267,-126.47160388535035
A,600.0,0.2,1,orthogonal,False,0.6,1.0,1.0,-12.612190452011324,-136.21862545563587,-84.9078264937632,51.31079896187267,-124.77541383487801
A,600.0,0.2,1,orthogonal,False,0.8,1.0,1.0,-12.423894916722976,-134.96923808955287,-83.6584391276802,51.31079896187267,-123.55875307768655
A,600.0,0.2,1,orthogonal,False,0.95,1.0,1.0,-12.33261049649119,-134.22290190658381,-82.91210294471115,51.31079896187267,-122.82800547157471
A,600.0,0.2,1,orthogonal,False,0.2,2.0,1.0,-13.08931486990925,-137.9795380461927,-86.66873908432001,51.31079896187267,-126.28302985550432
A,600.0,0.2,1,orthogonal,False,0.4,2.0,1.0,-12.533679688359582,-134.96923808955287,-83.6584391276802,51.31079896187267,-123.46130392871054
A,600.0,0.2,1,orthogonal,False,0.6,2.0,1.0,-12.304846915521516,-133.20832549899606,-81.89752653712338,51.31079896187267,-121.7651138782382
A,600.0,0.2,1,orthogonal,False,0.8,2.0,1.0,-12.17594440601289,-131.95893813291306,-80.64813917104038,51.31079896187267,-120.54845312104673
A,600.0,0.2,1,orthogonal,False,0.95,2.0,1.0,-12.127615718966982,-131.21260194994403,-79.90180298807134,51.31079896187267,-119.8177055149349
B,600.0,0.2,1,active_set,False,0.8,1.0,1.0,-13.269923165720396,-134.96923808955287,-82.68933899759963,52.27989909195323,-122.60940794561348
B,600.0,0.2,1,active_set,True,0.8,1.0,1.0,-13.269923165720396,-134.96923808955287,-82.68933899759963,52.27989909195323,-122.60940794561348
B,600.0,0.2,1,active_set,True,0.8,1.0,0.5,-9.462098966559813,-134.96923808955287,-87.70797464709965,47.26126344245322,-127.45904543392055
A,600.0,0.2,2,active_set,False,0.2,1.0,1.0,-16.508440660128137,-140.5893762729524,-84.7087747305238,55.8806015424286,-124.58220842581859
A,600.0,0.2,2,active_set,False,0.4,1.0,1.0,-13.498140703488327,-137.57907631631258,-84.7087747305238,52.87030158578879,-124.58220842581859
A,600.0,0.2,2,active_set,False,0.6,1.0,1.0,-11.737228112931515,-135.81816372575577,-84.7087747305238,51.109388995231974,-124.58220842581859
A,600.0,0.2,2,active_set,False,0.8,1.0,1.0,-10.487840746848514,-134.56877635967277,-84.7087747305238,49.860001629148975,-124.58220842581859
A,600.0,0.2,2,active_set,False,0.95,1.0,1.0,-9.741504563879474,-133.8224401767037,-84.7087747305238,49.11366544617992,-124.58220842581859
A,600.0,0.2,2,active_set,False,0.2,2.0,1.0,-16.260928763024026,-137.57907631631258,-81.69847477388399,55.8806015424286,-121.57190846917878
A,600.0,0.2,2,active_set,False,0.4,2.0,1.0,-13.250628806384213,-134.56877635967277,-81.69847477388399,52.87030158578879,-121.57190846917878
A,600.0,0.2,2,active_set,False,0.6,2.0,1.0,-11.489716215827402,-132.80786376911595,-81.69847477388399,51.109388995231974,-121.57190846917878
A,600.0,0.2,2,active_set,False,0.8,2.0,1.0,-10.240328849744401,-131.55847640303296,-81.69847477388399,49.860001629148975,-121.57190846917878
A,600.0,0.2,2,active_set,False,0.95,2.0,1.0,-9.493992666775359,-130.8121402200639,-81.69847477388399,49.11366544617992,-121.57190846917878
A,600.0,0.2,2,orthogonal,False,0.2,1.0,1.0,-11.530173879484725,-140.5893762729524,-91.69847477388399,48.89090149906841,-131.09958970652542
A,600.0,0.2,2,orthogonal,False,0.4,1.0,1.0,-10.390782590514798,-137.57907631631258,-88.68817481724417,48.89090149906841,-128.37841729229126
A,600.0,0.2,2,orthogonal,False,0.6,1.0,1.0,-9.940796788355284,-135.81816372575577,-86.92726222668736,48.89090149906841,-126.71832219828948
A,600.0,0.2,2,orthogonal,False,0.8,1.0,1.0,-9.67103064558567,-134.56877635967277,-85.67787486060436,48.89090149906841,-125.52023502824366
A,600.0,0.2,2,orthogonal,False,0.95,1.0,1.0,-9.546941004041967,-133.8224401767037,-84.93153867763532,48.89090149906841,-124.79841207599893
A,600.0,0.2,2,orthogonal,False,0.2,2.0,1.0,-10.67993918604473,-137.57907631631258,-88.68817481724417,48.89090149906841,-128.0892897498856
A,600.0,0.2,2,orthogonal,False,0.4,2.0,1.0,-9.848641115852535,-134.56877635967277,-85.67787486060436,48.89090149906841,-125.36811733565145
A,600.0,0.2,2,orthogonal,False,0.6,2.0,1.0,-9.52269524713542,-132.80786376911595,-83.91696227004755,48.89090149906841,-123.70802224164967
A,600.0,0.2,2,orthogonal,False,0.8,2.0,1.0,-9.380314808843668,-131.55847640303296,-82.66757490396455,48.89090149906841,-122.50993507160386
A,600.0,0.2,2,orthogonal,False,0.95,2.0,1.0,-9.28898350725666,-130.8121402200639,-81.9212387209955,48.89090149906841,-121.78811211935911
B,600.0,0.2,2,active_set,False,0.8,1.0,1.0,-10.487840746848514,-134.56877635967277,-84.7087747305238,49.860001629148975,-124.58220842581859
B,600.0,0.2,2,active_set,True,0.8,1.0,1.0,-10.487840746848514,-134.56877635967277,-84.7087747305238,49.860001629148975,-124.58220842581859
B,600.0,0.2,2,active_set,True,0.8,1.0,0.5,-7.44761588809086,-134.56877635967277,-88.70744974187558,45.861326617797204,-128.39636258315176
A,600.0,0.2,3,active_set,False,0.2,1.0,1.0,-16.92524799787281,-140.78658217865387,-84.87829216295238,55.9082900157015,-124.74676347266333
A,600.0,0.2,3,active_set,False,0.4,1.0,1.0,-13.914948041232995,-137.77628222201406,-84.87829216295238,52.89799005906169,-124.74676347266333
A,600.0,0.2,3,active_set,False,0.6,1.0,1.0,-12.154035450676183,-136.01536963145725,-84.87829216295238,51.13707746850488,-124.74676347266333
A,600.0,0.2,3,active_set,False,0.8,1.0,1.0,-10.904648084593184,-134.76598226537425,-84.87829216295238,49.88769010242188,-124.74676347266333
A,600.0,0.2,3,active_set,False,0.95,1.0,1.0,-10.158311901624144,-134.01964608240522,-84.87829216295238,49.14135391945284,-124.74676347266333
A,600.0,0.2,3,active_set,False,0.2,2.0,1.0,-16.675769051459895,-137.77628222201406,-81.86799220631256,55.9082900157015,-121.73646351602352
A,600.0,0.2,3,active_set,False,0.4,2.0,1.0,-13.665469094820084,-134.76598226537425,-81.86799220631256,52.89799005906169,-121.73646351602352
A,600.0,0.2,3,active_set,False,0.6,2.0,1.0,-11.90455650426327,-133.00506967481743,-81.86799220631256,51.13707746850488,-121.73646351602352
A,600.0,0.2,3,active_set,False,0.8,2.0,1.0,-10.655169138180272,-131.75568230873444,-81.86799220631256,49.88769010242188,-121.73646351602352
A,600.0,0.2,3,active_set,False,0.95,2.0,1.0,-9.90883295521123,-131.0093461257654,-81.86799220631256,49.14135391945284,-121.73646351602352
A,600.0,0.2,3,orthogonal,False,0.2,1.0,1.0,-11.711496645154522,-140.78658217865387,-91.86799220631256,48.918589972341316,-131.24689625923776
A,600.0,0.2,3,orthogonal,False,0.4,1.0,1.0,-10.742397081871573,-137.77628222201406,-88.85769224967275,48.918589972341316,-128.53605065483433
A,600.0,0.2,3,orthogonal,False,0.6,1.0,1.0,-10.332159708417654,-136.01536963145725,-87.09677965911594,48.918589972341316,-126.87972732426799
A,600.0,0.2,3,orthogonal,False,0.8,1.0,1.0,-10.09457515143147,-134.76598226537425,-85.84739229303294,48.918589972341316,-125.6835945500982
A,600.0,0.2,3,orthogonal,False,0.95,1.0,1.0,-9.97960157496625,-134.01964608240522,-85.1010561100639,48.918589972341316,-124.96271398126011
A,600.0,0.2,3,orthogonal,False,0.2,2.0,1.0,-11.001377248112957,-137.77628222201406,-88.85769224967275,48.918589972341316,-128.23659630259795
A,600.0,0.2,3,orthogonal,False,0.4,2.0,1.0,-10.239772765266384,-134.76598226537425,-85.84739229303294,48.918589972341316,-125.52575069819451
A,600.0,0.2,3,orthogonal,False,0.6,2.0,1.0,-9.938840311874579,-133.00506967481743,-84.08647970247613,48.918589972341316,-123.86942736762818
A,600.0,0.2,3,orthogonal,False,0.8,2.0,1.0,-9.768922686460034,-131.75568230873444,-82.83709233639313,48.918589972341316,-122.6732945934584
A,600.0,0.2,3,orthogonal,False,0.95,2.0,1.0,-9.705915227406333,-131.0093461257654,-82.09075615342408,48.918589972341316,-121.95241402462031
B,600.0,0.2,3,active_set,False,0.8,1.0,1.0,-10.904648084593184,-134.76598226537425,-84.87829216295238,49.88769010242188,-124.74676347266333
B,600.0,0.2,3,active_set,True,0.8,1.0,1.0,-10.904648084593184,-134.76598226537425,-84.87829216295238,49.88769010242188,-124.74676347266333
B,600.0,0.2,3,active_set,True,0.8,1.0,0.5,-8.01800817370171,-134.76598226537425,-88.43393439782949,46.33204786754477,-128.1412097370114
A,600.0,0.2,4,active_set,False,0.2,1.0,1.0,-18.680307933774646,-142.1566385180481,-83.84218622929559,58.314452288752534,-123.73824318875904
A,600.0,0.2,4,active_set,False,0.4,1.0,1.0,-15.670007977134832,-139.14633856140833,-83.84218622929559,55.30415233211272,-123.73824318875904
A,600.0,0.2,4,active_set,False,0.6,1.0,1.0,-13.90909538657802,-137.38542597085151,-83.84218622929559,53.543239741555915,-123.73824318875904
A,600.0,0.2,4,active_set,False,0.8,1.0,1.0,-12.65970802049502,-136.13603860476852,-83.84218622929559,52.293852375472916,-123.73824318875904
A,600.0,0.2,4,active_set,False,0.95,1.0,1.0,-11.913371837525979,-135.38970242179946,-83.84218622929559,51.54751619250387,-123.73824318875904
A,600.0,0.2,4,active_set,False,0.2,2.0,1.0,-18.42810519862978,-139.14633856140833,-80.83188627265578,58.314452288752534,-120.72794323211923
A,600.0,0.2,4,active_set,False,0.4,2.0,1.0,-15.417805241989967,-136.13603860476852,-80.83188627265578,55.30415233211272,-120.72794323211923
A,600.0,0.2,4,active_set,False,0.6,2.0,1.0,-13.656892651433157,-134.3751260142117,-80.83188627265578,53.543239741555915,-120.72794323211923
A,600.0,0.2,4,active_set,False,0.8,2.0,1.0,-12.407505285350158,-133.1257386481287,-80.83188627265578,52.293852375472916,-120.72794323211923
A,600.0,0.2,4,active_set,False,0.95,2.0,1.0,-11.661169102381116,-132.37940246515964,-80.83188627265578,51.54751619250387,-120.72794323211923
A,600.0,0.2,4,orthogonal,False,0.2,1.0,1.0,-13.588751158734897,-142.1566385180481,-90.83188627265578,51.32475224539235,-130.33539469350336
A,600.0,0.2,4,orthogonal,False,0.4,1.0,1.0,-12.560947525449519,-139.14633856140833,-87.82158631601597,51.32475224539235,-127.5662494344594
A,600.0,0.2,4,orthogonal,False,0.6,1.0,1.0,-12.088532249721801,-137.38542597085151,-86.06067372545915,51.32475224539235,-125.88879217500512
A,600.0,0.2,4,orthogonal,False,0.8,1.0,1.0,-11.834220658076902,-136.13603860476852,-84.81128635937615,51.32475224539235,-124.68174167051697
A,600.0,0.2,4,orthogonal,False,0.95,1.0,1.0,-11.745138597281331,-135.38970242179946,-84.06495017640711,51.32475224539235,-123.95560475893751
A,600.0,0.2,4,orthogonal,False,0.2,2.0,1.0,-12.792713135311828,-139.14633856140833,-87.82158631601597,51.32475224539235,-127.32509473686356
A,600.0,0.2,4,orthogonal,False,0.4,2.0,1.0,-11.987108945404557,-136.13603860476852,-84.81128635937615,51.32475224539235,-124.55594947781958
A,600.0,0.2,4,orthogonal,False,0.6,2.0,1.0,-11.696621289025725,-134.3751260142117,-83.05037376881934,51.32475224539235,-122.87849221836531
A,600.0,0.2,4,orthogonal,False,0.8,2.0,1.0,-11.530492795724188,-133.1257386481287,-81.80098640273634,51.32475224539235,-121.67144171387716
A,600.0,0.2,4,orthogonal,False,0.95,2.0,1.0,-11.456598780733149,-132.37940246515964,-81.0546502197673,51.32475224539235,-120.9453048022977
B,600.0,0.2,4,active_set,False,0.8,1.0,1.0,-12.65970802049502,-136.13603860476852,-83.84218622929559,52.293852375472916,-123.73824318875904
B,600.0,0.2,4,active_set,True,0.8,1.0,1.0,-12.65970802049502,-136.13603860476852,-83.84218622929559,52.293852375472916,-123.73824318875904
B,600.0,0.2,4,active_set,True,0.8,1.0,0.5,-10.345780314901313,-136.13603860476852,-86.89442516340854,49.24161344135996,-126.68702198879716
A,600.0,0.2,5,active_set,False,0.2,1.0,1.0,-18.728614931662307,-142.8408658486655,-83.86146448358056,58.97940136508494,-123.75706453011551
A,600.0,0.2,5,active_set,False,0.4,1.0,1.0,-15.718314975022494,-139.8305658920257,-83.86146448358056,55.96910140844513,-123.75706453011551
A,600.0,0.2,5,active_set,False,0.6,1.0,1.0,-13.957402384465682,-138.0696533014689,-83.86146448358056,54.20818881788831,-123.75706453011551
A,600.0,0.2,5,active_set,False,0.8,1.0,1.0,-12.708015018382682,-136.8202659353859,-83.86146448358056,52.958801451805314,-123.75706453011551
A,600.0,0.2,5,active_set,False,0.95,1.0,1.0,-11.96167883541364,-136.07392975241683,-83.86146448358056,52.21246526883627,-123.75706453011551
A,600.0,0.2,5,active_set,False,0.2,2.0,1.0,-18.50682840824987,-139.8305658920257,-80.85116452694075,58.97940136508494,-120.7467645734757
A,600.0,0.2,5,active_set,False,0.4,2.0,1.0,-15.496528451610057,-136.8202659353859,-80.85116452694075,55.96910140844513,-120.7467645734757
A,600.0,0.2,5,active_set,False,0.6,2.0,1.0,-13.735615861053246,-135.05935334482908,-80.85116452694075,54.20818881788831,-120.7467645734757
A,600.0,0.2,5,active_set,False,0.8,2.0,1.0,-12.486228494970245,-133.80996597874608,-80.85116452694075,52.958801451805314,-120.7467645734757
A,600.0,0.2,5,active_set,False,0.95,2.0,1.0,-11.739892312001203,-133.06362979577702,-80.85116452694075,52.21246526883627,-120.7467645734757
A,600.0,0.2,5,orthogonal,False,0.2,1.0,1.0,-13.633461577842018,-142.8408658486655,-90.85116452694075,51.98970132172475,-130.3525862137406
A,600.0,0.2,5,orthogonal,False,0.4,1.0,1.0,-12.525933321901269,-139.8305658920257,-87.84086457030094,51.98970132172475,-127.58442462207334
A,600.0,0.2,5,orthogonal,False,0.6,1.0,1.0,-12.121884476857774,-138.0696533014689,-86.07995197974415,51.98970132172475,-125.90732075311882
A,600.0,0.2,5,orthogonal,False,0.8,1.0,1.0,-11.888011584146911,-136.8202659353859,-84.83056461366115,51.98970132172475,-124.70045214785969
A,600.0,0.2,5,orthogonal,False,0.95,1.0,1.0,-11.76328323420613,-136.07392975241683,-84.0842284306921,51.98970132172475,-123.97440265145815
A,600.0,0.2,5,orthogonal,False,0.2,2.0,1.0,-12.782795962990129,-139.8305658920257,-87.84086457030094,51.98970132172475,-127.3422862571008
A,600.0,0.2,5,orthogonal,False,0.4,2.0,1.0,-12.051875025767123,-136.8202659353859,-84.83056461366115,51.98970132172475,-124.57412466543353
A,600.0,0.2,5,orthogonal,False,0.6,2.0,1.0,-11.742197690053317,-135.05935334482908,-83.06965202310434,51.98970132172475,-122.89702079647901
A,600.0,0.2,5,orthogonal,False,0.8,2.0,1.0,-11.583971810829949,-133.80996597874608,-81.82026465702134,51.98970132172475,-121.69015219121988
A,600.0,0.2,5,orthogonal,False,0.95,2.0,1.0,-11.528299873926187,-133.06362979577702,-81.07392847405228,51.98970132172475,-120.96410269481834
B,600.0,0.2,5,active_set,False,0.8,1.0,1.0,-12.708015018382682,-136.8202659353859,-83.86146448358056,52.958801451805314,-123.75706453011551
B,600.0,0.2,5,active_set,True,0.8,1.0,1.0,-12.708015018382682,-136.8202659353859,-83.86146448358056,52.958801451805314,-123.75706453011551
B,600.0,0.2,5,active_set,True,0.8,1.0,0.5,-10.552687701143672,-136.8202659353859,-86.2567098163432,50.56355611904269,-126.07705389690656
A,600.0,0.2,6,active_set,False,0.2,1.0,1.0,-20.218340270765758,-143.5485501026048,-84.08807939609758,59.46047070650721,-123.9781574118657
A,600.0,0.2,6,active_set,False,0.4,1.0,1.0,-17.208040314125945,-140.53825014596498,-84.08807939609758,56.4501707498674,-123.9781574118657
A,600.0,0.2,6,active_set,False,0.6,1.0,1.0,-15.447127723569132,-138.7773375554082,-84.08807939609758,54.68925815931058,-123.9781574118657
A,600.0,0.2,6,active_set,False,0.8,1.0,1.0,-14.197740357486133,-137.5279501893252,-84.08807939609758,53.439870793227584,-123.9781574118657
A,600.0,0.2,6,active_set,False,0.95,1.0,1.0,-13.451404174517092,-136.78161400635614,-84.08807939609758,52.693534610258546,-123.9781574118657
A,600.0,0.2,6,active_set,False,0.2,2.0,1.0,-19.924724242648587,-140.53825014596498,-81.07777943945777,59.46047070650721,-120.9678574552259
A,600.0,0.2,6,active_set,False,0.4,2.0,1.0,-16.914424286008774,-137.5279501893252,-81.07777943945777,56.4501707498674,-120.9678574552259
A,600.0,0.2,6,active_set,False,0.6,2.0,1.0,-15.153511695451963,-135.76703759876838,-81.07777943945777,54.68925815931058,-120.9678574552259
A,600.0,0.2,6,active_set,False,0.8,2.0,1.0,-13.904124329368962,-134.51765023268538,-81.07777943945777,53.439870793227584,-120.9678574552259
A,600.0,0.2,6,active_set,False,0.95,2.0,1.0,-13.15778814639992,-133.77131404971632,-81.07777943945777,52.693534610258546,-120.9678574552259
A,600.0,0.2,6,orthogonal,False,0.2,1.0,1.0,-15.12361502444304,-143.5485501026048,-91.07777943945777,52.47077066314702,-130.55404355939294
A,600.0,0.2,6,orthogonal,False,0.4,1.0,1.0,-14.143740955594424,-140.53825014596498,-88.06747948281796,52.47077066314702,-127.79772135451014
A,600.0,0.2,6,orthogonal,False,0.6,1.0,1.0,-13.650728446539855,-138.7773375554082,-86.30656689226116,52.47077066314702,-126.12487943061046
A,600.0,0.2,6,orthogonal,False,0.8,1.0,1.0,-13.391488611140423,-137.5279501893252,-85.05717952617815,52.47077066314702,-124.92020632556708
A,600.0,0.2,6,orthogonal,False,0.95,1.0,1.0,-13.274936556963262,-136.78161400635614,-84.31084334320911,52.47077066314702,-124.195212346796
A,600.0,0.2,6,orthogonal,False,0.2,2.0,1.0,-14.37271686149941,-140.53825014596498,-88.06747948281796,52.47077066314702,-127.54374360275314
A,600.0,0.2,6,orthogonal,False,0.4,2.0,1.0,-13.562469380002245,-137.5279501893252,-85.05717952617815,52.47077066314702,-124.78742139787033
A,600.0,0.2,6,orthogonal,False,0.6,2.0,1.0,-13.231660637443778,-135.76703759876838,-83.29626693562135,52.47077066314702,-123.11457947397065
A,600.0,0.2,6,orthogonal,False,0.8,2.0,1.0,-13.046138379656407,-134.51765023268538,-82.04687956953835,52.47077066314702,-121.90990636892727
A,600.0,0.2,6,orthogonal,False,0.95,2.0,1.0,-12.947200412912505,-133.77131404971632,-81.3005433865693,52.47077066314702,-121.18491239015619
B,600.0,0.2,6,active_set,False,0.8,1.0,1.0,-14.197740357486133,-137.5279501893252,-84.08807939609758,53.439870793227584,-123.9781574118657
B,600.0,0.2,6,active_set,True,0.8,1.0,1.0,-14.197740357486133,-137.5279501893252,-84.08807939609758,53.439870793227584,-123.9781574118657
B,600.0,0.2,6,active_set,True,0.8,1.0,0.5,-12.070335809265263,-137.5279501893252,-86.78696865484426,50.740981534480916,-126.58451793795196
A,600.0,0.2,7,active_set,False,0.2,1.0,1.0,-17.249631406721598,-141.60622589306038,-85.19284947263134,56.413376420429046,-125.05159974127673
A,600.0,0.2,7,active_set,False,0.4,1.0,1.0,-14.239331450081787,-138.59592593642057,-85.19284947263134,53.40307646378923,-125.05159974127673
A,600.0,0.2,7,active_set,False,0.6,1.0,1.0,-12.478418859524975,-136.83501334586376,-85.19284947263134,51.64216387323242,-125.05159974127673
A,600.0,0.2,7,active_set,False,0.8,1.0,1.0,-11.229031493441974,-135.58562597978076,-85.19284947263134,50.39277650714942,-125.05159974127673
A,600.0,0.2,7,active_set,False,0.95,1.0,1.0,-10.482695310472934,-134.83928979681173,-85.19284947263134,49.646440324180375,-125.05159974127673
A,600.0,0.2,7,active_set,False,0.2,2.0,1.0,-16.940631953365603,-138.59592593642057,-82.18254951599152,56.413376420429046,-122.04129978463692
A,600.0,0.2,7,active_set,False,0.4,2.0,1.0,-13.93033199672579,-135.58562597978076,-82.18254951599152,53.40307646378923,-122.04129978463692
A,600.0,0.2,7,active_set,False,0.6,2.0,1.0,-12.169419406168977,-133.82471338922397,-82.18254951599152,51.64216387323242,-122.04129978463692
A,600.0,0.2,7,active_set,False,0.8,2.0,1.0,-10.920032040085978,-132.57532602314095,-82.18254951599152,50.39277650714942,-122.04129978463692
A,600.0,0.2,7,active_set,False,0.95,2.0,1.0,-10.173695857116938,-131.82898984017191,-82.18254951599152,49.646440324180375,-122.04129978463692
A,600.0,0.2,7,orthogonal,False,0.2,1.0,1.0,-12.247717717902349,-141.60622589306038,-92.18254951599152,49.42367637706886,-131.5181974452874
A,600.0,0.2,7,orthogonal,False,0.4,1.0,1.0,-11.094273804935943,-138.59592593642057,-89.17224955935171,49.42367637706886,-128.8273824232372
A,600.0,0.2,7,orthogonal,False,0.6,1.0,1.0,-10.652311264209533,-136.83501334586376,-87.4113369687949,49.42367637706886,-127.17841008711055
A,600.0,0.2,7,orthogonal,False,0.8,1.0,1.0,-10.400736260201207,-135.58562597978076,-86.1619496027119,49.42367637706886,-125.9860937569351
A,600.0,0.2,7,orthogonal,False,0.95,1.0,1.0,-10.294459243532586,-134.83928979681173,-85.41561341974287,49.42367637706886,-125.26705523955513
A,600.0,0.2,7,orthogonal,False,0.2,2.0,1.0,-11.345639435484077,-138.59592593642057,-89.17224955935171,49.42367637706886,-128.5078974886476
A,600.0,0.2,7,orthogonal,False,0.4,2.0,1.0,-10.55542597320146,-135.58562597978076,-86.1619496027119,49.42367637706886,-125.81708246659738
A,600.0,0.2,7,orthogonal,False,0.6,2.0,1.0,-10.263187649127708,-133.82471338922397,-84.40103701215509,49.42367637706886,-124.16811013047074
A,600.0,0.2,7,orthogonal,False,0.8,2.0,1.0,-10.066623230314502,-132.57532602314095,-83.15164964607209,49.42367637706886,-122.97579380029529
A,600.0,0.2,7,orthogonal,False,0.95,2.0,1.0,-9.968381920752611,-131.82898984017191,-82.40531346310306,49.42367637706886,-122.25675528291532
B,600.0,0.2,7,active_set,False,0.8,1.0,1.0,-11.229031493441974,-135.58562597978076,-85.19284947263134,50.39277650714942,-125.05159974127673
B,600.0,0.2,7,active_set,True,0.8,1.0,1.0,-11.229031493441974,-135.58562597978076,-85.19284947263134,50.39277650714942,-125.05159974127673
B,600.0,0.2,7,active_set,True,0.8,1.0,0.5,-8.834697943353953,-135.58562597978076,-87.83347519946301,47.75215078031778,-127.57745860329386
