split,scene_id,receiver,target,realisation,direct_gain_boost_db,arm,selected_base_arm,conflict_index,direct_inr_db,tested_protected,n_protected_targets,stat_h0,stat_h1,dof_real,identifiable_fraction,ncp_unit,kappa_accounted_db,kappa_structural_db,i_in,i_res,i_res_structural,i_res_estimate,eta_survive_q,eta_survive_field,eta_survive_pred_q,eta_survive_risk_q,eta_protect,protect_dim,n_coefficients,calibration_error_db
calibration,2,0,1,1,30.0,protected_ls,protected_ls,0.00785268564245393,25.686094088880935,1,3,8.444243064013397,3.7313097191607496,10,0.9445251789924853,1.2215784693754925,12.691297093892267,12.691324333673448,2.3245054934980182e-07,1.25083742690472e-08,1.250829581437561e-08,7.845467158935646e-14,0.9999913705874861,0.9999966765742778,0.9999999999999999,0.9997306607767664,0.9963300736257603,45,5,4.990197133023781
calibration,2,0,1,1,30.0,tp_uic_full,tp_uic_full,0.00785268564245393,25.686094088880935,1,3,7.337839311006005,3.275753510613045,10,0.9643649291557819,1.274632812114743,14.527710477394685,14.527754090398028,2.3245054934980182e-07,8.195199478421224e-09,8.195117180468445e-09,8.229795277859559e-14,1.0002362575343584,1.0001431313704745,1.0003175840974048,0.9945726923944843,0.9963300736257603,45,5,46.30054669803137
calibration,2,0,1,1,30.0,detection_aware_tpuic,tp_uic_full,0.00785268564245393,25.686094088880935,1,3,7.337839311006005,3.275753510613045,10,0.9643649291557819,1.274632812114743,14.527710477394685,14.527754090398028,2.3245054934980182e-07,8.195199478421224e-09,8.195117180468445e-09,8.229795277859559e-14,1.0002362575343584,1.0001431313704745,1.0003175840974048,0.9945726923944843,0.9963300736257603,45,5,46.30054669803137
calibration,2,0,1,1,30.0,perfect_channel,perfect_channel,0.00785268564245393,25.686094088880935,1,3,5.706017658040015,3.8268597221951657,10,0.9683205012668904,1.2887954332006755,inf,inf,2.3245054934980182e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9963300736257603,0,5,nan
test,3,0,1,0,0.0,no_ic,no_ic,0.3645237554913988,-2.455536271345619,1,3,2.735425044882888,5.175550236627625,10,0.9707875822516043,0.7476429020520533,0.0,0.0,3.565886706375757e-10,3.565886706375757e-10,3.565886706375757e-10,0.0,1.0,1.0,1.0,1.0,0.8899720775376896,0,5,0.0
test,3,0,1,0,0.0,plain_ls,plain_ls,0.3645237554913988,-2.455536271345619,1,3,2.762716616063439,5.193276358699444,10,0.9706475150263519,0.7467816472478823,16.333306691550185,16.375076983213084,3.565886706375757e-10,8.295391201836297e-12,8.215988875334e-12,7.94023265022975e-14,0.9946091786274363,0.890343026726116,0.9962261934289145,0.9160463205268413,0.8899720775376896,0,5,16.369116971858418
test,3,0,1,0,0.0,protected_ls,protected_ls,0.3645237554913988,-2.455536271345619,1,3,3.630322209920067,5.020538439966717,10,0.9690845117228922,0.7140067915550545,8.265530167951091,8.28200877028482,3.565886706375757e-10,5.316361742353692e-11,5.2962278882836246e-11,2.0133854070067882e-13,0.999096169232427,0.990272829529951,1.0,0.9687258037263669,0.8899720775376896,45,5,0.967059401224515
test,3,0,1,0,0.0,tp_uic_full,tp_uic_full,0.3645237554913988,-2.455536271345619,1,3,2.7784505007929177,5.224198480892734,10,0.9697555372626341,0.7476948052837968,15.970899683520706,16.032679803806996,3.565886706375757e-10,9.017321882012555e-12,8.889954956202616e-12,1.273669258099386e-13,1.0000607373447739,0.9051841869909754,0.9991880258562955,0.9407416011991419,0.8899720775376896,45,5,14.478582611519709
test,3,0,1,0,0.0,detection_aware_tpuic,tp_uic_full,0.3645237554913988,-2.455536271345619,1,3,2.7784505007929177,5.224198480892734,10,0.9697555372626341,0.7476948052837968,15.970899683520706,16.032679803806996,3.565886706375757e-10,9.017321882012555e-12,8.889954956202616e-12,1.273669258099386e-13,1.0000607373447739,0.9051841869909754,0.9991880258562955,0.9407416011991419,0.8899720775376896,45,5,14.478582611519709
test,3,0,1,0,0.0,perfect_channel,perfect_channel,0.3645237554913988,-2.455536271345619,1,3,2.173035991522971,5.635350687326347,10,0.9731792701505358,0.8889082043552312,inf,inf,3.565886706375757e-10,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8899720775376896,0,5,nan
test,3,0,1,1,0.0,no_ic,no_ic,0.3555847792727416,-2.1124727424597807,1,3,4.41207523116583,7.708397249328831,10,0.975355925342473,0.7299394807447585,0.0,0.0,3.858992137801281e-10,3.858992137801281e-10,3.858992137801281e-10,0.0,1.0,1.0,1.0,1.0,0.8850939531915261,0,5,0.0
test,3,0,1,1,0.0,plain_ls,plain_ls,0.3555847792727416,-2.1124727424597807,1,3,4.3989811047023295,7.722349727550706,10,0.9753203353820382,0.7293228652568523,8.312169775949318,8.315850035164669,3.858992137801281e-10,5.6918954747755175e-11,5.687074143048296e-11,4.8213317272219736e-14,0.9982080708331758,0.9398913962429243,0.99795700864494,0.9253877298533336,0.8850939531915261,0,5,24.73331730297769
test,3,0,1,1,0.0,protected_ls,protected_ls,0.3555847792727416,-2.1124727424597807,1,3,3.8582301754569994,7.030030557725395,10,0.9711583473995921,0.6853120283081808,5.280955270941777,5.282859427946276,3.858992137801281e-10,1.1438744687494024e-10,1.1433730488035727e-10,5.014199458297265e-14,0.9991135890422442,0.9959848127298739,1.0,0.9774694220630851,0.8850939531915261,45,5,2.5535883563846546
test,3,0,1,1,0.0,tp_uic_full,tp_uic_full,0.3555847792727416,-2.1124727424597807,1,3,4.41636850159785,7.769811213000332,10,0.9749847979039522,0.7303488606783866,8.101132829907247,8.105127049447301,3.858992137801281e-10,5.975312329252694e-11,5.969819342701213e-11,5.4929865514807855e-14,1.0013949737452377,0.9638482699893709,0.9995042177532457,0.9619731781002927,0.8850939531915261,45,5,23.653085948524108
test,3,0,1,1,0.0,detection_aware_tpuic,tp_uic_full,0.3555847792727416,-2.1124727424597807,1,3,4.41636850159785,7.769811213000332,10,0.9749847979039522,0.7303488606783866,8.101132829907247,8.105127049447301,3.858992137801281e-10,5.975312329252694e-11,5.969819342701213e-11,5.4929865514807855e-14,1.0013949737452377,0.9638482699893709,0.9995042177532457,0.9619731781002927,0.8850939531915261,45,5,23.653085948524108
test,3,0,1,1,0.0,perfect_channel,perfect_channel,0.3555847792727416,-2.1124727424597807,1,3,4.586134685027799,7.1479928683926435,10,0.9731792701505358,0.8889082043552312,inf,inf,3.858992137801281e-10,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8850939531915261,0,5,nan
test,3,0,1,0,30.0,no_ic,no_ic,0.36452375549139937,27.544463728654378,1,3,100.12681696465958,74.56188123992209,10,0.9676258877962847,0.7266097819723232,0.0,0.0,3.5658867063757545e-07,3.5658867063757545e-07,3.5658867063757545e-07,0.0,1.0,1.0,1.0,1.0,0.8899720775376896,0,5,0.0
test,3,0,1,0,30.0,plain_ls,plain_ls,0.36452375549139937,27.544463728654378,1,3,100.11960768757045,74.55411929023327,10,0.9676117053970208,0.7266088665016635,16.37503501160608,16.37507698321308,3.5658867063757545e-07,8.216068277660503e-09,8.215988875334e-09,7.940232650230295e-14,0.9946091786274363,0.890343026726116,0.9962261934289145,0.9160463205268413,0.8899720775376896,0,5,46.32393152943952
test,3,0,1,0,30.0,protected_ls,protected_ls,0.36452375549139937,27.544463728654378,1,3,74.37480326383212,51.060066456473024,10,0.9614543200195965,0.6872400335084781,8.281992260411592,8.28200877028482,3.5658867063757545e-07,5.296248022137691e-08,5.296227888283621e-08,2.013385407006844e-13,0.9990961692324272,0.990272829529951,1.0,0.9687258037263671,0.8899720775376896,45,5,0.9710672636809549
test,3,0,1,0,30.0,tp_uic_full,tp_uic_full,0.36452375549139937,27.544463728654378,1,3,99.91877410523101,74.22833517868534,10,0.9669097973377856,0.7276730372192708,16.02041748333021,16.02047977209082,3.5658867063757545e-07,8.915091245826736e-09,8.914963381894466e-09,1.2786393226940003e-13,1.0000736998139435,0.9051015485958449,0.9992006986298398,0.9407324296398086,0.8899720775376896,45,5,44.41847755163951
test,3,0,1,0,30.0,detection_aware_tpuic,tp_uic_full,0.36452375549139937,27.544463728654378,1,3,99.91877410523101,74.22833517868534,10,0.9669097973377856,0.7276730372192708,16.02041748333021,16.02047977209082,3.5658867063757545e-07,8.915091245826736e-09,8.914963381894466e-09,1.2786393226940003e-13,1.0000736998139435,0.9051015485958449,0.9992006986298398,0.9407324296398086,0.8899720775376896,45,5,44.41847755163951
test,3,0,1,0,30.0,perfect_channel,perfect_channel,0.36452375549139937,27.544463728654378,1,3,2.1730359915229664,5.635350687326352,10,0.9731792701505358,0.8889082043552312,inf,inf,3.5658867063757545e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8899720775376896,0,5,nan
test,3,0,1,1,30.0,no_ic,no_ic,0.3555847792727416,27.88752725754022,1,3,248.2180838561252,250.46891604115774,10,0.9759436856885433,0.7071178395435673,0.0,0.0,3.8589921378012813e-07,3.8589921378012813e-07,3.8589921378012813e-07,0.0,1.0,1.0,1.0,1.0,0.8850939531915261,0,5,0.0
test,3,0,1,1,30.0,plain_ls,plain_ls,0.3555847792727416,27.88752725754022,1,3,248.2230946263097,250.49996636207592,10,0.975930419102811,0.7071192586772467,8.31584635334723,8.31585003516467,3.8589921378012813e-07,5.68707896438002e-08,5.687074143048293e-08,4.821331727222034e-14,0.9982080708331758,0.9398913962429245,0.99795700864494,0.9253877298533336,0.8850939531915261,0,5,54.72618371646905
test,3,0,1,1,30.0,protected_ls,protected_ls,0.3555847792727416,27.88752725754022,1,3,324.06446421249717,319.5544971242862,10,0.9688273486393552,0.6529973147598545,5.2828575233721935,5.2828594279462795,3.8589921378012813e-07,1.1433735502235179e-07,1.143373048803572e-07,5.014199458297394e-14,0.9991135890422441,0.9959848127298738,1.0,0.9774694220630848,0.8850939531915261,45,5,2.5647333317961323
test,3,0,1,1,30.0,tp_uic_full,tp_uic_full,0.3555847792727416,27.88752725754022,1,3,257.37781868285333,261.26743947207393,10,0.9755994147402571,0.7082872340812336,8.104915693807277,8.1049196994012,3.8589921378012813e-07,5.970109879593493e-08,5.970104373231835e-08,5.506361657613608e-14,1.0014032219342062,0.9638694990734494,0.9995054072788708,0.9619426674520867,0.8850939531915261,45,5,53.64305811390298
test,3,0,1,1,30.0,detection_aware_tpuic,tp_uic_full,0.3555847792727416,27.88752725754022,1,3,257.37781868285333,261.26743947207393,10,0.9755994147402571,0.7082872340812336,8.104915693807277,8.1049196994012,3.8589921378012813e-07,5.970109879593493e-08,5.970104373231835e-08,5.506361657613608e-14,1.0014032219342062,0.9638694990734494,0.9995054072788708,0.9619426674520867,0.8850939531915261,45,5,53.64305811390298
test,3,0,1,1,30.0,perfect_channel,perfect_channel,0.3555847792727416,27.88752725754022,1,3,4.586134685027789,7.147992868392634,10,0.9731792701505358,0.8889082043552312,inf,inf,3.8589921378012813e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8850939531915261,0,5,nan
test,4,0,1,0,0.0,no_ic,no_ic,0.8716957304334085,-2.1039222914139675,1,3,17.354887302710864,10.445504429719914,10,0.9990680603337154,5.182266962741968,0.0,0.0,3.866597260058328e-10,3.866597260058328e-10,3.866597260058328e-10,0.0,1.0,1.0,1.0,1.0,0.2916948137122839,0,5,0.0
test,4,0,1,0,0.0,plain_ls,plain_ls,0.8716957304334085,-2.1039222914139675,1,3,17.302549408204584,10.18822988308448,10,0.9990647075114324,5.164084480391795,11.891163833004079,11.938854763068075,3.866597260058328e-10,2.5015693983851196e-11,2.47424933692935e-11,2.7320061455769486e-13,0.9728034903858614,0.9732941342198989,0.5558618150428524,0.33596180410985466,0.2916948137122839,0,5,21.17242502506579
test,4,0,1,0,0.0,protected_ls,protected_ls,0.8716957304334085,-2.1039222914139675,1,3,15.111063507395679,16.03543927317265,10,0.9909584807817992,2.45907440072865,7.6970584032351566,7.712778996435199,3.866597260058328e-10,6.570873381053709e-11,6.547131128284708e-11,2.3742252769001786e-13,0.9733424713235858,0.9738464072415309,0.9999999999999999,0.9822559877253466,0.2916948137122839,45,5,1.0505681358297112
test,4,0,1,0,0.0,tp_uic_full,tp_uic_full,0.8716957304334085,-2.1039222914139675,1,3,17.893434964957542,10.263871913342397,10,0.9991406148871764,5.653966158340503,10.096430101352654,10.125077780777902,3.866597260058328e-10,3.781690031181861e-11,3.756826691175316e-11,2.486334000654491e-13,1.1557924211645183,1.1537125000797266,0.8726120456895191,0.6325069544675961,0.2916948137122839,45,5,19.890021937752145
test,4,0,1,0,0.0,detection_aware_tpuic,tp_uic_full,0.8716957304334085,-2.1039222914139675,1,3,17.893434964957542,10.263871913342397,10,0.9991406148871764,5.653966158340503,10.096430101352654,10.125077780777902,3.866597260058328e-10,3.781690031181861e-11,3.756826691175316e-11,2.486334000654491e-13,1.1557924211645183,1.1537125000797266,0.8726120456895191,0.6325069544675961,0.2916948137122839,45,5,19.890021937752145
test,4,0,1,0,0.0,perfect_channel,perfect_channel,0.8716957304334085,-2.1039222914139675,1,3,6.992100252228797,5.828364712389867,10,0.9998247723301436,31.982873865819542,inf,inf,3.866597260058328e-10,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2916948137122839,0,5,nan
test,4,0,1,1,0.0,no_ic,no_ic,0.9557672918561129,-1.8028209869951062,1,3,4.9771405918301825,13.277524639143325,10,0.9980359489299181,2.3538278912490433,0.0,0.0,4.1441843783056673e-10,4.1441843783056673e-10,4.1441843783056673e-10,0.0,1.0,1.0,1.0,1.0,0.31325768282629196,0,5,0.0
test,4,0,1,1,0.0,plain_ls,plain_ls,0.9557672918561129,-1.8028209869951062,1,3,4.947421818290433,12.94802504697966,10,0.9980098225059608,2.3233308042979934,16.743234300786153,16.862779923911802,4.1441843783056673e-10,8.77234370496148e-12,8.534165818086106e-12,2.3817788687537367e-13,0.9635354861448936,0.9639992228971016,0.38068508460462147,0.09519696625422736,0.31325768282629196,0,5,16.62580327741871
test,4,0,1,1,0.0,protected_ls,protected_ls,0.9557672918561129,-1.8028209869951062,1,3,4.566262417854612,7.041626400481881,10,0.9928482520818286,1.2921352000435704,8.04652306557272,8.061366756961036,4.1441843783056673e-10,6.498105570139382e-11,6.475933696505175e-11,2.217187363420645e-13,0.8619462501142334,0.86369944472438,1.0000000000000002,0.9860729867680565,0.31325768282629196,45,5,0.6119838762996901
test,4,0,1,1,0.0,tp_uic_full,tp_uic_full,0.9557672918561129,-1.8028209869951062,1,3,4.9478097122643785,13.852791816413996,10,0.9981352950009604,2.506885597155924,15.762454543901,15.913110923526773,4.1441843783056673e-10,1.0994959017367044e-11,1.0620084614217866e-11,3.748744031491775e-13,1.7490300094696751,1.739354674373624,0.7528910955678294,0.12733485269630998,0.31325768282629196,45,5,12.81679578296745
test,4,0,1,1,0.0,detection_aware_tpuic,tp_uic_full,0.9557672918561129,-1.8028209869951062,1,3,4.9478097122643785,13.852791816413996,10,0.9981352950009604,2.506885597155924,15.762454543901,15.913110923526773,4.1441843783056673e-10,1.0994959017367044e-11,1.0620084614217866e-11,3.748744031491775e-13,1.7490300094696751,1.739354674373624,0.7528910955678294,0.12733485269630998,0.31325768282629196,45,5,12.81679578296745
test,4,0,1,1,0.0,perfect_channel,perfect_channel,0.9557672918561129,-1.8028209869951062,1,3,6.239937942156299,8.680101678054124,10,0.9998247723301436,31.982873865819542,inf,inf,4.1441843783056673e-10,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.31325768282629196,0,5,nan
test,4,0,1,0,30.0,no_ic,no_ic,0.8716957304334069,27.896077708586034,1,3,7233.1866566210865,7221.301873318395,10,0.9990037437868586,4.897279658668641,0.0,0.0,3.8665972600583294e-07,3.8665972600583294e-07,3.8665972600583294e-07,0.0,1.0,1.0,1.0,1.0,0.2916948137122839,0,5,0.0
test,4,0,1,0,30.0,plain_ls,plain_ls,0.8716957304334069,27.896077708586034,1,3,7232.979419859328,7221.087467674556,10,0.9990037394076384,4.897260994634957,11.938806809588801,11.938854763068079,3.8665972600583294e-07,2.474276656990806e-08,2.4742493369293503e-08,2.732006145577003e-13,0.9728034903858614,0.9732941342198989,0.5558618150428524,0.33596180410985466,0.2916948137122839,0,5,51.11178337836336
test,4,0,1,0,30.0,protected_ls,protected_ls,0.8716957304334069,27.896077708586034,1,3,3124.447245740268,3237.246851171408,10,0.9900463695655287,1.8709016624185113,7.71276324738349,7.712778996435202,3.8665972600583294e-07,6.547154870537475e-08,6.547131128284706e-08,2.3742252769001635e-13,0.9733424713235855,0.9738464072415309,0.9999999999999997,0.982255987725347,0.2916948137122839,45,5,1.0509375373464058
test,4,0,1,0,30.0,tp_uic_full,tp_uic_full,0.8716957304334069,27.896077708586034,1,3,8221.632878891733,8194.861497319485,10,0.9990990216095524,5.444961125745814,10.134879428797348,10.134908499110928,3.8665972600583294e-07,3.7483574214938697e-08,3.748332331246237e-08,2.5090247633102957e-13,1.1567539457222586,1.154662203492919,0.8721829788736764,0.6313548394256838,0.2916948137122839,45,5,49.834383166138274
test,4,0,1,0,30.0,detection_aware_tpuic,tp_uic_full,0.8716957304334069,27.896077708586034,1,3,8221.632878891733,8194.861497319485,10,0.9990990216095524,5.444961125745814,10.134879428797348,10.134908499110928,3.8665972600583294e-07,3.7483574214938697e-08,3.748332331246237e-08,2.5090247633102957e-13,1.1567539457222586,1.154662203492919,0.8721829788736764,0.6313548394256838,0.2916948137122839,45,5,49.834383166138274
test,4,0,1,0,30.0,perfect_channel,perfect_channel,0.8716957304334069,27.896077708586034,1,3,6.992100252228804,5.8283647123899245,10,0.9998247723301436,31.982873865819542,inf,inf,3.8665972600583294e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2916948137122839,0,5,nan
test,4,0,1,1,30.0,no_ic,no_ic,0.9557672918561124,28.197179013004895,1,3,220.77438035176937,309.40161847196356,10,0.997804806738783,2.115797642684604,0.0,0.0,4.144184378305669e-07,4.144184378305669e-07,4.144184378305669e-07,0.0,1.0,1.0,1.0,1.0,0.31325768282629196,0,5,0.0
test,4,0,1,1,30.0,plain_ls,plain_ls,0.9557672918561124,28.197179013004895,1,3,220.67976587212368,309.2937888046784,10,0.997804773001557,2.115766330730537,16.86265871944873,16.862779923911802,4.144184378305669e-07,8.534403995972986e-09,8.534165818086111e-09,2.381778868753689e-13,0.9635354861448936,0.9639992228971014,0.38068508460462147,0.09519696625422734,0.31325768282629196,0,5,46.48903723806298
test,4,0,1,1,30.0,protected_ls,protected_ls,0.9557672918561124,28.197179013004895,1,3,55.57726124326069,71.14745047410814,10,0.9910886370314257,0.9378645266408735,8.061351887899153,8.061366756961036,4.144184378305669e-07,6.475955868378809e-08,6.475933696505175e-08,2.2171873634206313e-13,0.8619462501142336,0.86369944472438,1.0,0.9860729867680564,0.31325768282629196,45,5,0.611800797948513
test,4,0,1,1,30.0,tp_uic_full,tp_uic_full,0.9557672918561124,28.197179013004895,1,3,254.60242465046994,357.4247390573922,10,0.9979843788185784,2.331646781636681,15.966776686695328,15.966933483661956,4.144184378305669e-07,1.0489659732857463e-08,1.0489281022741375e-08,3.787101160887183e-13,1.7584574331544487,1.748656901480377,0.7520632965820876,0.12527885168079478,0.31325768282629196,45,5,42.582732345485645
test,4,0,1,1,30.0,detection_aware_tpuic,tp_uic_full,0.9557672918561124,28.197179013004895,1,3,254.60242465046994,357.4247390573922,10,0.9979843788185784,2.331646781636681,15.966776686695328,15.966933483661956,4.144184378305669e-07,1.0489659732857463e-08,1.0489281022741375e-08,3.787101160887183e-13,1.7584574331544487,1.748656901480377,0.7520632965820876,0.12527885168079478,0.31325768282629196,45,5,42.582732345485645
test,4,0,1,1,30.0,perfect_channel,perfect_channel,0.9557672918561124,28.197179013004895,1,3,6.239937942156325,8.680101678054074,10,0.9998247723301436,31.982873865819542,inf,inf,4.144184378305669e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.31325768282629196,0,5,nan
test,5,0,1,0,0.0,no_ic,no_ic,0.25689184900236595,2.1554582746350093,1,3,3.1380761781960875,17.395347788792563,10,0.9988328715412961,5.029428078731787,0.0,0.0,1.0310197757456172e-09,1.0310197757456172e-09,1.0310197757456172e-09,0.0,1.0,1.0,1.0,1.0,0.9477222394700417,0,5,0.0
test,5,0,1,0,0.0,plain_ls,plain_ls,0.25689184900236595,2.1554582746350093,1,3,3.157074736946513,17.393185127637807,10,0.9988299976654773,5.029173671854168,13.253955485498444,13.265808762282514,1.0310197757456172e-09,4.873842008706861e-11,4.8605578812997135e-11,1.3284127407147446e-13,0.989507256874372,0.9871565122779697,0.9794391354129705,0.7849454537120344,0.9477222394700417,0,5,24.0574361797896
test,5,0,1,0,0.0,protected_ls,protected_ls,0.25689184900236595,2.1554582746350093,1,3,2.943521203248114,17.512991168284106,10,0.9968472553884349,4.31535824850023,10.829152968373625,10.83629525209393,1.0310197757456172e-09,8.518275825786027e-11,8.504278424280579e-11,1.399740150544825e-13,0.9997278173208412,0.9998450916724573,1.0,0.9000853630906471,0.9477222394700417,45,5,4.216547421599145
test,5,0,1,0,0.0,tp_uic_full,tp_uic_full,0.25689184900236595,2.1554582746350093,1,3,3.138577910216652,17.412788168425042,10,0.998849956022753,5.041930093692475,13.251679070657406,13.264736199639513,1.0310197757456172e-09,4.876397370338523e-11,4.861758425360884e-11,1.4638944977638303e-13,1.0050440066069384,1.0007850227695332,0.9950734594070774,0.7904433276509163,0.9477222394700417,45,5,23.801094057332982
test,5,0,1,0,0.0,detection_aware_tpuic,tp_uic_full,0.25689184900236595,2.1554582746350093,1,3,3.138577910216652,17.412788168425042,10,0.998849956022753,5.041930093692475,13.251679070657406,13.264736199639513,1.0310197757456172e-09,4.876397370338523e-11,4.861758425360884e-11,1.4638944977638303e-13,1.0050440066069384,1.0007850227695332,0.9950734594070774,0.7904433276509163,0.9477222394700417,45,5,23.801094057332982
test,5,0,1,0,0.0,perfect_channel,perfect_channel,0.25689184900236595,2.1554582746350093,1,3,3.215137286843053,16.842574655561982,10,0.9992231615965893,5.587184811213522,inf,inf,1.0310197757456172e-09,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9477222394700417,0,5,nan
test,5,0,1,1,0.0,no_ic,no_ic,0.35405007132485206,2.884651480493633,1,3,5.136642697363881,13.230348487391336,10,0.9986035965102597,4.810106842531002,0.0,0.0,1.2195126680852857e-09,1.2195126680852857e-09,1.2195126680852857e-09,0.0,1.0,1.0,1.0,1.0,0.9491126209822738,0,5,0.0
test,5,0,1,1,0.0,plain_ls,plain_ls,0.35405007132485206,2.884651480493633,1,3,5.105876366027953,13.238885598761126,10,0.9986000856120303,4.809957217754078,11.521853157226973,11.527877039294783,1.2195126680852857e-09,8.590155001041243e-11,8.578248285158685e-11,1.190671588255886e-13,0.972906614520881,0.982219643457467,0.970912394270475,0.7697315952455875,0.9491126209822738,0,5,26.51872682746026
test,5,0,1,1,0.0,protected_ls,protected_ls,0.35405007132485206,2.884651480493633,1,3,4.930026039469354,10.985190354929877,10,0.9962381861659731,4.175507503879908,10.084572877276228,10.089255641393267,1.2195126680852857e-09,1.1959940754809342e-10,1.1947051943027206e-10,1.2888811782136833e-13,0.9988650827465131,0.9992145396889043,1.0,0.889631577119984,0.9491126209822738,45,5,4.665194322563222
test,5,0,1,1,0.0,tp_uic_full,tp_uic_full,0.35405007132485206,2.884651480493633,1,3,5.134047404544534,13.237164574787847,10,0.9986227473686774,4.8187015557535195,11.509682507126113,11.51598442605313,1.2195126680852857e-09,8.614261777490298e-11,8.601770941442028e-11,1.2490836048269443e-13,0.9892004955146787,0.992787866612461,0.9890080473925474,0.7718610267397426,0.9491126209822738,45,5,26.14403143917544
test,5,0,1,1,0.0,detection_aware_tpuic,tp_uic_full,0.35405007132485206,2.884651480493633,1,3,5.134047404544534,13.237164574787847,10,0.9986227473686774,4.8187015557535195,11.509682507126113,11.51598442605313,1.2195126680852857e-09,8.614261777490298e-11,8.601770941442028e-11,1.2490836048269443e-13,0.9892004955146787,0.992787866612461,0.9890080473925474,0.7718610267397426,0.9491126209822738,45,5,26.14403143917544
test,5,0,1,1,0.0,perfect_channel,perfect_channel,0.35405007132485206,2.884651480493633,1,3,6.180553141628067,13.380907781402335,10,0.9992231615965893,5.587184811213522,inf,inf,1.2195126680852857e-09,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9491126209822738,0,5,nan
test,5,0,1,0,30.0,no_ic,no_ic,0.2568918490023656,32.15545827463501,1,3,10.570830016664187,33.93601895980085,10,0.9988290681083972,5.023117013455744,0.0,0.0,1.031019775745617e-06,1.031019775745617e-06,1.031019775745617e-06,0.0,1.0,1.0,1.0,1.0,0.9477222394700417,0,5,0.0
test,5,0,1,0,30.0,plain_ls,plain_ls,0.2568918490023656,32.15545827463501,1,3,10.5699707267814,33.93469973317892,10,0.9988267125001103,5.023119040578004,13.265796892831546,13.265808762282516,1.031019775745617e-06,4.860571165427119e-08,4.8605578812997115e-08,1.328412740714788e-13,0.989507256874372,0.9871565122779697,0.9794391354129705,0.7849454537120345,0.9477222394700417,0,5,54.04416216602486
test,5,0,1,0,30.0,protected_ls,protected_ls,0.2568918490023656,32.15545827463501,1,3,9.0831528671111,30.88849354849738,10,0.9967669843139113,4.288596637733748,10.836288103939873,10.83629525209393,1.031019775745617e-06,8.504292421682083e-08,8.504278424280577e-08,1.3997401505448588e-13,0.9997278173208412,0.9998450916724573,1.0,0.9000853630906472,0.9477222394700417,45,5,4.2352379511100295
test,5,0,1,0,30.0,tp_uic_full,tp_uic_full,0.2568918490023656,32.15545827463501,1,3,10.560279056774547,33.86338347876192,10,0.998846176194906,5.0356709797968415,13.264718867496859,13.264731961172595,1.031019775745617e-06,4.86177782806164e-08,4.861763170162662e-08,1.4657898977452266e-13,1.0050501278836315,1.0007879187580524,0.9950727816708151,0.7904129887527661,0.9477222394700417,45,5,53.786427599695365
test,5,0,1,0,30.0,detection_aware_tpuic,tp_uic_full,0.2568918490023656,32.15545827463501,1,3,10.560279056774547,33.86338347876192,10,0.998846176194906,5.0356709797968415,13.264718867496859,13.264731961172595,1.031019775745617e-06,4.86177782806164e-08,4.861763170162662e-08,1.4657898977452266e-13,1.0050501278836315,1.0007879187580524,0.9950727816708151,0.7904129887527661,0.9477222394700417,45,5,53.786427599695365
test,5,0,1,0,30.0,perfect_channel,perfect_channel,0.2568918490023656,32.15545827463501,1,3,3.215137286843049,16.842574655561947,10,0.9992231615965893,5.587184811213522,inf,inf,1.031019775745617e-06,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9477222394700417,0,5,nan
test,5,0,1,1,30.0,no_ic,no_ic,0.3540500713248527,32.88465148049363,1,3,241.82346449126987,277.4265631899589,10,0.9985961155324934,4.801561240515933,0.0,0.0,1.2195126680852858e-06,1.2195126680852858e-06,1.2195126680852858e-06,0.0,1.0,1.0,1.0,1.0,0.9491126209822738,0,5,0.0
test,5,0,1,1,30.0,plain_ls,plain_ls,0.3540500713248527,32.88465148049363,1,3,241.83222442633564,277.43771098505647,10,0.9985930092952682,4.8015638737729915,11.527871011237252,11.527877039294783,1.2195126680852858e-06,8.578260191874568e-08,8.578248285158686e-08,1.1906715882558803e-13,0.972906614520881,0.982219643457467,0.9709123942704749,0.7697315952455875,0.9491126209822738,0,5,56.51128124858882
test,5,0,1,1,30.0,protected_ls,protected_ls,0.3540500713248527,32.88465148049363,1,3,221.60556663725916,267.14004132109375,10,0.9961458193590741,4.148118761642509,10.08925095610618,10.089255641393265,1.2195126680852858e-06,1.1947064831838988e-07,1.1947051943027206e-07,1.288881178213693e-13,0.9988650827465131,0.9992145396889043,1.0,0.889631577119984,0.9491126209822738,45,5,4.680898926055898
