frac_l,frac_k,eta_c_analytic,eta_c_psf,eta_loc_analytic,eta_loc_psf
0.05301073124095934,0.14038343069813664,0.9281942260390303,0.9285470942280698,0.9726709437719354,0.9726709437719349
0.27432926102375643,-0.26477948084968006,0.612483609806836,0.6126912411172544,0.8550908248591088,0.8550908248591099
0.3645929549428165,-0.36244952375679884,0.40220997427664656,0.40233642600679215,0.7856578760408538,0.7856578760408542
0.12239772648898772,-0.27156320400854417,0.7420623699179769,0.74174516509456,0.9066811043747938,0.9066811043747915
-0.3871099744966867,0.4528970048990033,0.287327652114564,0.2873963168311341,0.7567529701461294,0.756752970146129
0.3468028961894335,0.01768064998523844,0.6612251641763672,0.6609404940651173,0.8921224114743125,0.8921224114743137
-0.30809557149169053,0.3329184071744542,0.4957945362849037,0.4958832615490693,0.815525333743045,0.8155253337430435
-0.22968377758164926,0.1775394203293289,0.754676486994136,0.7539387333170173,0.9067711063617598,0.9067711063617568
0.35371400117227736,-0.35955138903215733,0.41684974686912785,0.41614653299223375,0.7898672875526204,0.78986728755262
0.0686166464827509,0.30416703494191544,0.7191213307261796,0.7193086352371287,0.9043832162529931,0.9043832162529942
0.41728270730108397,-0.3341439334582095,0.3709739238182684,0.3715136945425535,0.780494650209257,0.7804946502092588
-0.2727941085427734,-0.18572517317084225,0.6935672917409077,0.6931197234498581,0.8860529177991979,0.8860529177991987
0.29979483054062206,-0.05925002777877186,0.7286829808201029,0.7284946734543999,0.9075332837059407,0.9075332837059396
0.4915960533817909,-0.04492161367955905,0.4161938030353709,0.4156096747692413,0.8541915200364885,0.8541915200364897
-0.22314833486811314,-0.38556597137077,0.5055583347223469,0.505132590227803,0.8301219896084037,0.8301219896084039
-0.026003462599221483,0.21239928523864215,0.8582073341487395,0.8587326939162966,0.948504869534272,0.9485048695342735
-0.24113397617565646,-0.23458332897334033,0.684186629647111,0.6839429528427898,0.8805003082580948,0.8805003082580941
0.2008795675945768,0.3793076948614402,0.5312313975025844,0.5316756170998833,0.8403073206737551,0.8403073206737539
-0.43800946724340817,0.28237309114557063,0.38822807373020457,0.3886092771008921,0.7947620374236161,0.7947620374236158
-0.31144085570316815,-0.19035154078626426,0.6372392887544873,0.638210856536535,0.8690415181936342,0.8690415181936345
-0.001503726191143917,0.039232644760323065,0.9949390777640568,0.9949942404450376,0.998045278514425,0.9980452785144254
-0.07371652298721387,0.05505347374996994,0.9724945569474804,0.9723856141460183,0.9892277554531468,0.9892277554531469
-0.24237430406768934,0.03681953569449381,0.8174176011587256,0.8179287303112625,0.934988435727348,0.9349884357273461
-0.19021112478236724,0.04047505053896583,0.8817289593062878,0.8821053355141583,0.9562441494440878,0.9562441494440862
0.18046555714412305,0.15326332102254536,0.8301077382752275,0.8308373863556486,0.9350037009768658,0.9350037009768654
-0.24334195721915153,0.19162746225306704,0.7253837390862662,0.7255032545262141,0.8963398557995186,0.8963398557995186
0.41917355977684223,0.0936164822465283,0.5248631143716044,0.5251019549713918,0.8594168771914833,0.859416877191483
0.3347400004945881,0.26541779389348297,0.5375979990415488,0.5377547757113542,0.831372749467434,0.8313727494674356
-0.0229880251439879,0.04442633671670937,0.9917975620828292,0.9919209031088477,0.9968431425462024,0.9968431425462021
0.10023327510589031,-0.028453888299876384,0.9648076218032279,0.9650466300264253,0.9865010095069106,0.9865010095069097
-0.4807002174568662,-0.05008940005788587,0.43327775033320426,0.43288100413719854,0.8547258165045722,0.8547258165045728
0.22530034752734773,0.2621613261730702,0.6694305640149335,0.6699984568974161,0.8759042119250692,0.8759042119250686
-0.20001516380497186,0.20139807265252307,0.7644031574251073,0.7648823244467668,0.9101704945419161,0.9101704945419167
-0.4230742773246343,0.3060461423636994,0.3881887485164116,0.3884039362006163,0.7890784874468617,0.7890784874468615
0.09512755404506112,-0.2980823516405785,0.718040589492381,0.718278038554057,0.9021013065834287,0.9021013065834294
-0.40936567252684497,-0.2277467939829756,0.46812849858320327,0.4685482469544902,0.821723068782505,0.8217230687825066
-0.427986101308631,-0.16858320419633188,0.4779991789159557,0.4778335392597417,0.8375020769197977,0.837502076919797
0.49433992033945806,0.34584384789690614,0.275005392989477,0.27534710681321756,0.7645292300555998,0.7645292300556007
0.10497364813822696,-0.3532769307178093,0.6279543259595926,0.6284530733855134,0.8779893212821875,0.8779893212821878
-0.2748657747105556,-0.34838989364430417,0.510875717022165,0.5113234089571641,0.8228185032173724,0.8228185032173726
-0.2005547401698623,-0.32289980150035746,0.6127872620746928,0.6123478617159287,0.8603413842212134,0.8603413842212136
-0.39305462281219383,-0.4395151078420313,0.2956620926808451,0.29531221933967244,0.7573581588158904,0.7573581588158903
-0.09848246987943077,0.43357167621649195,0.4996010837427334,0.4991347218895782,0.8550129765998459,0.8550129765998459
0.3083319959261446,-0.08797577202008378,0.7056045585215118,0.7061605784160444,0.8993469265414719,0.8993469265414703
-0.12579698541356976,0.42789818096231413,0.4986708609699399,0.4985020496436555,0.8498979047227191,0.8498979047227195
-0.29871227698674474,0.31718020995221974,0.5244750841183251,0.5244509064298475,0.8248621503552249,0.8248621503552265
-0.2503135751825235,-0.41563046202658627,0.44255451493516873,0.4423683751378496,0.811712504972973,0.8117125049729724
0.41566249693327395,0.013541752146076225,0.5458901437481157,0.5453709988655215,0.8696177038883786,0.869617703888378
-0.39432365678298054,-0.09360499957029,0.5658041476196866,0.566272021559649,0.8664412319560942,0.8664412319560937
0.30234281032505916,0.4781634920510093,0.3233904185277993,0.3239070481183193,0.7812311465494187,0.7812311465494184
