trial,arm,receiver,weak_target,kappa_db,kappa_pred_db,cal_err_db,eta_protect,eta_survive,noise_enh_db,protect_dim,candidates,i_in,i_res,i_res_structural,i_res_estimate,i_res_pred,i_res_retained,i_res_pred_estimate,stat_h1,stat_h0,echo_to_direct_db,gate
20,ridge_ls,4,5,33.98979589538302,33.17262951932031,0.8171663760627037,0.5819938684921813,0.74233521829311,-25.535793702808082,0,0,1.1111814709192113e-09,4.434099163086595e-13,1.631165835495757e-15,4.4177875047316377e-13,5.352073130069115e-13,0.0,5.352073130069115e-13,6.057694220104644e-13,3.1288485040697937e-13,-7.487691982787945,5.542114741765875e-13
20,protected_ls,4,5,3.538474052075318,2.6702068982327845,0.8682671538425336,0.5819938684921813,0.7842547517952331,-25.552928489782797,75,0,1.1111814709192113e-09,4.919688276434961e-10,4.915287884664423e-10,4.400391770537569e-13,6.008475588697812e-10,6.004174592246895e-10,4.3009964509163107e-13,1.247128278949437e-12,1.954560469824487e-12,-7.487691982787945,5.542114741765875e-13
20,tp_uic_stage1,4,5,3.5384018221137103,2.6702068982327845,0.868194923880926,0.5819938684921813,0.7902041652342129,-25.79286934946669,75,0,1.1111814709192113e-09,4.919770099222299e-10,4.915606228303068e-10,4.163870919231146e-13,6.008475588697812e-10,6.004174592246895e-10,4.3009964509163107e-13,1.252167441462572e-12,1.9307539896224618e-12,-7.487691982787945,5.542114741765875e-13
20,tp_uic_full,4,5,24.906530631174626,2.6702068982327845,22.236323732941838,0.5819938684921813,1.1549974911998002,-17.609148710758646,75,420,1.1111814709192113e-09,3.5903098268072945e-12,8.495604646528235e-13,2.740749362154471e-12,6.008475588697812e-10,6.004174592246895e-10,4.3009964509163107e-13,7.505331097321995e-13,5.635159936309746e-13,-7.487691982787945,5.542114741765875e-13
20,perfect_channel,4,5,inf,inf,nan,0.5819938684921813,1.0,-inf,0,0,1.1111814709192113e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.880920218280343e-13,3.8836241500850786e-13,-7.487691982787945,5.542114741765875e-13
21,no_ic,14,0,0.0,0.0,0.0,0.29343277059676826,1.0,-inf,0,0,2.801201571099405e-09,2.801201571099405e-09,2.801201571099405e-09,0.0,2.801201571099405e-09,0.0,0.0,9.128523262155452e-12,7.13774641491673e-12,-9.804391946797907,4.0314928659254863e-13
21,fixed_kappa,14,0,40.000000000000014,40.000000000000014,0.0,0.29343277059676826,1.0,-inf,0,0,2.801201571099405e-09,2.801201571099396e-13,2.801201571099396e-13,0.0,2.801201571099396e-13,0.0,0.0,3.100335462887027e-12,2.9568260582984817e-12,-9.804391946797907,4.0314928659254863e-13
21,plain_ls,14,0,36.13427051502625,37.348842082068444,1.2145715670421993,0.29343277059676826,0.9123595401277822,-23.652211793751434,0,0,2.801201571099405e-09,6.822087883166303e-13,2.402373412381678e-36,6.822087883166303e-13,5.157748400478515e-13,0.0,5.157748400478515e-13,2.920875415235333e-12,2.588728892799566e-12,-9.804391946797907,4.0314928659254863e-13
21,ridge_ls,14,0,36.08479714131725,37.348842082068444,1.2640449407511942,0.29343277059676826,0.9127159543899933,-23.6876928006544,0,0,2.801201571099405e-09,6.900247161788171e-13,1.3366734410229063e-14,6.76657981768588e-13,5.157748400478515e-13,0.0,5.157748400478515e-13,2.924011584332729e-12,2.597717239999947e-12,-9.804391946797907,4.0314928659254863e-13
21,protected_ls,14,0,7.145532206557461,8.51513735542598,1.3696051488685188,0.29343277059676826,0.9070134529115828,-25.875695923220576,111,0,2.801201571099405e-09,5.404943277718069e-10,5.400854731638336e-10,4.088546079732014e-13,3.9430349423273413e-10,3.9381494146058227e-10,4.885527721518662e-13,8.696295689439132e-12,5.6061157328027995e-12,-9.804391946797907,4.0314928659254863e-13
21,tp_uic_stage1,14,0,7.145594684330034,8.51513735542598,1.3695426710959464,0.29343277059676826,0.9091089681009099,-26.218054231566388,111,0,2.801201571099405e-09,5.404865522553784e-10,5.401086903884638e-10,3.7786186691449343e-13,3.9430349423273413e-10,3.9381494146058227e-10,4.885527721518662e-13,8.689445265675721e-12,5.59281608483852e-12,-9.804391946797907,4.0314928659254863e-13
21,tp_uic_full,14,0,24.094720285514747,8.51513735542598,15.579582930088767,0.29343277059676826,0.9786597819750416,-13.503854011689619,111,420,2.801201571099405e-09,1.091119538552887e-11,3.8520343710252895e-12,7.059161014503581e-12,3.9430349423273413e-10,3.9381494146058227e-10,4.885527721518662e-13,3.20144308594294e-12,3.0306021355130557e-12,-9.804391946797907,4.0314928659254863e-13
21,perfect_channel,14,0,inf,inf,nan,0.29343277059676826,1.0,-inf,0,0,2.801201571099405e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.09434271784401e-12,2.94482998735464e-12,-9.804391946797907,4.0314928659254863e-13
22,no_ic,10,4,0.0,0.0,0.0,0.32208446074644453,1.0,-inf,0,0,2.2683664972668255e-09,2.2683664972668255e-09,2.2683664972668255e-09,0.0,2.2683664972668255e-09,0.0,0.0,2.491835994981553e-12,4.097493353111571e-12,-7.056939477167465,6.704484812501149e-13
22,fixed_kappa,10,4,39.99999999999998,39.99999999999998,0.0,0.32208446074644453,1.0,-inf,0,0,2.2683664972668255e-09,2.268366497266836e-13,2.268366497266836e-13,0.0,2.268366497266836e-13,0.0,0.0,9.586731323922564e-13,8.782188886742375e-13,-7.056939477167465,6.704484812501149e-13
22,plain_ls,10,4,36.80337639569129,36.28217654540197,0.5211998502893233,0.32208446074644453,0.7665897774527742,-25.0832086941225,0,0,2.2683664972668255e-09,4.73560624668364e-13,1.4416973462328993e-37,4.73560624668364e-13,5.339438268207745e-13,0.0,5.339438268207745e-13,1.0513393369207351e-12,7.887654125641539e-13,-7.056939477167465,6.704484812501149e-13
22,ridge_ls,10,4,36.83096696694132,36.28217654540197,0.5487904215393505,0.32208446074644453,0.7667131432293853,-25.127101331863972,0,0,2.2683664972668255e-09,4.705616474430193e-13,1.7630313224443616e-15,4.68798616120575e-13,5.339438268207745e-13,0.0,5.339438268207745e-13,1.0391589516370282e-12,7.898506203654484e-13,-7.056939477167465,6.704484812501149e-13
22,protected_ls,10,4,4.9859589477655915,4.750277067953075,0.2356818798125166,0.32208446074644453,0.7593621776892046,-22.744748074801603,88,0,2.2683664972668255e-09,7.196433715201934e-10,7.188319964743187e-10,8.113750458746121e-13,7.597759067652819e-10,7.59325651424802e-10,4.502553404798802e-13,3.772661377872555e-12,4.804875187337576e-12,-7.056939477167465,6.704484812501149e-13
22,tp_uic_stage1,10,4,4.987126755746706,4.750277067953075,0.23684968779363136,0.32208446074644453,0.7652473223897882,-24.053053108283287,88,0,2.2683664972668255e-09,7.194498870697972e-10,7.188495555538703e-10,6.003315159270115e-13,7.597759067652819e-10,7.59325651424802e-10,4.502553404798802e-13,3.673045055643024e-12,4.857922093727903e-12,-7.056939477167465,6.704484812501149e-13
22,tp_uic_full,10,4,31.811927008028302,4.750277067953075,27.061649940075228,0.32208446074644453,1.010396570056077,-20.84450203739388,88,420,2.2683664972668255e-09,1.4945846705392948e-12,2.378423201070727e-13,1.2567423504322222e-12,7.597759067652819e-10,7.59325651424802e-10,4.502553404798802e-13,2.121617772644885e-12,1.2855866944463545e-12,-7.056939477167465,6.704484812501149e-13
22,perfect_channel,10,4,inf,inf,nan,0.32208446074644453,1.0,-inf,0,0,2.2683664972668255e-09,0.0,0.0,0.0,0.0,0.0,0.0,9.602856039958454e-13,8.769502487691437e-13,-7.056939477167465,6.704484812501149e-13
23,no_ic,8,9,0.0,0.0,0.0,0.8881312951573991,1.0,-inf,0,0,2.1454810126317178e-09,2.1454810126317178e-09,2.1454810126317178e-09,0.0,2.1454810126317178e-09,0.0,0.0,1.466632211488537e-11,1.2249420172030703e-11,-8.010551129478925,7.172929311150733e-13
23,fixed_kappa,8,9,40.0,40.0,0.0,0.8881312951573991,1.0,-inf,0,0,2.1454810126317178e-09,2.1454810126317168e-13,2.1454810126317168e-13,0.0,2.1454810126317168e-13,0.0,0.0,5.7223100556517856e-12,2.776676509207595e-12,-8.010551129478925,7.172929311150733e-13
23,plain_ls,8,9,34.62091542687811,36.02656355813332,1.4056481312552123,0.8881312951573991,0.5527277100861382,-23.294452138057274,0,0,2.1454810126317178e-09,7.403432697967921e-13,8.827585984824269e-39,7.403432697967921e-13,5.35634225732358e-13,0.0,5.35634225732358e-13,3.1356022885628715e-12,1.963314401892003e-12,-8.010551129478925,7.172929311150733e-13
23,ridge_ls,8,9,34.63466474310413,36.02656355813332,1.3918988150291938,0.8881312951573991,0.5527285964740267,-23.31138694595698,0,0,2.1454810126317178e-09,7.38003125499526e-13,5.411169016199848e-16,7.37462008597906e-13,5.35634225732358e-13,0.0,5.35634225732358e-13,3.1364143544891856e-12,1.963113158229647e-12,-8.010551129478925,7.172929311150733e-13
23,protected_ls,8,9,3.7328686718415978,4.156895445555392,0.4240267737137943,0.8881312951573991,0.9096858590762631,-25.3065174072939,118,0,2.1454810126317178e-09,9.083177649217682e-10,9.078519358317496e-10,4.658290900186565e-13,8.238253107593305e-10,8.23356906941979e-10,4.684038173515573e-13,1.4646496247369964e-11,1.2277926444088659e-11,-8.010551129478925,7.172929311150733e-13
23,tp_uic_stage1,8,9,3.732922243612045,4.156895445555392,0.423973201943347,0.8881312951573991,0.9112719812538117,-25.565167598401178,118,0,2.1454810126317178e-09,9.083065605678784e-10,9.078676646043759e-10,4.38895963502538e-13,8.238253107593305e-10,8.23356906941979e-10,4.684038173515573e-13,1.4629286586537055e-11,1.22912420619807e-11,-8.010551129478925,7.172929311150733e-13
23,tp_uic_full,8,9,29.065192288812547,4.156895445555392,24.908296843257155,0.8881312951573991,0.6401070983227914,-19.02338776951475,118,420,2.1454810126317178e-09,2.660758428401506e-12,6.813310651775547e-13,1.9794273632239513e-12,8.238253107593305e-10,8.23356906941979e-10,4.684038173515573e-13,3.902473780133059e-12,2.797823022013591e-12,-8.010551129478925,7.172929311150733e-13
23,perfect_channel,8,9,inf,inf,nan,0.8881312951573991,1.0,-inf,0,0,2.1454810126317178e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.7413388198474475e-12,2.7667580473120228e-12,-8.010551129478925,7.172929311150733e-13
24,no_ic,9,8,0.0,0.0,0.0,0.0862326702192916,1.0,-inf,0,0,1.4260488810167211e-08,1.4260488810167211e-08,1.4260488810167211e-08,0.0,1.4260488810167211e-08,0.0,0.0,1.881814574012604e-11,2.3096526680221938e-11,-12.799462870363351,5.597759640804099e-13
24,fixed_kappa,9,8,39.99999999999997,39.99999999999997,0.0,0.0862326702192916,1.0,-inf,0,0,1.4260488810167211e-08,1.426048881016731e-12,1.426048881016731e-12,0.0,1.426048881016731e-12,0.0,0.0,2.957574528104482e-12,3.116726777954402e-12,-12.799462870363351,5.597759640804099e-13
24,plain_ls,9,8,41.6763458161783,44.25273462115916,2.5763888049808568,0.0862326702192916,0.3275908211484131,-22.002765769923226,0,0,1.4260488810167211e-08,9.693928911103235e-13,2.600490187909055e-37,9.693928911103235e-13,5.356251366558866e-13,0.0,5.356251366558866e-13,1.8466052868965346e-12,2.033132713248275e-12,-12.799462870363351,5.597759640804099e-13
24,ridge_ls,9,8,41.68355942225382,44.25273462115916,2.5691751989053357,0.0862326702192916,0.3275914695664565,-22.01215513131939,0,0,1.4260488810167211e-08,9.67784071648247e-13,4.847250115540566e-16,9.67299346636693e-13,5.356251366558866e-13,0.0,5.356251366558866e-13,1.8462735159711087e-12,2.0346232245533826e-12,-12.799462870363351,5.597759640804099e-13
24,protected_ls,9,8,13.757881209633382,13.69905401395113,0.058827195682250345,0.0862326702192916,0.3363692652484667,-21.669434926455494,89,0,1.4260488810167211e-08,6.002695193932132e-10,5.992227936269566e-10,1.0467257662565851e-12,6.084557656669182e-10,6.079205951493318e-10,5.351705175864263e-13,9.744078269292767e-12,1.4885640771665177e-11,-12.799462870363351,5.597759640804099e-13
24,tp_uic_stage1,9,8,13.757907534118495,13.69905401395113,0.058853520167363865,0.0862326702192916,0.3363712254611509,-21.688575256326487,89,0,1.4260488810167211e-08,6.002658809085454e-10,5.992237581463375e-10,1.0421227622079036e-12,6.084557656669182e-10,6.079205951493318e-10,5.351705175864263e-13,9.7438244873174e-12,1.4889496229528978e-11,-12.799462870363351,5.597759640804099e-13
24,tp_uic_full,9,8,40.1696113404359,13.69905401395113,26.470557326484766,0.0862326702192916,0.5653561473549593,-20.725907885938305,89,420,1.4260488810167211e-08,1.3714288402148016e-12,7.070344642689669e-14,1.300725393787905e-12,6.084557656669182e-10,6.079205951493318e-10,5.351705175864263e-13,3.4800960100319586e-12,5.769304368128385e-12,-12.799462870363351,5.597759640804099e-13
24,perfect_channel,9,8,inf,inf,nan,0.0862326702192916,1.0,-inf,0,0,1.4260488810167211e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.941719618144505e-12,3.123096162680296e-12,-12.799462870363351,5.597759640804099e-13
25,no_ic,13,3,0.0,0.0,0.0,0.34437970109798227,1.0,-inf,0,0,2.4361240998813762e-09,2.4361240998813762e-09,2.4361240998813762e-09,0.0,2.4361240998813762e-09,0.0,0.0,8.680656832332002e-13,5.992069820721797e-13,-6.292682672098496,8.240255808132242e-13
25,fixed_kappa,13,3,39.99999999999999,39.99999999999999,0.0,0.34437970109798227,1.0,-inf,0,0,2.4361240998813762e-09,2.436124099881378e-13,2.436124099881378e-13,0.0,2.436124099881378e-13,0.0,0.0,6.405865249592117e-13,5.745575465012864e-13,-6.292682672098496,8.240255808132242e-13
25,plain_ls,13,3,38.8700511760196,36.58100105770362,2.289050118315979,0.34437970109798227,0.6513955839698666,-26.95947665244589,0,0,2.4361240998813762e-09,3.160052446536966e-13,1.182502385538694e-38,3.160052446536966e-13,5.353025378688188e-13,0.0,5.353025378688188e-13,6.410839134039864e-13,4.837025552445164e-13,-6.292682672098496,8.240255808132242e-13
25,ridge_ls,13,3,38.86697915445269,36.58100105770362,2.285978096749076,0.34437970109798227,0.6513971786860668,-26.96536885651668,0,0,2.4361240998813762e-09,3.162288529175611e-13,6.520513926356324e-16,3.1557680152492546e-13,5.353025378688188e-13,0.0,5.353025378688188e-13,6.410128878453214e-13,4.837472556785881e-13,-6.292682672098496,8.240255808132242e-13
25,protected_ls,13,3,5.686970078824589,4.000357880682379,1.6866121981422102,0.34437970109798227,0.6701105912242687,-25.886380030897072,114,0,2.4361240998813762e-09,6.576614721196961e-10,6.572568925457623e-10,4.0457957393381613e-13,9.697585562041852e-10,9.692581145299925e-10,5.004416741927234e-13,8.524350038113664e-13,6.061695267853747e-13,-6.292682672098496,8.240255808132242e-13
25,tp_uic_stage1,13,3,5.687235172337997,4.000357880682379,1.6868772916556185,0.34437970109798227,0.6713549396112045,-26.42444254619322,114,0,2.4361240998813762e-09,6.576213296641193e-10,6.572638941498545e-10,3.574355142647365e-13,9.697585562041852e-10,9.692581145299925e-10,5.004416741927234e-13,8.537588071523988e-13,6.050740310766116e-13,-6.292682672098496,8.240255808132242e-13
25,tp_uic_full,13,3,27.67343268575203,4.000357880682379,23.673074805069653,0.34437970109798227,1.0184249715359521,-16.22117285580552,114,420,2.4361240998813762e-09,4.1625181440815636e-12,4.1688990838211417e-13,3.745628235699449e-12,9.697585562041852e-10,9.692581145299925e-10,5.004416741927234e-13,7.149790013585274e-13,4.990187822517343e-13,-6.292682672098496,8.240255808132242e-13
25,perfect_channel,13,3,inf,inf,nan,0.34437970109798227,1.0,-inf,0,0,2.4361240998813762e-09,0.0,0.0,0.0,0.0,0.0,0.0,6.399716618935144e-13,5.745881902397267e-13,-6.292682672098496,8.240255808132242e-13
26,no_ic,1,1,0.0,0.0,0.0,0.6131371743847228,1.0,-inf,0,0,3.018157219433617e-09,3.018157219433617e-09,3.018157219433617e-09,0.0,3.018157219433617e-09,0.0,0.0,6.395880700774725e-12,6.931833626692488e-12,-9.157301977370768,1.0337455747934046e-12
26,fixed_kappa,1,1,39.99999999999998,39.99999999999998,0.0,0.6131371743847228,1.0,-inf,0,0,3.018157219433617e-09,3.0181572194336334e-13,3.0181572194336334e-13,0.0,3.0181572194336334e-13,0.0,0.0,1.6890273522353754e-12,1.7298041311521626e-12,-9.157301977370768,1.0337455747934046e-12
26,plain_ls,1,1,39.885426399030706,37.50987602904038,2.3755503699903318,0.6131371743847228,0.9082525338132957,-27.09025102848624,0,0,3.018157219433617e-09,3.098840469637352e-13,8.305170202660399e-39,3.098840469637352e-13,5.354935646820733e-13,0.0,5.354935646820733e-13,1.3942025446948813e-12,1.4390591905438727e-12,-9.157301977370768,1.0337455747934046e-12
26,ridge_ls,1,1,39.88347144800903,37.50987602904038,2.373595418968653,0.6131371743847228,0.9082537302287688,-27.098613527617054,0,0,3.018157219433617e-09,3.1002357084221065e-13,7.356428390459059e-16,3.0928792800316474e-13,5.354935646820733e-13,0.0,5.354935646820733e-13,1.3941515209529312e-12,1.4395939984137295e-12,-9.157301977370768,1.0337455747934046e-12
26,protected_ls,1,1,3.6805277036118755,3.8057792404352044,0.12525153682332782,0.6131371743847228,0.9796186913470764,-24.624403213339583,99,0,3.018157219433617e-09,1.2932696582385592e-09,1.2927229142702864e-09,5.467439682728001e-13,1.2565041719343008e-09,1.2562028528538808e-09,3.013190804198933e-13,7.505280429470393e-12,8.298156929835366e-12,-9.157301977370768,1.0337455747934046e-12
26,tp_uic_stage1,1,1,3.6810428851298003,3.8057792404352044,0.12473635530540311,0.6131371743847228,0.9919537487141734,-26.289371476649862,99,0,3.018157219433617e-09,1.2931162533170354e-09,1.2927436152879032e-09,3.7263802913227616e-13,1.2565041719343008e-09,1.2562028528538808e-09,3.013190804198933e-13,7.404707390564976e-12,8.291105543980984e-12,-9.157301977370768,1.0337455747934046e-12
26,tp_uic_full,1,1,28.774422875655596,3.8057792404352044,24.968643635220392,0.6131371743847228,1.1701122685699286,-19.043679577789415,99,420,3.018157219433617e-09,4.002207222620249e-12,2.025891325164017e-12,1.976315897456232e-12,1.2565041719343008e-09,1.2562028528538808e-09,3.013190804198933e-13,1.626938993874074e-12,1.5699549001612958e-12,-9.157301977370768,1.0337455747934046e-12
26,perfect_channel,1,1,inf,inf,nan,0.6131371743847228,1.0,-inf,0,0,3.018157219433617e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.6847948247018144e-12,1.7226967809569457e-12,-9.157301977370768,1.0337455747934046e-12
27,no_ic,14,7,0.0,0.0,0.0,0.5972032432642896,1.0,-inf,0,0,6.121647819240551e-09,6.121647819240551e-09,6.121647819240551e-09,0.0,6.121647819240551e-09,0.0,0.0,5.942881197113815e-12,5.0790385344200646e-12,-11.016910676449216,1.0433420642169976e-12
27,fixed_kappa,14,7,40.0,40.0,0.0,0.5972032432642896,1.0,-inf,0,0,6.121647819240551e-09,6.12164781924055e-13,6.12164781924055e-13,0.0,6.12164781924055e-13,0.0,0.0,6.470325637879957e-13,5.239481177012016e-13,-11.016910676449216,1.0433420642169976e-12
27,plain_ls,14,7,40.3107222776199,40.63259641608294,0.3218741384630319,0.5972032432642896,0.48230034342745753,-24.377611145145348,0,0,6.121647819240551e-09,5.698966618140915e-13,3.8065388083397094e-37,5.698966618140915e-13,5.291864303134484e-13,0.0,5.291864303134484e-13,4.3467971297477346e-13,2.5024923748739204e-13,-11.016910676449216,1.0433420642169976e-12
27,ridge_ls,14,7,40.35568897778668,40.63259641608294,0.2769074382962614,0.5972032432642896,0.4828185930444566,-24.4772890919136,0,0,6.121647819240551e-09,5.640264141389773e-13,7.060883591369111e-15,5.569655305476082e-13,5.291864303134484e-13,0.0,5.291864303134484e-13,4.3923234267083573e-13,2.6036007009178924e-13,-11.016910676449216,1.0433420642169976e-12
27,protected_ls,14,7,6.7490908901868805,6.831927917411348,0.0828370272244667,0.5972032432642896,0.7274887711189152,-23.99084276025747,68,0,6.121647819240551e-09,1.2940744177675662e-09,1.2934514394212427e-09,6.229783463233808e-13,1.2696252445435046e-09,1.2691278950583571e-09,4.973494851474274e-13,8.5361938874231e-12,7.917234030659305e-12,-11.016910676449216,1.0433420642169976e-12
27,tp_uic_stage1,14,7,6.749279859301923,6.831927917411348,0.08264805810942565,0.5972032432642896,0.7303205870482998,-24.56538207006487,68,0,6.121647819240551e-09,1.2940181115542464e-09,1.293472329790324e-09,5.457817639224483e-13,1.2696252445435046e-09,1.2691278950583571e-09,4.973494851474274e-13,8.454251059793606e-12,7.91237833329795e-12,-11.016910676449216,1.0433420642169976e-12
27,tp_uic_full,14,7,27.14350680387946,6.831927917411348,20.311578886468112,0.5972032432642896,0.6325702713934611,-16.339438473880872,68,420,6.121647819240551e-09,1.1817283662196075e-11,8.189733887665118e-12,3.6275497745309576e-12,1.2696252445435046e-09,1.2691278950583571e-09,4.973494851474274e-13,5.075302385545135e-13,4.0784214611991974e-13,-11.016910676449216,1.0433420642169976e-12
27,perfect_channel,14,7,inf,inf,nan,0.5972032432642896,1.0,-inf,0,0,6.121647819240551e-09,0.0,0.0,0.0,0.0,0.0,0.0,6.306084938636308e-13,5.282190078895342e-13,-11.016910676449216,1.0433420642169976e-12
28,no_ic,10,7,0.0,0.0,0.0,0.5291103211353936,1.0,-inf,0,0,3.234815677498338e-09,3.234815677498338e-09,3.234815677498338e-09,0.0,3.234815677498338e-09,0.0,0.0,1.1067859782666704e-11,1.871555126842162e-11,-8.86545744217582,8.453720297444681e-13
28,fixed_kappa,10,7,40.00000000000001,40.00000000000001,0.0,0.5291103211353936,1.0,-inf,0,0,3.234815677498338e-09,3.234815677498333e-13,3.234815677498333e-13,0.0,3.234815677498333e-13,0.0,0.0,3.67750348094404e-12,3.656357043980846e-12,-8.86545744217582,8.453720297444681e-13
28,plain_ls,10,7,36.61751202629921,37.834475815470924,1.2169637891717167,0.5291103211353936,0.6633127511769515,-23.415057321943667,0,0,3.234815677498338e-09,7.048526495776169e-13,4.770619678753489e-38,7.048526495776169e-13,5.326009756867731e-13,0.0,5.326009756867731e-13,3.291641750251026e-12,2.627242837400327e-12,-8.86545744217582,8.453720297444681e-13
28,ridge_ls,10,7,36.620384750079886,37.834475815470924,1.214091065391034,0.5291103211353936,0.6633189199222806,-23.42886387798433,0,0,3.234815677498338e-09,7.043865655002332e-13,1.7711387420436716e-15,7.026154267581895e-13,5.326009756867731e-13,0.0,5.326009756867731e-13,3.288885786833197e-12,2.624663595567833e-12,-8.86545744217582,8.453720297444681e-13
28,protected_ls,10,7,7.972982598715598,5.103079206877695,2.8699033918379033,0.5291103211353936,0.7744740142428975,-25.715622457774053,104,0,3.234815677498338e-09,5.158830744351218e-10,5.154680804300347e-10,4.149940050871827e-13,9.989450945321397e-10,9.984822112228198e-10,4.628833093199349e-13,9.156344804066692e-12,1.4973704997244707e-11,-8.86545744217582,8.453720297444681e-13
28,tp_uic_stage1,10,7,7.9732469398360974,5.103079206877695,2.8701677329584037,0.5291103211353936,0.777906772943657,-26.238281744514307,104,0,3.234815677498338e-09,5.158516752427456e-10,5.154837361828608e-10,3.6793905988483346e-13,9.989450945321397e-10,9.984822112228198e-10,4.628833093199349e-13,9.150740635666923e-12,1.4917677202331016e-11,-8.86545744217582,8.453720297444681e-13
28,tp_uic_full,10,7,23.983710501373498,5.103079206877695,18.880631294495803,0.5291103211353936,1.2160543063569613,-13.580353115999541,104,378,3.234815677498338e-09,1.292642673782442e-11,6.141131374455679e-12,6.78529536336874e-12,9.989450945321397e-10,9.984822112228198e-10,4.628833093199349e-13,4.348573743770273e-12,4.791937072938787e-12,-8.86545744217582,8.453720297444681e-13
28,perfect_channel,10,7,inf,inf,nan,0.5291103211353936,1.0,-inf,0,0,3.234815677498338e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.698337822597889e-12,3.648748077834715e-12,-8.86545744217582,8.453720297444681e-13
29,no_ic,1,6,0.0,0.0,0.0,0.4096158593498404,1.0,-inf,0,0,1.881207557487807e-09,1.881207557487807e-09,1.881207557487807e-09,0.0,1.881207557487807e-09,0.0,0.0,1.0065861189161095e-12,1.2577490219180818e-12,-11.353780984670705,2.9005755493103924e-13
29,fixed_kappa,1,6,39.99999999999999,39.99999999999999,0.0,0.4096158593498404,1.0,-inf,0,0,1.881207557487807e-09,1.881207557487809e-13,1.881207557487809e-13,0.0,1.881207557487809e-13,0.0,0.0,5.312643706321329e-13,3.438215497914346e-13,-11.353780984670705,2.9005755493103924e-13
29,plain_ls,1,6,33.66692911085864,35.45792099832809,1.7909918874694561,0.4096158593498404,0.6099747609184751,-22.811740938172015,0,0,1.881207557487807e-09,8.086187431280105e-13,3.301833912071707e-39,8.086187431280105e-13,5.353583921511542e-13,0.0,5.353583921511542e-13,4.726562895979046e-13,3.165796429646219e-13,-11.353780984670705,2.9005755493103924e-13
29,ridge_ls,1,6,33.666687345136495,35.45792099832809,1.7912336531915947,0.4096158593498404,0.6099755553145021,-22.819748587846462,0,0,1.881207557487807e-09,8.086637590663009e-13,1.534597323503447e-15,8.071291617427975e-13,5.353583921511542e-13,0.0,5.353583921511542e-13,4.719744132418074e-13,3.1677247311602596e-13,-11.353780984670705,2.9005755493103924e-13
29,protected_ls,1,6,10.525138257864404,8.948128671930576,1.5770095859338271,0.4096158593498404,0.6221374096853658,-23.166704311920693,114,0,1.881207557487807e-09,1.6669512113849314e-10,1.659499646862293e-10,7.451564522638289e-13,2.396756134388352e-10,2.3914064499053663e-10,5.349684482985511e-13,6.287529381246453e-13,6.71785107780763e-13,-11.353780984670705,2.9005755493103924e-13
29,tp_uic_stage1,1,6,10.525131802951881,8.948128671930576,1.577003131021307,0.4096158593498404,0.6221408619572942,-23.177504537114114,114,0,1.881207557487807e-09,1.6669536889739154e-10,1.6595206323053523e-10,7.433056668563045e-13,2.396756134388352e-10,2.3914064499053663e-10,5.349684482985511e-13,6.290971105925684e-13,6.722901277108859e-13,-11.353780984670705,2.9005755493103924e-13
29,tp_uic_full,1,6,30.233374681121624,8.948128671930576,21.28524600919105,0.4096158593498404,0.7520607416457756,-19.588868915877786,114,378,1.881207557487807e-09,1.782786130196515e-12,8.442122931955753e-14,1.6983649008769573e-12,2.396756134388352e-10,2.3914064499053663e-10,5.349684482985511e-13,4.965552324269091e-13,3.6190984654719033e-13,-11.353780984670705,2.9005755493103924e-13
29,perfect_channel,1,6,inf,inf,nan,0.4096158593498404,1.0,-inf,0,0,1.881207557487807e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.333308881707906e-13,3.4191842572082875e-13,-11.353780984670705,2.9005755493103924e-13
30,no_ic,8,4,0.0,0.0,0.0,0.7750871514478946,1.0,-inf,0,0,1.7907733415129677e-09,1.7907733415129677e-09,1.7907733415129677e-09,0.0,1.7907733415129677e-09,0.0,0.0,1.1258472168416566e-11,1.4937643658326588e-11,-9.482300247747892,5.73885974877525e-13
30,fixed_kappa,8,4,39.99999999999999,39.99999999999999,0.0,0.7750871514478946,1.0,-inf,0,0,1.7907733415129677e-09,1.7907733415129688e-13,1.7907733415129688e-13,0.0,1.7907733415129688e-13,0.0,0.0,2.369300508434752e-12,1.695548099866013e-12,-9.482300247747892,5.73885974877525e-13
30,plain_ls,8,4,35.302304566216996,35.24254224417765,0.05976232203934721,0.7750871514478946,0.45944081268133313,-24.633038631684503,0,0,1.7907733415129677e-09,5.282143116503576e-13,1.2020606829263533e-38,5.282143116503576e-13,5.355331955644607e-13,0.0,5.355331955644607e-13,1.1305479894236825e-12,9.58843650252721e-13,-9.482300247747892,5.73885974877525e-13
30,ridge_ls,8,4,35.30366520133272,35.24254224417765,0.061122957155075694,0.7750871514478946,0.4594423838568185,-24.639942585698552,0,0,1.7907733415129677e-09,5.280488491823537e-13,6.735696592844208e-16,5.273752795230692e-13,5.355331955644607e-13,0.0,5.355331955644607e-13,1.1308464795801238e-12,9.596409857868246e-13,-9.482300247747892,5.73885974877525e-13
