trial,arm,receiver,target,gate,t_h1,thr_h1,det_h1,dof_h1,kappa_db,eta_survive,rho_weighted,rho_min,xi_rel,ncp_unit,ncp_best,calib_min_ratio,t_h0,thr_h0,det_h0,dof_h0
5,protected_ls,6,6,4.072323342681635e-13,12.92119227043359,20.66856907571369,0,28,6.530948018877767,0.6336846363057235,5.854548568874712e-05,6.40670986175244e-10,8.340070445385165e-14,0.0002794019023273175,0.00025739724726208204,1.9999999999999798,11.932106405392686,20.66856907571369,0,28
5,tp_uic_stage1,6,6,4.072323342681635e-13,12.793538177592884,20.66856907571369,0,28,6.530965465049766,0.6352437805809847,5.958255563186996e-05,6.598310359242399e-10,8.588629572521614e-14,0.000284352327246377,0.00026211227357037615,1.877522594547087,12.001751752573698,20.66856907571369,0,28
5,tp_uic_full,6,6,4.072323342681635e-13,12.770213305955172,20.66856907571369,0,28,28.93263966930395,0.8335851622996854,8.627520018988563e-05,1.2591417357772735e-09,1.2551095022997227e-13,0.0004380311199334164,0.0004054778937419555,1.000007548429653,11.032537351707179,20.66856907571369,0,28
5,perfect_channel,6,6,4.072323342681635e-13,25.135821394707317,20.66856907571369,1,28,inf,1.0,0.00013081855648727192,2.2429118186134355e-09,1.7390377965884133e-13,0.0006651356282667366,0.0006093990589177813,1.0,21.90444149532894,20.66856907571369,1,28
6,no_ic,6,6,3.291184733556241e-13,1182.9809136007793,20.66856907571369,1,28,0.0,1.0,0.05104801651225392,1.1625351926116197e-06,7.158510016630494e-09,0.5428272351881108,0.40403484747814505,282.2333808105772,1313.3913964489666,20.66856907571369,1,28
6,fixed_kappa,6,6,3.291184733556241e-13,1015.9562329944899,20.66856907571369,1,28,39.99999999999998,1.0,0.05632168939111132,1.4156671801944512e-06,3.3331061306810705e-08,0.6475358831703333,0.42840595770170886,1.0281233380810573,1221.8117572593706,20.66856907571369,1,28
6,plain_ls,6,6,3.291184733556241e-13,1078.9625789569302,20.66856907571369,1,28,41.05761832581411,0.9319312029462307,0.05072323199514064,1.155605111153985e-06,3.5564492483704333e-09,0.5393117622030532,0.40289889680230917,0.9999999999999976,1207.185113088481,20.66856907571369,1,28
6,ridge_ls,6,6,3.291184733556241e-13,1079.1251727954534,20.66856907571369,1,28,41.057237015392545,0.9319312189587169,0.050723467316936846,1.1556147330608472e-06,3.558893229063229e-09,0.5393143366530886,0.40289926578858953,0.9999999999999987,1207.3478147207747,20.66856907571369,1,28
6,protected_ls,6,6,3.291184733556241e-13,1094.6233570168156,20.66856907571369,1,28,14.096225517828566,0.9315844670954265,0.05956396715466722,1.605934549815412e-06,6.898128730832691e-09,0.5084565026623695,0.3855087181487681,1.2513502374355274,1214.9225352456776,20.66856907571369,1,28
6,tp_uic_stage1,6,6,3.291184733556241e-13,1095.1117564613257,20.66856907571369,1,28,14.0962206989324,0.9315844913229174,0.059564601756196066,1.605924180827068e-06,6.899443739343181e-09,0.5084629313376924,0.38551193046035015,1.2511666815436107,1215.4409941852061,20.66856907571369,1,28
