trial,arm,t_h1,threshold,detected,dof,rho_weighted,ncp_unit,ncp_best,kappa_db,eta_survive
12,fixed_kappa,273.45951632183244,20.66856907571369,1,28,1.0,16.40084282878967,5.662322246316946,39.99999999999999,1.0
12,plain_ls,271.911778286597,20.66856907571369,1,28,1.0,15.903195313244778,5.3864193895831765,38.02105569492245,0.9773967127577525
12,ridge_ls,269.50299767194764,20.66856907571369,1,28,1.0,15.950531200384823,5.400905417897577,38.328148827154756,0.9795811703458412
12,protected_ls,262.9262314241165,20.66856907571369,1,28,1.0,13.364237469060782,3.6932966468813917,10.633875227365372,0.9999999956229525
12,tp_uic_stage1,263.08484345876445,20.66856907571369,1,28,1.0,13.366583987942976,3.694014393981783,10.634434888812564,0.9999999957602711
12,tp_uic_full,273.2763235751404,20.66856907571369,1,28,1.0,16.369111437929007,5.65671379880512,38.320460575314684,0.998345169669074
12,perfect_channel,274.8110675983232,20.66856907571369,1,28,1.0,16.489178397993307,5.7288130621109605,inf,1.0
13,no_ic,268.5604729127761,20.66856907571369,1,28,1.0,15.121278271244778,3.172032144183415,0.0,1.0
13,fixed_kappa,265.79774198144275,20.66856907571369,1,28,1.0,15.340343183034028,3.18214279270439,40.0,1.0
13,plain_ls,266.6531407639237,20.66856907571369,1,28,1.0,15.0968475421353,3.171873164227088,37.56348530921877,0.976779085103487
13,ridge_ls,267.1225127168958,20.66856907571369,1,28,1.0,15.103620528964978,3.1719118976661407,38.08491593790804,0.9768043107770022
13,protected_ls,244.9485378838848,20.66856907571369,1,28,1.0,14.52493478047542,3.137609209212852,8.825323123063649,0.999999999917186
13,tp_uic_stage1,245.10923094926,20.66856907571369,1,28,1.0,14.527026447787522,3.13764517971204,8.825703987517478,0.9999999999200444
13,tp_uic_full,273.01636186110767,20.66856907571369,1,28,1.0,15.327975977184868,3.1801203428238902,37.58913151858063,0.9913875195485642
13,perfect_channel,265.751172647654,20.66856907571369,1,28,1.0,15.37687844679121,3.1833775192165654,inf,1.0
14,no_ic,115.99467728772498,20.66856907571369,1,28,1.0,6.338781578753156,1.3409364339311831,0.0,1.0
14,fixed_kappa,118.81273313998348,20.66856907571369,1,28,1.0,6.4521062945252945,1.3519652874837207,39.99999999999998,1.0
14,plain_ls,116.19766654321627,20.66856907571369,1,28,1.0,6.336199527208458,1.3408098489312061,37.903326176304176,0.9551149133720309
14,ridge_ls,116.19567582906552,20.66856907571369,1,28,1.0,6.336297037236007,1.3408144355574152,37.98391440828789,0.9551946171661658
14,protected_ls,99.47237193168947,20.66856907571369,1,28,1.0,5.607595784727066,1.2177900049195938,10.798618029702276,0.9999999982184544
14,tp_uic_stage1,99.45032963500498,20.66856907571369,1,28,1.0,5.6080262892788735,1.2179322086159279,10.79894518935795,0.9999999982345478
14,tp_uic_full,119.3998174896276,20.66856907571369,1,28,1.0,6.426837384390579,1.3488011046021229,37.3389181582838,0.9852798539737425
14,perfect_channel,120.1573313447748,20.66856907571369,1,28,1.0,6.471925710499488,1.3534536569567868,inf,1.0
15,no_ic,96.09809539006334,20.66856907571369,1,28,1.0,4.195955802785765,0.7488953826385596,0.0,1.0
15,fixed_kappa,107.4407946181628,20.66856907571369,1,28,1.0,4.506675986311538,0.8709869541747671,40.0,1.0
