trial,budget,method,pd,pfa,pfa_active,active_targets,reports,observations,selected,detected_per_target
63,8,sense_sinr_budgeted,0.3,0.023333333333333334,0.07777777777777778,3,8,12,"{""0"": [[4, 5], [5, 0], [5, 4], [0, 5], [4, 0]], ""1"": [], ""2"": [[4, 0], [4, 5], [5, 0], [0, 5], [5, 4], [0, 4]], ""3"": [], ""4"": [[14, 8]], ""5"": [], ""6"": [], ""7"": [], ""8"": [], ""9"": []}","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
63,8,balanced_sinr,1.0,0.04,0.04,10,5,12,"{""0"": [[4, 5], [5, 0]], ""1"": [[9, 12]], ""2"": [[4, 0], [4, 5]], ""3"": [[2, 14]], ""4"": [[14, 8]], ""5"": [[5, 6]], ""6"": [[9, 12]], ""7"": [[7, 9]], ""8"": [[7, 10]], ""9"": [[9, 8]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
64,8,proposed_c2f_adaptive_pd,1.0,0.06,0.06,10,0,10,"{""0"": [[8, 3]], ""1"": [[2, 13]], ""2"": [[2, 10]], ""3"": [[0, 7]], ""4"": [[1, 6]], ""5"": [[1, 6]], ""6"": [[0, 7]], ""7"": [[0, 12]], ""8"": [[1, 6]], ""9"": [[0, 12]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
64,8,sense_sinr_budgeted,0.3,0.006666666666666667,0.022222222222222223,3,6,12,"{""0"": [], ""1"": [[13, 5], [5, 13], [10, 13], [13, 2], [2, 13], [13, 14]], ""2"": [[13, 10]], ""3"": [], ""4"": [], ""5"": [], ""6"": [], ""7"": [[12, 8], [8, 12], [12, 3], [3, 12], [8, 3]], ""8"": [], ""9"": []}","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0]"
64,8,balanced_sinr,1.0,0.05333333333333334,0.05333333333333334,10,6,12,"{""0"": [[12, 3]], ""1"": [[13, 5], [5, 13]], ""2"": [[13, 10]], ""3"": [[12, 7]], ""4"": [[6, 1]], ""5"": [[6, 1]], ""6"": [[12, 7]], ""7"": [[12, 8], [8, 12]], ""8"": [[6, 1]], ""9"": [[12, 8]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
65,8,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0.043333333333333335,10,0,10,"{""0"": [[0, 14]], ""1"": [[2, 0]], ""2"": [[4, 14]], ""3"": [[1, 0]], ""4"": [[0, 9]], ""5"": [[1, 13]], ""6"": [[0, 5]], ""7"": [[0, 3]], ""8"": [[0, 7]], ""9"": [[0, 8]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
65,8,sense_sinr_budgeted,0.4,0.03,0.075,4,6,12,"{""0"": [], ""1"": [], ""2"": [], ""3"": [[0, 8], [8, 0], [0, 7], [7, 0], [14, 0], [2, 0]], ""4"": [], ""5"": [[13, 10], [10, 13]], ""6"": [], ""7"": [[3, 11], [11, 3], [2, 11]], ""8"": [], ""9"": [[8, 2]]}","[0, 0, 0, 1, 0, 1, 0, 1, 0, 1]"
65,8,balanced_sinr,1.0,0.06,0.06,10,5,12,"{""0"": [[0, 14]], ""1"": [[0, 8]], ""2"": [[6, 14]], ""3"": [[0, 8], [8, 0]], ""4"": [[2, 9]], ""5"": [[13, 10]], ""6"": [[7, 5]], ""7"": [[3, 11], [11, 3]], ""8"": [[0, 7]], ""9"": [[8, 2]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
66,8,proposed_c2f_adaptive_pd,1.0,0.06,0.06,10,0,12,"{""0"": [[2, 11]], ""1"": [[8, 9], [5, 9]], ""2"": [[0, 2]], ""3"": [[0, 1]], ""4"": [[0, 6]], ""5"": [[6, 11]], ""6"": [[8, 9], [2, 9]], ""7"": [[3, 13]], ""8"": [[0, 2]], ""9"": [[1, 11]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
66,8,sense_sinr_budgeted,0.4,0.02,0.05,4,5,12,"{""0"": [], ""1"": [], ""2"": [[6, 2], [2, 6]], ""3"": [], ""4"": [[6, 2], [2, 6], [6, 13], [13, 6]], ""5"": [], ""6"": [], ""7"": [], ""8"": [[8, 2], [2, 8], [5, 2]], ""9"": [[6, 11], [11, 6], [13, 11]]}","[0, 0, 1, 0, 1, 0, 0, 0, 1, 1]"
66,8,balanced_sinr,1.0,0.04666666666666667,0.04666666666666667,10,3,12,"{""0"": [[6, 11]], ""1"": [[5, 9]], ""2"": [[6, 2]], ""3"": [[1, 12]], ""4"": [[6, 2], [2, 6]], ""5"": [[6, 11]], ""6"": [[8, 9]], ""7"": [[3, 13]], ""8"": [[8, 2]], ""9"": [[6, 11], [11, 6]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
67,8,proposed_c2f_adaptive_pd,1.0,0.05,0.05,10,1,12,"{""0"": [[6, 8], [0, 8]], ""1"": [[2, 3]], ""2"": [[9, 13]], ""3"": [[1, 5]], ""4"": [[5, 11], [9, 13]], ""5"": [[2, 6]], ""6"": [[3, 2]], ""7"": [[0, 5]], ""8"": [[0, 6]], ""9"": [[6, 2]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
67,8,sense_sinr_budgeted,0.3,0.013333333333333334,0.044444444444444446,3,7,12,"{""0"": [], ""1"": [], ""2"": [], ""3"": [[9, 5], [13, 5], [5, 9], [5, 13]], ""4"": [], ""5"": [], ""6"": [], ""7"": [[9, 5], [13, 5], [5, 9], [5, 13], [5, 10], [9, 13]], ""8"": [[5, 6], [6, 5]], ""9"": []}","[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]"
67,8,balanced_sinr,1.0,0.02666666666666667,0.02666666666666667,10,1,12,"{""0"": [[0, 8]], ""1"": [[10, 3]], ""2"": [[9, 13]], ""3"": [[9, 5], [13, 5]], ""4"": [[9, 13]], ""5"": [[6, 2]], ""6"": [[3, 2]], ""7"": [[9, 5], [13, 5]], ""8"": [[5, 6]], ""9"": [[6, 2]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
68,8,proposed_c2f_adaptive_pd,1.0,0.03,0.03,10,0,10,"{""0"": [[0, 11]], ""1"": [[0, 9]], ""2"": [[0, 4]], ""3"": [[0, 9]], ""4"": [[0, 7]], ""5"": [[0, 9]], ""6"": [[1, 7]], ""7"": [[2, 0]], ""8"": [[6, 3]], ""9"": [[0, 8]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
68,8,sense_sinr_budgeted,0.4,0.023333333333333334,0.058333333333333334,4,5,12,"{""0"": [], ""1"": [[7, 9], [9, 7], [9, 14], [14, 9], [9, 8], [8, 9]], ""2"": [[12, 4], [4, 12], [11, 4]], ""3"": [], ""4"": [[1, 7], [7, 1]], ""5"": [], ""6"": [], ""7"": [], ""8"": [], ""9"": [[1, 8]]}","[0, 1, 1, 0, 1, 0, 0, 0, 0, 1]"
68,8,balanced_sinr,1.0,0.04666666666666667,0.04666666666666667,10,4,12,"{""0"": [[0, 11]], ""1"": [[7, 9], [9, 7]], ""2"": [[12, 4]], ""3"": [[6, 9]], ""4"": [[1, 7], [7, 1]], ""5"": [[0, 9]], ""6"": [[9, 7]], ""7"": [[0, 14]], ""8"": [[3, 13]], ""9"": [[1, 8]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
69,8,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0.03666666666666667,10,0,11,"{""0"": [[4, 14], [3, 14]], ""1"": [[1, 11]], ""2"": [[0, 14]], ""3"": [[0, 3]], ""4"": [[1, 6]], ""5"": [[7, 12]], ""6"": [[1, 9]], ""7"": [[0, 10]], ""8"": [[0, 3]], ""9"": [[4, 11]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
69,8,sense_sinr_budgeted,0.2,0.0033333333333333335,0.016666666666666666,2,7,12,"{""0"": [], ""1"": [], ""2"": [], ""3"": [[3, 8], [8, 3], [3, 0], [0, 3], [3, 14], [8, 14]], ""4"": [], ""5"": [], ""6"": [[9, 1], [1, 9], [9, 6], [6, 9], [9, 10], [10, 9]], ""7"": [], ""8"": [], ""9"": []}","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
69,8,balanced_sinr,1.0,0.03666666666666667,0.03666666666666667,10,4,12,"{""0"": [[4, 14]], ""1"": [[1, 11]], ""2"": [[4, 14]], ""3"": [[3, 8], [8, 3]], ""4"": [[5, 13]], ""5"": [[7, 12]], ""6"": [[9, 1], [1, 9]], ""7"": [[9, 10]], ""8"": [[3, 0]], ""9"": [[4, 11]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
70,8,proposed_c2f_adaptive_pd,0.9,0.023333333333333334,0.023333333333333334,10,0,12,"{""0"": [[0, 6]], ""1"": [[0, 7]], ""2"": [[2, 12]], ""3"": [[2, 9]], ""4"": [[0, 4]], ""5"": [[0, 6]], ""6"": [[0, 14]], ""7"": [[8, 7]], ""8"": [[0, 11]], ""9"": [[2, 11], [9, 11], [3, 11]]}","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
70,8,sense_sinr_budgeted,0.3,0.01,0.03333333333333333,3,5,12,"{""0"": [], ""1"": [[8, 7], [7, 8]], ""2"": [], ""3"": [], ""4"": [[4, 6], [6, 4], [12, 4], [4, 12], [1, 4], [4, 1]], ""5"": [[4, 6], [6, 4], [12, 6], [10, 6]], ""6"": [], ""7"": [], ""8"": [], ""9"": []}","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
70,8,balanced_sinr,0.8,0.03333333333333333,0.03333333333333333,10,2,12,"{""0"": [[4, 6]], ""1"": [[8, 7]], ""2"": [[2, 12]], ""3"": [[2, 9]], ""4"": [[4, 6], [6, 4]], ""5"": [[4, 6], [6, 4]], ""6"": [[10, 14]], ""7"": [[8, 7]], ""8"": [[3, 11]], ""9"": [[9, 11]]}","[1, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
71,8,proposed_c2f_adaptive_pd,1.0,0.07666666666666666,0.07666666666666666,10,0,10,"{""0"": [[0, 2]], ""1"": [[4, 6]], ""2"": [[0, 12]], ""3"": [[4, 9]], ""4"": [[4, 6]], ""5"": [[0, 6]], ""6"": [[1, 7]], ""7"": [[4, 6]], ""8"": [[4, 6]], ""9"": [[0, 1]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
71,8,sense_sinr_budgeted,0.3,0.016666666666666666,0.05555555555555555,3,7,12,"{""0"": [[2, 13], [13, 2], [2, 3], [3, 2]], ""1"": [], ""2"": [[8, 12], [12, 8]], ""3"": [], ""4"": [], ""5"": [[9, 6], [6, 9], [6, 5], [5, 6], [9, 5], [5, 9]], ""6"": [], ""7"": [], ""8"": [], ""9"": []}","[1, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
71,8,balanced_sinr,0.9,0.04666666666666667,0.04666666666666667,10,6,12,"{""0"": [[2, 13], [13, 2]], ""1"": [[6, 5]], ""2"": [[8, 12]], ""3"": [[9, 6]], ""4"": [[9, 6]], ""5"": [[9, 6], [6, 9]], ""6"": [[1, 7]], ""7"": [[9, 6]], ""8"": [[6, 5]], ""9"": [[1, 7]]}","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]"
72,8,proposed_c2f_adaptive_pd,1.0,0.023333333333333334,0.023333333333333334,10,0,10,"{""0"": [[7, 5]], ""1"": [[0, 11]], ""2"": [[1, 4]], ""3"": [[1, 14]], ""4"": [[0, 12]], ""5"": [[3, 1]], ""6"": [[0, 12]], ""7"": [[0, 2]], ""8"": [[2, 14]], ""9"": [[0, 7]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
72,8,sense_sinr_budgeted,0.3,0.0033333333333333335,0.011111111111111112,3,5,12,"{""0"": [], ""1"": [[11, 2]], ""2"": [], ""3"": [], ""4"": [], ""5"": [[10, 1], [1, 10], [9, 1], [8, 1], [4, 1], [1, 4]], ""6"": [], ""7"": [], ""8"": [], ""9"": [[7, 5], [5, 7], [4, 7], [7, 4], [8, 7]]}","[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
72,8,balanced_sinr,0.9,0.03333333333333333,0.037037037037037035,10,4,12,"{""0"": [[7, 5]], ""1"": [[11, 2]], ""2"": [[3, 6]], ""3"": [[5, 14]], ""4"": [[3, 12]], ""5"": [[10, 1], [1, 10]], ""6"": [[3, 12]], ""7"": [[11, 2]], ""8"": [[6, 14]], ""9"": [[7, 5], [5, 7]]}","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
73,8,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0.043333333333333335,10,0,10,"{""0"": [[0, 10]], ""1"": [[0, 1]], ""2"": [[4, 0]], ""3"": [[1, 0]], ""4"": [[0, 12]], ""5"": [[2, 8]], ""6"": [[0, 5]], ""7"": [[1, 11]], ""8"": [[10, 0]], ""9"": [[0, 10]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
73,8,sense_sinr_budgeted,0.3,0.013333333333333334,0.044444444444444446,3,7,12,"{""0"": [], ""1"": [], ""2"": [], ""3"": [[0, 12], [12, 0], [0, 10], [10, 0], [4, 0], [0, 13]], ""4"": [], ""5"": [], ""6"": [[5, 1], [1, 5], [1, 11], [5, 11], [11, 1]], ""7"": [[1, 11]], ""8"": [], ""9"": []}","[0, 0, 0, 1, 0, 0, 1, 1, 0, 0]"
73,8,balanced_sinr,1.0,0.043333333333333335,0.043333333333333335,10,5,12,"{""0"": [[0, 10]], ""1"": [[1, 11]], ""2"": [[0, 12]], ""3"": [[0, 12], [12, 0]], ""4"": [[13, 12]], ""5"": [[3, 8]], ""6"": [[5, 1], [1, 5]], ""7"": [[1, 11]], ""8"": [[0, 12]], ""9"": [[0, 10]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
74,8,proposed_c2f_adaptive_pd,0.8,0.04666666666666667,0.04666666666666667,10,1,12,"{""0"": [[0, 5]], ""1"": [[0, 12]], ""2"": [[13, 9], [9, 13], [12, 13]], ""3"": [[11, 4]], ""4"": [[6, 0]], ""5"": [[0, 13]], ""6"": [[0, 12]], ""7"": [[1, 8]], ""8"": [[0, 6]], ""9"": [[0, 11]]}","[1, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
74,8,sense_sinr_budgeted,0.3,0.016666666666666666,0.05555555555555555,3,8,12,"{""0"": [[5, 14], [10, 5], [5, 10]], ""1"": [], ""2"": [], ""3"": [], ""4"": [], ""5"": [[13, 9], [9, 13], [12, 13], [13, 12]], ""6"": [], ""7"": [], ""8"": [], ""9"": [[11, 14], [14, 11], [4, 14], [11, 4], [14, 4]]}","[1, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
74,8,balanced_sinr,0.9,0.05,0.05,10,7,12,"{""0"": [[5, 14]], ""1"": [[12, 13]], ""2"": [[12, 9]], ""3"": [[11, 4]], ""4"": [[0, 6]], ""5"": [[13, 9], [9, 13]], ""6"": [[6, 12]], ""7"": [[8, 13]], ""8"": [[0, 6]], ""9"": [[11, 14], [14, 11]]}","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
75,8,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,0.056666666666666664,10,0,10,"{""0"": [[5, 8]], ""1"": [[0, 9]], ""2"": [[0, 12]], ""3"": [[0, 10]], ""4"": [[11, 13]], ""5"": [[8, 5]], ""6"": [[9, 5]], ""7"": [[0, 13]], ""8"": [[0, 11]], ""9"": [[0, 9]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
75,8,sense_sinr_budgeted,0.3,0.016666666666666666,0.05555555555555555,3,6,12,"{""0"": [], ""1"": [], ""2"": [[8, 12], [11, 12], [8, 11], [11, 4], [12, 11], [11, 2]], ""3"": [[12, 10], [2, 10], [11, 10]], ""4"": [], ""5"": [], ""6"": [], ""7"": [], ""8"": [[11, 2], [12, 2], [2, 11]], ""9"": []}","[0, 0, 1, 1, 0, 0, 0, 0, 1, 0]"
75,8,balanced_sinr,0.9,0.04666666666666667,0.04666666666666667,10,4,12,"{""0"": [[8, 5]], ""1"": [[9, 5]], ""2"": [[8, 12], [11, 12]], ""3"": [[12, 10]], ""4"": [[11, 13]], ""5"": [[8, 5]], ""6"": [[9, 5]], ""7"": [[8, 13]], ""8"": [[11, 2], [12, 2]], ""9"": [[1, 9]]}","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
76,8,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0.03666666666666667,10,0,12,"{""0"": [[0, 12]], ""1"": [[5, 2]], ""2"": [[0, 3]], ""3"": [[3, 2]], ""4"": [[2, 5]], ""5"": [[9, 12]], ""6"": [[8, 14], [9, 14]], ""7"": [[1, 11]], ""8"": [[5, 2], [8, 2]], ""9"": [[0, 10]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
76,8,sense_sinr_budgeted,0.2,0.006666666666666667,0.03333333333333333,2,6,12,"{""0"": [], ""1"": [], ""2"": [], ""3"": [], ""4"": [], ""5"": [], ""6"": [], ""7"": [[11, 7], [7, 11], [4, 7], [7, 4], [4, 11], [10, 11]], ""8"": [], ""9"": [[10, 6], [4, 10], [10, 11], [6, 10], [10, 4], [11, 10]]}","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
76,8,balanced_sinr,1.0,0.03333333333333333,0.03333333333333333,10,5,12,"{""0"": [[12, 13]], ""1"": [[5, 2]], ""2"": [[3, 13]], ""3"": [[5, 2]], ""4"": [[5, 2]], ""5"": [[9, 12]], ""6"": [[8, 14]], ""7"": [[11, 7], [7, 11]], ""8"": [[5, 2]], ""9"": [[10, 6], [4, 10]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
77,8,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,0.04666666666666667,10,0,10,"{""0"": [[2, 7]], ""1"": [[0, 2]], ""2"": [[2, 11]], ""3"": [[0, 6]], ""4"": [[0, 3]], ""5"": [[2, 4]], ""6"": [[1, 0]], ""7"": [[4, 2]], ""8"": [[0, 1]], ""9"": [[1, 0]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
77,8,sense_sinr_budgeted,0.4,0.03333333333333333,0.08333333333333333,4,7,12,"{""0"": [], ""1"": [[2, 5], [5, 2]], ""2"": [], ""3"": [[4, 6], [6, 4], [4, 8], [8, 4]], ""4"": [[10, 3], [3, 10], [13, 3], [3, 13]], ""5"": [], ""6"": [], ""7"": [], ""8"": [[1, 14], [14, 1]], ""9"": []}","[0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
77,8,balanced_sinr,1.0,0.06,0.06,10,4,12,"{""0"": [[8, 7]], ""1"": [[2, 5]], ""2"": [[2, 11]], ""3"": [[4, 6], [6, 4]], ""4"": [[10, 3]], ""5"": [[11, 4]], ""6"": [[1, 0]], ""7"": [[2, 11]], ""8"": [[1, 14], [14, 1]], ""9"": [[1, 0]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
78,8,proposed_c2f_adaptive_pd,1.0,0.04,0.04,10,1,12,"{""0"": [[1, 4]], ""1"": [[3, 7]], ""2"": [[0, 12]], ""3"": [[0, 8]], ""4"": [[7, 10], [10, 7], [0, 10]], ""5"": [[0, 8]], ""6"": [[1, 10]], ""7"": [[2, 5]], ""8"": [[2, 5]], ""9"": [[0, 5]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
78,8,sense_sinr_budgeted,0.3,0.016666666666666666,0.05555555555555555,3,7,12,"{""0"": [], ""1"": [], ""2"": [[0, 12], [12, 0]], ""3"": [], ""4"": [], ""5"": [], ""6"": [], ""7"": [[5, 6], [2, 5], [5, 2], [6, 5], [2, 6], [6, 2]], ""8"": [], ""9"": [[2, 5], [5, 2], [5, 9], [9, 5]]}","[0, 0, 1, 0, 0, 0, 0, 1, 0, 1]"
78,8,balanced_sinr,1.0,0.05,0.05,10,3,12,"{""0"": [[1, 4]], ""1"": [[14, 7]], ""2"": [[0, 12], [12, 0]], ""3"": [[12, 8]], ""4"": [[0, 10]], ""5"": [[13, 8]], ""6"": [[13, 10]], ""7"": [[5, 6]], ""8"": [[2, 5]], ""9"": [[2, 5], [5, 2]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
79,8,proposed_c2f_adaptive_pd,1.0,0.03333333333333333,0.03333333333333333,10,1,12,"{""0"": [[0, 10]], ""1"": [[0, 9]], ""2"": [[1, 7], [6, 7], [7, 6]], ""3"": [[4, 8]], ""4"": [[1, 5]], ""5"": [[1, 12]], ""6"": [[0, 4]], ""7"": [[2, 0]], ""8"": [[0, 9]], ""9"": [[1, 3]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
79,8,sense_sinr_budgeted,0.4,0.02,0.05,4,6,12,"{""0"": [], ""1"": [], ""2"": [], ""3"": [], ""4"": [], ""5"": [], ""6"": [[4, 14], [14, 4]], ""7"": [[13, 0], [0, 13]], ""8"": [[13, 9], [0, 9], [6, 9], [9, 0], [9, 6], [9, 13]], ""9"": [[3, 1], [1, 3]]}","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
79,8,balanced_sinr,1.0,0.05333333333333334,0.05333333333333334,10,3,12,"{""0"": [[0, 10]], ""1"": [[6, 9]], ""2"": [[6, 7]], ""3"": [[12, 8]], ""4"": [[12, 5]], ""5"": [[11, 12]], ""6"": [[4, 14]], ""7"": [[13, 0], [0, 13]], ""8"": [[13, 9], [0, 9]], ""9"": [[3, 1]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
80,8,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0.05333333333333334,10,0,12,"{""0"": [[2, 14]], ""1"": [[0, 11]], ""2"": [[3, 1], [4, 1], [0, 1]], ""3"": [[5, 6]], ""4"": [[0, 11]], ""5"": [[3, 7]], ""6"": [[3, 2]], ""7"": [[1, 0]], ""8"": [[0, 4]], ""9"": [[0, 5]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
80,8,sense_sinr_budgeted,0.4,0.02666666666666667,0.06666666666666667,4,6,12,"{""0"": [], ""1"": [[11, 0]], ""2"": [], ""3"": [], ""4"": [[7, 0], [11, 7], [7, 11]], ""5"": [], ""6"": [], ""7"": [[0, 5], [5, 0], [7, 0], [0, 7], [11, 0], [1, 0]], ""8"": [[4, 3], [3, 4]], ""9"": []}","[0, 1, 0, 0, 1, 0, 0, 1, 1, 0]"
80,8,balanced_sinr,0.9,0.04666666666666667,0.04666666666666667,10,5,12,"{""0"": [[10, 14]], ""1"": [[11, 0]], ""2"": [[3, 1]], ""3"": [[8, 6]], ""4"": [[7, 0]], ""5"": [[4, 7]], ""6"": [[9, 2]], ""7"": [[0, 5], [5, 0]], ""8"": [[4, 3], [3, 4]], ""9"": [[5, 6]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
81,8,proposed_c2f_adaptive_pd,1.0,0.04,0.04,10,0,12,"{""0"": [[2, 14]], ""1"": [[7, 1], [2, 1]], ""2"": [[0, 4]], ""3"": [[0, 12]], ""4"": [[0, 4]], ""5"": [[0, 12]], ""6"": [[0, 6]], ""7"": [[2, 12]], ""8"": [[14, 9], [1, 9]], ""9"": [[1, 8]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
81,8,sense_sinr_budgeted,0.2,0.0033333333333333335,0.016666666666666666,2,5,12,"{""0"": [], ""1"": [], ""2"": [[4, 10], [10, 4], [13, 4], [4, 13], [4, 5], [5, 4]], ""3"": [], ""4"": [], ""5"": [[2, 12], [7, 12], [12, 2], [1, 12], [12, 9], [8, 12]], ""6"": [], ""7"": [], ""8"": [], ""9"": []}","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
81,8,balanced_sinr,1.0,0.04,0.04,10,4,12,"{""0"": [[9, 14]], ""1"": [[1, 7]], ""2"": [[4, 10], [10, 4]], ""3"": [[2, 12]], ""4"": [[4, 10]], ""5"": [[2, 12], [7, 12]], ""6"": [[8, 6]], ""7"": [[2, 12]], ""8"": [[9, 14]], ""9"": [[2, 8]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
82,8,proposed_c2f_adaptive_pd,1.0,0.06,0.06,10,0,11,"{""0"": [[0, 2]], ""1"": [[2, 0]], ""2"": [[0, 2], [5, 2]], ""3"": [[0, 1]], ""4"": [[4, 13]], ""5"": [[2, 1]], ""6"": [[0, 5]], ""7"": [[11, 3]], ""8"": [[2, 1]], ""9"": [[0, 1]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
82,8,sense_sinr_budgeted,0.3,0.006666666666666667,0.022222222222222223,3,7,12,"{""0"": [[0, 2], [2, 0]], ""1"": [], ""2"": [], ""3"": [[3, 1], [1, 3], [2, 1], [1, 2]], ""4"": [], ""5"": [], ""6"": [[0, 5], [5, 0], [2, 5], [5, 2], [0, 2], [2, 0]], ""7"": [], ""8"": [], ""9"": []}","[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
82,8,balanced_sinr,1.0,0.056666666666666664,0.056666666666666664,10,7,12,"{""0"": [[0, 2]], ""1"": [[0, 2]], ""2"": [[0, 5]], ""3"": [[3, 1], [1, 3]], ""4"": [[4, 9]], ""5"": [[2, 1]], ""6"": [[0, 5], [5, 0]], ""7"": [[3, 11]], ""8"": [[8, 1]], ""9"": [[1, 5]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
83,8,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0.043333333333333335,10,0,10,"{""0"": [[1, 12]], ""1"": [[9, 10]], ""2"": [[1, 2]], ""3"": [[0, 14]], ""4"": [[0, 2]], ""5"": [[3, 11]], ""6"": [[8, 3]], ""7"": [[1, 0]], ""8"": [[1, 14]], ""9"": [[6, 3]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
83,8,sense_sinr_budgeted,0.4,0.02,0.05,4,5,12,"{""0"": [[10, 12], [12, 10], [12, 14], [14, 12], [11, 12], [12, 11]], ""1"": [], ""2"": [], ""3"": [[3, 14], [14, 3], [8, 14]], ""4"": [[4, 2]], ""5"": [[11, 10], [10, 11]], ""6"": [], ""7"": [], ""8"": [], ""9"": []}","[1, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
83,8,balanced_sinr,1.0,0.06333333333333334,0.06333333333333334,10,3,12,"{""0"": [[10, 12]], ""1"": [[11, 10]], ""2"": [[7, 2]], ""3"": [[3, 14], [14, 3]], ""4"": [[4, 2]], ""5"": [[11, 10], [10, 11]], ""6"": [[8, 3]], ""7"": [[0, 1]], ""8"": [[3, 14]], ""9"": [[6, 3]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
84,8,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0.05333333333333334,10,0,10,"{""0"": [[0, 10]], ""1"": [[0, 8]], ""2"": [[0, 14]], ""3"": [[0, 12]], ""4"": [[0, 6]], ""5"": [[1, 14]], ""6"": [[1, 7]], ""7"": [[0, 11]], ""8"": [[4, 3]], ""9"": [[0, 5]]}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
84,8,sense_sinr_budgeted,0.4,0.03,0.075,4,5,12,"{""0"": [[10, 0], [0, 10]], ""1"": [], ""2"": [[14, 9], [9, 14], [11, 14], [14, 11], [4, 14], [14, 4]], ""3"": [[13, 12]], ""4"": [[1, 6], [6, 1], [0, 6]], ""5"": [], ""6"": [], ""7"": [], ""8"": [], ""9"": []}","[1, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
