scene,realisation,receiver,target,boost_db,arm,conflict_index,direct_inr_db,kappa_db,eta_survive_q,model_rank,cov_rank,cov_trace_over_noise,cov_max_eig_over_noise,transfer_energy,ncp_unit,identifiable_fraction,statistic,residual_power,whitened_residual_power
1,0,0,1,30.0,no_ic,0.12324760436083289,27.002313720225196,0.0,1.0,0,35,415.786081291826,3097195.9521108526,0.435346855393148,0.4010373447938971,0.9211904021489553,155.10576282736127,3.153612750649547e-07,154852.34940623376
1,0,0,1,30.0,plain_ls,0.12324760436083289,27.002313720225196,17.32958223874253,0.9811399490966846,5,35,1.0044227123171428,61.05925330156301,0.4353918817180358,0.40126546466248575,0.9216190781488879,168.46969153185086,6.459068287624411e-09,156041.3486295179
1,0,0,1,30.0,protected_ls,0.12324760436083289,27.002313720225196,3.4200478342045453,0.9994688192608736,5,40,155.43150142417775,2262862.9665061305,0.42427980287902484,0.3884263208165226,0.9154956662579454,161.47513236885652,1.4388421466954977e-07,139883.8040492819
1,0,0,1,30.0,tp_uic_full,0.12324760436083289,27.002313720225196,16.99739276578258,0.9873440250824117,50,35,1.0046728131215503,62.032284800167915,0.4358456158209576,0.40152460943049584,0.9212542121691076,185.9045115592139,6.923443943348745e-09,156544.1103670483
1,0,0,1,30.0,perfect_channel,0.12324760436083289,27.002313720225196,inf,1.0,0,30,1.0041175365358928,60.71401052447237,0.43771806199855146,0.4036246670311068,0.9221110620572073,4.659342240410164,6.188204179091921e-10,16150.735420432018
1,1,0,1,30.0,no_ic,0.10756979832679961,24.99095955970999,0.0,1.0,0,35,415.7860812918254,3106414.0802328545,0.43496714989330326,0.4005753505311824,0.9209324212861658,72.64728318750726,1.9885983995602835e-07,229883.19034025748
1,1,0,1,30.0,plain_ls,0.10756979832679961,24.99095955970999,13.62019972374287,0.9841867281892682,5,35,1.0044227123171428,61.01685001609051,0.4350282288718488,0.40087344865785435,0.9214883588070424,89.62918138443636,9.232742153724672e-09,232044.39215709586
1,1,0,1,30.0,protected_ls,0.10756979832679961,24.99095955970999,5.421048025792885,0.9980477534657822,5,40,152.67493319533045,2093767.1584898566,0.42052643106793347,0.38601776579316627,0.9179393666478183,147.09939118461367,5.7527222874785956e-08,222203.06765417728
1,1,0,1,30.0,tp_uic_full,0.10756979832679961,24.99095955970999,13.434971383303075,0.9863178383942627,50,35,1.0046813852935794,62.06861956243706,0.43542934092231494,0.4010210089071239,0.9209783797703934,76.2320456826025,9.593512079617814e-09,230422.83954577014
1,1,0,1,30.0,perfect_channel,0.10756979832679961,24.99095955970999,inf,1.0,0,30,1.0041175365358928,60.71401052447237,0.43771806199855146,0.4036246670311068,0.9221110620572073,3.338112811396349,6.34472339035667e-10,16548.65335392667
2,0,0,1,30.0,no_ic,0.011701796165200179,26.388528125180134,0.0,1.0,0,35,407.82039214203917,2600097.178285323,1.3307116996396033,1.288454061838675,0.9682443328540863,61.22045482200119,2.7395126147719603e-07,240077.60665643628
2,0,0,1,30.0,plain_ls,0.011701796165200179,26.388528125180134,15.04817087385649,0.9996017949976997,5,35,1.0003864079715516,2.0065420065298114,1.330715365874636,1.2884668452853858,0.9682512717049137,61.22511712845176,9.198547160129284e-09,240072.6747889425
2,0,0,1,30.0,protected_ls,0.011701796165200179,26.388528125180134,14.472824740798274,0.9999910551672324,5,40,7.576225117481434,92491.01442687432,1.3194802488005455,1.2711590631993774,0.963378621510179,26.642109281182943,1.0404161370546315e-08,238030.9468983989
2,0,0,1,30.0,tp_uic_full,0.011701796165200179,26.388528125180134,15.048130975505083,1.000541882569644,50,35,1.0003874175390157,2.0215068426808163,1.3311954561377881,1.2891696761160742,0.968430045469323,61.20331655263138,9.198622074780461e-09,240073.254275503
2,0,0,1,30.0,perfect_channel,0.011701796165200179,26.388528125180134,inf,1.0,0,30,1.0000812321903016,1.6452570489264562,1.330959565055677,1.2887954332006755,0.9683205012668904,6.805124345053402,6.193824301645047e-10,16167.246686463057
2,1,0,1,30.0,no_ic,0.00785268564245393,25.686094088880935,0.0,1.0,0,35,407.82039214203917,2609961.542193283,1.3307909338883783,1.2885747400218541,0.9682773658946003,119.54541694108562,2.329432201932946e-07,230509.52647002955
2,1,0,1,30.0,plain_ls,0.00785268564245393,25.686094088880935,14.527752366308,0.9995417062051767,5,35,1.0003864079715516,2.0059389309007303,1.3307938514003022,1.288585836691544,0.9682835815146383,119.54317678958164,8.831615726227691e-09,230504.9711660968
2,1,0,1,30.0,protected_ls,0.00785268564245393,25.686094088880935,12.691297093892267,0.9999913705874861,5,40,7.316341048845601,88216.55536263983,1.2960450874400933,1.2261570419863836,0.9460759150040449,55.95835491334075,1.3134869054459452e-08,228476.62301186612
