trial,arm,receiver,target,gate,t_h1,thr_h1,det_h1,dof_h1,cov_rank_h1,min_ratio_h1,t_h0,thr_h0,det_h0,dof_h0,cov_rank_h0,min_ratio_h0
82,perfect_channel,12,1,4.4438835969956065e-13,14.375571618756862,20.66856907571369,0,28,0,1.0,17.38066409027341,20.66856907571369,0,28,0,1.0
82,no_ic,12,1,4.4438835969956065e-13,15.260313072215105,20.66856907571369,0,28,14,9.073378817861185,19.51582465682679,20.66856907571369,0,28,14,9.073378817861185
82,tp_uic_stage1,12,1,4.4438835969956065e-13,14.159348798269374,20.66856907571369,0,28,28,1.1044492870275358,16.7902887465728,20.66856907571369,0,28,28,1.1044492870275358
83,perfect_channel,12,8,7.415645852732773e-13,19.41983796368317,20.66856907571369,0,28,0,1.0,13.058841255677255,20.66856907571369,0,28,0,1.0
83,no_ic,12,8,7.415645852732773e-13,15.46668422328348,20.66856907571369,0,28,14,3.2327101944600716,12.483122117263411,20.66856907571369,0,28,14,3.2327101944600716
83,tp_uic_stage1,12,8,7.415645852732773e-13,14.614836997346679,20.66856907571369,0,28,28,1.0015282486802988,13.073486102998864,20.66856907571369,0,28,28,1.0015282486802988
84,perfect_channel,2,9,1.919435942720822e-13,15.73198700472897,20.66856907571369,0,28,0,1.0,17.037457426134434,20.66856907571369,0,28,0,1.0
84,no_ic,2,9,1.919435942720822e-13,13.901193943448764,20.66856907571369,0,28,14,13.987778595402398,21.699199085412218,20.66856907571369,1,28,14,13.987778595402398
84,tp_uic_stage1,2,9,1.919435942720822e-13,11.663948079249131,20.66856907571369,0,28,28,1.032508267728195,13.757269963383877,20.66856907571369,0,28,28,1.032508267728195
85,perfect_channel,11,4,2.832561869159068e-13,15.933005142916898,20.66856907571369,0,28,0,1.0,15.556021250050842,20.66856907571369,0,28,0,1.0
85,no_ic,11,4,2.832561869159068e-13,14.455126836562496,20.66856907571369,0,28,14,37.79370874358253,19.603510282304576,20.66856907571369,0,28,14,37.79370874358253
85,tp_uic_stage1,11,4,2.832561869159068e-13,11.432812320814556,20.66856907571369,0,28,28,1.1460623142899653,18.989270353788072,20.66856907571369,0,28,28,1.1460623142899653
86,perfect_channel,1,9,3.874258193264298e-13,14.050374280547533,20.66856907571369,0,28,0,1.0,12.29011568736636,20.66856907571369,0,28,0,1.0
86,no_ic,1,9,3.874258193264298e-13,12.574359597970751,20.66856907571369,0,28,14,4.140859223409065,13.973800640414112,20.66856907571369,0,28,14,4.140859223409065
86,tp_uic_stage1,1,9,3.874258193264298e-13,11.229920599023096,20.66856907571369,0,28,28,1.0026205796420746,16.790829611770988,20.66856907571369,0,28,28,1.0026205796420746
87,perfect_channel,0,5,5.567431079168632e-13,15.830572075822163,20.66856907571369,0,28,0,1.0,6.84211184996317,20.66856907571369,0,28,0,1.0
87,no_ic,0,5,5.567431079168632e-13,15.476092244521613,20.66856907571369,0,28,14,12.966308263977417,8.711576312387582,20.66856907571369,0,28,14,12.966308263977417
87,tp_uic_stage1,0,5,5.567431079168632e-13,18.16084331591108,20.66856907571369,0,28,28,1.0002196903175347,8.829092617500468,20.66856907571369,0,28,28,1.0002196903175347
88,perfect_channel,13,4,1.0141226112428557e-12,14.750049227238167,20.66856907571369,0,28,0,1.0,17.33775963667778,20.66856907571369,0,28,0,1.0
88,no_ic,13,4,1.0141226112428557e-12,16.001137798043644,20.66856907571369,0,28,14,54.81932038450897,21.62063104641763,20.66856907571369,1,28,14,54.81932038450897
88,tp_uic_stage1,13,4,1.0141226112428557e-12,18.740984505843375,20.66856907571369,0,28,28,1.934076443764097,18.456550428261192,20.66856907571369,0,28,28,1.934076443764097
89,perfect_channel,14,0,5.693051616896993e-13,8.240619496601346,20.66856907571369,0,28,0,1.0,11.45591016328055,20.66856907571369,0,28,0,1.0
89,no_ic,14,0,5.693051616896993e-13,8.659640378548634,20.66856907571369,0,28,14,3.3487193368661092,13.718592518159776,20.66856907571369,0,28,14,3.3487193368661092
89,tp_uic_stage1,14,0,5.693051616896993e-13,9.791118223938584,20.66856907571369,0,28,28,1.2331647357090296,10.622602818167586,20.66856907571369,0,28,28,1.2331647357090296
90,perfect_channel,14,7,3.5244544085330157e-13,14.007786552387595,20.66856907571369,0,28,0,1.0,18.977989517482595,20.66856907571369,0,28,0,1.0
90,no_ic,14,7,3.5244544085330157e-13,14.1145001761371,20.66856907571369,0,28,14,43.29843289113664,19.502374078965623,20.66856907571369,0,28,14,43.29843289113664
90,tp_uic_stage1,14,7,3.5244544085330157e-13,10.952423943419316,20.66856907571369,0,28,28,1.940031384201234,17.251501711636216,20.66856907571369,0,28,28,1.940031384201234
91,perfect_channel,0,0,2.1531423935871042e-13,10.673986164917189,20.66856907571369,0,28,0,1.0,17.81578649674073,20.66856907571369,0,28,0,1.0
91,no_ic,0,0,2.1531423935871042e-13,8.723553764932795,20.66856907571369,0,28,14,1.4886647715156718,14.32727500292279,20.66856907571369,0,28,14,1.4886647715156718
91,tp_uic_stage1,0,0,2.1531423935871042e-13,9.861796307733135,20.66856907571369,0,28,28,1.000084592510135,13.957176620589813,20.66856907571369,0,28,28,1.000084592510135
92,perfect_channel,9,5,2.6215860492170664e-13,8.697332808767317,20.66856907571369,0,28,0,1.0,11.767010998249,20.66856907571369,0,28,0,1.0
92,no_ic,9,5,2.6215860492170664e-13,10.199574634578296,20.66856907571369,0,28,14,17.599337678701158,12.926627580643895,20.66856907571369,0,28,14,17.599337678701158
92,tp_uic_stage1,9,5,2.6215860492170664e-13,8.984294808153287,20.66856907571369,0,28,28,1.8231357186886916,14.761841368767852,20.66856907571369,0,28,28,1.8231357186886916
93,perfect_channel,10,8,4.2714756288483534e-13,17.43757776553246,20.66856907571369,0,28,0,1.0,13.625977869364364,20.66856907571369,0,28,0,1.0
93,no_ic,10,8,4.2714756288483534e-13,14.093020005965622,20.66856907571369,0,28,14,22.829142238150787,14.177126949055218,20.66856907571369,0,28,14,22.829142238150787
93,tp_uic_stage1,10,8,4.2714756288483534e-13,13.902622510187086,20.66856907571369,0,28,28,1.7901555746190307,11.961891061585305,20.66856907571369,0,28,28,1.7901555746190307
94,perfect_channel,14,4,2.6767047621576954e-13,12.533638731359476,20.66856907571369,0,28,0,1.0,14.612797690727641,20.66856907571369,0,28,0,1.0
94,no_ic,14,4,2.6767047621576954e-13,13.873392023438015,20.66856907571369,0,28,14,4.527026938229908,16.509202681397817,20.66856907571369,0,28,14,4.527026938229908
94,tp_uic_stage1,14,4,2.6767047621576954e-13,16.064484117058363,20.66856907571369,0,28,28,1.0372694310872606,12.481384443504405,20.66856907571369,0,28,28,1.0372694310872606
95,perfect_channel,13,7,4.4337597956679956e-13,15.627312213553111,20.66856907571369,0,28,0,1.0,13.80460423535413,20.66856907571369,0,28,0,1.0
95,no_ic,13,7,4.4337597956679956e-13,13.61094595032807,20.66856907571369,0,28,14,1.9487839037872903,17.3718871646847,20.66856907571369,0,28,14,1.9487839037872903
95,tp_uic_stage1,13,7,4.4337597956679956e-13,8.672779556544807,20.66856907571369,0,28,28,1.0218185002065676,20.96658827998462,20.66856907571369,1,28,28,1.0218185002065676
96,perfect_channel,2,8,2.212726050965558e-13,11.854435689110689,20.66856907571369,0,28,0,1.0,10.592794799514236,20.66856907571369,0,28,0,1.0
96,no_ic,2,8,2.212726050965558e-13,12.51150838783911,20.66856907571369,0,28,14,138.8236371790058,10.019593774153726,20.66856907571369,0,28,14,138.8236371790058
96,tp_uic_stage1,2,8,2.212726050965558e-13,10.595161521389034,20.66856907571369,0,28,28,1.5195918375895254,8.678786406093362,20.66856907571369,0,28,28,1.5195918375895254
97,perfect_channel,12,9,2.428299837958902e-13,12.010968924263173,20.66856907571369,0,28,0,1.0,12.93913944048932,20.66856907571369,0,28,0,1.0
97,no_ic,12,9,2.428299837958902e-13,13.18741885677003,20.66856907571369,0,28,14,10.111372989184398,12.901914022441947,20.66856907571369,0,28,14,10.111372989184398
97,tp_uic_stage1,12,9,2.428299837958902e-13,8.997327476192977,20.66856907571369,0,28,28,1.1332855257788694,16.450280735746055,20.66856907571369,0,28,28,1.1332855257788694
98,perfect_channel,3,8,2.2465338392557563e-13,22.313612959081468,20.66856907571369,1,28,0,1.0,8.93435890687546,20.66856907571369,0,28,0,1.0
98,no_ic,3,8,2.2465338392557563e-13,14.71132962487447,20.66856907571369,0,28,14,57.500646570063566,10.833290050840791,20.66856907571369,0,28,14,57.500646570063566
98,tp_uic_stage1,3,8,2.2465338392557563e-13,14.253699091202298,20.66856907571369,0,28,28,1.6922930164520233,8.622113663543084,20.66856907571369,0,28,28,1.6922930164520233
99,perfect_channel,9,6,1.8617189578145808e-13,7.033513697830111,20.66856907571369,0,28,0,1.0,7.978846858153149,20.66856907571369,0,28,0,1.0
99,no_ic,9,6,1.8617189578145808e-13,6.88343123412144,20.66856907571369,0,28,14,2.7136537855869984,10.347180119828831,20.66856907571369,0,28,14,2.7136537855869984
99,tp_uic_stage1,9,6,1.8617189578145808e-13,9.788945159745417,20.66856907571369,0,28,28,1.0266516741722882,12.70359872186742,20.66856907571369,0,28,28,1.0266516741722882
100,perfect_channel,1,5,1.9940255664473504e-13,15.744914704494006,20.66856907571369,0,28,0,1.0,11.982289016503193,20.66856907571369,0,28,0,1.0
100,no_ic,1,5,1.9940255664473504e-13,11.452324176688704,20.66856907571369,0,28,14,62.73855288511379,11.5518078431149,20.66856907571369,0,28,14,62.73855288511379
100,tp_uic_stage1,1,5,1.9940255664473504e-13,9.920162179372166,20.66856907571369,0,28,28,1.064542769667219,13.554715775211555,20.66856907571369,0,28,28,1.064542769667219
101,perfect_channel,9,0,3.190426604392105e-13,20.75317619910399,20.66856907571369,1,28,0,1.0,11.301252239253316,20.66856907571369,0,28,0,1.0
101,no_ic,9,0,3.190426604392105e-13,20.75068257806134,20.66856907571369,1,28,14,10.355680265911683,9.93208671392355,20.66856907571369,0,28,14,10.355680265911683
101,tp_uic_stage1,9,0,3.190426604392105e-13,21.276342108085387,20.66856907571369,1,28,28,1.3225577856314221,10.722266280282167,20.66856907571369,0,28,28,1.3225577856314221
102,perfect_channel,10,8,4.0631598306082507e-13,13.047642091140036,20.66856907571369,0,28,0,1.0,11.027160097213924,20.66856907571369,0,28,0,1.0
102,no_ic,10,8,4.0631598306082507e-13,12.753453260399855,20.66856907571369,0,28,14,42.921111695012485,8.348907842265117,20.66856907571369,0,28,14,42.921111695012485
102,tp_uic_stage1,10,8,4.0631598306082507e-13,9.919718219949857,20.66856907571369,0,28,28,1.6166699826722195,9.817386629889235,20.66856907571369,0,28,28,1.6166699826722195
103,perfect_channel,5,0,3.4331768263652083e-13,14.120384493722518,20.66856907571369,0,28,0,1.0,13.803407545836098,20.66856907571369,0,28,0,1.0
103,no_ic,5,0,3.4331768263652083e-13,14.141341779226863,20.66856907571369,0,28,14,106.41953292232034,15.600011889938756,20.66856907571369,0,28,14,106.41953292232034
103,tp_uic_stage1,5,0,3.4331768263652083e-13,18.06343799528746,20.66856907571369,0,28,28,1.9810641411777479,17.63394944735607,20.66856907571369,0,28,28,1.9810641411777479
104,perfect_channel,14,9,3.657176397371247e-13,15.6157536603327,20.66856907571369,0,28,0,1.0,15.718124230955647,20.66856907571369,0,28,0,1.0
104,no_ic,14,9,3.657176397371247e-13,16.52555086034874,20.66856907571369,0,28,14,24.166125236268577,15.98967763975211,20.66856907571369,0,28,14,24.166125236268577
104,tp_uic_stage1,14,9,3.657176397371247e-13,15.370313599770803,20.66856907571369,0,28,28,1.796440777733071,13.220637649036654,20.66856907571369,0,28,28,1.796440777733071
105,perfect_channel,7,9,1.4152586490324502e-13,14.762300993134932,20.66856907571369,0,28,0,1.0,9.284177006161238,20.66856907571369,0,28,0,1.0
105,no_ic,7,9,1.4152586490324502e-13,14.604731706479225,20.66856907571369,0,28,14,36.925438737760395,7.672575726913849,20.66856907571369,0,28,14,36.925438737760395
105,tp_uic_stage1,7,9,1.4152586490324502e-13,14.362753494653584,20.66856907571369,0,28,28,1.0094771013274895,6.80735278493967,20.66856907571369,0,28,28,1.0094771013274895
106,perfect_channel,2,5,5.380131678865289e-13,13.424635407905612,20.66856907571369,0,28,0,1.0,11.118702614576353,20.66856907571369,0,28,0,1.0
106,no_ic,2,5,5.380131678865289e-13,12.813941709257575,20.66856907571369,0,28,14,87.20315967051447,13.332944623055777,20.66856907571369,0,28,14,87.20315967051447
106,tp_uic_stage1,2,5,5.380131678865289e-13,12.627097855846596,20.66856907571369,0,28,28,1.044508387341039,10.884279977822569,20.66856907571369,0,28,28,1.044508387341039
107,perfect_channel,13,4,5.860723318967448e-13,14.927264047316264,20.66856907571369,0,28,0,1.0,13.201065631791478,20.66856907571369,0,28,0,1.0
107,no_ic,13,4,5.860723318967448e-13,12.503631554491093,20.66856907571369,0,28,14,13.591940934044153,19.3913113198534,20.66856907571369,0,28,14,13.591940934044153
107,tp_uic_stage1,13,4,5.860723318967448e-13,12.734686077117527,20.66856907571369,0,28,28,1.3530986516325618,15.584604912021646,20.66856907571369,0,28,28,1.3530986516325618
108,perfect_channel,5,7,2.632822719621552e-13,13.306242470273993,20.66856907571369,0,28,0,1.0,12.832991467032315,20.66856907571369,0,28,0,1.0
108,no_ic,5,7,2.632822719621552e-13,13.876364201133827,20.66856907571369,0,28,14,17.256520437546573,10.604676141680905,20.66856907571369,0,28,14,17.256520437546573
108,tp_uic_stage1,5,7,2.632822719621552e-13,13.519843013352526,20.66856907571369,0,28,28,1.7852881505895828,11.392990597686374,20.66856907571369,0,28,28,1.7852881505895828
109,perfect_channel,5,5,3.155477330862797e-13,12.32492808996311,20.66856907571369,0,28,0,1.0,12.578487862674669,20.66856907571369,0,28,0,1.0
109,no_ic,5,5,3.155477330862797e-13,11.249514158998275,20.66856907571369,0,28,14,97.32224373718543,10.377718161393084,20.66856907571369,0,28,14,97.32224373718543
109,tp_uic_stage1,5,5,3.155477330862797e-13,11.681889770879547,20.66856907571369,0,28,28,1.6950293832170489,11.812727580709563,20.66856907571369,0,28,28,1.6950293832170489
110,perfect_channel,12,0,2.598821081498519e-13,19.088269159831796,20.66856907571369,0,28,0,1.0,15.97526524812909,20.66856907571369,0,28,0,1.0
110,no_ic,12,0,2.598821081498519e-13,20.01677683182534,20.66856907571369,0,28,14,23.424804772658167,16.535748207175818,20.66856907571369,0,28,14,23.424804772658167
110,tp_uic_stage1,12,0,2.598821081498519e-13,21.766856143476982,20.66856907571369,1,28,28,1.592981794308882,14.482506956978561,20.66856907571369,0,28,28,1.592981794308882
111,perfect_channel,8,3,2.1746956713631786e-13,12.037300882443768,20.66856907571369,0,28,0,1.0,24.642852888140894,20.66856907571369,1,28,0,1.0
111,no_ic,8,3,2.1746956713631786e-13,10.497135987596032,20.66856907571369,0,28,14,3.873451812628325,26.38748621032908,20.66856907571369,1,28,14,3.873451812628325
111,tp_uic_stage1,8,3,2.1746956713631786e-13,9.091287308383373,20.66856907571369,0,28,28,1.0287708542048333,24.960734015559567,20.66856907571369,1,28,28,1.0287708542048333
112,perfect_channel,1,4,3.099550697701456e-13,18.0084753638423,20.66856907571369,0,28,0,1.0,17.266068429195343,20.66856907571369,0,28,0,1.0
112,no_ic,1,4,3.099550697701456e-13,17.130891090489214,20.66856907571369,0,28,14,5.107208457649142,17.13910637645813,20.66856907571369,0,28,14,5.107208457649142
112,tp_uic_stage1,1,4,3.099550697701456e-13,14.449910981082102,20.66856907571369,0,28,28,1.0886257939245132,18.193495892595557,20.66856907571369,0,28,28,1.0886257939245132
113,perfect_channel,5,7,3.7192070787487373e-13,16.34122497030944,20.66856907571369,0,28,0,1.0,13.036966100923078,20.66856907571369,0,28,0,1.0
113,no_ic,5,7,3.7192070787487373e-13,15.328704521778196,20.66856907571369,0,28,14,14.517156869837258,15.49140534033485,20.66856907571369,0,28,14,14.517156869837258
113,tp_uic_stage1,5,7,3.7192070787487373e-13,18.28385337146924,20.66856907571369,0,28,28,1.0539818643371806,9.316390499397903,20.66856907571369,0,28,28,1.0539818643371806
114,perfect_channel,8,5,2.88107098495092e-13,13.299263519492758,20.66856907571369,0,28,0,1.0,13.10504266585308,20.66856907571369,0,28,0,1.0
114,no_ic,8,5,2.88107098495092e-13,13.981834653640941,20.66856907571369,0,28,14,481.1924990639925,13.48783312274172,20.66856907571369,0,28,14,481.1924990639925
114,tp_uic_stage1,8,5,2.88107098495092e-13,12.503137377550546,20.66856907571369,0,28,28,1.9961788879937867,12.372014479328197,20.66856907571369,0,28,28,1.9961788879937867
115,perfect_channel,4,5,3.507685268343469e-13,9.825531410606324,20.66856907571369,0,28,0,1.0,8.525243984876106,20.66856907571369,0,28,0,1.0
115,no_ic,4,5,3.507685268343469e-13,14.784049480948537,20.66856907571369,0,28,14,49.66318520054046,9.965688997080651,20.66856907571369,0,28,14,49.66318520054046
115,tp_uic_stage1,4,5,3.507685268343469e-13,7.644236345862759,20.66856907571369,0,28,28,1.673152142893572,11.705636872495319,20.66856907571369,0,28,28,1.673152142893572
116,perfect_channel,1,3,2.086351697141639e-13,6.387685227613915,20.66856907571369,0,28,0,1.0,14.159245240500194,20.66856907571369,0,28,0,1.0
116,no_ic,1,3,2.086351697141639e-13,6.574109264527546,20.66856907571369,0,28,14,2.7901771381066993,11.801585447033405,20.66856907571369,0,28,14,2.7901771381066993
116,tp_uic_stage1,1,3,2.086351697141639e-13,6.420832257850359,20.66856907571369,0,28,28,1.0248850773620044,13.562844415757457,20.66856907571369,0,28,28,1.0248850773620044
117,perfect_channel,10,9,2.67747003982797e-13,12.410692100824958,20.66856907571369,0,28,0,1.0,8.869238604702359,20.66856907571369,0,28,0,1.0
117,no_ic,10,9,2.67747003982797e-13,17.26218816432058,20.66856907571369,0,28,14,76.34643924728849,7.380945582707052,20.66856907571369,0,28,14,76.34643924728849
117,tp_uic_stage1,10,9,2.67747003982797e-13,19.500547852239407,20.66856907571369,0,28,28,1.383808275242651,8.12789556348206,20.66856907571369,0,28,28,1.383808275242651
118,perfect_channel,2,6,2.0881768142484163e-13,9.89081292031646,20.66856907571369,0,28,0,1.0,18.35000625046588,20.66856907571369,0,28,0,1.0
118,no_ic,2,6,2.0881768142484163e-13,11.602873742289175,20.66856907571369,0,28,14,36.04003098186989,17.41580370035251,20.66856907571369,0,28,14,36.04003098186989
118,tp_uic_stage1,2,6,2.0881768142484163e-13,11.934360553666263,20.66856907571369,0,28,28,1.4097837015511574,16.2333457397083,20.66856907571369,0,28,28,1.4097837015511574
119,perfect_channel,10,4,5.604662365831668e-13,16.865277993499753,20.66856907571369,0,28,0,1.0,12.329764997634982,20.66856907571369,0,28,0,1.0
119,no_ic,10,4,5.604662365831668e-13,18.51420180411965,20.66856907571369,0,28,14,44.22814935701554,8.544959297173364,20.66856907571369,0,28,14,44.22814935701554
119,tp_uic_stage1,10,4,5.604662365831668e-13,18.35724411496612,20.66856907571369,0,28,28,1.5975409516267594,8.099663076639903,20.66856907571369,0,28,28,1.5975409516267594
120,perfect_channel,0,1,3.714020325174865e-13,5.318316520216368,20.66856907571369,0,28,0,1.0,18.83667621929473,20.66856907571369,0,28,0,1.0
120,no_ic,0,1,3.714020325174865e-13,6.747437017675365,20.66856907571369,0,28,14,39.67480640176218,20.280147719675842,20.66856907571369,0,28,14,39.67480640176218
120,tp_uic_stage1,0,1,3.714020325174865e-13,5.528081740554088,20.66856907571369,0,28,28,1.8214438969420894,16.54504524931066,20.66856907571369,0,28,28,1.8214438969420894
121,perfect_channel,13,4,9.564741932932144e-13,11.837021933096551,20.66856907571369,0,28,0,1.0,23.40700141282555,20.66856907571369,1,28,0,1.0
121,no_ic,13,4,9.564741932932144e-13,13.77602327778527,20.66856907571369,0,28,14,20.089645481939364,27.324437646681794,20.66856907571369,1,28,14,20.089645481939364
121,tp_uic_stage1,13,4,9.564741932932144e-13,15.3372310469096,20.66856907571369,0,28,28,1.7675335176467863,25.550292536419448,20.66856907571369,1,28,28,1.7675335176467863
122,perfect_channel,2,3,2.3564962918789836e-13,10.089022591055187,20.66856907571369,0,28,0,1.0,16.092895508204226,20.66856907571369,0,28,0,1.0
122,no_ic,2,3,2.3564962918789836e-13,12.934403377865959,20.66856907571369,0,28,14,9.201865114470863,17.463359572925956,20.66856907571369,0,28,14,9.201865114470863
122,tp_uic_stage1,2,3,2.3564962918789836e-13,10.573823638399961,20.66856907571369,0,28,28,1.0921030164580618,18.545244427348827,20.66856907571369,0,28,28,1.0921030164580618
123,perfect_channel,10,7,9.540778293910728e-13,11.343462693206167,20.66856907571369,0,28,0,1.0,14.662888054555177,20.66856907571369,0,28,0,1.0
123,no_ic,10,7,9.540778293910728e-13,12.206209062064438,20.66856907571369,0,28,14,1.0736643309204212,13.272775482133394,20.66856907571369,0,28,14,1.0736643309204212
123,tp_uic_stage1,10,7,9.540778293910728e-13,12.791601644616385,19.442569329915017,0,26,28,1.0007553951386594,13.33468808845955,19.442569329915017,0,26,28,1.0007553951386594
124,perfect_channel,4,6,2.8355868484549896e-13,13.237819898499946,20.66856907571369,0,28,0,1.0,18.334560481889696,20.66856907571369,0,28,0,1.0
124,no_ic,4,6,2.8355868484549896e-13,14.928596164611067,20.66856907571369,0,28,14,11.106192823919326,17.992147040217027,20.66856907571369,0,28,14,11.106192823919326
124,tp_uic_stage1,4,6,2.8355868484549896e-13,11.657094518809451,20.66856907571369,0,28,28,1.044891363583599,19.25681233916182,20.66856907571369,0,28,28,1.044891363583599
125,perfect_channel,3,2,3.3953106797790377e-13,15.362134522396378,20.66856907571369,0,28,0,1.0,17.845889636240486,20.66856907571369,0,28,0,1.0
125,no_ic,3,2,3.3953106797790377e-13,15.894836195552996,20.66856907571369,0,28,14,28.48171679577645,16.17474615155045,20.66856907571369,0,28,14,28.48171679577645
125,tp_uic_stage1,3,2,3.3953106797790377e-13,24.201711277241493,20.66856907571369,1,28,28,1.6933894376592884,14.366578412052906,20.66856907571369,0,28,28,1.6933894376592884
126,perfect_channel,11,7,2.0316476161336324e-13,9.975659464021144,20.66856907571369,0,28,0,1.0,10.927073649687612,20.66856907571369,0,28,0,1.0
126,no_ic,11,7,2.0316476161336324e-13,14.73297076085289,20.66856907571369,0,28,14,139.08526485952717,10.288096174990017,20.66856907571369,0,28,14,139.08526485952717
126,tp_uic_stage1,11,7,2.0316476161336324e-13,17.609212107691757,20.66856907571369,0,28,28,1.0337793169649332,14.598948423841406,20.66856907571369,0,28,28,1.0337793169649332
127,perfect_channel,3,6,2.7632702351118435e-13,11.866571383043865,20.66856907571369,0,28,0,1.0,23.775598642206678,20.66856907571369,1,28,0,1.0
127,no_ic,3,6,2.7632702351118435e-13,10.129254467361813,20.66856907571369,0,28,14,150.2275974881766,18.846154113005973,20.66856907571369,0,28,14,150.2275974881766
127,tp_uic_stage1,3,6,2.7632702351118435e-13,16.60618736037594,20.66856907571369,0,28,28,1.5925246205011518,20.327203281321466,20.66856907571369,0,28,28,1.5925246205011518
128,perfect_channel,4,2,3.549951986641552e-13,16.22173386672538,20.66856907571369,0,28,0,1.0,12.518521188619987,20.66856907571369,0,28,0,1.0
128,no_ic,4,2,3.549951986641552e-13,17.81899796077532,20.66856907571369,0,28,14,155.73632389832287,15.10039607595949,20.66856907571369,0,28,14,155.73632389832287
128,tp_uic_stage1,4,2,3.549951986641552e-13,15.943119577471647,20.66856907571369,0,28,28,1.7260989670839184,15.43521586007832,20.66856907571369,0,28,28,1.7260989670839184
129,perfect_channel,13,5,2.5410663949692516e-13,13.113183746715737,20.66856907571369,0,28,0,1.0,13.361543017887634,20.66856907571369,0,28,0,1.0
129,no_ic,13,5,2.5410663949692516e-13,12.104585393429764,20.66856907571369,0,28,14,195.66533515462265,15.06575513218128,20.66856907571369,0,28,14,195.66533515462265
129,tp_uic_stage1,13,5,2.5410663949692516e-13,11.285117109112647,20.66856907571369,0,28,28,1.836478069990872,13.273331344080209,20.66856907571369,0,28,28,1.836478069990872
130,perfect_channel,14,1,2.857324764431687e-13,7.6565681385966755,20.66856907571369,0,28,0,1.0,12.986043423474996,20.66856907571369,0,28,0,1.0
130,no_ic,14,1,2.857324764431687e-13,8.036944901552326,20.66856907571369,0,28,14,1.213120405054255,9.607461167792058,20.66856907571369,0,28,14,1.213120405054255
130,tp_uic_stage1,14,1,2.857324764431687e-13,9.597039638078021,20.66856907571369,0,28,28,1.0023067532500938,11.096006295963772,20.66856907571369,0,28,28,1.0023067532500938
131,perfect_channel,9,0,4.2255096719122474e-13,13.670338941251174,20.66856907571369,0,28,0,1.0,14.55117018623383,20.66856907571369,0,28,0,1.0
131,no_ic,9,0,4.2255096719122474e-13,16.96729517510534,20.66856907571369,0,28,14,57.4717692479044,14.507016785866622,20.66856907571369,0,28,14,57.4717692479044
131,tp_uic_stage1,9,0,4.2255096719122474e-13,12.080734679239345,20.66856907571369,0,28,28,1.915093890923223,15.795595112508703,20.66856907571369,0,28,28,1.915093890923223
132,perfect_channel,8,5,3.0210288158348323e-13,13.76853491909795,20.66856907571369,0,28,0,1.0,10.818002629833503,20.66856907571369,0,28,0,1.0
132,no_ic,8,5,3.0210288158348323e-13,13.689012904909639,20.66856907571369,0,28,14,10.015920950293147,9.972469743395441,20.66856907571369,0,28,14,10.015920950293147
132,tp_uic_stage1,8,5,3.0210288158348323e-13,11.942352595120441,20.66856907571369,0,28,28,1.1066142092565336,11.393779434090721,20.66856907571369,0,28,28,1.1066142092565336
133,perfect_channel,4,8,3.9956250904540523e-13,13.281166037666246,20.66856907571369,0,28,0,1.0,14.836237999401357,20.66856907571369,0,28,0,1.0
133,no_ic,4,8,3.9956250904540523e-13,11.142730840217311,20.66856907571369,0,28,14,2.6384797803457194,11.410406146277953,20.66856907571369,0,28,14,2.6384797803457194
133,tp_uic_stage1,4,8,3.9956250904540523e-13,13.185482376732931,20.66856907571369,0,28,28,1.0583907615392905,9.556222725786409,20.66856907571369,0,28,28,1.0583907615392905
134,perfect_channel,14,3,3.26562052580507e-13,15.53945228242534,20.66856907571369,0,28,0,1.0,10.5463300790063,20.66856907571369,0,28,0,1.0
134,no_ic,14,3,3.26562052580507e-13,15.414685232150013,20.66856907571369,0,28,14,18.666219666434138,11.692419437868942,20.66856907571369,0,28,14,18.666219666434138
134,tp_uic_stage1,14,3,3.26562052580507e-13,16.264122131011714,20.66856907571369,0,28,28,1.8713982588595341,9.473689804558878,20.66856907571369,0,28,28,1.8713982588595341
135,perfect_channel,13,1,2.2204487455863027e-13,14.315870837286905,20.66856907571369,0,28,0,1.0,8.865834198800087,20.66856907571369,0,28,0,1.0
135,no_ic,13,1,2.2204487455863027e-13,15.64777394172363,20.66856907571369,0,28,14,147.9834861203815,9.89241662490371,20.66856907571369,0,28,14,147.9834861203815
135,tp_uic_stage1,13,1,2.2204487455863027e-13,18.482875331600887,20.66856907571369,0,28,28,1.1194624559120194,16.29566750755219,20.66856907571369,0,28,28,1.1194624559120194
136,perfect_channel,2,5,3.4285980720046945e-13,14.365591738608591,20.66856907571369,0,28,0,1.0,14.761539765677279,20.66856907571369,0,28,0,1.0
136,no_ic,2,5,3.4285980720046945e-13,13.657835070150671,20.66856907571369,0,28,14,13.389788831479654,13.442103376561883,20.66856907571369,0,28,14,13.389788831479654
136,tp_uic_stage1,2,5,3.4285980720046945e-13,17.451794674924344,20.66856907571369,0,28,28,1.4575904270615947,13.718281733673313,20.66856907571369,0,28,28,1.4575904270615947
137,perfect_channel,0,1,3.4870028602610797e-13,11.282495922435334,20.66856907571369,0,28,0,1.0,9.798563143732768,20.66856907571369,0,28,0,1.0
137,no_ic,0,1,3.4870028602610797e-13,11.580790009892352,20.66856907571369,0,28,14,66.97761745962599,13.104432422504173,20.66856907571369,0,28,14,66.97761745962599
