trial,arm,receiver,target,gate,t_h1,thr_h1,det_h1,dof_h1,kappa_db,eta_survive,eta_survive_q,s_q_energy,rho_weighted,rho_min,xi_rel,ncp_unit,ncp_best,calib_min_ratio,gate_targets,supported_targets,n_candidates,t_h0,thr_h0,det_h0,dof_h0
10,tp_uic_stage1,11,5,5.128067595156679e-13,11.515848249962817,20.66856907571369,0,28,8.497656961057208,0.5281359529469976,0.9078772938188173,2.2788554495455027e-13,0.003119349262031,5.571616912336015e-10,5.067781485074803e-11,0.01750008733860459,0.01525350165977241,1.5916678073615937,0,0,0,14.376628403460753,20.66856907571369,0,28
10,tp_uic_full,11,5,5.128067595156679e-13,14.55306005023219,20.66856907571369,0,28,37.879169114708915,0.48980635070834333,0.8378772220811717,2.2788554495455027e-13,0.0024469536354344975,9.85590589685544e-10,4.648088053067733e-11,0.02103784227372307,0.019191569828613166,1.000000018669048,9,3,126,12.336709731975022,20.66856907571369,0,28
10,perfect_channel,11,5,5.128067595156679e-13,18.772156742513893,20.66856907571369,0,28,inf,1.0,1.0,2.2788554495455027e-13,0.004781423349721516,2.317871633515598e-09,1.4694833882970522e-10,0.052984600341799616,0.04515431579509727,1.0,0,0,0,19.245775744401495,20.66856907571369,0,28
11,no_ic,3,5,2.3590071538598584e-13,18.217954572557385,20.66856907571369,0,28,0.0,1.0,1.0,1.5240969016235873e-13,0.0003351136325777696,3.783725226734639e-07,1.5401153619090468e-08,0.0017567188321676328,0.001073017948592372,4.2161502855399196,0,0,0,20.28921047519345,20.66856907571369,0,28
11,fixed_kappa,3,5,2.3590071538598584e-13,18.69602510990228,20.66856907571369,0,28,39.999999999999986,1.0,1.0,1.5240969016235873e-13,0.0004474845119859213,5.86271280425295e-07,2.0247476343837704e-08,0.0023870739520351794,0.0015368959148658434,1.0003216150285537,0,0,0,25.093525391673865,20.66856907571369,1,28
11,plain_ls,3,5,2.3590071538598584e-13,18.032775273115,20.66856907571369,0,28,35.189868925137105,0.6246297053408545,0.9532144869347956,1.5240969016235873e-13,0.0003102222179360616,3.3318376476769435e-07,1.2301764921498238e-08,0.0016241322798275068,0.0010600449972232309,0.9999999999999966,0,0,0,21.62476755329066,20.66856907571369,1,28
11,ridge_ls,3,5,2.3590071538598584e-13,16.93158047505667,20.66856907571369,0,28,35.25417880332866,0.6268949885929292,0.9542162056865993,1.5240969016235873e-13,0.00032920108067020613,3.637458246384259e-07,1.3360650600341401e-08,0.001723739313513237,0.0010610554661531022,0.9999999999999979,0,0,0,21.513089137274964,20.66856907571369,1,28
11,protected_ls,3,5,2.3590071538598584e-13,16.40561290421878,20.66856907571369,0,28,8.723369906378647,0.7015079364418448,0.9767569743047825,1.5240969016235873e-13,0.00015987942926830624,1.731833674794426e-07,9.291427928131446e-09,0.0007989658969463904,0.00042455875019193246,1.18405993464818,0,0,0,16.098330441404656,20.66856907571369,0,28
11,tp_uic_stage1,3,5,2.3590071538598584e-13,17.126027100791617,20.66856907571369,0,28,8.724082726798637,0.7026625028608375,0.977481646181501,1.5240969016235873e-13,0.00016103549649030204,1.7407133144737057e-07,9.446542445579007e-09,0.0008051792421048063,0.0004263232168978375,1.1419451164075367,0,0,0,16.008005318495037,20.66856907571369,0,28
11,tp_uic_full,3,5,2.3590071538598584e-13,16.846076694165674,20.66856907571369,0,28,35.256284738906785,0.629328383509603,0.9616421586405983,1.5240969016235873e-13,0.00032342974077339024,3.581170139823763e-07,1.3301684482178699e-08,0.001706065195195415,0.0010477153093738677,1.0000002784210726,10,3,126,21.42072268207078,20.66856907571369,1,28
11,perfect_channel,3,5,2.3590071538598584e-13,18.55591828255838,20.66856907571369,0,28,inf,1.0,1.0,1.5240969016235873e-13,0.00046282719527146167,5.996005659631456e-07,2.058975539196625e-08,0.002472260541653791,0.0016111819398758954,1.0,0,0,0,25.693026174362927,20.66856907571369,1,28
12,no_ic,7,3,2.33863749456098e-13,36.0894194622676,20.66856907571369,1,28,0.0,1.0,1.0,6.262555576150665e-13,0.21148196250753812,1.4552519986904168e-07,2.9277768977445897e-08,3.3922027935352315,1.133036295027979,1.3034074771916138,0,0,0,19.138030224077795,20.66856907571369,0,28
12,fixed_kappa,7,3,2.33863749456098e-13,76.66956589942103,20.66856907571369,1,28,39.99999999999998,1.0,1.0,6.262555576150665e-13,0.21109157981746776,4.438103551126906e-07,4.077303222676318e-08,3.4618768020525708,1.1378874807666652,1.0000303407477198,0,0,0,83.91547229385185,20.66856907571369,1,28
12,plain_ls,7,3,2.33863749456098e-13,38.63327746180722,20.66856907571369,1,28,37.622188900894486,0.5249542604655034,0.9787641732159564,6.262555576150665e-13,0.20395015838712335,5.668206083575454e-08,1.772986786909702e-08,3.263940856544222,1.1203185662422674,0.9999999999999966,0,0,0,25.377017167379815,20.66856907571369,1,28
12,ridge_ls,7,3,2.33863749456098e-13,36.354533942487244,20.66856907571369,1,28,37.81482509010096,0.5296956967104389,0.9791079701194234,6.262555576150665e-13,0.2053463471950537,6.02549290458644e-08,2.047468687818958e-08,3.2898301462291313,1.1225749713786153,0.999999999999998,0,0,0,25.783209986876244,20.66856907571369,1,28
12,protected_ls,7,3,2.33863749456098e-13,31.688585537677437,20.66856907571369,1,28,14.694013472234197,0.545120876902687,0.9740109860248989,6.262555576150665e-13,0.21861938019473395,1.1393568666648541e-07,3.711486217261167e-08,3.1778735752495133,1.123704418999396,1.0022083742084809,0,0,0,17.87546196499799,20.66856907571369,0,28
12,tp_uic_stage1,7,3,2.33863749456098e-13,33.99629957037858,20.66856907571369,1,28,14.695125954800565,0.5482348443443213,0.9788552577129006,6.262555576150665e-13,0.2188114823778281,1.1784577175340699e-07,3.740384088281558e-08,3.1868671722208823,1.1249295321669823,1.001280881706852,0,0,0,19.891813896077824,20.66856907571369,0,28
12,tp_uic_full,7,3,2.33863749456098e-13,36.34075199186435,20.66856907571369,1,28,37.877629449773785,0.5301766003014299,0.9804021557112772,6.262555576150665e-13,0.2061126950193495,6.056268617420298e-08,2.0740294780778338e-08,3.291181166602378,1.1228261282994154,1.000000005951094,9,3,126,25.75278805122374,20.66856907571369,1,28
12,perfect_channel,7,3,2.33863749456098e-13,85.24005406598948,20.66856907571369,1,28,inf,1.0,1.0,6.262555576150665e-13,0.2104096472013296,5.154127281490325e-07,4.1123207369855666e-08,3.469482209361551,1.13820605045926,1.0,0,0,0,91.39322882306674,20.66856907571369,1,28
13,no_ic,13,4,7.806947808739621e-13,15.127288235621048,20.66856907571369,0,28,0.0,1.0,1.0,4.942410863092323e-13,0.05312379555737437,2.4627592774069696e-06,5.510448040765142e-09,0.8162993069030984,0.5854040861511138,2.0316036189854967,0,0,0,21.565134681338378,20.66856907571369,1,28
13,fixed_kappa,13,4,7.806947808739621e-13,11.49725897806987,20.66856907571369,0,28,39.99999999999999,1.0,1.0,4.942410863092323e-13,0.05736674100270221,3.0957101388593196e-06,7.269900383917415e-09,0.8819914946585511,0.6306278271663056,1.000103160361899,0,0,0,19.13315317800144,20.66856907571369,0,28
13,plain_ls,13,4,7.806947808739621e-13,15.44334440881494,20.66856907571369,0,28,41.89754315883146,0.9094849673082189,0.9887430108921789,4.942410863092323e-13,0.05029006928198205,2.05109676786571e-06,3.976835895941556e-09,0.7727445017030106,0.5596390259782047,0.9999999999999977,0,0,0,21.77201583580999,20.66856907571369,1,28
13,ridge_ls,13,4,7.806947808739621e-13,15.828148372286375,20.66856907571369,0,28,42.04940416697436,0.9117950297958681,0.9900235755148995,4.942410863092323e-13,0.050527189110499464,2.1903038622985624e-06,4.122917573261953e-09,0.7763911450779812,0.5611667804074367,0.9999999999999979,0,0,0,21.475290596234174,20.66856907571369,1,28
13,protected_ls,13,4,7.806947808739621e-13,17.95554802566481,20.66856907571369,0,28,5.706010371629152,0.9682220854177156,0.9994523716943394,4.942410863092323e-13,0.03723669300467301,9.89733484403282e-07,4.392045922798176e-09,0.5691423499062497,0.48546731969697027,1.242626528324537,0,0,0,18.833667490564928,20.66856907571369,0,28
13,tp_uic_stage1,13,4,7.806947808739621e-13,19.40297643759351,20.66856907571369,0,28,5.70608038283276,0.9704385438041647,0.9994559133921284,4.942410863092323e-13,0.03753861579338556,9.90732107309882e-07,4.576692437943966e-09,0.5738204778673671,0.48628464041835257,1.0399422361681043,0,0,0,19.09752800750611,20.66856907571369,0,28
13,tp_uic_full,13,4,7.806947808739621e-13,15.66146291064031,20.66856907571369,0,28,42.122577056046865,0.9156198428223371,0.9994698401153466,4.942410863092323e-13,0.05036302124062037,2.170990822799706e-06,4.161926167359989e-09,0.7742058880211233,0.5598694456508261,1.0000017761021114,10,3,126,21.420700851427952,20.66856907571369,1,28
13,perfect_channel,13,4,7.806947808739621e-13,11.819475004808965,20.66856907571369,0,28,inf,1.0,1.0,4.942410863092323e-13,0.05768708054940507,3.1659549705157573e-06,7.319002493767409e-09,0.8870472255584558,0.6319529159707272,1.0,0,0,0,18.396152283719076,20.66856907571369,0,28
14,no_ic,12,5,3.1038196648929823e-13,20.423232924518956,20.66856907571369,0,28,0.0,1.0,1.0,3.3146224068576553e-13,1.7972882906371947e-06,9.390453428988769e-09,1.4987091624478216e-11,9.08005876307418e-06,7.236759301967601e-06,12.547877231912748,0,0,0,15.123801927731842,20.66856907571369,0,28
14,fixed_kappa,12,5,3.1038196648929823e-13,23.313420013783364,20.66856907571369,1,28,40.00000000000001,1.0,1.0,3.3146224068576553e-13,4.527453453447897e-06,1.2716353011998726e-08,2.141593135646945e-11,2.8427714227186936e-05,2.559572941212282e-05,1.001154787723192,0,0,0,15.736185183775355,20.66856907571369,0,28
14,plain_ls,12,5,3.1038196648929823e-13,18.492862852570507,20.66856907571369,0,28,36.81165117483354,0.548758264737435,0.9802746548433013,3.3146224068576553e-13,2.61784179094315e-07,4.952193644228994e-09,3.2190650361195655e-12,1.3206912525251032e-06,6.506041994640646e-07,0.9999999999999976,0,0,0,24.997245522425068,20.66856907571369,1,28
14,ridge_ls,12,5,3.1038196648929823e-13,16.133087537837355,20.66856907571369,0,28,36.82909487786879,0.5487858099952238,0.9802950497129523,3.3146224068576553e-13,3.5155666029020997e-07,5.706139924741739e-09,4.672670543005239e-12,1.7736728294624388e-06,9.08910035501963e-07,0.9999999999999972,0,0,0,20.792273332918565,20.66856907571369,1,28
14,protected_ls,12,5,3.1038196648929823e-13,20.89646990287302,20.66856907571369,1,28,9.867334336644241,0.5885355345070864,0.9817032247909464,3.3146224068576553e-13,1.4215314845510696e-06,8.928901360371372e-09,1.3319273970861256e-11,5.205060325336e-06,3.937030235979995e-06,1.0790966417550525,0,0,0,15.164729201142599,20.66856907571369,0,28
14,tp_uic_stage1,12,5,3.1038196648929823e-13,21.142581818890847,20.66856907571369,1,28,9.867202464281906,0.588692242386559,0.981712003427731,3.3146224068576553e-13,1.4776927207036374e-06,9.069683973363545e-09,1.3378033175521215e-11,5.411371193730983e-06,4.121972657297764e-06,1.0680689905769625,0,0,0,15.003502035839858,20.66856907571369,0,28
14,tp_uic_full,12,5,3.1038196648929823e-13,15.923448628869146,20.66856907571369,0,28,36.88201666977848,0.5495854282341311,0.9819024448344116,3.3146224068576553e-13,3.5756647329014125e-07,5.5608408040118606e-09,4.64165945374759e-12,1.7878762956326417e-06,9.129344757976642e-07,1.0000000074714646,10,3,126,20.443576309134144,20.66856907571369,0,28
14,perfect_channel,12,5,3.1038196648929823e-13,24.929779357375008,20.66856907571369,1,28,inf,1.0,1.0,3.3146224068576553e-13,4.4866483753241716e-06,1.2779169089928655e-08,2.1628089946346968e-11,2.903725497423124e-05,2.6115036319388486e-05,1.0,0,0,0,15.543849137295716,20.66856907571369,0,28
15,no_ic,7,8,3.1428154446376395e-13,13.138200970003435,20.66856907571369,0,28,0.0,1.0,1.0,1.6257010289326446e-13,1.8227280459035187e-06,1.641554372548611e-11,1.895797900099821e-13,7.073628475603459e-06,3.841386091028629e-06,54.16477097370137,0,0,0,15.683219075067846,20.66856907571369,0,28
15,fixed_kappa,7,8,3.1428154446376395e-13,11.765011991720614,20.66856907571369,0,28,40.00000000000001,1.0,1.0,1.6257010289326446e-13,2.081571813988595e-06,1.8475529521094726e-11,3.2970783164788965e-13,9.337032801249512e-06,5.079386567847388e-06,1.0053164770973702,0,0,0,15.35990039027892,20.66856907571369,0,28
15,plain_ls,7,8,3.1428154446376395e-13,18.443582662081326,20.66856907571369,0,28,34.41323755080591,0.9080014765719929,0.8946578182024322,1.6257010289326446e-13,1.0706916416156143e-06,2.846162637567726e-12,8.803130423124141e-14,4.153167436157493e-06,2.709333329690914e-06,0.999999999999998,0,0,0,15.853300791339556,20.66856907571369,0,28
15,ridge_ls,7,8,3.1428154446376395e-13,13.40366567992525,20.66856907571369,0,28,34.42049244811458,0.9080061866912309,0.8946632470376636,1.6257010289326446e-13,1.4633429299015126e-06,9.736470830253595e-12,1.6935010051285156e-13,5.676257332123384e-06,3.088185568938386e-06,0.9999999999999987,0,0,0,16.98095761383984,20.66856907571369,0,28
15,protected_ls,7,8,3.1428154446376395e-13,17.151949954760845,20.66856907571369,0,28,7.966330626311894,0.935886325665467,0.9897463219829365,1.6257010289326446e-13,1.0244522086597916e-06,9.547398303046354e-12,1.0495598974618653e-13,3.3806642270937526e-06,1.5882690607558027e-06,1.9999999999997253,0,0,0,16.53153928785241,20.66856907571369,0,28
15,tp_uic_stage1,7,8,3.1428154446376395e-13,15.80106149489234,20.66856907571369,0,28,7.966464118217601,0.9359323406085684,0.9897492309455517,1.6257010289326446e-13,1.0360886178674122e-06,1.040408744595352e-11,1.0730471336085999e-13,3.419475597045274e-06,1.60355301619436e-06,1.8799207026876938,0,0,0,17.585762994312095,20.66856907571369,0,28
15,tp_uic_full,7,8,3.1428154446376395e-13,13.245553752696559,20.66856907571369,0,28,34.28200405459799,0.9131593117605411,0.9004105142506891,1.6257010289326446e-13,1.4802399459448515e-06,9.714340148625358e-12,1.6739591600378585e-13,5.762610036516702e-06,3.090547676767635e-06,1.0000005487570935,9,3,126,17.084117060676554,20.66856907571369,0,28
15,perfect_channel,7,8,3.1428154446376395e-13,11.226311047838529,20.66856907571369,0,28,inf,1.0,1.0,1.6257010289326446e-13,2.0738420186204848e-06,1.856969893002021e-11,3.2979180550167956e-13,9.397437393351318e-06,5.113744640770454e-06,1.0,0,0,0,15.612763097138895,20.66856907571369,0,28
