receiver,illuminator,target,rho,trial,m_rx,axis
14,11,2,0.9553773995555789,4,8,0
14,11,3,0.9918519887923153,4,8,0
14,11,4,0.9849538336165005,4,8,0
14,11,5,0.9891352611001223,4,8,0
14,11,6,0.7492267016820199,4,8,0
14,11,7,0.9665271289175501,4,8,0
14,11,8,0.9029235886965915,4,8,0
14,11,9,0.884529644337222,4,8,0
14,12,0,0.6803390368893155,4,8,0
14,12,1,0.9988022873163255,4,8,0
14,12,2,0.9727655430206527,4,8,0
14,12,3,0.9857203322390146,4,8,0
14,12,4,0.9879990963913867,4,8,0
14,12,5,0.9822340113876267,4,8,0
14,12,6,0.9542750459822433,4,8,0
14,12,7,0.9975288257631829,4,8,0
14,12,8,0.9034296858880992,4,8,0
14,12,9,0.9103211450483584,4,8,0
14,13,0,0.707907000057455,4,8,0
14,13,1,0.9964816087526567,4,8,0
14,13,2,0.7563566291070251,4,8,0
14,13,3,0.9892345628138589,4,8,0
14,13,4,0.9422452904973455,4,8,0
14,13,5,0.983754337577988,4,8,0
14,13,6,0.9404777508028851,4,8,0
14,13,7,0.9982503923154926,4,8,0
14,13,8,0.9626477335895095,4,8,0
14,13,9,0.9374989097443649,4,8,0
0,1,0,0.0694535667790982,5,8,0
0,1,1,0.9938273705883945,5,8,0
0,1,2,0.003753195253673791,5,8,0
0,1,3,0.28899711373533665,5,8,0
0,1,4,0.9424371206856592,5,8,0
0,1,5,0.9408346773869457,5,8,0
0,1,6,0.2969421013076863,5,8,0
0,1,7,0.9854638243873318,5,8,0
0,1,8,0.13878134490558758,5,8,0
0,1,9,0.9189498576137869,5,8,0
0,2,0,0.10180454694817165,5,8,0
0,2,1,0.9981278456622764,5,8,0
0,2,2,0.2210413634280255,5,8,0
0,2,3,0.32879392941631946,5,8,0
0,2,4,0.9825125587453691,5,8,0
0,2,5,0.9771732694906471,5,8,0
0,2,6,0.10277205966776193,5,8,0
0,2,7,0.9909413943188682,5,8,0
0,2,8,0.03609930959862573,5,8,0
0,2,9,0.2169733464235546,5,8,0
0,3,0,0.12155309296872963,5,8,0
0,3,1,0.9997995777227788,5,8,0
0,3,2,0.021916654374846578,5,8,0
0,3,3,0.45446203277246155,5,8,0
0,3,4,0.9795727684554074,5,8,0
0,3,5,0.9464106326393724,5,8,0
0,3,6,0.444377233759487,5,8,0
0,3,7,0.9961238015674818,5,8,0
0,3,8,0.0033756633446779816,5,8,0
0,3,9,0.9574199283717638,5,8,0
0,4,0,0.3448987308054503,5,8,0
0,4,1,0.9983181139776585,5,8,0
0,4,2,0.8940731412169224,5,8,0
0,4,3,0.33839282499509205,5,8,0
0,4,4,0.9933447617348669,5,8,0
0,4,5,0.8993845218952917,5,8,0
0,4,6,0.3349642252106092,5,8,0
0,4,7,0.9952438383356937,5,8,0
0,4,8,0.06548704543264383,5,8,0
0,4,9,0.9288514308610292,5,8,0
0,5,0,0.28268087756967153,5,8,0
0,5,1,0.999185939427062,5,8,0
0,5,2,0.34065020626532816,5,8,0
0,5,3,0.11575925001595944,5,8,0
0,5,4,0.9447753268078056,5,8,0
0,5,5,0.9469289252957869,5,8,0
0,5,6,0.4994023919685062,5,8,0
0,5,7,0.9966458566190561,5,8,0
0,5,8,0.010954011260418395,5,8,0
0,5,9,0.9599668801298,5,8,0
0,6,0,0.03313810944992657,5,8,0
0,6,1,0.9937026250506902,5,8,0
0,6,2,0.6038198743465806,5,8,0
0,6,3,0.0866139294016589,5,8,0
0,6,4,0.9469229054652518,5,8,0
0,6,5,0.9634968797276442,5,8,0
0,6,6,0.8317950238086,5,8,0
0,6,7,0.9480293010515553,5,8,0
0,6,8,0.21879985055612505,5,8,0
0,6,9,0.9543717993660544,5,8,0
0,7,0,0.10884472444924453,5,8,0
0,7,1,0.9937536793741452,5,8,0
0,7,2,0.8181642836384972,5,8,0
0,7,3,0.35376472383662216,5,8,0
0,7,4,0.9775177470882922,5,8,0
0,7,5,0.9661506922741965,5,8,0
0,7,6,0.10228561052757246,5,8,0
0,7,7,0.9746822555123227,5,8,0
0,7,8,0.046267076985440414,5,8,0
0,7,9,0.32311243645885857,5,8,0
0,8,0,0.046869903052672024,5,8,0
0,8,1,0.9941379705309233,5,8,0
0,8,2,0.0015738114024052008,5,8,0
0,8,3,0.9031408031637072,5,8,0
0,8,4,0.9792598884450968,5,8,0
0,8,5,0.987216831163832,5,8,0
0,8,6,0.18413929337035528,5,8,0
0,8,7,0.999337927806565,5,8,0
0,8,8,0.6214722241892041,5,8,0
0,8,9,0.9875055676808911,5,8,0
0,9,0,0.10530467924372744,5,8,0
0,9,1,0.9895463869218579,5,8,0
0,9,2,0.7867749247393521,5,8,0
0,9,3,0.38306615008782374,5,8,0
0,9,4,0.9828761668677707,5,8,0
0,9,5,0.9674248873402834,5,8,0
0,9,6,0.10895512183040412,5,8,0
0,9,7,0.9974622769353998,5,8,0
0,9,8,0.26934428305683733,5,8,0
0,9,9,0.1536623583774237,5,8,0
0,10,0,0.01565260618205877,5,8,0
0,10,1,0.9995677826050544,5,8,0
0,10,2,0.0042438890086285985,5,8,0
0,10,3,0.4869581663131922,5,8,0
0,10,4,0.9867011813362933,5,8,0
0,10,5,0.8414698841490389,5,8,0
0,10,6,0.30061683890322755,5,8,0
0,10,7,0.9979041518773231,5,8,0
0,10,8,0.026931330937971842,5,8,0
0,10,9,0.9853895592049241,5,8,0
0,11,0,0.12694490184346274,5,8,0
0,11,1,0.9902525356648129,5,8,0
0,11,2,0.21324499245644457,5,8,0
0,11,3,0.2748589931665786,5,8,0
0,11,4,0.9968935099886505,5,8,0
0,11,5,0.9670746186026242,5,8,0
0,11,6,0.7623730769652565,5,8,0
0,11,7,0.9795632546793558,5,8,0
0,11,8,0.14932132175687274,5,8,0
0,11,9,0.7455096363611745,5,8,0
0,12,0,0.9175241483352263,5,8,0
0,12,1,0.9971195189190514,5,8,0
0,12,2,0.002904646473181449,5,8,0
0,12,3,0.27403226768412847,5,8,0
0,12,4,0.9223161799163334,5,8,0
0,12,5,0.8958630459754461,5,8,0
0,12,6,0.06677811649980647,5,8,0
0,12,7,0.9970642562497538,5,8,0
0,12,8,0.026180898297561317,5,8,0
0,12,9,0.6463285481073436,5,8,0
0,13,0,0.34149793326725186,5,8,0
0,13,1,0.9997708504795305,5,8,0
0,13,2,0.11942731062496581,5,8,0
0,13,3,0.452388876818559,5,8,0
0,13,4,0.9380511773977794,5,8,0
0,13,5,0.9691842122517108,5,8,0
0,13,6,0.9031730012360843,5,8,0
0,13,7,0.9943521696299882,5,8,0
0,13,8,0.008335373028174997,5,8,0
0,13,9,0.9742689117364,5,8,0
0,14,0,0.49517112087181636,5,8,0
0,14,1,0.9991603312794829,5,8,0
0,14,2,0.03089622417940663,5,8,0
0,14,3,0.21374169291591905,5,8,0
0,14,4,0.9255696966964843,5,8,0
0,14,5,0.9531726065545632,5,8,0
0,14,6,0.8730126321078031,5,8,0
0,14,7,0.9905755065646893,5,8,0
0,14,8,0.004397480422894895,5,8,0
0,14,9,0.9656467406324163,5,8,0
1,0,0,0.9712872721615234,5,8,0
1,0,1,0.9941296000996216,5,8,0
1,0,2,0.980039059775313,5,8,0
1,0,3,0.894147399622391,5,8,0
1,0,4,0.9787851798769431,5,8,0
1,0,5,0.6328096561625272,5,8,0
1,0,6,0.937408084650917,5,8,0
1,0,7,0.9827210672257777,5,8,0
1,0,8,0.8681581325381559,5,8,0
1,0,9,0.9869436463939221,5,8,0
1,2,0,0.9470719644951525,5,8,0
1,2,1,0.49752110016428275,5,8,0
1,2,2,0.9607805428084826,5,8,0
1,2,3,0.9968623102400438,5,8,0
1,2,4,0.9790558173945424,5,8,0
1,2,5,0.9826937478542184,5,8,0
1,2,6,0.9320303908662178,5,8,0
1,2,7,0.9752223983060236,5,8,0
1,2,8,0.9894754194011589,5,8,0
1,2,9,0.570517823932652,5,8,0
1,3,0,0.918296184145764,5,8,0
1,3,1,0.9981533584483075,5,8,0
1,3,2,0.8297203856139421,5,8,0
1,3,3,0.9486879170130659,5,8,0
1,3,4,0.9795395842782981,5,8,0
1,3,5,0.706805771002502,5,8,0
1,3,6,0.9508447803162603,5,8,0
1,3,7,0.983727151055242,5,8,0
1,3,8,0.9926432586053741,5,8,0
1,3,9,0.9761042765454877,5,8,0
1,4,0,0.9123022844276583,5,8,0
1,4,1,0.9599575568895953,5,8,0
1,4,2,0.96520013714632,5,8,0
1,4,3,0.987995775196796,5,8,0
1,4,4,0.9717055398612651,5,8,0
1,4,5,0.9516113745402859,5,8,0
1,4,6,0.9770692798825105,5,8,0
1,4,7,0.9739395111862429,5,8,0
1,4,8,0.982674157993487,5,8,0
1,4,9,0.9952513342117311,5,8,0
1,5,0,0.9791601305679902,5,8,0
1,5,1,0.9650421020194582,5,8,0
1,5,2,0.9836673051240873,5,8,0
1,5,3,0.8720386968528953,5,8,0
1,5,4,0.9546424005464985,5,8,0
1,5,5,0.8009302475504071,5,8,0
1,5,6,0.9774688910389788,5,8,0
1,5,7,0.9783778346766164,5,8,0
1,5,8,0.9152573796829668,5,8,0
1,5,9,0.9955905653029645,5,8,0
1,6,0,0.5197279197591251,5,8,0
1,6,1,0.40141916430722646,5,8,0
1,6,2,0.9806114391882254,5,8,0
1,6,3,0.9834282407224265,5,8,0
1,6,4,0.9590904019391874,5,8,0
1,6,5,0.9688910653321425,5,8,0
1,6,6,0.9897012959472796,5,8,0
1,6,7,0.7878807116582193,5,8,0
1,6,8,0.9937265800975991,5,8,0
1,6,9,0.9950337972892379,5,8,0
1,7,0,0.9443192980455314,5,8,0
1,7,1,0.5185217458972692,5,8,0
1,7,2,0.9808769939117079,5,8,0
1,7,3,0.9950901128806104,5,8,0
1,7,4,0.9812247838558347,5,8,0
1,7,5,0.9905536951949734,5,8,0
1,7,6,0.936550333605075,5,8,0
1,7,7,0.9283567137894521,5,8,0
1,7,8,0.9885071895838339,5,8,0
1,7,9,0.4705531021505345,5,8,0
1,8,0,0.9301750228969877,5,8,0
1,8,1,0.8501093398299945,5,8,0
1,8,2,0.8343477067072997,5,8,0
1,8,3,0.9893910124442831,5,8,0
1,8,4,0.9875262751059282,5,8,0
1,8,5,0.9733827570101236,5,8,0
1,8,6,0.5822317679747522,5,8,0
1,8,7,0.9970790255624056,5,8,0
1,8,8,0.8108309920209507,5,8,0
1,8,9,0.983445076312952,5,8,0
1,9,0,0.9461339152676562,5,8,0
1,9,1,0.5585312532819302,5,8,0
1,9,2,0.9721058812261378,5,8,0
1,9,3,0.9938510277425538,5,8,0
1,9,4,0.9879449764875946,5,8,0
1,9,5,0.9907318402551234,5,8,0
1,9,6,0.9360630836853363,5,8,0
1,9,7,0.9766795416561634,5,8,0
1,9,8,0.9990671416664137,5,8,0
1,9,9,0.013861131568309593,5,8,0
1,10,0,0.942660743458392,5,8,0
1,10,1,0.9928998284898969,5,8,0
1,10,2,0.9299984392235182,5,8,0
1,10,3,0.9670469540648043,5,8,0
1,10,4,0.9804464369814682,5,8,0
1,10,5,0.9476025293969564,5,8,0
1,10,6,0.9702911680352565,5,8,0
1,10,7,0.9935406901576455,5,8,0
1,10,8,0.9866740549418439,5,8,0
1,10,9,0.988820308539991,5,8,0
1,11,0,0.026857556483613987,5,8,0
1,11,1,0.45019493869113725,5,8,0
1,11,2,0.9561530274597889,5,8,0
1,11,3,0.980520997241069,5,8,0
1,11,4,0.9824847976415826,5,8,0
1,11,5,0.9886425640221431,5,8,0
1,11,6,0.9888962119779079,5,8,0
1,11,7,0.9407425260889939,5,8,0
1,11,8,0.988433895395896,5,8,0
1,11,9,0.9660775843059317,5,8,0
1,12,0,0.994484504064718,5,8,0
1,12,1,0.693162321160576,5,8,0
1,12,2,0.9366109585658519,5,8,0
1,12,3,0.9608908960747083,5,8,0
1,12,4,0.9661428288548749,5,8,0
1,12,5,0.4603746506717372,5,8,0
1,12,6,0.9301340334841323,5,8,0
1,12,7,0.9776185240720647,5,8,0
1,12,8,0.924689091178488,5,8,0
1,12,9,0.963171875825951,5,8,0
1,13,0,0.9187610384242426,5,8,0
1,13,1,0.9976027696742173,5,8,0
1,13,2,0.7391571709290985,5,8,0
1,13,3,0.4461842154816563,5,8,0
1,13,4,0.9589337937807397,5,8,0
1,13,5,0.49125287199303813,5,8,0
1,13,6,0.9693126564307323,5,8,0
1,13,7,0.9844049587210549,5,8,0
1,13,8,0.9796970005025424,5,8,0
1,13,9,0.986891754565565,5,8,0
1,14,0,0.975762312528374,5,8,0
1,14,1,0.9899899456807956,5,8,0
1,14,2,0.8202364322246094,5,8,0
1,14,3,0.9205253608179201,5,8,0
1,14,4,0.9706747479389192,5,8,0
1,14,5,0.43192736150910105,5,8,0
1,14,6,0.8578220025465517,5,8,0
1,14,7,0.9904750791908405,5,8,0
1,14,8,0.9735084781604821,5,8,0
1,14,9,0.9807469284353668,5,8,0
2,0,0,0.8450568016489903,5,8,0
2,0,1,0.9994215755644686,5,8,0
2,0,2,0.9790209837771312,5,8,0
2,0,3,0.9556155205406983,5,8,0
2,0,4,0.9676641930275001,5,8,0
2,0,5,0.9537093188322133,5,8,0
2,0,6,0.8987496780373128,5,8,0
2,0,7,0.9742906895340426,5,8,0
2,0,8,0.9117370601345856,5,8,0
2,0,9,0.9085627637917872,5,8,0
2,1,0,0.96917646805476,5,8,0
2,1,1,0.9910166623525116,5,8,0
2,1,2,0.9781853746231436,5,8,0
2,1,3,0.9830840561926051,5,8,0
2,1,4,0.9839484907952827,5,8,0
2,1,5,0.9572263660930336,5,8,0
2,1,6,0.8805265114250258,5,8,0
2,1,7,0.9741435682685774,5,8,0
2,1,8,0.9764516014961786,5,8,0
2,1,9,0.8985729272977258,5,8,0
2,3,0,0.9409688237046779,5,8,0
2,3,1,0.9987579505744059,5,8,0
2,3,2,0.9678740997827249,5,8,0
2,3,3,0.9827745540806123,5,8,0
2,3,4,0.9928652126260343,5,8,0
2,3,5,0.9584939034816663,5,8,0
2,3,6,0.8204433914948672,5,8,0
2,3,7,0.9830070587921911,5,8,0
2,3,8,0.9806512038995793,5,8,0
2,3,9,0.9589545174428542,5,8,0
2,4,0,0.9237695614497855,5,8,0
2,4,1,0.9870479197360739,5,8,0
2,4,2,0.9809728655025499,5,8,0
2,4,3,0.9836855872890413,5,8,0
2,4,4,0.9926843740202668,5,8,0
2,4,5,0.958953415743393,5,8,0
2,4,6,0.9813657998049744,5,8,0
2,4,7,0.9890497371742588,5,8,0
2,4,8,0.8736656861726622,5,8,0
2,4,9,0.9722577926213172,5,8,0
2,5,0,0.7297775162050076,5,8,0
2,5,1,0.9987337646358158,5,8,0
2,5,2,0.9806520977189688,5,8,0
2,5,3,0.9511680128405424,5,8,0
2,5,4,0.9498573530383498,5,8,0
2,5,5,0.9674030312943674,5,8,0
2,5,6,0.941782980430359,5,8,0
2,5,7,0.9801600764737722,5,8,0
2,5,8,0.873304405877125,5,8,0
2,5,9,0.9581068844969673,5,8,0
2,6,0,0.6694923367058974,5,8,0
2,6,1,0.9913298194239767,5,8,0
2,6,2,0.9800295562347431,5,8,0
2,6,3,0.9971830678828181,5,8,0
2,6,4,0.9939944021088986,5,8,0
2,6,5,0.9710331265516363,5,8,0
2,6,6,0.9904282650976189,5,8,0
2,6,7,0.98391325313116,5,8,0
2,6,8,0.9572473324934274,5,8,0
2,6,9,0.9840449477267311,5,8,0
2,7,0,0.6568862435454781,5,8,0
2,7,1,0.9911695486304792,5,8,0
2,7,2,0.9829941985770392,5,8,0
2,7,3,0.9922725566073961,5,8,0
2,7,4,0.9877980275384197,5,8,0
2,7,5,0.9737141782312753,5,8,0
2,7,6,0.9671890203872807,5,8,0
2,7,7,0.9671801763183082,5,8,0
2,7,8,0.9745466401099991,5,8,0
2,7,9,0.9275904053471644,5,8,0
2,8,0,0.8982859246095092,5,8,0
2,8,1,0.9828826908767633,5,8,0
2,8,2,0.9516746457309005,5,8,0
2,8,3,0.9792601667566614,5,8,0
2,8,4,0.9965253925450707,5,8,0
2,8,5,0.9916851427836354,5,8,0
2,8,6,0.6260760708211214,5,8,0
2,8,7,0.9921028602123338,5,8,0
2,8,8,0.7911624441788088,5,8,0
2,8,9,0.968726088194174,5,8,0
2,9,0,0.9588629218947309,5,8,0
2,9,1,0.9884378869996988,5,8,0
2,9,2,0.985443170593048,5,8,0
2,9,3,0.990537526482712,5,8,0
2,9,4,0.9977634408563297,5,8,0
2,9,5,0.972547749761451,5,8,0
2,9,6,0.9757129205324127,5,8,0
2,9,7,0.9660705051563835,5,8,0
2,9,8,0.9950068131548205,5,8,0
2,9,9,0.9775832875524784,5,8,0
2,10,0,0.8172440018602745,5,8,0
2,10,1,0.9973730804129293,5,8,0
2,10,2,0.9724699710031843,5,8,0
2,10,3,0.9818165386879798,5,8,0
2,10,4,0.9936174038760678,5,8,0
2,10,5,0.9656080620098808,5,8,0
2,10,6,0.8589945684987599,5,8,0
2,10,7,0.9657593774081248,5,8,0
2,10,8,0.9579718306356244,5,8,0
2,10,9,0.973473112772974,5,8,0
2,11,0,0.6422961099933786,5,8,0
2,11,1,0.9934430527072253,5,8,0
2,11,2,0.9888380705958698,5,8,0
2,11,3,0.9841469659989696,5,8,0
2,11,4,0.9959580884568436,5,8,0
2,11,5,0.9942189575739705,5,8,0
2,11,6,0.98451755116903,5,8,0
2,11,7,0.9774695825043825,5,8,0
2,11,8,0.9690716181475116,5,8,0
2,11,9,0.9527596858820444,5,8,0
2,12,0,0.98415878915209,5,8,0
2,12,1,0.9911424101958396,5,8,0
2,12,2,0.9771478131898504,5,8,0
2,12,3,0.9513918536224428,5,8,0
2,12,4,0.9870491576562139,5,8,0
2,12,5,0.9568094350788894,5,8,0
2,12,6,0.6321712254597546,5,8,0
2,12,7,0.9797938626819686,5,8,0
2,12,8,0.9590905482570323,5,8,0
2,12,9,0.9552437840297501,5,8,0
2,13,0,0.9550002648999766,5,8,0
2,13,1,0.998467860190571,5,8,0
2,13,2,0.9734916334276039,5,8,0
2,13,3,0.6620181436986623,5,8,0
2,13,4,0.9909863245132626,5,8,0
2,13,5,0.9651735512881939,5,8,0
2,13,6,0.9160027253386964,5,8,0
2,13,7,0.9917292657699933,5,8,0
2,13,8,0.8936583811787504,5,8,0
2,13,9,0.9740613540377663,5,8,0
2,14,0,0.9839726439559342,5,8,0
2,14,1,0.9980742400167674,5,8,0
2,14,2,0.9711847141120559,5,8,0
2,14,3,0.9429855959488044,5,8,0
2,14,4,0.9690206727404552,5,8,0
2,14,5,0.9770770120055036,5,8,0
2,14,6,0.783833629266999,5,8,0
2,14,7,0.9616049340215493,5,8,0
2,14,8,0.9680641179751386,5,8,0
2,14,9,0.9797587146989768,5,8,0
3,0,0,0.5182666106007623,5,8,0
3,0,1,0.9996439035924389,5,8,0
3,0,2,0.8513914092150716,5,8,0
3,0,3,0.535243593011908,5,8,0
3,0,4,0.9699211135462072,5,8,0
3,0,5,0.9797589701990957,5,8,0
3,0,6,0.9348065903523325,5,8,0
3,0,7,0.9925772938973854,5,8,0
3,0,8,0.2241904139755062,5,8,0
3,0,9,0.9676695891662029,5,8,0
3,1,0,0.8409950198730098,5,8,0
3,1,1,0.9979069779456813,5,8,0
3,1,2,0.09533759756362137,5,8,0
3,1,3,0.9314726629035007,5,8,0
3,1,4,0.9803829764789168,5,8,0
3,1,5,0.9904436674900674,5,8,0
3,1,6,0.888083166081987,5,8,0
3,1,7,0.9876728752195377,5,8,0
3,1,8,0.9325606825247106,5,8,0
3,1,9,0.974220223530347,5,8,0
3,2,0,0.607896330019393,5,8,0
3,2,1,0.997814688519873,5,8,0
3,2,2,0.9230060365855386,5,8,0
3,2,3,0.9823757918180105,5,8,0
3,2,4,0.9975374552105647,5,8,0
3,2,5,0.9548248982091234,5,8,0
3,2,6,0.9020891488439123,5,8,0
3,2,7,0.9430171895825681,5,8,0
3,2,8,0.3510485426466452,5,8,0
3,2,9,0.72972575082075,5,8,0
3,4,0,0.8697295881565832,5,8,0
3,4,1,0.9986865760512332,5,8,0
3,4,2,0.9117017539396467,5,8,0
3,4,3,0.963758083873608,5,8,0
3,4,4,0.9500264675713078,5,8,0
3,4,5,0.9388195581081529,5,8,0
3,4,6,0.9456749874972187,5,8,0
3,4,7,0.9954596640187203,5,8,0
3,4,8,0.17304490420846252,5,8,0
3,4,9,0.9614640504799624,5,8,0
3,5,0,0.3586337155808841,5,8,0
3,5,1,0.9995983547830747,5,8,0
3,5,2,0.9029802994557545,5,8,0
3,5,3,0.47850424182368134,5,8,0
3,5,4,0.9691531120995851,5,8,0
3,5,5,0.9668995895206555,5,8,0
3,5,6,0.9465543715137592,5,8,0
3,5,7,0.9602573128158216,5,8,0
3,5,8,0.8377025531077168,5,8,0
3,5,9,0.9730149526218682,5,8,0
3,6,0,0.64947723676261,5,8,0
3,6,1,0.9957709829919541,5,8,0
3,6,2,0.9113165172574471,5,8,0
3,6,3,0.9863218600452327,5,8,0
3,6,4,0.9380528483356261,5,8,0
3,6,5,0.9656472235969583,5,8,0
3,6,6,0.9471488630360472,5,8,0
3,6,7,0.9667615111238351,5,8,0
3,6,8,0.7603978429572728,5,8,0
3,6,9,0.9829130965781695,5,8,0
3,7,0,0.563617408309605,5,8,0
3,7,1,0.9965281762163456,5,8,0
3,7,2,0.9614108308533682,5,8,0
3,7,3,0.9795030251680085,5,8,0
3,7,4,0.9861634088105758,5,8,0
3,7,5,0.9396507242449496,5,8,0
3,7,6,0.9270783614017262,5,8,0
3,7,7,0.9365334693918929,5,8,0
3,7,8,0.3553603648385587,5,8,0
3,7,9,0.5774757572658566,5,8,0
3,8,0,0.5366118473322667,5,8,0
3,8,1,0.9884113401873632,5,8,0
3,8,2,0.13385636891333208,5,8,0
3,8,3,0.9832847642228685,5,8,0
3,8,4,0.9938468030049589,5,8,0
3,8,5,0.9889961613499021,5,8,0
3,8,6,0.48103618041429064,5,8,0
3,8,7,0.9983155526755648,5,8,0
3,8,8,0.8484857440452186,5,8,0
3,8,9,0.9972064497448448,5,8,0
3,9,0,0.5504630745509154,5,8,0
3,9,1,0.934616720217353,5,8,0
3,9,2,0.8995869678317656,5,8,0
3,9,3,0.9790471579889536,5,8,0
3,9,4,0.9947182083972872,5,8,0
3,9,5,0.9384925299540612,5,8,0
3,9,6,0.7136713942097701,5,8,0
3,9,7,0.9632779677583874,5,8,0
3,9,8,0.9596983094903959,5,8,0
3,9,9,0.1022180111993608,5,8,0
3,10,0,0.5130586975615863,5,8,0
3,10,1,0.9994509217855849,5,8,0
3,10,2,0.27497295746834716,5,8,0
3,10,3,0.9370945347791348,5,8,0
3,10,4,0.9978050664680818,5,8,0
3,10,5,0.9926214571774712,5,8,0
3,10,6,0.9340370811307682,5,8,0
3,10,7,0.9973835580315736,5,8,0
3,10,8,0.3563860326693824,5,8,0
3,10,9,0.9876346040093537,5,8,0
3,11,0,0.8014898000141532,5,8,0
3,11,1,0.9755477686652654,5,8,0
3,11,2,0.920519388765056,5,8,0
3,11,3,0.9360268265102584,5,8,0
3,11,4,0.9942649768797868,5,8,0
3,11,5,0.9524936409970605,5,8,0
3,11,6,0.9896706953145512,5,8,0
3,11,7,0.9380807642540284,5,8,0
3,11,8,0.12920698969865918,5,8,0
3,11,9,0.9309789921345587,5,8,0
3,12,0,0.6382668083227891,5,8,0
3,12,1,0.9897800779152368,5,8,0
3,12,2,0.1911593039404954,5,8,0
3,12,3,0.8519688553277899,5,8,0
3,12,4,0.9809171417445959,5,8,0
3,12,5,0.9518853641536377,5,8,0
3,12,6,0.5886744737571823,5,8,0
3,12,7,0.9515705637760333,5,8,0
3,12,8,0.1042991365089091,5,8,0
3,12,9,0.929375642281699,5,8,0
3,13,0,0.775476263170729,5,8,0
3,13,1,0.999751065590142,5,8,0
3,13,2,0.18383895969697406,5,8,0
3,13,3,0.559018489816324,5,8,0
3,13,4,0.9688761090812543,5,8,0
3,13,5,0.9949564092334989,5,8,0
3,13,6,0.9317699872201864,5,8,0
3,13,7,0.9959688488353228,5,8,0
3,13,8,0.32577467420759165,5,8,0
3,13,9,0.9836404452679631,5,8,0
3,14,0,0.89580289936793,5,8,0
3,14,1,0.999188921794198,5,8,0
3,14,2,0.58468242705532,5,8,0
3,14,3,0.35921607692874324,5,8,0
3,14,4,0.9840741593208817,5,8,0
3,14,5,0.9953872410942701,5,8,0
3,14,6,0.9162112104183159,5,8,0
3,14,7,0.9918572085113523,5,8,0
3,14,8,0.4254007349543588,5,8,0
3,14,9,0.9787286825657979,5,8,0
4,0,0,0.1808954925201287,5,8,0
4,0,1,0.9961061354430247,5,8,0
4,0,2,0.7271869348647538,5,8,0
4,0,3,0.2760821825328622,5,8,0
4,0,4,0.9910312840964033,5,8,0
4,0,5,0.9828977760402652,5,8,0
4,0,6,0.6537613734931867,5,8,0
4,0,7,0.9615998036518196,5,8,0
4,0,8,0.04096042393946464,5,8,0
4,0,9,0.5937549798370685,5,8,0
4,1,0,0.5010345879589584,5,8,0
4,1,1,0.9933362130480069,5,8,0
4,1,2,0.15175137944987083,5,8,0
4,1,3,0.472775996622697,5,8,0
4,1,4,0.9665644040134579,5,8,0
4,1,5,0.9607251748508797,5,8,0
4,1,6,0.9106274629237624,5,8,0
4,1,7,0.9611515301446161,5,8,0
4,1,8,0.9017317690097789,5,8,0
4,1,9,0.5355448726766032,5,8,0
4,2,0,0.3524298953485846,5,8,0
4,2,1,0.9926274186798946,5,8,0
4,2,2,0.8844854254580833,5,8,0
4,2,3,0.9484160085149418,5,8,0
4,2,4,0.9308523546682754,5,8,0
4,2,5,0.9458311862694397,5,8,0
4,2,6,0.9198127808307209,5,8,0
4,2,7,0.9846728721289096,5,8,0
4,2,8,0.9192234496060088,5,8,0
4,2,9,0.5213136373079943,5,8,0
4,3,0,0.06262776243433499,5,8,0
4,3,1,0.9972239175974466,5,8,0
4,3,2,0.05780864942957065,5,8,0
4,3,3,0.5360814036093184,5,8,0
4,3,4,0.9430049414813261,5,8,0
4,3,5,0.967713814602106,5,8,0
4,3,6,0.6930893477293611,5,8,0
4,3,7,0.9683056640782439,5,8,0
4,3,8,0.9074882728024954,5,8,0
4,3,9,0.9564846004756933,5,8,0
4,5,0,0.25231753458467,5,8,0
4,5,1,0.9994813160254656,5,8,0
4,5,2,0.8380322786032987,5,8,0
4,5,3,0.19729979192882463,5,8,0
4,5,4,0.8528318730021736,5,8,0
4,5,5,0.9972643413748375,5,8,0
4,5,6,0.777615330417202,5,8,0
4,5,7,0.9700009098357234,5,8,0
4,5,8,0.4483739269891721,5,8,0
4,5,9,0.777365130171408,5,8,0
4,6,0,0.7306990059323337,5,8,0
4,6,1,0.9980136576421462,5,8,0
4,6,2,0.8375694615866207,5,8,0
4,6,3,0.9705357455991734,5,8,0
4,6,4,0.9471553669002217,5,8,0
4,6,5,0.951893231004036,5,8,0
4,6,6,0.9690007067002888,5,8,0
4,6,7,0.9970011186226041,5,8,0
4,6,8,0.10144967395569338,5,8,0
4,6,9,0.972286516500029,5,8,0
4,7,0,0.33985071571191905,5,8,0
4,7,1,0.9983373495193455,5,8,0
4,7,2,0.8988584433667937,5,8,0
4,7,3,0.9720712304599352,5,8,0
4,7,4,0.9830838033323607,5,8,0
4,7,5,0.9455438375155554,5,8,0
4,7,6,0.9219392897185026,5,8,0
4,7,7,0.970404348966472,5,8,0
4,7,8,0.9230589207203463,5,8,0
4,7,9,0.4728517546844557,5,8,0
4,8,0,0.06528851553479798,5,8,0
4,8,1,0.9964699360950917,5,8,0
4,8,2,0.20683954931276227,5,8,0
4,8,3,0.9418018294416992,5,8,0
4,8,4,0.9824709498643328,5,8,0
4,8,5,0.9754215227997215,5,8,0
4,8,6,0.28873736741342626,5,8,0
4,8,7,0.9986875221369028,5,8,0
4,8,8,0.546352094817418,5,8,0
4,8,9,0.9905364842102315,5,8,0
