trial,m_rx,axis,target,n_links,n_receivers,rho_mean,rho_p10,rho_p50,rho_p90,spread_p90_p10,rho_min,rho_max,spread_receiver_level,spearman_rho_sinr,top1,medrank1,headroom1,top2,medrank2,headroom2,top3,medrank3,headroom3,headroom_vs_mean1
0,1,1,0,210,15,0.04435072007099858,1.8177142535602544e-08,1.4450914389896319e-05,0.07164253074646056,0.07164251256931801,0.0,0.8800495842984074,6.356077082190214e-05,0.09253271049230141,0.8800495842984074,1.4315737785541849e-05,0.8800352685606219,0.8793093946590673,1.4450914389896319e-05,0.8792949437446774,0.8734841002226977,1.431167126760465e-05,0.8734697885514301,0.8356988642274088
0,1,1,1,210,15,0.13608457213478212,1.623740598977186e-07,0.0018336859394679772,0.5124067229358202,0.5124065605617604,0.0,0.9593910295546568,0.06425885051870917,-0.25610622851830134,0.9593910295546568,0.0018151842456182177,0.9575758453090386,0.9417644775227545,0.0018336859394679772,0.9399307915832865,0.9342193945681982,0.001809926773856274,0.932409467794342,0.8233064574198747
0,1,1,2,210,15,0.08283565353113416,3.148628406890453e-08,9.72000353793856e-05,0.35315210340986114,0.35315207192357706,0.0,0.8542105875429254,0.014369310170576237,0.08016832257291225,0.8542105875429254,9.506055864472174e-05,0.8541155269842807,0.8520183701815838,9.72000353793856e-05,0.8519211701462044,0.8480229354469223,9.595589454181042e-05,0.8479269795523805,0.7713749340117912
0,1,1,3,210,15,0.1630645509796543,1.6924214660596352e-06,0.010190139871717685,0.6864290229800883,0.6864273305586223,2.634482076935285e-09,0.9170676781235618,0.11652047541333514,-0.49934983948453643,0.9170676781235618,0.008626053817558432,0.9084416243060034,0.902607802984833,0.010190139871717685,0.8924176631131153,0.892272309208864,0.00960904538944655,0.8826632638194175,0.7540031271439075
0,1,1,4,210,15,0.0072978931815921725,1.5222819427229696e-08,1.4551950090480048e-06,0.0009973483555570039,0.0009973331327375766,0.0,0.5147692014127413,0.00014347529324674194,0.017826772877907824,0.5147692014127413,1.3980360595855501e-06,0.5147678033766817,0.4556372162672971,1.4551950090480048e-06,0.45563576107228804,0.37094731498929195,1.3384171197265242e-06,0.3709459765721722,0.5074713082311492
0,1,1,5,210,15,0.03242774758809696,3.3838951030151776e-08,4.612843426826663e-05,0.054698439807080855,0.054698405968129825,0.0,0.8555531390300093,0.004751978189250126,-0.3953293401534858,0.8555531390300093,4.207243098364177e-05,0.8555110665990256,0.8433479542427771,4.612843426826663e-05,0.8433018258085088,0.8228733525411879,4.442756968921676e-05,0.8228289249714986,0.8231253914419123
0,1,1,6,210,15,0.04040111376443542,2.9611683483032895e-08,1.5400935412968053e-05,0.07310159000495302,0.07310156039326954,0.0,0.6539930773119966,0.006610100867768618,0.0733887713683174,0.6539930773119966,1.5365186706750578e-05,0.6539777121252899,0.6378858405113199,1.5400935412968053e-05,0.637870439575907,0.6253295103305332,1.493963526488784e-05,0.6253145706952683,0.6135919635475612
0,1,1,7,210,15,0.28634486025883277,5.429748177743223e-08,0.026270905329435212,0.8864106359056017,0.8864105816081199,0.0,0.9525516400985037,0.665564228159001,-0.1879155018092409,0.9525516400985037,0.025627669040517498,0.9269239710579862,0.9525450873901471,0.026270905329435212,0.9262741820607119,0.9492294126826534,0.024923866758528163,0.9243055459241252,0.6662067798396709
0,1,1,8,210,15,0.0351678895174726,1.898780648889043e-05,0.0017497956202521259,0.09472605396631491,0.09470706615982602,0.0,0.6757208022476988,0.03171886181052782,-0.47537391518434174,0.6757208022476988,0.0017362855902327556,0.6739845166574661,0.657640324004687,0.0017497956202521259,0.6558905283844348,0.6505943944150784,0.0017451479301123045,0.6488492464849661,0.6405529127302262
0,1,1,9,210,15,0.2080745617808744,3.429804963372974e-08,0.003318694793952859,0.8711736918549058,0.8711736575568562,0.0,0.9553055172258765,0.15366893187413982,-0.05985817624630296,0.9553055172258765,0.0032912907682740578,0.9520142264576025,0.9526733721339207,0.003318694793952859,0.9493546773399678,0.9484000864389642,0.003209844280465927,0.9451902421584983,0.7472309554450021
0,4,0,0,210,15,0.47395890052799555,0.023088095685419686,0.4495721100379678,0.9348985190958874,0.9118104234104677,0.0,0.9976410442481701,0.4995619849990306,0.08509490011111363,0.9976410442481701,0.4494648966610122,0.5481761475871579,0.9964229577020467,0.4495721100379678,0.5468508476640789,0.9946324395033637,0.44456526070636454,0.5500671787969991,0.5236821437201746
0,4,0,1,210,15,0.6736474489464102,0.13668530796345096,0.7915115969868525,0.9795936917044988,0.8429083837410478,0.0,1.0,0.6251070715753954,-0.07413514397799756,1.0,0.7912988781011505,0.20870112189884948,1.0,0.7915115969868525,0.20848840301314753,1.0,0.7898921442917887,0.21010785570821133,0.32635255105358985
0,4,0,2,210,15,0.496860563630906,0.027025960981941318,0.48809411038961115,0.9275480967818968,0.9005221357999554,0.0,0.9831114993770703,0.6206844340881145,0.19072735695334847,0.9831114993770703,0.4811769877286757,0.5019345116483946,0.9830649957987989,0.48809411038961115,0.49497088540918777,0.9822184339610046,0.4855371566028612,0.49668127735814344,0.4862509357461643
0,4,0,3,210,15,0.45765276474013883,0.08192290890196202,0.3894427997578626,0.9256040297683622,0.8436811208664001,0.0,1.0,0.5184145742230386,-0.22107725150878058,1.0,0.3831284600722059,0.6168715399277941,1.0,0.3894427997578626,0.6105572002421373,0.9963682440563701,0.38733038043867946,0.6090378636176907,0.5423472352598612
0,4,0,4,210,15,0.44867354426176365,0.0021028980070686328,0.4195462937167863,0.92696731346222,0.9248644154551514,0.0,0.9868170505944927,0.7988405622762106,0.06428976361627896,0.9868170505944927,0.41725328757085167,0.569563763023641,0.9836956652995376,0.4195462937167863,0.5641493715827512,0.982472072325414,0.41816321232948733,0.5643088599959267,0.538143506332729
0,4,0,5,210,15,0.7836587369906151,0.2565400814167428,0.9118721908244607,0.9855941345567183,0.7290540531399755,0.0,1.0,0.3266712603504718,-0.3371446712429501,1.0,0.9114839630829172,0.08851603691708276,1.0,0.9118721908244607,0.0881278091755393,1.0,0.9115233012978475,0.08847669870215247,0.21634126300938494
0,4,0,6,210,15,0.40540104322745496,0.005922898472481203,0.3397232672151901,0.9343457191320413,0.9284228206595602,0.0,1.0,0.7481073152276525,-0.08407122934436478,1.0,0.3315931209126137,0.6684068790873863,1.0,0.3397232672151901,0.6602767327848099,1.0,0.33618106072853227,0.6638189392714677,0.594598956772545
0,4,0,7,210,15,0.8025895314862703,0.0835355561997589,0.9475867884072887,0.9962868676575694,0.9127513114578104,0.0,1.0,0.26836290195194923,-0.2593158898970822,1.0,0.9472372258023299,0.05276277419767006,1.0,0.9475867884072887,0.052413211592711284,1.0,0.9468146107973979,0.053185389202602074,0.19741046851372968
0,4,0,8,210,15,0.3884545518048974,0.09784866355732606,0.31493908210401,0.8397375444470706,0.7418888808897446,0.0,1.0,0.35259921896483226,-0.09048536895880373,1.0,0.31489815447173886,0.6851018455282611,1.0,0.31493908210401,0.68506091789599,0.9833661714937595,0.31462169293840936,0.6687444785553501,0.6115454481951026
0,4,0,9,210,15,0.5132757377644945,0.0004855603869479264,0.534946341799862,0.983466917955937,0.9829813575689891,0.0,0.9988537229120892,0.6928392025377598,-0.06109953902420852,0.9988537229120892,0.5333024435193428,0.46555127939274643,0.9980267468554767,0.534946341799862,0.46308040505561465,0.9976741109700477,0.5340168347634834,0.4636572762065643,0.48557798514759465
0,4,1,0,210,15,0.7098932035930043,0.12171822839641763,0.8447093124323442,0.9847101399737199,0.8629919115773023,0.0,1.0,0.5674090713860127,0.2770927750224333,1.0,0.8417691629004893,0.1582308370995107,1.0,0.8447093124323442,0.15529068756765585,1.0,0.843521917898448,0.156478082101552,0.29010679640699566
0,4,1,1,210,15,0.7973698659997938,0.49731700335712914,0.8609811719787674,0.9784220136642993,0.4811050103071701,0.05112473825736252,0.9962815275828744,0.28032368507588556,-0.21776263148176345,0.9962815275828744,0.8608714168279124,0.135410110754962,0.9962777200663431,0.8609811719787674,0.13529654808757563,0.9956233595400467,0.8608837298225862,0.13473962971746045,0.1989116615830806
0,4,1,2,210,15,0.5541444729434922,0.03181008466485443,0.6362965968756571,0.9566018685394742,0.9247917838746197,0.0,0.9959111208073738,0.6177233316879209,0.23278856339469958,0.9959111208073738,0.634145745806455,0.36176537500091877,0.9945562502181022,0.6362965968756571,0.35825965334244514,0.9936167067480094,0.6330587012459391,0.3605580055020703,0.44176664786388153
