condition,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,selector_seconds,objective_gain,extra_pd_evaluations,accepted_moves
k0,20,balanced,1.0,0.04,0,60,10,1.0,0.0,0.0,0.2688578999368474,0.0,0,0
k0,20,robust,1.0,0.05,0,10,10,1.0,0.0,0.0,0.34112780005671084,0.0,0,0
k0,21,v1,0.9,0.043333333333333335,0,11,10,1.0,0.0,0.0,0.3192425000015646,0.0,0,0
k0,21,joint,0.9,0.043333333333333335,0,11,10,1.0,0.0,0.0,0.37418310006614774,0.0,270,0
k0,21,balanced,1.0,0.05,0,60,10,1.0,0.0,0.0,0.2989951999625191,0.0,0,0
k0,21,robust,1.0,0.04666666666666667,0,12,10,1.0,0.0,0.0,0.44504979997873306,0.0,0,0
k0,22,v1,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,0.3298137999372557,0.0,0,0
k0,22,joint,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,0.3818495998857543,0.0,264,0
k0,22,balanced,1.0,0.05333333333333334,0,60,10,1.0,0.0,0.0,0.37482970010023564,0.0,0,0
k0,22,robust,1.0,0.04666666666666667,0,11,10,1.0,0.0,0.0,0.3933465000009164,0.0,0,0
k0,23,v1,1.0,0.043333333333333335,0,12,10,1.0,0.0,0.0,0.394979799981229,0.0,0,0
k0,23,joint,1.0,0.043333333333333335,0,12,10,1.0,0.0,0.0,0.45518140005879104,0.0,278,0
k0,23,balanced,1.0,0.056666666666666664,0,60,10,1.0,0.0,0.0,0.29245059995446354,0.0,0,0
k0,23,robust,1.0,0.04666666666666667,0,18,10,1.0,0.0,0.0,0.7192311000544578,0.0,0,0
k0,24,v1,1.0,0.04666666666666667,0,11,10,1.0,0.0,0.0,0.382796399993822,0.0,0,0
k0,24,joint,1.0,0.04666666666666667,0,11,10,1.0,0.0,0.0,0.4397681000409648,0.0,268,0
k0,24,balanced,1.0,0.07,0,60,10,1.0,0.0,0.0,0.3308529999339953,0.0,0,0
k0,24,robust,1.0,0.03,0,14,10,1.0,0.0,0.0,0.5344584000995383,0.0,0,0
k0,25,v1,1.0,0.043333333333333335,0,11,10,1.0,0.0,0.0,0.3442061999812722,0.0,0,0
