split,scene_id,receiver,target,realisation,direct_gain_boost_db,arm,conflict_index,direct_inr_db,stat_h0,stat_h1,dof_real,identifiable_fraction,kappa_accounted_db,kappa_structural_db,i_in,i_res,i_res_structural,i_res_estimate,eta_survive_q,eta_survive_field,eta_survive_pred_q,eta_survive_risk_q,eta_protect,protect_dim,n_coefficients,calibration_error_db
calibration,1,0,0,6,0.0,plain_ls,0.974659161084331,-4.618097114976645,37.03375516396521,47.2661248139777,10,0.9986142933482824,12.034852969177024,12.092963131527108,2.1672622006547832e-10,1.3565198699724145e-11,1.338490038443884e-11,1.8029831528530545e-13,0.973283160566544,0.9761673409293989,0.9073138154015514,0.18839986026739447,0.9973569479716773,0,5,18.50812353129531
calibration,1,0,0,6,0.0,ridge_ls,0.974659161084331,-4.618097114976645,37.03361144369217,47.26587070793613,10,0.9986142705739643,12.03499958416689,12.09289940418193,2.1672622006547832e-10,1.3564740755176882e-11,1.3385096792742607e-11,1.7964396243427438e-13,0.9732832988562662,0.9761674617829884,0.9073141180164631,0.18840100667971946,0.9973569479716773,0,5,18.507976916305445
calibration,1,0,0,6,0.0,protected_ls,0.974659161084331,-4.618097114976645,32.98394713944186,48.988139974072354,10,0.9980330411138671,4.8504092971337,4.860112340072249,2.1672622006547832e-10,7.093662579780885e-11,7.077831552149152e-11,1.5831027631733222e-13,0.9989264828225703,0.9988994542466333,1.0000000000000002,0.8560950749188889,0.9973569479716773,45,5,1.0360644679556172
calibration,1,0,0,6,0.0,tp_uic_stage1,0.974659161084331,-4.618097114976645,32.98546759656824,48.990429870831676,10,0.9980332366727376,4.85049213353785,4.85993950256087,2.1672622006547832e-10,7.09352727806261e-11,7.078113236394531e-11,1.5414041668078448e-13,0.9989279508664666,0.9989009557234301,1.0000000000000002,0.8562268234810215,0.9973569479716773,45,5,1.0361473043597667
calibration,1,0,0,6,0.0,tp_uic_full,0.974659161084331,-4.618097114976645,38.83059801452078,49.00572699793488,10,0.9986056611415314,11.872561683160077,11.942402915259034,2.1672622006547832e-10,1.4081706498523563e-11,1.3857062155126197e-11,2.2464434339736655e-13,1.0652803241639608,1.0639012434542645,1.040214327441705,0.19280716228007563,0.9973569479716773,45,5,16.23369877288342
calibration,1,0,0,6,0.0,perfect_channel,0.974659161084331,-4.618097114976645,4.293124604123979,11.772024848047668,10,0.9988514926827493,inf,inf,2.1672622006547832e-10,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9973569479716773,0,5,nan
calibration,1,0,0,7,0.0,no_ic,0.9861479302229911,-2.5388478871970213,58.87336794587084,41.99057479252804,10,0.9973788238161218,0.0,0.0,3.498133497982797e-10,3.498133497982797e-10,3.498133497982797e-10,0.0,1.0,1.0,1.0,1.0,0.9964461107080379,0,5,0.0
calibration,1,0,0,7,0.0,plain_ls,0.9861479302229911,-2.5388478871970213,58.787313408651684,41.88613764538571,10,0.997373208825655,17.787350588914567,17.84699962375334,3.498133497982797e-10,5.822390376046596e-12,5.742968271336315e-12,7.942210471028096e-14,0.8383502541055845,0.8403555017825477,0.8042739185258286,0.3250440139004997,0.9964461107080379,0,5,14.834989818220532
calibration,1,0,0,7,0.0,ridge_ls,0.9861479302229911,-2.5388478871970213,58.78734041429269,41.88614586484813,10,0.9973731417627913,17.78741343584407,17.846816036103792,3.498133497982797e-10,5.8223061206104504e-12,5.743211046774508e-12,7.909507383594266e-14,0.8383510486705753,0.8403562749327894,0.8042746225970611,0.3250442165120827,0.9964461107080379,0,5,14.834926971291031
calibration,1,0,0,7,0.0,protected_ls,0.9861479302229911,-2.5388478871970213,53.38396445312465,42.892613757756926,10,0.9965780609350728,2.958649846350785,2.962725875611818,3.498133497982797e-10,1.7699923716910552e-10,1.76833194161672e-10,1.6604300743350748e-13,0.9982588795769165,0.9982556437436787,1.0,0.7839112056764715,0.9964461107080379,45,5,2.493128821293862
calibration,1,0,0,7,0.0,tp_uic_stage1,0.9861479302229911,-2.5388478871970213,53.38339714754697,42.891454703483774,10,0.9965786179149357,2.958986874328507,2.962684697664439,3.498133497982797e-10,1.769855019311881e-10,1.7683487082642098e-10,1.506311047671043e-13,0.9982616457534977,0.9982583725232865,1.0,0.7846131504929226,0.9964461107080379,45,5,2.4927917933161403
calibration,1,0,0,7,0.0,tp_uic_full,0.9861479302229911,-2.5388478871970213,62.79081970642691,46.71850543806181,10,0.9970537589942295,17.085370999311934,17.176239757899094,3.498133497982797e-10,6.843831042795195e-12,6.702123147747453e-12,1.4170789504774291e-13,1.1289046480628562,1.1118365927363758,1.081485138486184,0.37299408867345035,0.9964461107080379,45,5,12.82030747814826
calibration,1,0,0,7,0.0,perfect_channel,0.9861479302229911,-2.5388478871970213,4.168166378629955,11.243569817183927,10,0.9988514926827493,inf,inf,3.498133497982797e-10,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9964461107080379,0,5,nan
calibration,1,0,0,0,20.0,no_ic,0.976896422208469,16.21211133922815,4711.155757394017,5308.800590440055,10,0.998279548030928,0.0,0.0,2.6238095105437252e-08,2.6238095105437252e-08,2.6238095105437252e-08,0.0,1.0,1.0,1.0,1.0,0.9964197408574471,0,5,0.0
calibration,1,0,0,0,20.0,plain_ls,0.976896422208469,16.21211133922815,4711.202871744173,5308.832352493274,10,0.9982794471373201,15.526133755932634,15.526989072971684,2.6238095105437252e-08,7.350534601983245e-10,7.349087100645659e-10,1.4475013375850853e-13,0.9216857285616568,0.9270169580385409,0.8641410016217155,0.19675972396445499,0.9964197408574471,0,5,35.84059084164272
calibration,1,0,0,0,20.0,ridge_ls,0.976896422208469,16.21211133922815,4711.202891133969,5308.832374251555,10,0.9982794457919262,15.526133762409337,15.526989041876849,2.6238095105437252e-08,7.350534591021277e-10,7.349087153264026e-10,1.447437757250558e-13,0.9216857290047613,0.9270169584470801,0.8641410021499869,0.19675972418597862,0.9964197408574471,0,5,35.84059083516602
calibration,1,0,0,0,20.0,protected_ls,0.976896422208469,16.21211133922815,4292.706081172333,4837.105616326444,10,0.9973589598106231,4.762358636299001,4.762428412355687,2.6238095105437252e-08,8.763880322235943e-09,8.763739518213961e-09,1.4080402198201471e-13,0.9985272403436334,0.9984462042390215,0.9999999999999999,0.8321333266218313,0.9964197408574471,45,5,0.6827238841686817
calibration,1,0,0,0,20.0,tp_uic_stage1,0.976896422208469,16.21211133922815,4292.706081106728,4837.105616520168,10,0.9973589599660178,4.762358629869896,4.762428387939159,2.6238095105437252e-08,8.76388033520961e-09,8.7637395674847e-09,1.407677249096767e-13,0.9985272407628545,0.9984462045936908,0.9999999999999999,0.8321334257274328,0.9964197408574471,45,5,0.6827238777395757
calibration,1,0,0,0,20.0,tp_uic_full,0.976896422208469,16.21211133922815,4924.540109839736,5524.7516707946,10,0.9979471097091498,15.19567000275591,15.196555911340482,2.6238095105437252e-08,7.931682139954665e-10,7.930064337068938e-10,1.617802885726899e-13,0.9829899245194869,0.9828412077551621,1.0676586096483769,0.20476319499586537,0.9964197408574471,45,5,33.46496556538983
calibration,1,0,0,0,20.0,perfect_channel,0.976896422208469,16.21211133922815,2.126090775813097,31.129399335846607,10,0.9988514926827493,inf,inf,2.6238095105437252e-08,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9964197408574471,0,5,nan
calibration,1,0,0,1,20.0,no_ic,0.9751450722537887,16.785800812871017,12877.09412194486,12674.137658116597,10,0.9987158599275877,0.0,0.0,2.994340947340765e-08,2.994340947340765e-08,2.994340947340765e-08,0.0,1.0,1.0,1.0,1.0,0.9974622265437453,0,5,0.0
calibration,1,0,0,1,20.0,plain_ls,0.9751450722537887,16.785800812871017,12877.607262061269,12674.643726157394,10,0.9987158305367202,14.13032914972588,14.131079759463606,2.994340947340765e-08,1.1568267814182261e-09,1.1566268593724028e-09,1.9992204582326887e-13,0.9541868620718083,0.9495893194541759,0.9096196341524878,0.17971593085014342,0.9974622265437453,0,5,37.81004171774538
calibration,1,0,0,1,20.0,ridge_ls,0.9751450722537887,16.785800812871017,12877.607184727804,12674.643648307543,10,0.9987158301145628,14.130329165335343,14.131079751013742,2.994340947340765e-08,1.1568267772603455e-09,1.1566268616227977e-09,1.9991563754788648e-13,0.9541868621033084,0.9495893194895271,0.9096196342036724,0.1797159310149885,0.9974622265437453,0,5,37.81004170213592
calibration,1,0,0,1,20.0,protected_ls,0.9751450722537887,16.785800812871017,13565.14862204058,13278.605181971441,10,0.9980834530210602,3.178574661102594,3.178634957990952,2.994340947340765e-08,1.4402695638963296e-08,1.4402495675174074e-08,1.9996378922126459e-13,0.9994648086819153,0.9994416496469032,0.9999999999999999,0.8375953462331905,0.9974622265437453,45,5,2.108357499599176
calibration,1,0,0,1,20.0,tp_uic_stage1,0.9751450722537887,16.785800812871017,13565.148742595728,13278.60529927549,10,0.9980834530578582,3.178574665607745,3.17863494329,2.994340947340765e-08,1.4402695624022667e-08,1.4402495723926803e-08,1.999000958640225e-13,0.9994648088042836,0.9994416497685845,0.9999999999999999,0.8375953770762612,0.9974622265437453,45,5,2.1083574950940247
calibration,1,0,0,1,20.0,tp_uic_full,0.9751450722537887,16.785800812871017,13175.755328238414,12970.514702247918,10,0.9986444912153948,13.814942658553695,13.81583222510386,2.994340947340765e-08,1.243961626230979e-09,1.2437068513316872e-09,2.5477489929175097e-13,1.1173343221926952,1.1074116572889472,1.012720823552407,0.18210040938153801,0.9974622265437453,45,5,35.593004933346776
calibration,1,0,0,1,20.0,perfect_channel,0.9751450722537887,16.785800812871017,3.9725239028665342,9.958247834261108,10,0.9988514926827493,inf,inf,2.994340947340765e-08,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9974622265437453,0,5,nan
calibration,1,0,0,2,20.0,no_ic,0.9905079587974416,15.416301260313276,7484.733961652452,8190.239179173149,10,0.9969489339009053,0.0,0.0,2.184496202280156e-08,2.184496202280156e-08,2.184496202280156e-08,0.0,1.0,1.0,1.0,1.0,0.9974033259300118,0,5,0.0
calibration,1,0,0,2,20.0,plain_ls,0.9905079587974416,15.416301260313276,7485.100253245371,8190.626325210285,10,0.9969488338537512,12.611987981750703,12.612835270788786,2.184496202280156e-08,1.1971608222002375e-09,1.1969272842798964e-09,2.335379203410316e-13,0.8227900559235461,0.8348222485180827,0.7311096240097438,0.18547404016470112,0.9974033259300118,0,5,37.95887889708715
calibration,1,0,0,2,20.0,ridge_ls,0.9905079587974416,15.416301260313276,7485.100116048579,8190.626183749542,10,0.9969488328066938,12.611987995796257,12.612835263307506,2.184496202280156e-08,1.1971608183284898e-09,1.1969272863417568e-09,2.335319867329707e-13,0.8227900560297299,0.8348222486165857,0.7311096241297956,0.18547404022584857,0.9974033259300118,0,5,37.958878883041606
calibration,1,0,0,2,20.0,protected_ls,0.9905079587974416,15.416301260313276,4938.2125154845435,5344.111370968497,10,0.9923695476395903,5.7439546569150135,5.744140151725162,2.184496202280156e-08,5.820440156408493e-09,5.820191560483379e-09,2.485959251139823e-13,0.9987949722211521,0.9988966430451613,1.0,0.8479409249729383,0.9974033259300118,45,5,2.4193686426112517
calibration,1,0,0,2,20.0,tp_uic_stage1,0.9905079587974416,15.416301260313276,4938.2127593310815,5344.111621920012,10,0.992369547853193,5.743954647900406,5.7441401124742795,2.184496202280156e-08,5.820440168489923e-09,5.820191613085397e-09,2.4855540452576885e-13,0.9987949732903829,0.9988966440108077,1.0,0.8479410225721249,0.9974033259300118,45,5,2.419368633596645
calibration,1,0,0,2,20.0,tp_uic_full,0.9905079587974416,15.416301260313276,9013.006309693297,9880.390589407325,10,0.9971285950335098,11.759436963561074,11.76043883258388,2.184496202280156e-08,1.4568257113717144e-09,1.4564896766591391e-09,3.3603471257518935e-13,1.1002667941060238,1.0949494252673753,0.9586462159067518,0.1895622669233165,0.9974033259300118,45,5,35.98383712598916
calibration,1,0,0,2,20.0,perfect_channel,0.9905079587974416,15.416301260313276,6.047275123916631,17.039250408367458,10,0.9988514926827493,inf,inf,2.184496202280156e-08,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9974033259300118,0,5,nan
calibration,1,0,0,3,20.0,no_ic,0.9665447131192451,15.70259558243829,153.9304053450504,128.54890837063317,10,0.9976677761836419,0.0,0.0,2.3333545069578148e-08,2.3333545069578148e-08,2.3333545069578148e-08,0.0,1.0,1.0,1.0,1.0,0.9974844369204974,0,5,0.0
calibration,1,0,0,3,20.0,plain_ls,0.9665447131192451,15.70259558243829,153.97490669619376,128.60182462783746,10,0.9976676822234649,14.624408628822854,14.62616142500941,2.3333545069578148e-08,8.045255915859572e-10,8.042009536003469e-10,3.2463798561031464e-13,0.9753154562840465,0.9769642730099705,0.8668399393459709,0.25624535732034026,0.9974844369204974,0,5,36.23276987183583
calibration,1,0,0,3,20.0,ridge_ls,0.9665447131192451,15.70259558243829,153.97489645153212,128.60182028036422,10,0.9976676809648304,14.624408646955157,14.626161407016763,2.3333545069578148e-08,8.045255882269691e-10,8.042009569321194e-10,3.2463129484971213e-13,0.9753154563303851,0.976964273052734,0.8668399395167694,0.256245357516525,0.9974844369204974,0,5,36.23276985370352
calibration,1,0,0,3,20.0,protected_ls,0.9665447131192451,15.70259558243829,162.77624768420256,124.02919224437076,10,0.9952690084289483,4.5567511542070225,4.556982942454491,2.3333545069578148e-08,8.171571984560387e-09,8.171135869462301e-09,4.361150980863711e-13,0.9994882613160314,0.9994163266922363,0.9999999999999999,0.8335928201178943,0.9974844369204974,45,5,0.5364942524493644
calibration,1,0,0,3,20.0,tp_uic_stage1,0.9665447131192451,15.70259558243829,162.77625063049777,124.0291957130472,10,0.9952690085941662,4.5567511505248035,4.556982919110505,2.3333545069578148e-08,8.171571991488754e-09,8.171135913383395e-09,4.360781053596551e-13,0.9994882613959085,0.9994163267718035,0.9999999999999999,0.8335928529951742,0.9974844369204974,45,5,0.5364942487671452
calibration,1,0,0,3,20.0,tp_uic_full,0.9665447131192451,15.70259558243829,185.39247264269005,165.5357101658189,10,0.997390329259499,14.568998533516035,14.571313248304008,2.3333545069578148e-08,8.14856009702329e-10,8.144218212015789e-10,4.341885007500014e-13,1.1617095099452779,1.1540692266495638,1.0760486632949684,0.2706619044234613,0.9974844369204974,45,5,33.79921673553693
calibration,1,0,0,3,20.0,perfect_channel,0.9665447131192451,15.70259558243829,4.688164413450915,21.004520176693042,10,0.9988514926827493,inf,inf,2.3333545069578148e-08,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9974844369204974,0,5,nan
calibration,1,0,0,4,20.0,no_ic,0.9776024525229846,15.274432982665939,5351.829154408668,5145.84350697971,10,0.9980846395467412,0.0,0.0,2.114289564573555e-08,2.114289564573555e-08,2.114289564573555e-08,0.0,1.0,1.0,1.0,1.0,0.9961736919654871,0,5,0.0
calibration,1,0,0,4,20.0,plain_ls,0.9776024525229846,15.274432982665939,5352.3516202438395,5146.3751933226395,10,0.998084570392326,11.089724174809579,11.090334473677949,2.114289564573555e-08,1.645099039447398e-09,1.6448678756673326e-09,2.311637800654454e-13,0.9737739274106791,0.9755551886575853,0.846897406794759,0.18231133050603252,0.9961736919654871,0,5,39.33929320343778
calibration,1,0,0,4,20.0,ridge_ls,0.9776024525229846,15.274432982665939,5352.35162015996,5146.375184724144,10,0.9980845695152969,11.08972420636059,11.090334466258316,2.114289564573555e-08,1.6450990274959364e-09,1.64486787847748e-09,2.3114901845637857e-13,0.9737739274140573,0.9755551886612207,0.8468974069980046,0.18231133079554857,0.9961736919654871,0,5,39.339293171886766
calibration,1,0,0,4,20.0,protected_ls,0.9776024525229846,15.274432982665939,4188.477154952436,4035.644646772763,10,0.9942981820241837,5.762896328474644,5.763036732248768,2.114289564573555e-08,5.608863015429662e-09,5.60868168850999e-09,1.8132691967229935e-13,0.9980293374016737,0.9980484782349307,0.9999999999999999,0.8561061015457507,0.9961736919654871,45,5,2.428361273247393
calibration,1,0,0,4,20.0,tp_uic_stage1,0.9776024525229846,15.274432982665939,4188.477367333465,4035.64487030108,10,0.9942981823146226,5.762896309965415,5.763036654105243,2.114289564573555e-08,5.608863039334118e-09,5.608681789428185e-09,1.8124990593298786e-13,0.9980293378830031,0.9980484787154935,0.9999999999999999,0.8561061214524147,0.9961736919654871,45,5,2.428361254738163
calibration,1,0,0,4,20.0,tp_uic_full,0.9776024525229846,15.274432982665939,5990.989838014273,5774.219043422111,10,0.9982339982174384,10.80656429808462,10.807417226492426,2.114289564573555e-08,1.755933386790968e-09,1.7555885658292478e-09,3.448209617201974e-13,1.0194864206613248,1.016755700334059,1.008741584364487,0.18655705694724323,0.9961736919654871,45,5,37.06672665370603
calibration,1,0,0,4,20.0,perfect_channel,0.9776024525229846,15.274432982665939,8.896998776520103,13.827485912917394,10,0.9988514926827493,inf,inf,2.114289564573555e-08,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9961736919654871,0,5,nan
calibration,1,0,0,5,20.0,no_ic,0.9727964802542869,16.553138338494836,5701.958129868363,5449.814287818065,10,0.9978093615399535,0.0,0.0,2.838147758991312e-08,2.838147758991312e-08,2.838147758991312e-08,0.0,1.0,1.0,1.0,1.0,0.9969339940860746,0,5,0.0
calibration,1,0,0,5,20.0,plain_ls,0.9727964802542869,16.553138338494836,5702.227534866263,5450.083962873168,10,0.9978093111216186,11.225863783692859,11.22643270794904,2.838147758991312e-08,2.1401717320259425e-09,2.139891388638526e-09,2.8034338741660686e-13,0.9189683533686891,0.9277973165910979,0.8156325344870106,0.20430667696882246,0.9969339940860746,0,5,40.481839496972455
calibration,1,0,0,5,20.0,ridge_ls,0.9727964802542869,16.553138338494836,5702.227569908906,5450.08399091351,10,0.9978093107098365,11.225863792291102,11.226432703154298,2.838147758991312e-08,2.14017172778879e-09,2.1398913910010303e-09,2.8033678775978223e-13,0.9189683533983525,0.9277973166160809,0.815632534540486,0.20430667709533856,0.9969339940860746,0,5,40.481839488374206
calibration,1,0,0,5,20.0,protected_ls,0.9727964802542869,16.553138338494836,5856.398704660338,5589.070561268038,10,0.9657623962053608,2.9400611585302885,2.940114267689065,2.838147758991312e-08,1.442211273359071e-08,1.442193636902158e-08,1.7636456913065957e-13,0.9986921250322804,0.998721087334239,0.9999999999999999,0.8505470977679301,0.9969339940860746,45,5,1.9927313419423485
calibration,1,0,0,5,20.0,tp_uic_stage1,0.9727964802542869,16.553138338494836,5856.398601497832,5589.070463154622,10,0.9657623967394423,2.940061142804452,2.940114245937699,2.838147758991312e-08,1.442211278581329e-08,1.4421936441252941e-08,1.7634456034869865e-13,0.9986921252064374,0.9987210874968224,0.9999999999999999,0.8505471170635878,0.9969339940860746,45,5,1.9927313576681847
calibration,1,0,0,5,20.0,tp_uic_full,0.9727964802542869,16.553138338494836,6083.166370035755,5829.222086125374,10,0.998027037636734,11.045454376036801,11.045989255240627,2.838147758991312e-08,2.2309485988972657e-09,2.23067385109822e-09,2.747477990457663e-13,1.1688550109711708,1.1595629433384742,1.0238684159031193,0.21509173203465998,0.9969339940860746,45,5,38.108149783963505
calibration,1,0,0,5,20.0,perfect_channel,0.9727964802542869,16.553138338494836,9.231002170025114,10.661864011679672,10,0.9988514926827493,inf,inf,2.838147758991312e-08,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9969339940860746,0,5,nan
calibration,1,0,0,6,20.0,no_ic,0.9746591610843313,15.381902885023354,3415.095697651337,3454.421875703912,10,0.9986143125339657,0.0,0.0,2.1672622006547836e-08,2.1672622006547836e-08,2.1672622006547836e-08,0.0,1.0,1.0,1.0,1.0,0.9973569479716773,0,5,0.0
calibration,1,0,0,6,20.0,plain_ls,0.9746591610843313,15.381902885023354,3415.254885622398,3454.583528375582,10,0.9986142933482824,12.092378164229153,12.092963131527107,2.1672622006547836e-08,1.3386703367591702e-09,1.3384900384438848e-09,1.802983152853049e-13,0.9732831605665442,0.9761673409293987,0.9073138154015514,0.18839986026739444,0.9973569479716773,0,5,38.444089909900036
calibration,1,0,0,6,20.0,ridge_ls,0.9746591610843313,15.381902885023354,3415.2548521819517,3454.583483875472,10,0.9986142931027173,12.092378179134975,12.092963125129364,2.1672622006547836e-08,1.3386703321645963e-09,1.338490040415661e-09,1.8029174893542103e-13,0.9732831605804426,0.9761673409415449,0.9073138154319623,0.18839986038256237,0.9973569479716773,0,5,38.44408989499422
calibration,1,0,0,6,20.0,protected_ls,0.9746591610843313,15.381902885023354,3207.7250718989944,3300.5351111479213,10,0.9979785800526546,4.860015202255345,4.86011234007225,2.1672622006547836e-08,7.0779898624254686e-09,7.0778315521491515e-09,1.583102763173315e-13,0.9989264828225703,0.9988994542466335,1.0000000000000002,0.8560950749188886,0.9973569479716773,45,5,1.0366155460199646
calibration,1,0,0,6,20.0,tp_uic_stage1,0.9746591610843313,15.381902885023354,3207.7250890991563,3300.5351286080604,10,0.9979785800759495,4.860015210630531,4.860112321155293,2.1672622006547836e-08,7.077989848775862e-09,7.077831582978702e-09,1.5826579715924558e-13,0.998926482984232,0.998899454411977,1.0000000000000002,0.8560950894256387,0.9973569479716773,45,5,1.0366155543951516
calibration,1,0,0,6,20.0,tp_uic_full,0.9746591610843313,15.381902885023354,3645.0541191376765,3681.9606715863465,10,0.9986043709461878,11.936446428280533,11.93715467449811,2.1672622006547836e-08,1.387608059591438e-09,1.387381787310714e-09,2.2627228072407732e-13,1.0659777293509258,1.064559530825817,1.040906305202302,0.1927050731129299,0.9973569479716773,45,5,36.15684627911828
calibration,1,0,0,6,20.0,perfect_channel,0.9746591610843313,15.381902885023354,4.293124604123975,11.772024848047671,10,0.9988514926827493,inf,inf,2.1672622006547836e-08,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9973569479716773,0,5,nan
calibration,1,0,0,7,20.0,no_ic,0.9861479302229913,17.46115211280298,4356.303823423715,4107.112859769799,10,0.9973732924432739,0.0,0.0,3.4981334979827975e-08,3.4981334979827975e-08,3.4981334979827975e-08,0.0,1.0,1.0,1.0,1.0,0.9964461107080379,0,5,0.0
calibration,1,0,0,7,20.0,plain_ls,0.9861479302229913,17.46115211280298,4356.23450099496,4107.040529578276,10,0.9973732088256553,17.84639905980558,17.846999623753344,3.4981334979827975e-08,5.743762492383411e-10,5.742968271336308e-10,7.942210471028168e-14,0.8383502541055845,0.8403555017825477,0.8042739185258286,0.3250440139004997,0.9964461107080379,0,5,34.76931939354679
calibration,1,0,0,7,20.0,ridge_ls,0.9861479302229913,17.46115211280298,4356.234552636794,4107.040581080785,10,0.9973732080831884,17.846399066199478,17.846999605323287,3.4981334979827975e-08,5.743762483927165e-10,5.742968295707613e-10,7.941882195521813e-14,0.8383502541854628,0.8403555018602709,0.8042739185966054,0.32504401392081395,0.9964461107080379,0,5,34.7693193871529
calibration,1,0,0,7,20.0,protected_ls,0.9861479302229913,17.46115211280298,3860.099563778489,3644.4516505906854,10,0.9965101818147206,2.962685096377085,2.9627258756118175,3.4981334979827975e-08,1.7683485459174638e-08,1.7683319416167205e-08,1.6604300743350834e-13,0.9982588795769167,0.9982556437436788,1.0000000000000004,0.7839112056764713,0.9964461107080379,45,5,2.497235913259615
calibration,1,0,0,7,20.0,tp_uic_stage1,0.9861479302229913,17.46115211280298,3860.0995746723465,3644.451659437158,10,0.9965101818810205,2.962685133719651,2.9627258710237916,3.4981334979827975e-08,1.7683485307124187e-08,1.768331943484843e-08,1.6587227575750577e-13,0.9982588798946496,0.9982556440571222,1.0000000000000004,0.7839112863293974,0.9964461107080379,45,5,2.497235875917049
calibration,1,0,0,7,20.0,tp_uic_full,0.9861479302229913,17.46115211280298,4767.779217700378,4518.1048381350465,10,0.9970474166291988,17.179408578373824,17.18033728760869,3.4981334979827975e-08,6.697234741434113e-10,6.69580273641684e-10,1.432005017273211e-13,1.1296855509313142,1.1124961665527981,1.0824716854260192,0.3736069127815118,0.9964461107080379,45,5,32.713366609607974
calibration,1,0,0,7,20.0,perfect_channel,0.9861479302229913,17.46115211280298,4.168166378629936,11.24356981718392,10,0.9988514926827493,inf,inf,3.4981334979827975e-08,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9964461107080379,0,5,nan
test,2,0,0,0,0.0,no_ic,0.0009388346971243573,-4.155293316774999,3.5260793682672498,6.8059558900251185,10,0.9893121021183048,0.0,0.0,2.410970165939046e-10,2.410970165939046e-10,2.410970165939046e-10,0.0,1.0,1.0,1.0,1.0,0.9925831852406396,0,5,0.0
test,2,0,0,0,0.0,plain_ls,0.0009388346971243573,-4.155293316774999,3.5257468893286257,6.805821595236742,10,0.9893121087990766,10.386772721168168,10.39677919308643,2.410970165939046e-10,2.205538098581253e-11,2.2004622225549807e-11,5.0758760262722304e-14,0.9999727180517607,0.9995843703923475,0.9999936973965967,0.9999742027471742,0.9925831852406396,0,5,20.617543493401236
test,2,0,0,0,0.0,ridge_ls,0.0009388346971243573,-4.155293316774999,3.525689459392986,6.805786504249205,10,0.9893121079922439,10.386749752622446,10.39673397636279,2.410970165939046e-10,2.2055497630482735e-11,2.2004851328645304e-11,5.0646301837431047e-14,0.9999727180930279,0.9995843738818836,0.9999936974070186,0.9999742027698231,0.9925831852406396,0,5,20.617566461946957
test,2,0,0,0,0.0,protected_ls,0.0009388346971243573,-4.155293316774999,3.594569193295351,6.868293700624554,10,0.9887085309737405,9.869543857766795,9.878463190770626,2.410970165939046e-10,2.4844911297493368e-11,2.4793938364047736e-11,5.0972933445632244e-14,0.9999993251521098,0.99999805608173,1.0,0.9999852620340888,0.9925831852406396,45,5,9.57569701292297
test,2,0,0,0,0.0,tp_uic_stage1,0.0009388346971243573,-4.155293316774999,3.594474843024049,6.86827050183608,10,0.988708689201305,9.86952145488259,9.87842346240676,2.410970165939046e-10,2.4845039459173906e-11,2.4794165174921796e-11,5.087428425211023e-14,0.9999993251552383,0.9999980560910441,1.0,0.9999852620698305,0.9925831852406396,45,5,9.575719415807173
test,2,0,0,0,0.0,tp_uic_full,0.0009388346971243573,-4.155293316774999,3.5258293408613492,6.805737795458665,10,0.989312467709849,10.386516147006082,10.396284009690163,2.410970165939046e-10,2.205668402057179e-11,2.2007131339813374e-11,4.9552680758416085e-14,0.9999799110176375,1.0004559133976871,0.9999967084743926,0.999977388781506,0.9925831852406396,45,5,20.60314565207278
test,2,0,0,0,0.0,perfect_channel,0.0009388346971243573,-4.155293316774999,3.4091415327659034,7.172968217743243,10,0.9893173054222756,inf,inf,2.410970165939046e-10,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9925831852406396,0,5,nan
test,2,0,0,1,0.0,no_ic,0.0006549727224086123,-4.086509668071534,7.419923696362206,4.049784964059657,10,0.9893141577015362,0.0,0.0,2.4494591507559083e-10,2.4494591507559083e-10,2.4494591507559083e-10,0.0,1.0,1.0,1.0,1.0,0.9966318111424047,0,5,0.0
test,2,0,0,1,0.0,plain_ls,0.0006549727224086123,-4.086509668071534,7.420190416525638,4.0495584335688894,10,0.9893141560948021,12.182321616952104,12.255485591263371,2.4494591507559083e-10,1.4819653159565616e-11,1.4572083195433464e-11,2.4756996413215014e-13,0.9999974944950077,0.9999306614820895,0.9999940431904275,0.9999755096557658,0.9966318111424047,0,5,18.890993296547272
test,2,0,0,1,0.0,ridge_ls,0.0006549727224086123,-4.086509668071534,7.420154614462582,4.049590674526419,10,0.9893141561276927,12.182365070774734,12.25540622112634,2.4494591507559083e-10,1.4819504880601676e-11,1.4572349512151044e-11,2.4715536845063083e-13,0.9999974944983377,0.9999306620192862,0.9999940432048758,0.9999755096988938,0.9966318111424047,0,5,18.89094984272464
test,2,0,0,1,0.0,protected_ls,0.0006549727224086123,-4.086509668071534,7.642692355174029,4.395845564451108,10,0.9891059094299736,11.331566480621717,11.389866988415262,2.4494591507559083e-10,1.8026588835973768e-11,1.7786213549475242e-11,2.4037528649852605e-13,0.9999989067921107,0.9999942283326735,1.0,0.9999778611927154,0.9966318111424047,45,5,6.223680309341616
