condition,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,selector_seconds,objective_gain,extra_pd_evaluations,accepted_moves
rcs20_k8,54,joint,1.0,0.05,0,10,10,1.0,0.0,0.0,1.0241461999248713,0.0,628,0
rcs20_k8,54,balanced,1.0,0.03666666666666667,8,60,10,1.0,5120.0,8.533333333333335,0.900958500104025,0.0,0,0
rcs20_k8,54,robust,1.0,0.05,0,10,10,1.0,0.0,0.0,0.9145860999124125,0.0,0,0
rcs20_k8,55,v1,1.0,0.06333333333333334,0,10,10,1.0,0.0,0.0,0.9576496999943629,0.0,0,0
rcs20_k8,55,joint,1.0,0.06333333333333334,0,10,10,1.0,0.0,0.0,1.1155719999223948,0.0,668,0
rcs20_k8,55,balanced,1.0,0.07,8,60,10,1.0,5120.0,8.533333333333335,0.9539300000760704,0.0,0,0
rcs20_k8,55,robust,1.0,0.06333333333333334,0,10,10,1.0,0.0,0.0,1.0906816999195144,0.0,0,0
rcs20_k8,56,v1,1.0,0.03333333333333333,0,10,10,1.0,0.0,0.0,0.9724301999667659,0.0,0,0
rcs20_k8,56,joint,1.0,0.03333333333333333,0,10,10,1.0,0.0,0.0,1.120738299912773,0.0,609,0
rcs20_k8,56,balanced,1.0,0.05,8,60,10,1.0,5120.0,8.533333333333335,0.9017330999486148,0.0,0,0
rcs20_k8,56,robust,1.0,0.03333333333333333,1,10,10,1.0,640.0,1.0666666666666667,0.9906170000322163,0.0,0,0
rcs20_k8,57,v1,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,1.0338750999653712,0.0,0,0
rcs20_k8,57,joint,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,1.193194199935533,0.0,702,0
rcs20_k8,57,balanced,1.0,0.05,8,60,10,1.0,5120.0,8.533333333333335,0.9187401999952272,0.0,0,0
rcs20_k8,57,robust,1.0,0.03333333333333333,2,14,10,1.0,1280.0,2.1333333333333333,1.607424799934961,0.0,0,0
rcs20_k8,58,v1,1.0,0.04666666666666667,1,10,10,1.0,640.0,1.0666666666666667,0.9877738999202847,0.0,0,0
rcs20_k8,58,joint,1.0,0.05,0,10,10,1.0,0.0,0.0,1.1677819000324234,0.005333333333333634,709,1
rcs20_k8,58,balanced,1.0,0.056666666666666664,8,60,10,1.0,5120.0,8.533333333333335,0.9658710999647155,0.0,0,0
rcs20_k8,58,robust,1.0,0.043333333333333335,2,12,10,1.0,1280.0,2.1333333333333333,1.3855446999659762,0.0,0,0
rcs20_k8,59,v1,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,0.9117365999845788,0.0,0,0
rcs20_k8,59,joint,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,1.0583439999027178,0.0,618,0
rcs20_k8,59,balanced,1.0,0.06,8,60,10,1.0,5120.0,8.533333333333335,0.915647300076671,0.0,0,0
rcs20_k8,59,robust,1.0,0.05,0,10,10,1.0,0.0,0.0,0.9513368998887017,0.0,0,0
rcs20_k8,60,v1,1.0,0.056666666666666664,0,10,10,1.0,0.0,0.0,0.947846099967137,0.0,0,0
rcs20_k8,60,joint,1.0,0.056666666666666664,0,10,10,1.0,0.0,0.0,1.0986339999362826,0.0,646,0
rcs20_k8,60,balanced,1.0,0.06,8,60,10,1.0,5120.0,8.533333333333335,0.9674039999954402,0.0,0,0
rcs20_k8,60,robust,1.0,0.05,0,10,10,1.0,0.0,0.0,0.9854047000408173,0.0,0,0
rcs20_k8,61,v1,1.0,0.03666666666666667,0,10,10,1.0,0.0,0.0,0.8289610000792891,0.0,0,0
rcs20_k8,61,joint,1.0,0.03666666666666667,0,10,10,1.0,0.0,0.0,0.9747613000217825,0.0,605,0
rcs20_k8,61,balanced,1.0,0.04,8,60,10,0.9166666666666666,5120.0,8.533333333333335,0.7750239999732003,0.0,0,0
rcs20_k8,61,robust,1.0,0.043333333333333335,1,12,10,1.0,640.0,1.0666666666666667,0.9866420000325888,0.0,0,0
rcs20_k8,62,v1,1.0,0.043333333333333335,0,10,10,1.0,0.0,0.0,0.8712490000762045,0.0,0,0
rcs20_k8,62,joint,1.0,0.043333333333333335,0,10,10,1.0,0.0,0.0,1.0240201000124216,0.0,640,0
rcs20_k8,62,balanced,1.0,0.056666666666666664,8,60,10,1.0,5120.0,8.533333333333335,0.8493759999983013,0.0,0,0
rcs20_k8,62,robust,1.0,0.05,0,10,10,1.0,0.0,0.0,0.9038576000602916,0.0,0,0
rcs20_k8,63,v1,1.0,0.05333333333333334,0,11,10,1.0,0.0,0.0,1.0569716000463814,0.0,0,0
rcs20_k8,63,joint,1.0,0.05333333333333334,0,11,10,1.0,0.0,0.0,1.2280164001276717,0.0,701,0
rcs20_k8,63,balanced,1.0,0.03,8,60,10,1.0,5120.0,8.533333333333335,0.8675029999576509,0.0,0,0
rcs20_k8,63,robust,1.0,0.06,4,16,10,1.0,2560.0,4.266666666666667,1.5307157000061125,0.0,0,0
rcs20_k8,64,v1,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,0.964492299943231,0.0,0,0
rcs20_k8,64,joint,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,1.118583899922669,0.0,634,0
rcs20_k8,64,balanced,1.0,0.06666666666666667,8,60,10,1.0,5120.0,8.533333333333335,0.9179671999299899,0.0,0,0
rcs20_k8,64,robust,1.0,0.06666666666666667,0,10,10,1.0,0.0,0.0,0.9995159000391141,0.0,0,0
rcs20_k8,65,v1,1.0,0.07666666666666666,0,10,10,1.0,0.0,0.0,0.8407306000590324,0.0,0,0
rcs20_k8,65,joint,1.0,0.07666666666666666,0,10,10,1.0,0.0,0.0,0.980806199950166,0.0,612,0
rcs20_k8,65,balanced,1.0,0.04,8,60,10,1.0,5120.0,8.533333333333335,0.8151035000337288,0.0,0,0
rcs20_k8,65,robust,1.0,0.07333333333333333,0,10,10,1.0,0.0,0.0,0.89456769998651,0.0,0,0
rcs20_k8,66,v1,1.0,0.03,0,10,10,1.0,0.0,0.0,0.8878297000192106,0.0,0,0
rcs20_k8,66,joint,1.0,0.03,0,10,10,1.0,0.0,0.0,1.03607610007748,0.0,644,0
rcs20_k8,66,balanced,1.0,0.05,8,60,10,1.0,5120.0,8.533333333333335,0.8950079999631271,0.0,0,0
rcs20_k8,66,robust,1.0,0.05,0,10,10,1.0,0.0,0.0,0.9202228999929503,0.0,0,0
rcs20_k8,67,v1,0.9,0.04,0,10,10,0.9,0.0,0.0,0.7962462999857962,0.0,0,0
rcs20_k8,67,joint,0.9,0.04,0,10,10,0.9,0.0,0.0,0.9557744999183342,0.0,683,0
rcs20_k8,67,balanced,1.0,0.04666666666666667,8,60,10,0.9166666666666666,5120.0,8.533333333333335,0.7433019999880344,0.0,0,0
rcs20_k8,67,robust,0.9,0.04666666666666667,0,10,10,0.9,0.0,0.0,0.8795434000203386,0.0,0,0
rcs20_k8,68,v1,1.0,0.05,0,10,10,1.0,0.0,0.0,0.8915391999762505,0.0,0,0
rcs20_k8,68,joint,1.0,0.05,0,10,10,1.0,0.0,0.0,1.0384033001028001,0.0,629,0
rcs20_k8,68,balanced,1.0,0.03666666666666667,8,60,10,1.0,5120.0,8.533333333333335,0.8865876999916509,0.0,0,0
rcs20_k8,68,robust,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,0.9202607999322936,0.0,0,0
