condition,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,selector_seconds,objective_gain,extra_pd_evaluations,accepted_moves
prior250_k0,20,v1,1.0,0.056666666666666664,0,10,10,1.0,0.0,0.0,0.2922065999591723,0.0,0,0
prior250_k0,20,joint,1.0,0.056666666666666664,0,10,10,1.0,0.0,0.0,0.338677299907431,0.0,262,0
prior250_k0,20,balanced,1.0,0.05333333333333334,0,60,10,1.0,0.0,0.0,0.30112350010313094,0.0,0,0
prior250_k0,20,robust,1.0,0.06333333333333334,0,14,10,1.0,0.0,0.0,0.7519557999912649,0.0,0,0
prior250_k0,21,v1,1.0,0.05,0,11,10,1.0,0.0,0.0,0.3097950000083074,0.0,0,0
prior250_k0,21,joint,1.0,0.05,0,11,10,1.0,0.0,0.0,0.36448730004485697,0.0,274,0
prior250_k0,21,balanced,1.0,0.05333333333333334,0,60,10,1.0,0.0,0.0,0.2530052999500185,0.0,0,0
prior250_k0,21,robust,1.0,0.04,0,15,10,1.0,0.0,0.0,0.5317416000179946,0.0,0,0
prior250_k0,22,v1,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,0.3476390999276191,0.0,0,0
prior250_k0,22,joint,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,0.3939650999382138,0.0,268,0
prior250_k0,22,balanced,1.0,0.06666666666666667,0,60,10,1.0,0.0,0.0,0.36625740001909435,0.0,0,0
prior250_k0,22,robust,1.0,0.06666666666666667,0,12,10,1.0,0.0,0.0,0.5861194999888539,0.0,0,0
prior250_k0,23,v1,1.0,0.04666666666666667,0,12,10,1.0,0.0,0.0,0.37164809997193515,0.0,0,0
prior250_k0,23,joint,1.0,0.04666666666666667,0,12,10,1.0,0.0,0.0,0.42652649991214275,0.0,276,0
prior250_k0,23,balanced,1.0,0.05,0,60,10,1.0,0.0,0.0,0.291663600015454,0.0,0,0
prior250_k0,23,robust,1.0,0.056666666666666664,0,24,10,1.0,0.0,0.0,1.0812589999986812,0.0,0,0
prior250_k0,24,v1,1.0,0.03333333333333333,0,10,10,1.0,0.0,0.0,0.36792490002699196,0.0,0,0
prior250_k0,24,joint,1.0,0.03333333333333333,0,10,10,1.0,0.0,0.0,0.4196953000500798,0.0,266,0
prior250_k0,24,balanced,1.0,0.07,0,60,10,1.0,0.0,0.0,0.32370819989591837,0.0,0,0
prior250_k0,24,robust,1.0,0.03666666666666667,0,20,10,1.0,0.0,0.0,0.8198562000179663,0.0,0,0
prior250_k0,25,v1,1.0,0.04,0,13,10,1.0,0.0,0.0,0.39369579998310655,0.0,0,0
prior250_k0,25,joint,1.0,0.04,0,13,10,1.0,0.0,0.0,0.44574350002221763,0.0,276,0
prior250_k0,25,balanced,1.0,0.04666666666666667,0,60,10,1.0,0.0,0.0,0.28809050004929304,0.0,0,0
prior250_k0,25,robust,1.0,0.03,0,18,10,1.0,0.0,0.0,0.6777172000147402,0.0,0,0
prior250_k0,26,v1,0.9,0.04,0,20,10,1.0,0.0,0.0,0.7177146000321954,0.0,0,0
prior250_k0,26,joint,0.9,0.04,0,20,10,1.0,0.0,0.0,0.7738147999625653,0.0,278,0
prior250_k0,26,balanced,1.0,0.043333333333333335,0,60,10,1.0,0.0,0.0,0.40336809994187206,0.0,0,0
prior250_k0,26,robust,1.0,0.05,0,22,10,1.0,0.0,0.0,0.9699070000788197,0.0,0,0
prior250_k0,27,v1,1.0,0.07,0,10,10,1.0,0.0,0.0,0.29431339993607253,0.0,0,0
prior250_k0,27,joint,1.0,0.07,0,10,10,1.0,0.0,0.0,0.3382168000098318,0.0,264,0
prior250_k0,27,balanced,1.0,0.05,0,60,10,1.0,0.0,0.0,0.30071400001179427,0.0,0,0
