trial,arm,receiver,target,gate,t_h1,thr_h1,det_h1,dof_h1,kappa_db,eta_survive,eta_survive_q,s_q_energy,rho_weighted,rho_min,xi_rel,ncp_unit,ncp_best,calib_min_ratio,gate_targets,supported_targets,n_candidates,t_h0,thr_h0,det_h0,dof_h0
8,fixed_kappa,9,4,2.6847325675966986e-13,15.954601667763992,20.66856907571369,0,28,39.999999999999986,1.0,1.0,1.6334914069963741e-13,7.639291713586526e-05,1.5463743688637855e-09,3.3295619321662024e-11,0.0003691389232506485,0.00019966838901413732,1.00012250909162,0,0,0,15.046146614834317,20.66856907571369,0,28
8,plain_ls,9,4,2.6847325675966986e-13,19.167712773867336,20.66856907571369,0,28,34.441635152390006,0.7742801633052006,0.95702409490703,1.6334914069963741e-13,5.609192006855513e-05,3.4506277426909427e-10,7.305547318059402e-12,0.0002656112124640886,0.00013822054456229704,0.9999999999999972,0,0,0,10.747237032307988,20.66856907571369,0,28
8,ridge_ls,9,4,2.6847325675966986e-13,19.606317841845865,20.66856907571369,0,28,34.567695987996416,0.7756731473591547,0.9577683234821577,1.6334914069963741e-13,6.011621244058626e-05,6.067485351034727e-10,1.596641767232196e-11,0.00028473941144385544,0.00014978885869987467,0.9999999999999972,0,0,0,9.498839714996151,20.66856907571369,0,28
8,protected_ls,9,4,2.6847325675966986e-13,22.270678091845728,20.66856907571369,1,28,8.317922519404565,0.8383268996375975,0.9932789678411,1.6334914069963741e-13,5.2510173467654294e-05,7.74525293635971e-10,1.436756381386286e-11,0.00022314728144066974,0.00012416509144351514,1.0797462537567815,0,0,0,8.249074643470125,20.66856907571369,0,28
8,tp_uic_stage1,9,4,2.6847325675966986e-13,22.77639604582657,20.66856907571369,1,28,8.318201213368997,0.8398801454776443,0.9934272156370354,1.6334914069963741e-13,5.321329724838616e-05,8.260051086961737e-10,1.8093577526417757e-11,0.00022624510119511723,0.00012546956388445493,1.0496481855270974,0,0,0,7.844426978088411,20.66856907571369,0,28
8,tp_uic_full,9,4,2.6847325675966986e-13,19.756273838216423,20.66856907571369,0,28,34.721790943345226,0.7836227724062033,0.9653027822829532,1.6334914069963741e-13,6.064661629937292e-05,6.389474192347561e-10,1.606241719763754e-11,0.00028698875423324553,0.00015161187382801478,1.0000000077683235,10,3,126,9.474120036031916,20.66856907571369,0,28
8,perfect_channel,9,4,2.6847325675966986e-13,15.745727223834717,20.66856907571369,0,28,inf,1.0,1.0,1.6334914069963741e-13,7.71646270603604e-05,1.555675669812994e-09,3.4213695925322876e-11,0.0003735047288522407,0.00020209451690105372,1.0,0,0,0,14.972269779921199,20.66856907571369,0,28
9,no_ic,6,8,5.199282013067947e-13,14.017398871947123,20.66856907571369,0,28,0.0,1.0,1.0,9.265203500388294e-13,0.0057198741696816305,4.4603665475990667e-10,8.133073315109955e-12,0.10301372265977025,0.07620505506670343,2.369813294165338,0,0,0,10.48776818038396,20.66856907571369,0,28
9,fixed_kappa,6,8,5.199282013067947e-13,16.396578182488117,20.66856907571369,0,28,39.99999999999998,1.0,1.0,9.265203500388294e-13,0.004880403554723681,6.109706583413055e-10,9.351385792809517e-12,0.11024127267466516,0.08209082843195746,1.0001369813294165,0,0,0,9.232928238566146,20.66856907571369,0,28
9,plain_ls,6,8,5.199282013067947e-13,12.419704665904383,20.66856907571369,0,28,36.447588386669665,0.598371117713735,0.7403484181864038,9.265203500388294e-13,0.004261060793716707,1.282096653316049e-10,3.1450519629689675e-12,0.07437212749017492,0.054323131411358964,0.9999999999999983,0,0,0,19.205371940877512,20.66856907571369,0,28
