area_m,rcs_m2,trial,n_looks,target,n_links,gamma_mean_db,gamma_min_db,d_prime,pd_pred,required_gain_db
600.0,0.05,27,16,3,1,-21.378664868809064,-21.378664868809064,-1.6040558995529683,0.054350865757386846,20.339863482758673
600.0,0.05,27,16,4,6,-14.1954061930921,-18.41801062201561,-1.1468777088800008,0.12571608333209605,8.137492012587163
600.0,0.05,27,16,5,1,12.171689379006633,12.171689379006633,3.6772162698253736,0.9998821034408741,0.0
600.0,0.05,27,16,6,1,3.7637545699255,3.7637545699255,2.329379294740142,0.9900805095162158,0.0
600.0,0.05,27,16,7,6,-6.68330260785286,-8.941685683793775,0.43429965886857813,0.6679645742312875,0.9891630847193775
600.0,0.05,27,16,8,6,-13.212647586086819,-15.543762676843187,-1.097537047404082,0.13620334748104518,7.516972473925792
600.0,0.05,27,16,9,1,14.339744986361005,14.339744986361005,3.7995634633470963,0.9999275244047808,0.0
600.0,0.05,26,128,0,6,-13.471533063084992,-16.15654761972673,-0.32856767383209673,0.3712412425778674,2.9679027385461847
600.0,0.05,26,128,1,1,0.17477291856932506,0.17477291856932506,4.964782541456143,0.9999996561095484,0.0
600.0,0.05,26,128,2,6,-12.720109454526167,-14.69478014120708,0.018480159055446158,0.5073720971781736,1.9312958491703744
600.0,0.05,26,128,3,1,9.161156215920151,9.161156215920151,9.911809192879613,1.0,0.0
600.0,0.05,26,128,4,6,-14.2355620098044,-18.10443479219406,-0.5310485821155688,0.2976925568800699,3.724023767084498
600.0,0.05,26,128,5,1,-6.420479187536527,-6.420479187536527,0.7612112292822806,0.7767345439165176,0.17598738818443008
600.0,0.05,26,128,6,1,-0.394446989644495,-0.394446989644495,4.540389912902169,0.999997192485451,0.0
600.0,0.05,26,128,7,6,-21.145292425795816,-25.634420971192142,-1.3765783267083316,0.08432132774258339,10.162379269485285
600.0,0.05,26,128,8,6,-20.762739120616033,-22.869336258495917,-1.3944757067113123,0.08158700024632493,10.337383387850723
600.0,0.05,26,128,9,6,-14.391519356184709,-16.479076406457786,-0.5914578106896591,0.27710685763841614,3.9679168572677934
600.0,0.05,27,64,0,6,-12.663564767669815,-13.284920131883853,-0.5440490310497826,0.2932038664744724,3.856408475380678
600.0,0.05,27,64,1,6,-17.84794980283263,-21.335127594445623,-1.2751369652303421,0.1011303837929895,8.820539006965209
600.0,0.05,27,64,2,6,-22.003679200972826,-24.132730455579683,-1.5082834869259363,0.0657409938432235,13.14315563590674
600.0,0.05,27,64,3,6,-19.54889371008039,-21.007773030597377,-1.4081950320887968,0.07953666345851251,10.723602750984044
600.0,0.05,27,64,4,6,-14.1954061930921,-18.41801062201561,-0.7396756326624049,0.22974841854895167,4.856605466045122
600.0,0.05,27,64,5,1,12.171689379006633,12.171689379006633,7.448488475266812,0.9999999999999528,0.0
600.0,0.05,27,64,6,1,3.7637545699255,3.7637545699255,5.145560676462109,0.9999998666385148,0.0
600.0,0.05,27,64,7,2,-6.220858425147568,-6.473896434698735,0.855033807469686,0.8037337839822438,0.0
600.0,0.05,27,64,8,6,-12.700722941246717,-14.11103009464246,-0.537385977953006,0.2955005135140327,3.8397386707637713
600.0,0.05,27,64,9,1,14.339744986361005,14.339744986361005,7.657532119472446,0.9999999999999906,0.0
600.0,0.05,27,128,0,6,-12.663564767669815,-13.284920131883853,-0.12422072838464672,0.45057025523650557,2.2929929848533663
600.0,0.05,27,128,1,6,-17.84794980283263,-21.335127594445623,-1.135706251409909,0.12803976169974435,7.248543688449693
600.0,0.05,27,128,2,6,-22.003679200972826,-24.132730455579683,-1.4563197973082558,0.07265211761708192,11.578026536301502
600.0,0.05,27,128,3,6,-19.4529816660595,-21.007773030597377,-1.3099864878024154,0.09510020335992136,9.055092913462959
600.0,0.05,27,128,4,6,-14.1954061930921,-18.41801062201561,-0.4023383874707828,0.34371750351079344,3.274952970632147
600.0,0.05,27,128,5,1,-3.5624957997755295,-3.5624957997755295,2.3165924092557884,0.9897370273695467,0.0
600.0,0.05,27,128,6,1,-3.8580353623704515,-3.8580353623704515,2.1319372137987904,0.9834939957860681,0.0
600.0,0.05,27,128,7,1,-5.981755282512562,-5.981755282512562,0.9654534258891779,0.832841123527318,0.0
600.0,0.05,27,128,8,6,-13.212647586086819,-15.543762676843187,-0.25387789675358685,0.399794945646223,2.715565398765283
600.0,0.05,27,128,9,1,14.339744986361005,14.339744986361005,10.853578000627293,1.0,0.0
600.0,0.05,28,16,0,1,-21.591425714931386,-21.591425714931386,-1.6059929842972558,0.05413772572124717,20.552624328880995
600.0,0.05,28,16,1,1,7.746544779999596,7.746544779999596,3.188010989733161,0.9992837245411692,0.0
600.0,0.05,28,16,2,6,-8.154392448722538,-12.711575353970371,0.10723264251191005,0.5426977901285776,2.018168414829879
600.0,0.05,28,16,3,1,1.602054852988474,1.602054852988474,1.692327126762207,0.9547081908053875,0.0
600.0,0.05,28,16,4,5,-4.765533104064144,-7.438769974699992,1.1056303702330668,0.8655567304644806,0.0
600.0,0.05,28,16,5,6,-17.32490687567407,-20.142462020088526,-1.410730792319177,0.0791620039465607,11.486454644371795
600.0,0.05,28,16,6,6,-8.484489671584027,-11.186094374382723,-0.17041852755704368,0.43234050119070894,2.781518286521807
600.0,0.05,28,16,7,6,-22.70165321767218,-26.115721062301557,-1.5736787966221357,0.05778086309221049,16.793383305236546
600.0,0.05,28,16,8,6,-12.320199629811171,-16.291799730698845,-0.9550514388271296,0.16977584239065374,6.501070477415611
600.0,0.05,28,16,9,2,-0.29801129979796653,-0.4559198556422453,1.8806481877441672,0.9699901039585106,0.0
600.0,0.05,28,64,0,6,-18.320061112749123,-20.30863978477633,-1.3238646521323458,0.09277399977848894,9.407239360467015
600.0,0.05,28,64,1,1,-2.165889899314441,-2.165889899314441,1.9993848238440055,0.977216633657864,0.0
600.0,0.05,28,64,2,6,-8.154392448722538,-12.711575353970371,1.5236918621301319,0.9362071483566345,0.0
600.0,0.05,28,64,3,1,-1.5239106787203247,-1.5239106787203247,2.3400699451219924,0.9903599356503946,0.0
600.0,0.05,28,64,4,1,-3.2083404734916865,-3.2083404734916865,1.473115837575187,0.9296400981826628,0.0
600.0,0.05,28,64,5,6,-17.102825407666227,-19.20807277442665,-1.2066780529080685,0.11377807719976596,8.084641351124448
600.0,0.05,28,64,6,4,-8.10475262486243,-9.93268350845643,0.7666795673823826,0.7783639725334914,0.15578593826788276
600.0,0.05,28,64,7,6,-22.00315448319888,-24.762118890177316,-1.5002367673237602,0.06677654117944164,12.963948623994506
600.0,0.05,28,64,8,6,-12.320199629811171,-16.291799730698845,-0.3787738468990985,0.3524279049805671,3.2537257131436412
600.0,0.05,28,64,9,1,-0.14564339763279058,-0.14564339763279058,3.0967191994229917,0.9990216243365658,0.0
600.0,0.05,28,128,0,6,-18.320061112749123,-20.30863978477633,-1.2020406293841992,0.11467389350468471,7.840143060144604
600.0,0.05,28,128,1,1,-2.165889899314441,-2.165889899314441,3.2514457045797327,0.9994259014800824,0.0
600.0,0.05,28,128,2,2,-6.532940261751753,-9.315873762484046,1.7583099187379907,0.9606526045350426,0.0
600.0,0.05,28,128,3,1,-1.5239106787203247,-1.5239106787203247,3.7091809362608306,0.999896034598977,0.0
600.0,0.05,28,128,4,1,-3.2083404734916865,-3.2083404734916865,2.5443650564648554,0.9945261698464439,0.0
600.0,0.05,28,128,5,6,-17.102825407666227,-19.20807277442665,-1.0419467341369604,0.14871818758196204,6.510227275853627
600.0,0.05,28,128,6,2,-7.763960159730502,-8.47615388884271,0.9049530307706286,0.8172548645898623,0.0
600.0,0.05,28,128,7,6,-21.397906719317103,-23.982196668848133,-1.422975830285052,0.07737158095693067,10.887144349148175
600.0,0.05,28,128,8,6,-12.320199629811171,-16.291799730698845,0.09863014163749853,0.5392840314344232,1.6813195095627862
600.0,0.05,28,128,9,1,-0.14564339763279058,-0.14564339763279058,4.725794225445811,0.9999988539116159,0.0
600.0,0.05,29,64,0,6,-13.989488484709796,-20.674100249828037,-0.5482396325384287,0.2917636860294738,4.061983928007665
600.0,0.05,29,64,1,1,-2.134149125415429,-2.134149125415429,2.015970229413591,0.9780984555354252,0.0
600.0,0.05,29,64,2,3,-7.378514646077267,-7.890700245266756,0.7652315422266717,0.7779331598354919,0.16153747762550463
600.0,0.05,29,64,3,1,-3.325824629857898,-3.325824629857898,1.4163117616026466,0.9216578771363053,0.0
600.0,0.05,29,64,4,1,-0.8138271732483948,-0.8138271732483948,2.7270519591381097,0.9968048512213044,0.0
600.0,0.05,29,64,5,6,-13.372161836591605,-17.87461262698783,-0.6326337512404111,0.2634864206310853,4.291007135139052
600.0,0.05,29,64,6,6,-10.378435990754738,-13.616524650149518,0.19982198876238635,0.5791900982064055,1.455670248234313
600.0,0.05,29,64,7,6,-17.24346395931,-20.441656422858017,-1.1907343239198986,0.11687894936683252,7.985716672861369
600.0,0.05,29,64,8,2,-6.228998980650561,-8.308912195266222,0.9554080325579333,0.8303143032567848,0.0
600.0,0.05,29,64,9,6,-10.204236758324363,-15.833563237839902,0.4283502181891367,0.6658019187053795,0.9125928843062368
600.0,0.05,29,128,0,6,-13.989488484709796,-20.674100249828037,-0.14837436985471156,0.4410236630316324,2.4622920092620943
600.0,0.05,29,128,1,1,-2.134149125415429,-2.134149125415429,3.2737294028887196,0.9994693090088015,0.0
600.0,0.05,29,128,2,1,-6.661028543449636,-6.661028543449636,0.6545711383856447,0.7436280442885072,0.41653674409753916
600.0,0.05,29,128,3,1,-3.325824629857898,-3.325824629857898,2.4680446501665565,0.9932073313630427,0.0
600.0,0.05,29,128,4,1,-0.8138271732483948,-0.8138271732483948,4.229119409586613,0.999988269609751,0.0
600.0,0.05,29,128,5,6,-13.372161836591605,-17.87461262698783,-0.251075642168323,0.4008778137828415,2.7184336555116273
600.0,0.05,29,128,6,6,-10.378435990754738,-13.616524650149518,0.9001699362643174,0.8159850887287126,0.0
600.0,0.05,29,128,7,6,-17.24346395931,-20.441656422858017,-1.0217598567550763,0.15344728665062696,6.403067073658834
600.0,0.05,29,128,8,1,-4.828488441840706,-4.828488441840706,1.5628487482662894,0.9409559125135964,0.0
600.0,0.05,29,128,9,2,-9.080110083866645,-11.09677390751845,0.4024452548471049,0.6563218148053362,0.9883376247228602
600.0,0.05,29,16,0,6,-13.989488484709796,-20.674100249828037,-1.030919702684884,0.15128923815231543,7.4098143702125725
600.0,0.05,29,16,1,2,-1.2042783437429825,-2.134149125415429,1.5076580958905441,0.9341789722288053,0.0
600.0,0.05,29,16,2,6,-8.198374148359825,-9.986105444195738,-0.10167053801967207,0.4595090940944315,2.5415796751137916
600.0,0.05,29,16,3,5,-5.187936377109143,-6.983425244174923,0.8791532716973061,0.8103409115923141,0.0
600.0,0.05,29,16,4,1,1.2702992837120475,1.2702992837120475,1.5874312379402935,0.943792495476307,0.0
600.0,0.05,29,16,5,6,-13.372161836591605,-17.87461262698783,-1.0932151321180446,0.13714967731461303,7.53894515835852
600.0,0.05,29,16,6,6,-10.378435990754738,-13.616524650149518,-0.6455727678572746,0.2592780390859152,4.6838796162262515
600.0,0.05,29,16,7,6,-17.868775761279057,-20.441656422858017,-1.4199597623980824,0.0778096978453971,11.870708927024133
600.0,0.05,29,16,8,6,-6.422695450619964,-9.018358437516788,0.5662052358659885,0.7143728644736602,0.6616162769124211
600.0,0.05,29,16,9,6,-8.596570216324139,-11.09677390751845,-0.18198676867900734,0.4277965547869914,2.8472424231851483
600.0,0.05,30,16,0,1,-20.023259482531174,-20.023259482531174,-1.5892595746646387,0.05600090070236411,18.984458096480783
600.0,0.05,30,16,1,1,2.0384689562590426,2.0384689562590426,1.8280622675115643,0.9662298964810907,0.0
600.0,0.05,30,16,2,6,-6.79585015911496,-11.057229481868271,0.5582888905682335,0.7116764350880338,0.7152255840630943
600.0,0.05,30,16,3,6,-5.808645891392431,-9.428268812963035,0.8640557025361163,0.8062213541458886,0.0
600.0,0.05,30,16,4,5,-4.458170668033853,-7.307609802829131,1.2570792534871866,0.8956375306105607,0.0
600.0,0.05,30,16,5,6,-13.065464263110641,-14.75687815900332,-1.066128599857402,0.143182756362357,7.323665101861058
600.0,0.05,30,16,6,6,-13.681605757243801,-16.778680803919453,-1.0810649918312547,0.1398341022929726,7.617208225816304
600.0,0.05,30,16,7,6,-11.913840117839067,-17.27253403981297,-0.8673434873361854,0.19287691799743306,5.9892967901180105
600.0,0.05,30,16,8,2,-1.9617212303104734,-2.844083097996494,1.2045890266652883,0.8858190025077521,0.0
600.0,0.05,30,16,9,2,-2.2733739205393237,-2.4897416617334684,1.0724769084504011,0.8582470598764758,0.0
600.0,0.05,30,64,0,6,-18.559185470617802,-20.860722770551487,-1.332549346247785,0.09133986872085781,9.562277194354772
600.0,0.05,30,64,1,1,2.0384689562590426,2.0384689562590426,4.289005366465647,0.9999910262481428,0.0
600.0,0.05,30,64,2,1,-4.349970522439495,-4.349970522439495,0.945980476513857,0.827920727877514,0.0
600.0,0.05,30,64,3,2,-4.448635762116068,-5.225177950584015,1.7956291149645274,0.9637232388772013,0.0
600.0,0.05,30,64,4,1,-1.7227313019850874,-1.7227313019850874,2.2334560089621203,0.9872405558930576,0.0
600.0,0.05,30,64,5,6,-13.203359826215202,-14.795655675870972,-0.604311920650125,0.27281814120518266,4.176365683437174
600.0,0.05,30,64,6,6,-13.681605757243801,-16.778680803919453,-0.6239252131741077,0.26633835055575794,4.322249440967882
600.0,0.05,30,64,7,6,-11.913840117839067,-17.27253403981297,-0.22355833274738746,0.41155049434348856,2.7277097489106557
600.0,0.05,30,64,8,1,-1.2287118978588847,-1.2287118978588847,2.499903677106043,0.9937886460942938,0.0
600.0,0.05,30,64,9,1,-2.4897416617334684,-2.4897416617334684,1.8319170154852233,0.966518107461967,0.0
600.0,0.05,30,128,0,6,-18.559185470617802,-20.860722770551487,-1.2146756499124942,0.11224491161001926,7.990930527648387
600.0,0.05,30,128,1,1,-4.419518105492648,-4.419518105492648,1.7955018517399035,0.9637131110040362,0.0
600.0,0.05,30,128,2,1,-4.349970522439495,-4.349970522439495,1.836120370822055,0.9668300719305152,0.0
600.0,0.05,30,128,3,1,-3.790108169436976,-3.790108169436976,2.173928772071153,0.9851447575694171,0.0
600.0,0.05,30,128,4,1,-1.7227313019850874,-1.7227313019850874,3.5659373611216827,0.9998187210158249,0.0
600.0,0.05,30,128,5,6,-13.203359826215202,-14.795655675870972,-0.2131634442012386,0.4155997401364312,2.601436281133913
600.0,0.05,30,128,6,6,-13.681605757243801,-16.778680803919453,-0.24521822073405777,0.4031437344545875,2.7366620753199205
600.0,0.05,30,128,7,3,-10.34526922162316,-11.355576959004154,0.17182939075725795,0.5682141706585997,1.520918522874363
600.0,0.05,30,128,8,1,-3.7022808423336535,-3.7022808423336535,2.2286229675872944,0.98708049921801,0.0
600.0,0.05,30,128,9,1,-2.4897416617334684,-2.4897416617334684,3.0264405274511295,0.9987627425279623,0.0
600.0,0.05,32,16,0,2,-0.39273441183975366,-3.0698106903256717,1.8389398020168355,0.9670379796415511,0.0
600.0,0.05,32,16,1,1,2.77159972814436,2.77159972814436,2.0488164428339557,0.979759966350939,0.0
600.0,0.05,32,16,2,6,-7.118834142807006,-11.247618199506082,0.29531557966977473,0.6161235919408278,1.3665056868330896
600.0,0.05,32,16,3,6,-13.4926015879703,-17.82045513436302,-1.0808233938205973,0.13988784008548666,7.533864219051639
600.0,0.05,32,16,4,1,0.4851624545519689,0.4851624545519689,1.3350600154658085,0.9090716476593346,0.0
600.0,0.05,32,16,5,2,-0.8893880164947596,-1.816336681158778,1.6353945901928046,0.9490168221242157,0.0
600.0,0.05,32,16,6,1,-24.176190199066596,-24.176190199066596,-1.623356688565115,0.052256588857974025,23.137388813016205
600.0,0.05,32,16,7,1,2.6311085263013787,2.6311085263013787,2.0073110898262208,0.9776417254675354,0.0
600.0,0.05,32,16,8,3,-1.852107049753359,-3.1203313754552653,1.7543454359400494,0.9603143326179147,0.0
600.0,0.05,32,16,9,6,-9.17809855769007,-13.180862672365524,-0.18500971706045832,0.42661070701681525,2.991540778644915
600.0,0.05,31,16,0,6,-11.005734998992223,-17.459973036894684,-0.715578069257275,0.2371259596287072,5.120203557060469
600.0,0.05,31,16,1,6,-15.447279004092373,-18.603489722923065,-1.308561247066114,0.09534150759256055,9.727714190694366
600.0,0.05,31,16,2,6,-12.820627259925875,-16.3288420777545,-1.0238926175450238,0.15294299877601675,6.993778560629154
600.0,0.05,31,16,3,6,-16.853675191716984,-18.507863754529286,-1.4047048772468194,0.08005452743145564,11.197181424310587
600.0,0.05,31,16,4,6,-15.260827773450982,-16.966379579209487,-1.298327123411107,0.09708747490902947,9.585113660421687
600.0,0.05,31,16,5,4,-4.407829063273386,-8.647169748867205,1.160065121653356,0.8769888533533206,0.0
600.0,0.05,31,16,6,1,10.292567381508047,10.292567381508047,3.5174047941666142,0.9997821056753268,0.0
600.0,0.05,31,16,7,3,-3.819172218151005,-4.482301922649562,0.8753170609904026,0.8092992932091689,0.0
600.0,0.05,31,16,8,1,3.9742641778051757,3.9742641778051757,2.3858219799930716,0.9914795010952264,0.0
600.0,0.05,31,16,9,6,-7.55881755646841,-11.735549582975278,0.24146763687926398,0.5954036517555714,1.576947058497612
600.0,0.05,31,128,0,6,-11.525956553735652,-17.459973036894684,0.5663118561877579,0.7144090989563272,0.5690807572604355
600.0,0.05,31,128,1,6,-15.235747109262087,-16.588575108882843,-0.7680187500511623,0.22123802276081822,4.798034919088561
600.0,0.05,31,128,2,6,-12.820627259925875,-16.3288420777545,-0.07604608590889345,0.4696912165353311,2.1727088037997007
600.0,0.05,31,128,3,6,-16.77809157038513,-18.095203881703643,-1.025940266629476,0.1524598704783714,6.350509528134706
600.0,0.05,31,128,4,6,-15.260827773450982,-16.966379579209487,-0.7639156646262737,0.22245875091558281,4.785301626686959
600.0,0.05,31,128,5,1,-0.8123864356635713,-0.8123864356635713,4.2301847713360505,0.9999883250279938,0.0
600.0,0.05,31,128,6,1,10.292567381508047,10.292567381508047,10.205842756175718,1.0,0.0
600.0,0.05,31,128,7,1,-3.4179317492288237,-3.4179317492288237,2.408733612205062,0.9919960112201198,0.0
600.0,0.05,31,128,8,1,-1.06485322558422,-1.06485322558422,4.044050812892005,0.999973732237273,0.0
600.0,0.05,31,128,9,2,-7.009554504522258,-8.23161220702865,1.3391224813590217,0.9097345985634464,0.0
600.0,0.05,31,64,0,6,-11.525956553735652,-17.459973036894684,-0.03405565991974709,0.4864163831076949,2.1510939408371135
600.0,0.05,31,64,1,6,-15.235747109262087,-16.588575108882843,-1.0094562257164184,0.1563779425185835,6.364260030171636
600.0,0.05,31,64,2,6,-12.820627259925875,-16.3288420777545,-0.505498135857544,0.306604503714182,3.7453763399424855
600.0,0.05,31,64,3,6,-16.77809157038513,-18.095203881703643,-1.1964333315809748,0.11576375029397473,7.916236383445935
600.0,0.05,31,64,4,6,-15.260827773450982,-16.966379579209487,-1.0060477913272448,0.157196290589306,6.3534480085178355
600.0,0.05,31,64,5,1,-0.8123864356635713,-0.8123864356635713,2.72784489110334,0.9968125211828628,0.0
600.0,0.05,31,64,6,1,10.292567381508047,10.292567381508047,7.175432982157726,0.9999999999996396,0.0
600.0,0.05,31,64,7,1,-3.4179317492288237,-3.4179317492288237,1.3721674904989694,0.9149943483813843,0.0
600.0,0.05,31,64,8,1,-1.06485322558422,-1.06485322558422,2.5893083183917134,0.9951915526783325,0.0
600.0,0.05,31,64,9,3,-7.38184982321191,-8.238479224442324,0.8012013326785061,0.7884924500823716,0.08586888129499437
600.0,0.05,32,64,0,1,-2.466290657323757,-2.466290657323757,1.8439322984489677,0.9674034963298338,0.0
600.0,0.05,32,64,1,1,-1.0823156102986817,-1.0823156102986817,2.579759782788193,0.9950565468437935,0.0
600.0,0.05,32,64,2,4,-7.691396691669708,-11.247618199506082,1.0373794939960446,0.8502204844157645,0.0
600.0,0.05,32,64,3,6,-13.392809833042312,-16.42863681259667,-0.6103123605239059,0.2708274552495088,4.2216966185648275
600.0,0.05,32,64,4,1,0.4851624545519689,0.4851624545519689,3.446656764894081,0.9997162154152432,0.0
600.0,0.05,32,64,5,1,-0.12590554633231665,-0.12590554633231665,3.1076750199714676,0.9990571735237623,0.0
600.0,0.05,32,64,6,6,-20.624610040174076,-21.974648297123768,-1.4584050878919235,0.07236445954673007,11.780495066894767
600.0,0.05,32,64,7,1,2.6311085263013787,2.6311085263013787,4.595271705379019,0.9999978390712932,0.0
600.0,0.05,32,64,8,1,-2.6704077066529908,-2.6704077066529908,1.7399679765555633,0.9590676794102723,0.0
600.0,0.05,32,64,9,6,-9.749636674966066,-17.148135468167514,0.8790382911885719,0.8103097427361964,0.0
600.0,0.05,32,128,0,1,-3.0698106903256717,-3.0698106903256717,2.6352977719943107,0.9957968249504595,0.0
600.0,0.05,32,128,1,1,-1.0823156102986817,-1.0823156102986817,4.03122166103384,0.9999722561592831,0.0
600.0,0.05,32,128,2,2,-6.496910675775977,-6.645818512612283,1.5856789182905764,0.9435939180946314,0.0
600.0,0.05,32,128,3,6,-13.392809833042312,-16.42863681259667,-0.22310955006866717,0.4117251229015728,2.6433486935441266
600.0,0.05,32,128,4,1,0.4851624545519689,0.4851624545519689,5.195960788646346,0.999999898167406,0.0
600.0,0.05,32,128,5,1,-4.578218702231211,-4.578218702231211,1.7039552724842721,0.9558052781800612,0.0
600.0,0.05,32,128,6,6,-20.624610040174076,-21.974648297123768,-1.3874652578232929,0.08264996896778154,10.215365109864532
600.0,0.05,32,128,7,1,-4.106401945835575,-4.106401945835575,1.9807428897184745,0.9761899428515994,0.0
600.0,0.05,32,128,8,1,-3.1203313754552653,-3.1203313754552653,2.6020190964113827,0.9953661654212725,0.0
600.0,0.05,32,128,9,6,-11.345490846532169,-17.148135468167514,1.057466901519654,0.8548507237035873,0.0
600.0,0.05,33,16,0,6,-12.16884808472642,-14.017224087854723,-0.9649425517118774,0.16728679342185754,6.4962478306227
600.0,0.05,33,16,1,6,-11.487888713143073,-13.166171464747547,-0.8535281986325459,0.19668322846193742,5.807306980965512
600.0,0.05,33,16,2,2,-1.7306784514925315,-2.939572654045701,1.3020409980815317,0.9035488145371547,0.0
600.0,0.05,33,16,3,6,-7.815355678348277,-11.740745818623282,0.20228509746139717,0.5801530751705124,1.7148097750921976
600.0,0.05,33,16,4,6,-19.394382542416658,-21.796913285059027,-1.505678283467626,0.06607489071767947,13.67443182420516
600.0,0.05,33,16,5,6,-14.99901531112117,-16.66771655260537,-1.2774846126389074,0.1007156047303766,9.31781615555155
600.0,0.05,33,16,6,6,-15.927284040006029,-17.88506089558869,-1.35012898524951,0.08848730615498224,10.27739210630343
600.0,0.05,33,16,7,1,9.024896070566372,9.024896070566372,3.3720229018847503,0.9996269087833981,0.0
600.0,0.05,33,16,8,6,-18.199458773390656,-20.58542759156246,-1.4515632002623045,0.07331154862978365,12.335023099916349
600.0,0.05,33,16,9,6,-7.032417449745364,-8.703027642957151,0.28429623553042177,0.6119083146045505,1.383177482850443
600.0,0.05,33,64,0,6,-12.16884808472642,-14.017224087854723,-0.3896649119940415,0.3483921728697942,3.2685579869880534
600.0,0.05,33,64,1,6,-11.582674663337851,-13.166171464747547,-0.20726485163699676,0.41790151121590136,2.6463487343823973
600.0,0.05,33,64,2,1,-2.939572654045701,-2.939572654045701,1.6050966659972274,0.9457637335431319,0.0
600.0,0.05,33,64,3,2,-5.281072672612359,-6.08985015479295,1.3388245030230297,0.9096860940308495,0.0
600.0,0.05,33,64,4,6,-19.394382542416658,-21.796913285059027,-1.3889808542748412,0.0824192860155269,10.434607177860066
600.0,0.05,33,64,5,6,-15.041479611785789,-17.056978169239464,-0.9710002482078419,0.16577407748864814,6.114506773642441
600.0,0.05,33,64,6,6,-15.841856294510198,-17.140269529472715,-1.093789560823086,0.1370236417949816,6.993807623307639
600.0,0.05,33,64,7,1,9.024896070566372,9.024896070566372,6.927032020196014,0.9999999999978512,0.0
600.0,0.05,33,64,8,6,-17.952254379210313,-20.29880153628657,-1.280906853668073,0.10011319260627771,8.905397373580742
600.0,0.05,33,64,9,2,-6.03935949927381,-6.499486927000229,0.9456188099507317,0.8278284766421171,0.0
600.0,0.05,33,128,0,6,-12.16884808472642,-14.017224087854723,0.08691068900817984,0.53462874846376,1.7016144522122745
600.0,0.05,33,128,1,6,-11.586787402303058,-13.201833682404738,0.335733671211699,0.6314641439117102,1.0795052941136278
600.0,0.05,33,128,2,1,-3.106552348982738,-3.106552348982738,2.611082391335656,0.9954871926944868,0.0
600.0,0.05,33,128,3,2,-8.054548457689046,-11.740745818623282,1.0055910849380074,0.8426938429311773,0.0
600.0,0.05,33,128,4,6,-19.394382542416658,-21.796913285059027,-1.2923055385433904,0.09812567733796623,8.864131163657678
600.0,0.05,33,128,5,6,-15.041479611785789,-17.056978169239464,-0.7156409600505683,0.23710653750603228,4.546173174850306
600.0,0.05,33,128,6,6,-15.841856294510198,-17.140269529472715,-0.8841006248875515,0.18832094795782955,5.428687503344101
600.0,0.05,33,128,7,1,9.024896070566372,9.024896070566372,9.872098002525103,1.0,0.0
600.0,0.05,33,128,8,6,-17.261323814920647,-18.697293931372958,-1.0852301855269695,0.13890985903641656,6.803988722063815
600.0,0.05,33,128,9,1,-6.499486927000229,-6.499486927000229,0.7257704852035409,0.7660102582869559,0.25499512764813104
600.0,0.05,34,16,0,1,0.40592029124049467,0.40592029124049467,1.3093785667475095,0.9047969259929036,0.0
600.0,0.05,34,16,1,6,-12.12277591583634,-14.610743320285742,-0.9229362874359285,0.17802020436541927,6.320385507978131
600.0,0.05,34,16,2,6,-6.885697203788675,-10.452225714530371,0.503466855091349,0.6926819610380548,0.8542029176921678
600.0,0.05,34,16,3,6,-11.314125804288516,-13.857757905480954,-0.7954449312908927,0.21317736614167282,5.53320720096822
600.0,0.05,34,16,4,6,-5.085219836837787,-7.8949242500938785,1.1416818076471158,0.8732068472806133,0.0
600.0,0.05,34,16,5,6,-9.437290126979375,-12.043734830679591,-0.4132589291455693,0.3397084586476151,3.6969033481159626
600.0,0.05,34,16,6,6,-18.583287852734543,-22.998752611280043,-1.4659518763936277,0.07133069884544932,12.693662135497592
600.0,0.05,34,16,7,1,1.9535118172802006,1.9535118172802006,1.8018641097344723,0.9642166059267323,0.0
600.0,0.05,34,16,8,1,1.6507066103484556,1.6507066103484556,1.707594613279839,0.9561442057026691,0.0
600.0,0.05,34,16,9,6,-16.929277745159006,-19.246961529635517,-1.3856857880896067,0.082921434843787,11.072100849589281
600.0,0.05,34,64,0,1,0.40592029124049467,0.40592029124049467,3.4027771835647376,0.999666476723056,0.0
600.0,0.05,34,64,1,6,-12.12277591583634,-14.610743320285742,-0.3232212668852154,0.3732638379733543,3.064254475664873
600.0,0.05,34,64,2,2,-5.160297756697209,-6.777791204526351,1.4500637100001106,0.9264796231014528,0.0
600.0,0.05,34,64,3,6,-11.314125804288516,-13.857757905480954,-0.08724868581991549,0.4652369205919344,2.282354420031148
600.0,0.05,34,64,4,2,-4.6407099930222255,-4.701259346927322,1.668472668865017,0.9523890334496629,0.0
600.0,0.05,34,64,5,6,-9.898228760038016,-12.043734830679591,0.390480943174641,0.6519095278598506,0.9826241280871095
600.0,0.05,34,64,6,6,-18.583287852734543,-22.998752611280043,-1.3186872531979374,0.09363684497883601,9.425798610253688
600.0,0.05,34,64,7,1,-0.09356995080980213,-0.09356995080980213,3.1256249343443665,0.9991128615705601,0.0
600.0,0.05,34,64,8,1,1.6507066103484556,1.6507066103484556,4.083173121976664,0.9999777875489176,0.0
600.0,0.05,34,64,9,6,-16.857814679476864,-19.246961529635517,-1.1687173631518093,0.12125876200268365,7.748096263538868
600.0,0.05,34,128,0,1,-4.249662129488066,-4.249662129488066,1.8952360211176664,0.970969430016146,0.0
