trial,budget,method,pd,pfa,reports,observations,bits,delay_ms,detected_per_target,capture,seconds_two_methods
57,2,sense_sinr_budgeted,0.4,0.02666666666666667,2,12,1280.0,2.1333333333333333,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 0]",1.0,1.6057176000904292
58,2,proposed_c2f_adaptive_pd,1.0,0.05,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.6815959000959992
58,2,sense_sinr_budgeted,0.6,0.023333333333333334,2,12,1280.0,2.1333333333333333,"[1, 1, 1, 0, 0, 1, 0, 1, 0, 1]",1.0,1.6816049000481144
59,2,proposed_c2f_adaptive_pd,1.0,0.06333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8627469999482855
59,2,sense_sinr_budgeted,0.4,0.016666666666666666,2,12,1280.0,2.1333333333333333,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 1]",1.0,1.8627562000183389
60,2,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.031519199954346
60,2,sense_sinr_budgeted,0.3,0.02666666666666667,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]",1.0,2.0315276999026537
61,2,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7357192999916151
61,2,sense_sinr_budgeted,0.5,0.013333333333333334,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",1.0,1.7357304999604821
62,2,proposed_c2f_adaptive_pd,0.9,0.04,1,12,640.0,1.0666666666666667,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9166666666666666,1.7017873000586405
62,2,sense_sinr_budgeted,0.4,0.02,2,12,1280.0,2.1333333333333333,"[1, 0, 1, 0, 0, 1, 1, 0, 0, 0]",0.9166666666666666,1.7018049000762403
63,2,proposed_c2f_adaptive_pd,1.0,0.03,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7753113000653684
63,2,sense_sinr_budgeted,0.5,0.04,2,12,1280.0,2.1333333333333333,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 0]",1.0,1.7753199000144377
64,2,proposed_c2f_adaptive_pd,1.0,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.5131498000118881
64,2,sense_sinr_budgeted,0.3,0.013333333333333334,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0]",1.0,1.51315890008118
65,2,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.680197500041686
65,2,sense_sinr_budgeted,0.5,0.01,2,12,1280.0,2.1333333333333333,"[1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",1.0,1.6802121000364423
66,2,proposed_c2f_adaptive_pd,1.0,0.06,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7656405000016093
66,2,sense_sinr_budgeted,0.5,0.016666666666666666,2,12,1280.0,2.1333333333333333,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 1]",1.0,1.765649399952963
67,2,proposed_c2f_adaptive_pd,1.0,0.05,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8691728999838233
67,2,sense_sinr_budgeted,0.3,0.02666666666666667,2,12,1280.0,2.1333333333333333,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]",1.0,1.8691818000515923
68,2,proposed_c2f_adaptive_pd,1.0,0.03,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7447892000200227
68,2,sense_sinr_budgeted,0.5,0.01,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 1]",1.0,1.7447997000999749
69,2,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7713671000674367
69,2,sense_sinr_budgeted,0.3,0.01,2,12,1280.0,2.1333333333333333,"[0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",1.0,1.7713758000172675
70,2,proposed_c2f_adaptive_pd,0.9,0.023333333333333334,0,12,0.0,0.0,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1.0,1.6999212000519037
70,2,sense_sinr_budgeted,0.3,0.006666666666666667,2,12,1280.0,2.1333333333333333,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",1.0,1.6999295999994501
71,2,proposed_c2f_adaptive_pd,1.0,0.07666666666666666,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.5881801000796258
71,2,sense_sinr_budgeted,0.4,0.03,2,12,1280.0,2.1333333333333333,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",1.0,1.588188900030218
72,2,proposed_c2f_adaptive_pd,1.0,0.023333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9203352000331506
72,2,sense_sinr_budgeted,0.3,0.016666666666666666,2,12,1280.0,2.1333333333333333,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1.0,1.9203436999814585
73,2,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.79858480009716
73,2,sense_sinr_budgeted,0.4,0.016666666666666666,2,12,1280.0,2.1333333333333333,"[0, 1, 0, 1, 0, 0, 1, 1, 0, 0]",1.0,1.7985934000462294
74,2,proposed_c2f_adaptive_pd,0.8,0.04666666666666667,1,12,640.0,1.0666666666666667,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 0]",1.0,1.8203233000822365
74,2,sense_sinr_budgeted,0.3,0.01,2,12,1280.0,2.1333333333333333,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1.0,1.8203318000305444
75,2,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9547465000068769
75,2,sense_sinr_budgeted,0.4,0.023333333333333334,2,12,1280.0,2.1333333333333333,"[0, 0, 1, 1, 0, 0, 0, 0, 1, 1]",1.0,1.9547553999582306
76,2,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.6112448999192566
76,2,sense_sinr_budgeted,0.4,0.01,2,12,1280.0,2.1333333333333333,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",1.0,1.6112598000327125
77,2,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.6708221000153571
77,2,sense_sinr_budgeted,0.4,0.03666666666666667,2,12,1280.0,2.1333333333333333,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 0]",1.0,1.6708306000800803
78,2,proposed_c2f_adaptive_pd,1.0,0.04,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8228957999963313
78,2,sense_sinr_budgeted,0.5,0.016666666666666666,2,12,1280.0,2.1333333333333333,"[0, 0, 1, 0, 0, 0, 1, 1, 1, 1]",1.0,1.822904699947685
79,2,proposed_c2f_adaptive_pd,1.0,0.03333333333333333,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.805592400021851
79,2,sense_sinr_budgeted,0.4,0.02,2,12,1280.0,2.1333333333333333,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",1.0,1.805601500091143
80,2,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7231346000917256
80,2,sense_sinr_budgeted,0.4,0.023333333333333334,2,12,1280.0,2.1333333333333333,"[0, 1, 0, 0, 1, 0, 0, 1, 1, 0]",1.0,1.723150100093335
81,2,proposed_c2f_adaptive_pd,1.0,0.04,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9073293000692502
81,2,sense_sinr_budgeted,0.4,0.016666666666666666,2,12,1280.0,2.1333333333333333,"[1, 0, 1, 0, 0, 1, 1, 0, 0, 0]",1.0,1.907337800017558
82,2,proposed_c2f_adaptive_pd,1.0,0.06,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8327973999548703
82,2,sense_sinr_budgeted,0.5,0.013333333333333334,2,12,1280.0,2.1333333333333333,"[1, 1, 0, 1, 0, 0, 1, 0, 1, 0]",1.0,1.8328063000226393
83,2,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9219764999579638
83,2,sense_sinr_budgeted,0.5,0.03,2,12,1280.0,2.1333333333333333,"[1, 0, 0, 1, 1, 1, 0, 0, 1, 0]",1.0,1.9219855999108404
84,2,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.6438234000233933
84,2,sense_sinr_budgeted,0.4,0.02666666666666667,2,12,1280.0,2.1333333333333333,"[1, 0, 1, 1, 1, 0, 0, 0, 0, 0]",1.0,1.6438321999739856
85,2,proposed_c2f_adaptive_pd,0.8,0.056666666666666664,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",1.0,1.8581823999993503
85,2,sense_sinr_budgeted,0.5,0.03333333333333333,2,12,1280.0,2.1333333333333333,"[1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",1.0,1.8581909999484196
86,2,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7539205000502989
86,2,sense_sinr_budgeted,0.2,0.016666666666666666,2,12,1280.0,2.1333333333333333,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1.0,1.7539289999986067
87,2,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8611908999737352
87,2,sense_sinr_budgeted,0.5,0.02666666666666667,2,12,1280.0,2.1333333333333333,"[1, 0, 0, 1, 0, 1, 1, 0, 1, 0]",1.0,1.8612000999273732
88,2,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,2,12,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8600137000903487
88,2,sense_sinr_budgeted,0.5,0.03333333333333333,2,12,1280.0,2.1333333333333333,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 0]",1.0,1.8600242000538856
89,2,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7330087999580428
89,2,sense_sinr_budgeted,0.3,0.02,2,12,1280.0,2.1333333333333333,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",1.0,1.7330176000250503
90,2,proposed_c2f_adaptive_pd,1.0,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8442079999949783
90,2,sense_sinr_budgeted,0.3,0.02,2,12,1280.0,2.1333333333333333,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",1.0,1.844216899946332
91,2,proposed_c2f_adaptive_pd,0.9,0.07666666666666666,1,11,640.0,1.0666666666666667,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1.0,1.8601407998939976
91,2,sense_sinr_budgeted,0.4,0.016666666666666666,2,12,1280.0,2.1333333333333333,"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",1.0,1.8601491999579594
92,2,proposed_c2f_adaptive_pd,1.0,0.02666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7060125999851152
92,2,sense_sinr_budgeted,0.5,0.02666666666666667,2,12,1280.0,2.1333333333333333,"[1, 1, 0, 1, 0, 1, 0, 0, 1, 0]",0.8333333333333334,1.7060212000505999
93,2,proposed_c2f_adaptive_pd,1.0,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7611884000943974
93,2,sense_sinr_budgeted,0.3,0.01,2,12,1280.0,2.1333333333333333,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",1.0,1.7611970000434667
94,2,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.762504499987699
94,2,sense_sinr_budgeted,0.6,0.03333333333333333,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 1, 1, 0, 1, 0, 1, 0]",1.0,1.762513600056991
95,2,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9126110000070184
95,2,sense_sinr_budgeted,0.4,0.03,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 1]",1.0,1.9126193999545649
96,2,proposed_c2f_adaptive_pd,1.0,0.023333333333333334,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7652518000686541
96,2,sense_sinr_budgeted,0.5,0.013333333333333334,2,12,1280.0,2.1333333333333333,"[0, 1, 0, 0, 1, 0, 1, 1, 1, 0]",1.0,1.7652609000215307
97,2,proposed_c2f_adaptive_pd,0.9,0.06,0,10,0.0,0.0,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",0.9,1.9882120999973267
97,2,sense_sinr_budgeted,0.6,0.03,2,12,1280.0,2.1333333333333333,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",1.0,1.9882207999471575
98,2,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8745790000539273
98,2,sense_sinr_budgeted,0.5,0.03333333333333333,2,12,1280.0,2.1333333333333333,"[0, 0, 1, 0, 0, 0, 1, 1, 1, 1]",1.0,1.8745878000045195
99,2,proposed_c2f_adaptive_pd,0.9,0.056666666666666664,0,11,0.0,0.0,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9889325000112876
99,2,sense_sinr_budgeted,0.7,0.02666666666666667,2,12,1280.0,2.1333333333333333,"[1, 0, 1, 0, 1, 0, 1, 1, 1, 1]",1.0,1.988940899958834
0,8,proposed_c2f_adaptive_pd,1.0,0.04,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.78162969998084
0,8,sense_sinr_budgeted,0.3,0.016666666666666666,5,12,3200.0,5.333333333333334,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",1.0,1.7816387000493705
1,8,proposed_c2f_adaptive_pd,1.0,0.06666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.890284699969925
1,8,sense_sinr_budgeted,0.4,0.03666666666666667,7,12,4480.0,7.466666666666669,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]",1.0,1.8902934999205172
2,8,proposed_c2f_adaptive_pd,0.9,0.04,1,12,640.0,1.0666666666666667,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.847634800011292
2,8,sense_sinr_budgeted,0.4,0.01,6,12,3840.0,6.400000000000001,"[1, 0, 0, 0, 1, 1, 1, 0, 0, 0]",1.0,1.8476435000775382
3,8,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.72097769996617
3,8,sense_sinr_budgeted,0.4,0.03333333333333333,7,12,4480.0,7.466666666666669,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1]",1.0,1.720986899919808
4,8,proposed_c2f_adaptive_pd,1.0,0.05,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9236140999710187
4,8,sense_sinr_budgeted,0.3,0.006666666666666667,5,12,3200.0,5.333333333333334,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",1.0,1.923626899952069
5,8,proposed_c2f_adaptive_pd,0.9,0.05,3,12,1920.0,3.2,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1.0,1.8162726999726146
5,8,sense_sinr_budgeted,0.3,0.02,8,12,5120.0,8.533333333333335,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",1.0,1.816283900057897
6,8,proposed_c2f_adaptive_pd,0.9,0.056666666666666664,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1.0,1.6489408999914303
6,8,sense_sinr_budgeted,0.3,0.013333333333333334,6,12,3840.0,6.400000000000001,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0]",1.0,1.6489495999412611
7,8,proposed_c2f_adaptive_pd,1.0,0.03333333333333333,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.741658299928531
7,8,sense_sinr_budgeted,0.5,0.02,7,12,4480.0,7.466666666666669,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1]",1.0,1.7416741999331862
8,8,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.801757299923338
8,8,sense_sinr_budgeted,0.3,0.016666666666666666,6,12,3840.0,6.400000000000001,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",1.0,1.8017675000010058
9,8,proposed_c2f_adaptive_pd,1.0,0.05,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8901668000034988
9,8,sense_sinr_budgeted,0.3,0.013333333333333334,6,12,3840.0,6.400000000000001,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1.0,1.890175799955614
10,8,proposed_c2f_adaptive_pd,1.0,0.03333333333333333,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.016163699910976
10,8,sense_sinr_budgeted,0.4,0.016666666666666666,5,12,3200.0,5.333333333333334,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",1.0,2.0161728999810293
11,8,proposed_c2f_adaptive_pd,1.0,0.04,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8909435999812558
11,8,sense_sinr_budgeted,0.3,0.016666666666666666,5,12,3200.0,5.333333333333334,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]",1.0,1.8909555999562144
12,8,proposed_c2f_adaptive_pd,1.0,0.04,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9316072000656277
12,8,sense_sinr_budgeted,0.3,0.01,8,12,5120.0,8.533333333333335,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",1.0,1.9316181000322104
13,8,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8914850999135524
13,8,sense_sinr_budgeted,0.3,0.01,5,12,3200.0,5.333333333333334,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1.0,1.8914943999843672
14,8,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.0979465000564232
14,8,sense_sinr_budgeted,0.5,0.02666666666666667,7,12,4480.0,7.466666666666669,"[0, 1, 0, 1, 1, 1, 0, 0, 0, 1]",1.0,2.0979569000191987
15,8,proposed_c2f_adaptive_pd,1.0,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9155608000000939
15,8,sense_sinr_budgeted,0.3,0.02,6,12,3840.0,6.400000000000001,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0]",1.0,1.9155761000001803
16,8,proposed_c2f_adaptive_pd,1.0,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9201884000794962
16,8,sense_sinr_budgeted,0.5,0.04,7,12,4480.0,7.466666666666669,"[1, 0, 1, 1, 1, 0, 0, 1, 0, 0]",1.0,1.9201977000338957
17,8,proposed_c2f_adaptive_pd,1.0,0.05,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.0584931999910623
17,8,sense_sinr_budgeted,0.6,0.03666666666666667,5,12,3200.0,5.333333333333334,"[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1.0,2.058502099942416
18,8,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.0181515999138355
18,8,sense_sinr_budgeted,0.3,0.013333333333333334,6,12,3840.0,6.400000000000001,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",1.0,2.018160599982366
19,8,proposed_c2f_adaptive_pd,0.9,0.06333333333333334,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1.0,2.162582500022836
19,8,sense_sinr_budgeted,0.3,0.016666666666666666,7,12,4480.0,7.466666666666669,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",1.0,2.162593899993226
20,8,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9681818999815732
20,8,sense_sinr_budgeted,0.3,0.006666666666666667,5,12,3200.0,5.333333333333334,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",1.0,1.9681909999344498
21,8,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7738780999789014
21,8,sense_sinr_budgeted,0.4,0.023333333333333334,5,12,3200.0,5.333333333333334,"[1, 0, 0, 0, 1, 0, 1, 0, 0, 1]",1.0,1.77388939994853
22,8,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.0617689000209793
22,8,sense_sinr_budgeted,0.4,0.02,6,12,3840.0,6.400000000000001,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 1]",1.0,2.061777799972333
23,8,proposed_c2f_adaptive_pd,0.9,0.04,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1.0,1.9816983999917284
23,8,sense_sinr_budgeted,0.4,0.02,7,12,4480.0,7.466666666666669,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 0]",1.0,1.9817069000564516
24,8,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.188151999958791
24,8,sense_sinr_budgeted,0.3,0.016666666666666666,6,12,3840.0,6.400000000000001,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",1.0,2.1881630000425503
25,8,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8265191999962553
25,8,sense_sinr_budgeted,0.5,0.03,6,12,3840.0,6.400000000000001,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 1]",1.0,1.8265301999635994
26,8,proposed_c2f_adaptive_pd,0.9,0.05,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.278075599926524
26,8,sense_sinr_budgeted,0.4,0.013333333333333334,5,12,3200.0,5.333333333333334,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0]",1.0,2.278092799941078
27,8,proposed_c2f_adaptive_pd,0.8,0.03333333333333333,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",0.9166666666666666,2.054511900059879
27,8,sense_sinr_budgeted,0.2,0.016666666666666666,6,12,3840.0,6.400000000000001,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",0.5,2.054527400061488
28,8,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7808222000021487
28,8,sense_sinr_budgeted,0.5,0.01,5,12,3200.0,5.333333333333334,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",1.0,1.7808310999535024
29,8,proposed_c2f_adaptive_pd,0.7,0.04666666666666667,2,12,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 0]",1.0,2.0152054000645876
29,8,sense_sinr_budgeted,0.3,0.0033333333333333335,6,12,3840.0,6.400000000000001,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1.0,2.015217100037262
30,8,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.826327099930495
30,8,sense_sinr_budgeted,0.3,0.013333333333333334,5,12,3200.0,5.333333333333334,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",1.0,1.826335999998264
31,8,proposed_c2f_adaptive_pd,1.0,0.04,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.017665599938482
31,8,sense_sinr_budgeted,0.4,0.023333333333333334,7,12,4480.0,7.466666666666669,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 0]",1.0,2.0176746000070125
32,8,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9244452000129968
32,8,sense_sinr_budgeted,0.5,0.02,6,12,3840.0,6.400000000000001,"[0, 1, 1, 1, 0, 0, 1, 1, 0, 0]",1.0,1.9244616000214592
33,8,proposed_c2f_adaptive_pd,0.8,0.04,1,12,640.0,1.0666666666666667,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",1.0,2.041782299987972
33,8,sense_sinr_budgeted,0.3,0.016666666666666666,6,12,3840.0,6.400000000000001,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",1.0,2.0417971999850124
34,8,proposed_c2f_adaptive_pd,0.9,0.056666666666666664,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1.0,1.907118699979037
34,8,sense_sinr_budgeted,0.3,0.01,6,12,3840.0,6.400000000000001,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 0]",1.0,1.9071332999737933
