trial,budget,method,pd,pfa,reports,observations,bits,delay_ms,detected_per_target,capture,seconds_two_methods
79,0,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.3040243999566883
79,0,sense_sinr_budgeted,1.0,0.06666666666666667,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.3040427999803796
80,0,proposed_c2f_adaptive_pd,1.0,0.02666666666666667,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.2997484999941662
80,0,sense_sinr_budgeted,1.0,0.05333333333333334,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.2997677000239491
81,0,proposed_c2f_adaptive_pd,0.9,0.03333333333333333,0,20,0.0,0.0,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1.0,1.869211099925451
81,0,sense_sinr_budgeted,0.9,0.08333333333333333,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",0.9833333333333333,1.8692473999690264
82,0,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.3364872999954969
82,0,sense_sinr_budgeted,1.0,0.056666666666666664,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.3365240999264643
83,0,proposed_c2f_adaptive_pd,0.9,0.06,0,27,0.0,0.0,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1.0,2.7457633999874815
83,0,sense_sinr_budgeted,0.9,0.06,0,60,0.0,0.0,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1.0,2.745801700046286
84,0,proposed_c2f_adaptive_pd,1.0,0.02666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.4424883000319824
84,0,sense_sinr_budgeted,1.0,0.04666666666666667,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.4425246000755578
85,0,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.423780099954456
85,0,sense_sinr_budgeted,1.0,0.03666666666666667,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.4238112999591976
86,0,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0,17,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9690065000904724
86,0,sense_sinr_budgeted,1.0,0.06666666666666667,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9690255000023171
87,0,proposed_c2f_adaptive_pd,1.0,0.06,0,16,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8355019999435171
87,0,sense_sinr_budgeted,1.0,0.043333333333333335,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.835538399987854
88,0,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.3888638999778777
88,0,sense_sinr_budgeted,1.0,0.04,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.3889004999073222
89,0,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.5021242999937385
89,0,sense_sinr_budgeted,1.0,0.043333333333333335,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.5021431000204757
90,0,proposed_c2f_adaptive_pd,1.0,0.03,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.293624399928376
90,0,sense_sinr_budgeted,1.0,0.03666666666666667,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.2936427999520674
91,0,proposed_c2f_adaptive_pd,1.0,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.3435051999986172
91,0,sense_sinr_budgeted,1.0,0.06333333333333334,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.3435242000268772
92,0,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,0,16,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8010975000215694
92,0,sense_sinr_budgeted,1.0,0.06333333333333334,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8011159000452608
93,0,proposed_c2f_adaptive_pd,0.9,0.06666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1.0,1.3679037999827415
93,0,sense_sinr_budgeted,1.0,0.03,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.3679225000087172
94,0,proposed_c2f_adaptive_pd,1.0,0.04,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.376136300037615
94,0,sense_sinr_budgeted,1.0,0.05333333333333334,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.376173899974674
95,0,proposed_c2f_adaptive_pd,1.0,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.3533699000254273
95,0,sense_sinr_budgeted,1.0,0.05333333333333334,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.3534071000758559
96,0,proposed_c2f_adaptive_pd,1.0,0.06666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.1968451000284404
96,0,sense_sinr_budgeted,1.0,0.03333333333333333,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.1968685999745503
97,0,proposed_c2f_adaptive_pd,1.0,0.04,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.3683487999951467
97,0,sense_sinr_budgeted,1.0,0.03666666666666667,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.3683867000509053
98,0,proposed_c2f_adaptive_pd,1.0,0.05,0,13,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.5235189999220893
98,0,sense_sinr_budgeted,1.0,0.05,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.5235381999518722
99,0,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.410586899961345
99,0,sense_sinr_budgeted,1.0,0.04,0,60,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.410605899989605
0,1,proposed_c2f_adaptive_pd,1.0,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.015247300034389
0,1,sense_sinr_budgeted,1.0,0.056666666666666664,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9833333333333333,2.015285100089386
1,1,proposed_c2f_adaptive_pd,0.9,0.06333333333333334,1,30,640.0,1.0666666666666667,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1.0,3.54878519999329
1,1,sense_sinr_budgeted,0.9,0.043333333333333335,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1.0,3.548804400023073
2,1,proposed_c2f_adaptive_pd,1.0,0.06333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9618742000311613
2,1,sense_sinr_budgeted,1.0,0.06666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.96189380006399
3,1,proposed_c2f_adaptive_pd,1.0,0.07,1,22,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.685420299996622
3,1,sense_sinr_budgeted,1.0,0.04,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.6854405000340194
4,1,proposed_c2f_adaptive_pd,1.0,0.05,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.914077699999325
4,1,sense_sinr_budgeted,1.0,0.03666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9141149999340996
5,1,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.4891140999970958
5,1,sense_sinr_budgeted,1.0,0.05333333333333334,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.489133600029163
6,1,proposed_c2f_adaptive_pd,1.0,0.06,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.050991200027056
6,1,sense_sinr_budgeted,1.0,0.05333333333333334,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.0510096999350935
7,1,proposed_c2f_adaptive_pd,1.0,0.07666666666666666,1,15,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.335412099957466
7,1,sense_sinr_budgeted,1.0,0.07333333333333333,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.335431699990295
8,1,proposed_c2f_adaptive_pd,0.9,0.06333333333333334,0,10,0.0,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.17342450004071
8,1,sense_sinr_budgeted,1.0,0.043333333333333335,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.173443599953316
9,1,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,16,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.8500438999617472
9,1,sense_sinr_budgeted,1.0,0.07,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.8500626999884844
10,1,proposed_c2f_adaptive_pd,1.0,0.06,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.1474094999721274
10,1,sense_sinr_budgeted,1.0,0.03666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.147428800002672
11,1,proposed_c2f_adaptive_pd,0.8,0.05333333333333334,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",0.9090909090909091,2.254742300021462
11,1,sense_sinr_budgeted,0.9,0.05,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",0.9833333333333333,2.254761299933307
12,1,proposed_c2f_adaptive_pd,0.9,0.05,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",0.9090909090909091,2.1019283001078293
12,1,sense_sinr_budgeted,1.0,0.03,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9833333333333333,2.1019474000204355
13,1,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.0318285000976175
13,1,sense_sinr_budgeted,1.0,0.02666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.031866400036961
14,1,proposed_c2f_adaptive_pd,0.9,0.05,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1.0,1.8192171999253333
14,1,sense_sinr_budgeted,1.0,0.05,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8192360999528319
15,1,proposed_c2f_adaptive_pd,1.0,0.05,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3660479999380186
15,1,sense_sinr_budgeted,1.0,0.043333333333333335,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3660667999647558
16,1,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.5846896000439301
16,1,sense_sinr_budgeted,1.0,0.05333333333333334,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.5847086000721902
17,1,proposed_c2f_adaptive_pd,1.0,0.04,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9146368999499828
17,1,sense_sinr_budgeted,1.0,0.04666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.91465569997672
18,1,proposed_c2f_adaptive_pd,1.0,0.07333333333333333,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.063753900001757
18,1,sense_sinr_budgeted,1.0,0.06333333333333334,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.0637726999120787
19,1,proposed_c2f_adaptive_pd,1.0,0.06,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.2796963999280706
19,1,sense_sinr_budgeted,1.0,0.06666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.279719899990596
20,1,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8471194999292493
20,1,sense_sinr_budgeted,1.0,0.06,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8471570999827236
21,1,proposed_c2f_adaptive_pd,1.0,0.06666666666666667,1,15,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.4644132000394166
21,1,sense_sinr_budgeted,1.0,0.043333333333333335,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.4644319000653923
22,1,proposed_c2f_adaptive_pd,1.0,0.06333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.084076900035143
22,1,sense_sinr_budgeted,1.0,0.05,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.0840956000611186
23,1,proposed_c2f_adaptive_pd,1.0,0.03333333333333333,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.221759399981238
23,1,sense_sinr_budgeted,1.0,0.03666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.221779700019397
24,1,proposed_c2f_adaptive_pd,1.0,0.04,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9653337999479845
24,1,sense_sinr_budgeted,1.0,0.056666666666666664,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9833333333333333,1.9653719998896122
25,1,proposed_c2f_adaptive_pd,1.0,0.06333333333333334,1,15,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.164928700076416
25,1,sense_sinr_budgeted,0.9,0.04666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1.0,2.1649477999890223
26,1,proposed_c2f_adaptive_pd,0.9,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1.0,1.8638173000654206
26,1,sense_sinr_budgeted,1.0,0.07,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8638557000085711
27,1,proposed_c2f_adaptive_pd,1.0,0.03333333333333333,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3418595000403
27,1,sense_sinr_budgeted,1.0,0.08666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3418960999697447
28,1,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.1056275999872014
28,1,sense_sinr_budgeted,1.0,0.043333333333333335,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9833333333333333,2.1056776999030262
29,1,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,1,20,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.468254799954593
29,1,sense_sinr_budgeted,0.9,0.06,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1.0,2.4682738999836147
30,1,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.7464010000694543
30,1,sense_sinr_budgeted,1.0,0.043333333333333335,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.7464200999820605
31,1,proposed_c2f_adaptive_pd,1.0,0.06333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.984549400047399
31,1,sense_sinr_budgeted,1.0,0.06,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.95,1.9845878999913111
32,1,proposed_c2f_adaptive_pd,0.8,0.04666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 1]",1.0,2.1568253999575973
32,1,sense_sinr_budgeted,1.0,0.04,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.1568450999911875
33,1,proposed_c2f_adaptive_pd,1.0,0.06333333333333334,1,13,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.5120943000074476
33,1,sense_sinr_budgeted,1.0,0.06333333333333334,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.512112900032662
34,1,proposed_c2f_adaptive_pd,1.0,0.03333333333333333,1,16,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.845994899980724
34,1,sense_sinr_budgeted,1.0,0.06,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.846030200016685
35,1,proposed_c2f_adaptive_pd,1.0,0.04,1,15,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.8227708999766037
35,1,sense_sinr_budgeted,1.0,0.06333333333333334,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.8228079999098554
36,1,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9550809999927878
36,1,sense_sinr_budgeted,1.0,0.04666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9833333333333333,1.955103199928999
37,1,proposed_c2f_adaptive_pd,0.9,0.03333333333333333,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.9,2.4570214999839664
37,1,sense_sinr_budgeted,0.9,0.016666666666666666,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.9,2.4570633999537677
38,1,proposed_c2f_adaptive_pd,1.0,0.06333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.2154153999872506
38,1,sense_sinr_budgeted,1.0,0.04666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.2154344000155106
39,1,proposed_c2f_adaptive_pd,1.0,0.06333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.0957132999319583
39,1,sense_sinr_budgeted,1.0,0.05,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.0957514999900013
40,1,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,1,13,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.5102108999853954
40,1,sense_sinr_budgeted,1.0,0.05,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.510246600024402
41,1,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.358881299966015
41,1,sense_sinr_budgeted,1.0,0.05333333333333334,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.358901900006458
42,1,proposed_c2f_adaptive_pd,1.0,0.07333333333333333,1,11,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9708577999845147
42,1,sense_sinr_budgeted,1.0,0.04666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9708767000120133
43,1,proposed_c2f_adaptive_pd,1.0,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.0116904999595135
43,1,sense_sinr_budgeted,1.0,0.056666666666666664,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.0117235999787226
44,1,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,1,21,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,3.0472185999387875
44,1,sense_sinr_budgeted,1.0,0.02666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,3.0472579000052065
45,1,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.6289682000642642
45,1,sense_sinr_budgeted,1.0,0.05,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.6289872000925243
46,1,proposed_c2f_adaptive_pd,0.9,0.04,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1.0,2.0728759000776336
46,1,sense_sinr_budgeted,1.0,0.056666666666666664,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.0728946999879554
47,1,proposed_c2f_adaptive_pd,1.0,0.03333333333333333,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.192496000090614
47,1,sense_sinr_budgeted,1.0,0.023333333333333334,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.192532500019297
48,1,proposed_c2f_adaptive_pd,1.0,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3572468999773264
48,1,sense_sinr_budgeted,1.0,0.056666666666666664,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.3572845000308007
49,1,proposed_c2f_adaptive_pd,1.0,0.02,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.6380984999705106
49,1,sense_sinr_budgeted,1.0,0.05333333333333334,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.638118700007908
50,1,proposed_c2f_adaptive_pd,1.0,0.06333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.1865250000264496
50,1,sense_sinr_budgeted,1.0,0.03666666666666667,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.186543899937533
51,1,proposed_c2f_adaptive_pd,1.0,0.04,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.4198103999951854
51,1,sense_sinr_budgeted,1.0,0.05333333333333334,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.4198448999086395
52,1,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.213926700060256
52,1,sense_sinr_budgeted,1.0,0.043333333333333335,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.213963199988939
53,1,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.0950684999115765
53,1,sense_sinr_budgeted,1.0,0.04,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.095087599940598
54,1,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.552645199932158
54,1,sense_sinr_budgeted,1.0,0.03,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.5526821999810636
55,1,proposed_c2f_adaptive_pd,1.0,0.06333333333333334,1,13,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.5174445000011474
55,1,sense_sinr_budgeted,1.0,0.043333333333333335,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.5174677000613883
56,1,proposed_c2f_adaptive_pd,1.0,0.05,1,11,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.0801077999640256
56,1,sense_sinr_budgeted,1.0,0.056666666666666664,1,60,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.080129300011322
57,1,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.1515476999338716
