trial,budget,joint_F,nearest_exact_F,nearest_c2f_F,placement_gap,selection_gap,total_gap,joint_feasible_pairs,candidate_pairs_before_caps,joint_mean_predicted_pd,c2f_mean_predicted_pd,c2f_reports,joint_reports,joint_plan,joint_sets,nearest_plan,c2f_sets
78,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,361201,0.977849841409751,0.9989344328218337,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[3, 1]","[[[0, 3]], [[3, 1]]]"
78,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,8784,361201,0.977849841409751,0.9989344328218337,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[3, 1]","[[[0, 3]], [[3, 1]]]"
78,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,31944,361201,0.977849841409751,0.9989344328218337,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[3, 1]","[[[0, 3]], [[3, 1]]]"
78,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,69889,361201,0.977849841409751,0.9989344328218337,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[3, 1]","[[[0, 3]], [[3, 1]]]"
79,0,-0.056151522918368446,-0.056151522918368446,-0.056151522918368446,0.0,0.0,0.0,912,361201,0.5044935039233198,0.5044935039233198,0,0,"[0, 1]","[[[1, 0], [3, 0]], [[2, 1], [3, 1]]]","[0, 1]","[[[1, 0], [3, 0]], [[3, 1], [2, 1]]]"
79,1,0.015017433481061238,0.014893497465476269,0.014893497465476269,0.00012393601558496892,0.0,0.00012393601558496892,8784,361201,0.4353412502064825,0.43512751093246343,1,1,"[1, 1]","[[[0, 1]], [[1, 3], [2, 1], [3, 1]]]","[0, 1]","[[[1, 0]], [[3, 1], [1, 3], [2, 1]]]"
79,2,0.015017433481061238,0.014893497465476269,0.014893497465476269,0.00012393601558496892,0.0,0.00012393601558496892,31944,361201,0.4353412502064825,0.43512751093246343,1,1,"[1, 1]","[[[0, 1]], [[1, 3], [2, 1], [3, 1]]]","[0, 1]","[[[1, 0]], [[3, 1], [1, 3], [2, 1]]]"
79,4,0.015017433481061238,0.014893497465476269,0.014893497465476269,0.00012393601558496892,0.0,0.00012393601558496892,69889,361201,0.4353412502064825,0.43512751093246343,1,1,"[1, 1]","[[[0, 1]], [[1, 3], [2, 1], [3, 1]]]","[0, 1]","[[[1, 0]], [[3, 1], [1, 3], [2, 1]]]"
80,0,1.4459915065260516,1.4459915065260516,1.4459915065260516,0.0,0.0,0.0,912,1430416,0.8727745359704948,0.8728276645665934,0,0,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2], [3, 2]]]","[1, 2]","[[[0, 1]], [[1, 2], [0, 2], [3, 2]]]"
80,1,1.5856553702892977,1.5856553702892977,1.5856553702892977,0.0,0.0,0.0,12720,1430416,0.9120689344669697,0.9121220630630683,1,1,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2], [2, 1]]]","[1, 2]","[[[0, 1]], [[1, 2], [2, 1], [0, 2]]]"
80,2,1.5856553702892977,1.5856553702892977,1.5856553702892977,0.0,0.0,0.0,63120,1430416,0.9120689344669697,0.9121220630630683,1,1,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2], [2, 1]]]","[1, 2]","[[[0, 1]], [[1, 2], [2, 1], [0, 2]]]"
80,4,1.5856553702892977,1.5856553702892977,1.5856553702892977,0.0,0.0,0.0,191376,1430416,0.9120689344669697,0.9121220630630683,1,1,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2], [2, 1]]]","[1, 2]","[[[0, 1]], [[1, 2], [2, 1], [0, 2]]]"
81,0,-0.14344199083667183,-0.14344199083667183,-0.14344199083667142,0.0,-4.163336342344337e-16,-4.163336342344337e-16,912,361201,0.5348729663561924,0.5344973374359133,0,0,"[3, 0]","[[[0, 3], [1, 3], [2, 3]], [[3, 0]]]","[3, 3]","[[[0, 3], [2, 3], [1, 3]], [[0, 3]]]"
81,1,-0.07054916116189389,-0.07054916116189389,-0.07054916116189389,0.0,0.0,0.0,8784,361201,0.5485183131436092,0.5481426842233301,1,1,"[3, 0]","[[[0, 3], [2, 3], [3, 0]], [[3, 0]]]","[3, 3]","[[[0, 3], [3, 0], [2, 3]], [[0, 3]]]"
81,2,-0.07054916116189389,-0.07054916116189389,-0.07054916116189389,0.0,0.0,0.0,31944,361201,0.5485183131436092,0.5481426842233301,1,1,"[3, 0]","[[[0, 3], [2, 3], [3, 0]], [[3, 0]]]","[3, 3]","[[[0, 3], [3, 0], [2, 3]], [[0, 3]]]"
81,4,-0.07054916116189389,-0.07054916116189389,-0.07054916116189389,0.0,0.0,0.0,69889,361201,0.5485183131436092,0.5481426842233301,1,1,"[3, 0]","[[[0, 3], [2, 3], [3, 0]], [[3, 0]]]","[3, 3]","[[[0, 3], [3, 0], [2, 3]], [[0, 3]]]"
82,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,361201,0.9972759401228648,0.997247009586268,0,0,"[0, 0]","[[[1, 0]], [[3, 0]]]","[1, 3]","[[[0, 1]], [[0, 3]]]"
82,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,8784,361201,0.9972759401228648,0.997247009586268,0,0,"[0, 0]","[[[1, 0]], [[3, 0]]]","[1, 3]","[[[0, 1]], [[0, 3]]]"
82,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,31944,361201,0.9972759401228648,0.997247009586268,0,0,"[0, 0]","[[[1, 0]], [[3, 0]]]","[1, 3]","[[[0, 1]], [[0, 3]]]"
82,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,69889,361201,0.9972759401228648,0.997247009586268,0,0,"[0, 0]","[[[1, 0]], [[3, 0]]]","[1, 3]","[[[0, 1]], [[0, 3]]]"
83,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,736164,0.9868122988787086,0.9871206564218781,0,0,"[0, 0]","[[[1, 0]], [[3, 0]]]","[1, 3]","[[[0, 1]], [[0, 3]]]"
83,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,10752,736164,0.9868122988787086,0.9871206564218781,0,0,"[0, 0]","[[[1, 0]], [[3, 0]]]","[1, 3]","[[[0, 1]], [[0, 3]]]"
83,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,46056,736164,0.9868122988787086,0.9871206564218781,0,0,"[0, 0]","[[[1, 0]], [[3, 0]]]","[1, 3]","[[[0, 1]], [[0, 3]]]"
83,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,118436,736164,0.9868122988787086,0.9871206564218781,0,0,"[0, 0]","[[[1, 0]], [[3, 0]]]","[1, 3]","[[[0, 1]], [[0, 3]]]"
84,0,-0.14313041660830345,-0.14313041660830345,-0.14313041660830372,0.0,2.7755575615628914e-16,2.7755575615628914e-16,912,361201,0.5402198725065904,0.5560738363796127,0,0,"[0, 2]","[[[2, 0]], [[0, 2], [1, 2], [3, 2]]]","[0, 2]","[[[3, 0]], [[1, 2], [3, 2], [0, 2]]]"
84,1,-0.11878624346138611,-0.11878624346138611,-0.11878624346138611,0.0,0.0,0.0,8784,361201,0.5453807012653117,0.561234665138334,1,1,"[0, 2]","[[[2, 0]], [[1, 2], [2, 1], [3, 2]]]","[0, 2]","[[[3, 0]], [[1, 2], [2, 1], [3, 2]]]"
84,2,-0.11878624346138611,-0.11878624346138611,-0.11878624346138611,0.0,0.0,0.0,31944,361201,0.5453807012653117,0.561234665138334,1,1,"[0, 2]","[[[2, 0]], [[1, 2], [2, 1], [3, 2]]]","[0, 2]","[[[3, 0]], [[1, 2], [2, 1], [3, 2]]]"
84,4,-0.11878624346138611,-0.11878624346138611,-0.11878624346138611,0.0,0.0,0.0,69889,361201,0.5453807012653117,0.561234665138334,1,1,"[0, 2]","[[[2, 0]], [[1, 2], [2, 1], [3, 2]]]","[0, 2]","[[[3, 0]], [[1, 2], [2, 1], [3, 2]]]"
85,0,0.9096866269766931,0.9096866269766931,0.9096866269766931,0.0,0.0,0.0,912,158404,0.591720202600954,0.591720202600954,0,0,"[3, 3]","[[[1, 3], [2, 3]], [[0, 3], [2, 3]]]","[3, 3]","[[[2, 3], [1, 3]], [[2, 3], [0, 3]]]"
85,1,0.9096866269766931,0.9096866269766931,0.9096866269766931,0.0,0.0,0.0,6816,158404,0.591720202600954,0.591720202600954,0,0,"[3, 3]","[[[1, 3], [2, 3]], [[0, 3], [2, 3]]]","[3, 3]","[[[2, 3], [1, 3]], [[2, 3], [0, 3]]]"
85,2,0.9096866269766931,0.9096866269766931,0.9096866269766931,0.0,0.0,0.0,20784,158404,0.591720202600954,0.591720202600954,0,0,"[3, 3]","[[[1, 3], [2, 3]], [[0, 3], [2, 3]]]","[3, 3]","[[[2, 3], [1, 3]], [[2, 3], [0, 3]]]"
85,4,0.9096866269766931,0.9096866269766931,0.9096866269766931,0.0,0.0,0.0,38229,158404,0.591720202600954,0.591720202600954,0,0,"[3, 3]","[[[1, 3], [2, 3]], [[0, 3], [2, 3]]]","[3, 3]","[[[2, 3], [1, 3]], [[2, 3], [0, 3]]]"
86,0,0.4062202062793754,0.3870619438006768,0.3870619438006768,0.019158262478698562,0.0,0.019158262478698562,912,361201,0.6506379599054049,0.6516842022878344,0,0,"[3, 0]","[[[0, 3], [1, 3], [2, 3]], [[1, 0]]]","[1, 1]","[[[3, 1], [2, 1], [0, 1]], [[2, 1]]]"
86,1,0.4275627429658782,0.4275627429658782,0.3754617319135188,0.0,0.052101011052359425,0.052101011052359425,8784,361201,0.6556445854189038,0.6505143719658205,1,1,"[1, 0]","[[[1, 2], [2, 1], [3, 1]], [[1, 0]]]","[1, 1]","[[[3, 1], [2, 1], [2, 0]], [[2, 1]]]"
86,2,0.5395833002060546,0.4275627429658782,0.3754617319135188,0.1120205572401764,0.052101011052359425,0.16412156829253582,31944,361201,0.6779196162784324,0.6505143719658205,1,2,"[0, 0]","[[[1, 0], [1, 3], [3, 1]], [[1, 0]]]","[1, 1]","[[[3, 1], [2, 1], [2, 0]], [[2, 1]]]"
86,4,0.5585443219042217,0.4275627429658782,0.3754617319135188,0.13098157893834345,0.052101011052359425,0.18308258999070287,69889,361201,0.6825836090443814,0.6505143719658205,1,3,"[0, 0]","[[[1, 2], [1, 3], [3, 1]], [[1, 0]]]","[1, 1]","[[[3, 1], [2, 1], [2, 0]], [[2, 1]]]"
87,0,0.6857931538466209,0.6857931538466209,0.6857931538466209,0.0,0.0,0.0,912,1430416,0.6350754946683351,0.6350754946683351,0,0,"[2, 2]","[[[3, 2]], [[0, 2], [1, 2], [3, 2]]]","[2, 2]","[[[3, 2]], [[3, 2], [0, 2], [1, 2]]]"
87,1,0.800221133049736,0.800221133049736,0.7454865005923929,0.0,0.05473463245734311,0.05473463245734311,12720,1430416,0.6590531088126576,0.6480149147581127,1,1,"[2, 2]","[[[3, 2]], [[0, 2], [2, 3], [3, 2]]]","[2, 2]","[[[3, 2]], [[3, 2], [2, 0], [0, 2]]]"
87,2,0.800221133049736,0.800221133049736,0.800221133049736,0.0,0.0,0.0,63120,1430416,0.6590531088126576,0.6590531088126576,1,1,"[2, 2]","[[[3, 2]], [[0, 2], [2, 3], [3, 2]]]","[2, 2]","[[[3, 2]], [[3, 2], [2, 3], [0, 2]]]"
87,4,0.800221133049736,0.800221133049736,0.800221133049736,0.0,0.0,0.0,191376,1430416,0.6590531088126576,0.6590531088126576,1,1,"[2, 2]","[[[3, 2]], [[0, 2], [2, 3], [3, 2]]]","[2, 2]","[[[3, 2]], [[3, 2], [2, 3], [0, 2]]]"
88,0,0.832400241668598,0.832400241668598,0.832400241668598,0.0,0.0,0.0,912,736164,0.6184133262973164,0.6184133262973164,0,0,"[2, 0]","[[[0, 2], [1, 2], [3, 2]], [[3, 0]]]","[2, 0]","[[[0, 2], [3, 2], [1, 2]], [[3, 0]]]"
88,1,0.9885411289701534,0.9885411289701534,0.8646655933122441,0.0,0.12387553565790932,0.12387553565790932,10752,736164,0.6543816935200055,0.6265111868394772,1,1,"[2, 0]","[[[0, 2], [2, 0], [3, 2]], [[3, 0]]]","[2, 0]","[[[0, 2], [3, 2], [2, 3]], [[3, 0]]]"
88,2,0.9885411289701534,0.9885411289701534,0.9885411289701534,0.0,0.0,0.0,46056,736164,0.6543816935200055,0.6543816935200055,1,1,"[2, 0]","[[[0, 2], [2, 0], [3, 2]], [[3, 0]]]","[2, 0]","[[[2, 0], [0, 2], [3, 2]], [[3, 0]]]"
88,4,0.9885411289701534,0.9885411289701534,0.9885411289701534,0.0,0.0,0.0,118436,736164,0.6543816935200055,0.6543816935200055,1,1,"[2, 0]","[[[0, 2], [2, 0], [3, 2]], [[3, 0]]]","[2, 0]","[[[2, 0], [0, 2], [3, 2]], [[3, 0]]]"
89,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,361201,0.9845294695354585,0.9847891945396917,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[2, 1]","[[[0, 2]], [[0, 1]]]"
89,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,8784,361201,0.9845294695354585,0.9847891945396917,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[2, 1]","[[[0, 2]], [[0, 1]]]"
89,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,31944,361201,0.9845294695354585,0.9847891945396917,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[2, 1]","[[[0, 2]], [[0, 1]]]"
89,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,69889,361201,0.9845294695354585,0.9847891945396917,0,0,"[0, 0]","[[[2, 0]], [[1, 0]]]","[2, 1]","[[[0, 2]], [[0, 1]]]"
90,0,0.3295401344563553,0.3295401344563553,0.3295401344563553,0.0,0.0,0.0,912,361201,0.6372297730591286,0.6410214501888619,0,0,"[0, 0]","[[[2, 0]], [[1, 0], [2, 0], [3, 0]]]","[2, 0]","[[[1, 2]], [[2, 0], [1, 0], [3, 0]]]"
90,1,0.4481237834924088,0.4481237834924088,0.4481237834924088,0.0,0.0,0.0,8784,361201,0.6603889588256955,0.6641806359554288,1,1,"[0, 0]","[[[2, 0]], [[0, 2], [1, 0], [2, 0]]]","[2, 0]","[[[1, 2]], [[2, 0], [0, 2], [1, 0]]]"
90,2,0.4481237834924088,0.4481237834924088,0.4481237834924088,0.0,0.0,0.0,31944,361201,0.6603889588256955,0.6641806359554288,1,1,"[0, 0]","[[[2, 0]], [[0, 2], [1, 0], [2, 0]]]","[2, 0]","[[[1, 2]], [[2, 0], [0, 2], [1, 0]]]"
90,4,0.4481237834924088,0.4481237834924088,0.4481237834924088,0.0,0.0,0.0,69889,361201,0.6603889588256955,0.6641806359554288,1,1,"[0, 0]","[[[2, 0]], [[0, 2], [1, 0], [2, 0]]]","[2, 0]","[[[1, 2]], [[2, 0], [0, 2], [1, 0]]]"
91,0,-0.27125739990282005,-0.2725479581602251,-0.2725479581602251,0.001290558257405039,0.0,0.001290558257405039,912,361201,0.3790664028613045,0.378844513990108,0,0,"[2, 0]","[[[1, 2], [3, 2]], [[1, 0], [2, 0]]]","[2, 2]","[[[1, 2], [3, 2]], [[0, 2], [1, 2]]]"
91,1,-0.2566895793948651,-0.2579814207604119,-0.2579814207604119,0.0012918413655468308,0.0,0.0012918413655468308,8784,361201,0.418762485294448,0.4185405964232515,1,1,"[1, 0]","[[[1, 2], [2, 1]], [[1, 0], [2, 0]]]","[2, 2]","[[[1, 2], [2, 1]], [[0, 2], [1, 2]]]"
91,2,-0.2481812291163917,-0.2481812291163917,-0.27774293387797583,0.0,0.029561704761584123,0.029561704761584123,31944,361201,0.42114224688578034,0.41606485660493253,2,2,"[1, 0]","[[[1, 2], [2, 1]], [[0, 2], [2, 0]]]","[2, 2]","[[[1, 2], [2, 1]], [[1, 2], [1, 0]]]"
91,4,-0.2481812291163917,-0.2481812291163917,-0.27774293387797583,0.0,0.029561704761584123,0.029561704761584123,69889,361201,0.42114224688578034,0.41606485660493253,2,2,"[1, 0]","[[[1, 2], [2, 1]], [[0, 2], [2, 0]]]","[2, 2]","[[[1, 2], [2, 1]], [[1, 2], [1, 0]]]"
92,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,1054729,0.9663178050501925,0.9795099267738875,0,0,"[0, 0]","[[[2, 0]], [[3, 0]]]","[3, 0]","[[[0, 3]], [[3, 0]]]"
92,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,11736,1054729,0.9663178050501925,0.9795099267738875,0,0,"[0, 0]","[[[2, 0]], [[3, 0]]]","[3, 0]","[[[0, 3]], [[3, 0]]]"
92,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,54390,1054729,0.9663178050501925,0.9795099267738875,0,0,"[0, 0]","[[[2, 0]], [[3, 0]]]","[3, 0]","[[[0, 3]], [[3, 0]]]"
92,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,153001,1054729,0.9663178050501925,0.9795099267738875,0,0,"[0, 0]","[[[2, 0]], [[3, 0]]]","[3, 0]","[[[0, 3]], [[3, 0]]]"
93,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,361201,0.9861812816365076,0.9861873391667044,0,0,"[0, 2]","[[[3, 0]], [[0, 2], [3, 2]]]","[3, 2]","[[[0, 3]], [[0, 2], [3, 2]]]"
93,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,8784,361201,0.9861812816365076,0.9861873391667044,0,0,"[0, 2]","[[[3, 0]], [[0, 2], [3, 2]]]","[3, 2]","[[[0, 3]], [[0, 2], [3, 2]]]"
93,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,31944,361201,0.9861812816365076,0.9861873391667044,0,0,"[0, 2]","[[[3, 0]], [[0, 2], [3, 2]]]","[3, 2]","[[[0, 3]], [[0, 2], [3, 2]]]"
93,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,69889,361201,0.9861812816365076,0.9861873391667044,0,0,"[0, 2]","[[[3, 0]], [[0, 2], [3, 2]]]","[3, 2]","[[[0, 3]], [[0, 2], [3, 2]]]"
94,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,361201,0.9973075697570029,0.9972923334804168,0,0,"[1, 1]","[[[3, 1]], [[2, 1]]]","[3, 2]","[[[1, 3]], [[1, 2]]]"
94,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,8784,361201,0.9973075697570029,0.9972923334804168,0,0,"[1, 1]","[[[3, 1]], [[2, 1]]]","[3, 2]","[[[1, 3]], [[1, 2]]]"
94,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,31944,361201,0.9973075697570029,0.9972923334804168,0,0,"[1, 1]","[[[3, 1]], [[2, 1]]]","[3, 2]","[[[1, 3]], [[1, 2]]]"
94,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,69889,361201,0.9973075697570029,0.9972923334804168,0,0,"[1, 1]","[[[3, 1]], [[2, 1]]]","[3, 2]","[[[1, 3]], [[1, 2]]]"
95,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,28224,0.973628800991573,0.9724939215132762,0,0,"[1, 0]","[[[3, 1]], [[2, 0], [3, 0]]]","[3, 2]","[[[1, 3]], [[0, 2], [3, 2]]]"
95,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,4848,28224,0.973628800991573,0.9724939215132762,0,0,"[1, 0]","[[[3, 1]], [[2, 0], [3, 0]]]","[3, 2]","[[[1, 3]], [[0, 2], [3, 2]]]"
95,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,9840,28224,0.973628800991573,0.9724939215132762,0,0,"[1, 0]","[[[3, 1]], [[2, 0], [3, 0]]]","[3, 2]","[[[1, 3]], [[0, 2], [3, 2]]]"
95,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,12224,28224,0.973628800991573,0.9724939215132762,0,0,"[1, 0]","[[[3, 1]], [[2, 0], [3, 0]]]","[3, 2]","[[[1, 3]], [[0, 2], [3, 2]]]"
96,0,1.3758457495098424,1.3758457495098424,1.3758457495098424,0.0,0.0,0.0,912,361201,0.8359510898646678,0.8359510898646678,0,0,"[1, 1]","[[[2, 1]], [[0, 1], [2, 1], [3, 1]]]","[1, 1]","[[[2, 1]], [[2, 1], [3, 1], [0, 1]]]"
96,1,1.5364529434615193,1.5364529434615193,1.5364529434615193,0.0,0.0,0.0,8784,361201,0.8784129613303784,0.8784129613303784,1,1,"[1, 1]","[[[2, 1]], [[1, 2], [2, 1], [3, 1]]]","[1, 1]","[[[2, 1]], [[2, 1], [1, 2], [3, 1]]]"
96,2,1.5364529434615193,1.5364529434615193,1.5364529434615193,0.0,0.0,0.0,31944,361201,0.8784129613303784,0.8784129613303784,1,1,"[1, 1]","[[[2, 1]], [[1, 2], [2, 1], [3, 1]]]","[1, 1]","[[[2, 1]], [[2, 1], [1, 2], [3, 1]]]"
96,4,1.5364529434615193,1.5364529434615193,1.5364529434615193,0.0,0.0,0.0,69889,361201,0.8784129613303784,0.8784129613303784,1,1,"[1, 1]","[[[2, 1]], [[1, 2], [2, 1], [3, 1]]]","[1, 1]","[[[2, 1]], [[2, 1], [1, 2], [3, 1]]]"
97,0,-0.4004185697656448,-0.4004185697656448,-0.4004185697656448,0.0,0.0,0.0,912,361201,0.31196260246322394,0.31196260246322394,0,0,"[2, 2]","[[[0, 2], [1, 2], [3, 2]], [[0, 2]]]","[2, 2]","[[[0, 2], [1, 2], [3, 2]], [[0, 2]]]"
97,1,-0.4004185697656448,-0.4004185697656448,-0.4004185697656448,0.0,0.0,0.0,8784,361201,0.31196260246322394,0.31196260246322394,0,0,"[2, 2]","[[[0, 2], [1, 2], [3, 2]], [[0, 2]]]","[2, 2]","[[[0, 2], [1, 2], [3, 2]], [[0, 2]]]"
97,2,-0.39028810655494434,-0.4004185697656448,-0.4004185697656448,0.010130463210700491,0.0,0.010130463210700491,31944,361201,0.33965526295756493,0.31196260246322394,0,2,"[3, 2]","[[[0, 2], [2, 0], [2, 3]], [[0, 2]]]","[2, 2]","[[[0, 2], [1, 2], [3, 2]], [[0, 2]]]"
97,4,-0.39028810655494434,-0.4004185697656448,-0.4004185697656448,0.010130463210700491,0.0,0.010130463210700491,69889,361201,0.33965526295756493,0.31196260246322394,0,2,"[3, 2]","[[[0, 2], [2, 0], [2, 3]], [[0, 2]]]","[2, 2]","[[[0, 2], [1, 2], [3, 2]], [[0, 2]]]"
98,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,361201,0.9954961145319687,0.9955001343316665,0,0,"[1, 0]","[[[3, 1]], [[2, 0]]]","[3, 0]","[[[1, 3]], [[2, 0]]]"
98,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,8784,361201,0.9954961145319687,0.9955001343316665,0,0,"[1, 0]","[[[3, 1]], [[2, 0]]]","[3, 0]","[[[1, 3]], [[2, 0]]]"
98,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,31944,361201,0.9954961145319687,0.9955001343316665,0,0,"[1, 0]","[[[3, 1]], [[2, 0]]]","[3, 0]","[[[1, 3]], [[2, 0]]]"
98,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,69889,361201,0.9954961145319687,0.9955001343316665,0,0,"[1, 0]","[[[3, 1]], [[2, 0]]]","[3, 0]","[[[1, 3]], [[2, 0]]]"
99,0,1.623911796434314,1.623911796434314,1.623911796434314,0.0,0.0,0.0,912,28224,0.8847483761248707,0.8847483761248707,0,0,"[0, 1]","[[[1, 0], [2, 0], [3, 0]], [[0, 1]]]","[0, 1]","[[[2, 0], [1, 0], [3, 0]], [[0, 1]]]"
99,1,1.6436660399885317,1.6436660399885317,1.6436660399885317,0.0,0.0,0.0,4848,28224,0.8954789238277706,0.8954789238277706,1,1,"[0, 1]","[[[0, 1], [1, 0], [2, 0]], [[0, 1]]]","[0, 1]","[[[2, 0], [1, 0], [0, 1]], [[0, 1]]]"
99,2,1.6436660399885317,1.6436660399885317,1.6436660399885317,0.0,0.0,0.0,9840,28224,0.8954789238277706,0.8954789238277706,1,1,"[0, 1]","[[[0, 1], [1, 0], [2, 0]], [[0, 1]]]","[0, 1]","[[[2, 0], [1, 0], [0, 1]], [[0, 1]]]"
99,4,1.6436660399885317,1.6436660399885317,1.6436660399885317,0.0,0.0,0.0,12224,28224,0.8954789238277706,0.8954789238277706,1,1,"[0, 1]","[[[0, 1], [1, 0], [2, 0]], [[0, 1]]]","[0, 1]","[[[2, 0], [1, 0], [0, 1]], [[0, 1]]]"
