trial,arm,p_d,p_fa,links,overhead_bits,overhead_delay_s,weak_detected,d_fuse_median,pd_per_mbit
41,links12,0.4,0.07,60,20480.0,0.03413333333333334,0,2.7027455498337347,19.53125
41,robust_links12,0.6,0.05,60,25600.0,0.04266666666666668,0,14.463783253447797,23.437499999999996
42,baseline,0.3,0.043333333333333335,60,23040.0,0.03840000000000001,0,2.4414610224923967,13.020833333333332
42,robust,0.3,0.02666666666666667,60,2560.0,0.004266666666666667,0,1.4931907671778362,117.18749999999999
42,links12,0.2,0.05333333333333334,60,26240.0,0.043733333333333346,0,2.2759716343556384,7.621951219512196
42,robust_links12,0.3,0.03666666666666667,60,2560.0,0.004266666666666667,0,1.6095574089999085,117.18749999999999
43,baseline,0.2,0.041666666666666664,45,23680.0,0.03946666666666668,0,0.5662332027915828,8.445945945945947
43,robust,0.4,0.02666666666666667,60,16000.0,0.026666666666666675,0,0.814545857494615,25.0
43,links12,0.3,0.044444444444444446,60,30720.0,0.051200000000000016,0,1.2530406134846641,9.765625
43,robust_links12,0.4,0.05185185185185185,60,19840.0,0.033066666666666675,0,0.7859370754272912,20.161290322580648
44,baseline,0.7,0.043333333333333335,45,14720.0,0.02453333333333334,0,2.3504755842497604,47.55434782608695
44,robust,0.5,0.05,60,11520.0,0.019200000000000005,0,2.0764910520091093,43.40277777777778
44,links12,0.7,0.03,60,20480.0,0.03413333333333334,0,1.0908029814454916,34.17968749999999
44,robust_links12,0.4,0.05333333333333334,60,13440.0,0.022400000000000007,0,2.0870562318718338,29.761904761904763
45,baseline,0.7,0.05,52,21760.0,0.036266666666666676,0,18.94502720701659,32.16911764705882
45,robust,0.5,0.05,60,11520.0,0.019200000000000005,0,8.00345831901448,43.40277777777778
45,links12,0.6,0.03666666666666667,60,24960.0,0.04160000000000001,0,14.567585873014853,24.038461538461537
45,robust_links12,0.5,0.043333333333333335,60,14080.0,0.023466666666666674,0,4.3666784375611405,35.51136363636363
46,baseline,0.3,0.043333333333333335,45,15360.0,0.025600000000000008,0,0.41326798591042185,19.53125
46,robust,0.3,0.06,60,8960.0,0.014933333333333338,0,0.2832826530920688,33.48214285714286
46,links12,0.4,0.05333333333333334,60,21120.0,0.03520000000000001,1,0.4769968329087668,18.93939393939394
46,robust_links12,0.5,0.06333333333333334,60,12800.0,0.02133333333333334,0,0.25109607153947816,39.0625
47,baseline,0.4,0.03666666666666667,41,22400.0,0.03733333333333334,0,1.3156107284911567,17.857142857142858
47,robust,0.4,0.056666666666666664,60,19840.0,0.033066666666666675,0,3.13887973824756,20.161290322580648
47,links12,0.3,0.03333333333333333,60,30080.0,0.05013333333333335,0,1.5366787223246914,9.97340425531915
47,robust_links12,0.4,0.05333333333333334,60,25600.0,0.04266666666666668,0,3.275863342686592,15.625
48,baseline,0.2,0.025925925925925925,46,17920.0,0.029866666666666677,0,0.7825840776442141,11.160714285714286
48,robust,0.3,0.043333333333333335,60,13440.0,0.022400000000000007,0,1.0353076653259374,22.32142857142857
48,links12,0.3,0.03333333333333333,60,24320.0,0.040533333333333345,0,1.0153942007307373,12.335526315789473
48,robust_links12,0.3,0.043333333333333335,60,14080.0,0.023466666666666674,0,1.3234824554441316,21.30681818181818
49,baseline,0.4,0.06666666666666667,30,10240.0,0.01706666666666667,0,0.71999986133394,39.0625
49,robust,0.5,0.06,60,15360.0,0.025600000000000008,0,3.7153544706070534,32.552083333333336
