trial,arm,receiver,weak_target,kappa_db,kappa_pred_db,cal_err_db,eta_protect,eta_survive,noise_enh_db,protect_dim,candidates,i_in,i_res,i_res_structural,i_res_estimate,i_res_pred,i_res_retained,i_res_pred_estimate,stat_h1,stat_h0,echo_to_direct_db,gate
32,tp_uic_full,10,4,39.975936865099115,11.173453587798445,28.802483277300666,0.261055317460973,0.7007387595214519,-21.146170667357328,98,420,1.2768575596552919e-08,1.2839519333126331e-12,7.481069729120305e-14,1.2091412360214301e-12,9.745342192492835e-10,9.739990656557801e-10,5.351535935033286e-13,5.24011505387788e-13,6.196270477897198e-13,-18.42976367125558,8.275184050104461e-13
32,perfect_channel,10,4,inf,inf,nan,0.261055317460973,1.0,-inf,0,0,1.2768575596552919e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.289135354303104e-13,7.589945571434685e-13,-18.42976367125558,8.275184050104461e-13
33,no_ic,6,8,0.0,0.0,0.0,0.3766191808383254,1.0,-inf,0,0,1.3109956128195949e-08,1.3109956128195949e-08,1.3109956128195949e-08,0.0,1.3109956128195949e-08,0.0,0.0,9.715513308962427e-12,9.485161188957125e-12,-10.223473910764975,1.1671060685695977e-12
33,fixed_kappa,6,8,40.00000000000001,40.00000000000001,0.0,0.3766191808383254,1.0,-inf,0,0,1.3109956128195949e-08,1.3109956128195927e-12,1.3109956128195927e-12,0.0,1.3109956128195927e-12,0.0,0.0,3.5692328337396084e-12,3.489016390563332e-12,-10.223473910764975,1.1671060685695977e-12
33,plain_ls,6,8,44.93832438606166,43.88709185817135,1.0512325278903114,0.3766191808383254,0.8086241571741514,-25.684091000208824,0,0,1.3109956128195949e-08,4.2050271069281446e-13,1.246479544973629e-37,4.2050271069281446e-13,5.356634973925136e-13,0.0,5.356634973925136e-13,3.4128827170768035e-12,3.3619939560829236e-12,-10.223473910764975,1.1671060685695977e-12
33,ridge_ls,6,8,44.945166382717176,43.88709185817135,1.058074524545822,0.3766191808383254,0.8086255303056268,-25.69858155949158,0,0,1.3109956128195949e-08,4.19840760533419e-13,7.387504252051773e-16,4.191020101082138e-13,5.356634973925136e-13,0.0,5.356634973925136e-13,3.4123419170790536e-12,3.361533105852687e-12,-10.223473910764975,1.1671060685695977e-12
33,protected_ls,6,8,10.344809657931615,9.595871982730387,0.7489376752012277,0.3766191808383254,0.8686718239150745,-25.237608722875763,86,0,1.3109956128195949e-08,1.2109334403519388e-09,1.2104674069687258e-09,4.660333832129516e-13,1.4388450931606324e-09,1.4383147726235461e-09,5.303205370862396e-13,9.746430431749919e-12,9.522052051316562e-12,-10.223473910764975,1.1671060685695977e-12
33,tp_uic_stage1,6,8,10.344816360322342,9.595871982730387,0.7489443775919559,0.3766191808383254,0.8686959105741052,-25.31257692919814,86,0,1.3109956128195949e-08,1.2109315715409964e-09,1.210473513821203e-09,4.580577197933016e-13,1.4388450931606324e-09,1.4383147726235461e-09,5.303205370862396e-13,9.746473749784471e-12,9.522151307228723e-12,-10.223473910764975,1.1671060685695977e-12
33,tp_uic_full,6,8,31.87522092405791,9.595871982730387,22.27934894132752,0.3766191808383254,1.8656130591971871,-17.79638993893178,86,420,1.3109956128195949e-08,8.512931639601735e-12,5.92746519379304e-12,2.5854664458086955e-12,1.4388450931606324e-09,1.4383147726235461e-09,5.303205370862396e-13,3.8566805887972006e-12,3.873904631943405e-12,-10.223473910764975,1.1671060685695977e-12
33,perfect_channel,6,8,inf,inf,nan,0.3766191808383254,1.0,-inf,0,0,1.3109956128195949e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.5548926328756572e-12,3.476192711687558e-12,-10.223473910764975,1.1671060685695977e-12
34,no_ic,13,4,0.0,0.0,0.0,0.11397956756879939,1.0,-inf,0,0,1.1910517384933314e-08,1.1910517384933314e-08,1.1910517384933314e-08,0.0,1.1910517384933314e-08,0.0,0.0,5.062573630611892e-12,4.887307074680858e-12,-9.717774895192061,5.581910628012643e-13
34,fixed_kappa,13,4,40.000000000000014,40.000000000000014,0.0,0.11397956756879939,1.0,-inf,0,0,1.1910517384933314e-08,1.1910517384933276e-12,1.1910517384933276e-12,0.0,1.1910517384933276e-12,0.0,0.0,1.2299562860123942e-12,1.3040361465627285e-12,-9.717774895192061,5.581910628012643e-13
