experiment,R_min_bps,R_min_mbps,method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_FA_active,P_FA_overall,B_mean_bits,T_mean_ms,selected_links_mean,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
comm_sweep,500000.0,0.5,single_best,0.422,0.4123517462846529,0.4317081596618786,0.009678206688612856,0.04523666666666667,0.04523666666666667,6400.0,5.6819862609408975,10.0,1.0,1.0,181.35,0.1355823944565185,1.7088918148739636,0.6532807868901996,0.7605405577699678,0.734869304789489,0.5649153698380606,0.600248293301576,-1.7365568782551373,1.0,1.0,23.475140113676147,1.2455305118527347,0.014051709458157405,46.357203051493755,0.0,15.565206410346159,0.375,0.422,0.411,0.442,0.0659375,0.07426980295621477,3.667990642761898,4.131502442209149
comm_sweep,500000.0,0.5,all_neighbor,0.4853,0.47551176066456613,0.4950995293022801,0.009793884318856971,0.047336666666666666,0.047336666666666666,116064.0,124.74822948428977,181.35,1.0,1.0,181.35,0.1355823944565185,1.4270242054235076,0.5299683285694553,0.5878114154296266,0.6952763729854748,0.5154793784020036,0.5428516094285116,-2.763008472067639,1.0,1.0,38.054148260966336,2.0060800140248105,0.03044958868218201,72.44014754070722,0.0,25.181104974661675,0.426,0.48529999999999995,0.455,0.507,0.004181313757926661,0.0038902355729314502,0.32787210729396143,0.30504760202435344
comm_sweep,1000000.0,1.0,proposed_lagrangian,0.2932,0.28435827841527095,0.3022005491455333,0.008921135365131172,0.04808038808038808,0.046253333333333334,13987.84,7.4644716729703395,21.856,0.962,1.0,83.895,0.06309942860235009,2.2695712120576608,1.1507879257921203,1.2600526727213364,0.6875826789096507,0.539290041232262,0.5641815160884646,0.4074262103863193,1.0,1.0,13.143597295556305,0.2609516116607923,0.001343127774519882,20.995123384011922,0.0,8.306577803701572,0.247,0.2932,0.271,0.31,0.020961063323572476,0.03927940420240444,0.9396445266428772,1.7608208419024074
comm_sweep,1000000.0,1.0,sense_sinr,0.2957,0.2868352343361962,0.3047216731622192,0.008943219413011516,0.047917532917532916,0.04609666666666667,13987.84,7.947390972590382,21.856,0.962,1.0,83.895,0.06309942860235009,2.2281524784078464,1.137827765997913,1.243413608656637,0.6832024872209247,0.5361818040064229,0.5606439287654099,0.2967591160036344,1.0,1.0,12.57958444631423,0.26032665751563594,0.0012925557927641292,20.070095698648178,0.0,7.991364019917531,0.245,0.2957,0.274,0.32,0.021139789989019036,0.03720717918872175,0.8993228723172577,1.5828571275403136
comm_sweep,1000000.0,1.0,single_best,0.281,0.2722754342713005,0.2898927631939612,0.008808664461330329,0.04735333333333333,0.04735333333333333,6400.0,3.5260069221003114,10.0,1.0,1.0,83.895,0.06309942860235009,2.34269766517361,1.233095283010497,1.3672066724812157,0.6957383565804325,0.5570588260621251,0.5835299392401897,0.6067473017292885,1.0,1.0,12.884459722120825,0.18840188636763544,0.0009705712650251731,20.620425661309444,0.0,8.14460832510723,0.221,0.281,0.263,0.305,0.04390625,0.07969354746264047,2.0131968315813786,3.6541220725811936
comm_sweep,1000000.0,1.0,all_neighbor,0.3056,0.2966471197729076,0.314702184278448,0.009027532252770198,0.04788666666666667,0.04788666666666667,53692.8,31.483652169776764,83.895,1.0,1.0,83.895,0.06309942860235009,2.2149396343616825,1.1253246599399838,1.2291334834684509,0.6817552437878548,0.53304028397989,0.5575665122582765,0.2608448748315798,1.0,1.0,18.967451085327305,0.26255607721267016,0.001703812906791978,27.477770270891625,0.0,11.376723892101964,0.248,0.3056,0.284,0.325,0.0056916383574706466,0.0097066248334863,0.3532587439158938,0.602453965094158
comm_sweep,2000000.0,2.0,proposed_lagrangian,0.1402,0.1335330611458956,0.14714327423310516,0.0068051065436047775,0.049449016599246755,0.03545,7573.12,2.344348961358668,11.833,0.7169,0.9258,32.397,0.024469839859212802,3.206247560898836,2.407101021907932,2.539266564946074,0.6131436295503322,0.5349042914188377,0.550154292247944,3.3861068547657536,0.924,0.924,5.51716408946554,0.003816569812312708,0.0,3.7733063011960537,0.0,3.171948682679929,0.089,0.1402,0.125,0.159,0.018512845432265695,0.05980338350257679,0.7285193010893185,2.3533885869397473
comm_sweep,2000000.0,2.0,sense_sinr,0.1437,0.1369613909217665,0.15071225636988994,0.006875432724061714,0.047975077881619935,0.03439333333333333,7573.12,2.3904544152165936,11.833,0.7169,0.9258,32.397,0.024469839859212802,3.188789475659141,2.3878179888763604,2.5204209029948217,0.6118697630448979,0.5334369671805843,0.5486564536135782,3.3511028177408138,0.924,0.924,5.329619809239151,0.003808442742488703,0.0,3.7707164838707,0.0,3.0958629992396696,0.089,0.1437,0.129,0.159,0.01897500633820671,0.06011409340637004,0.7037548341026091,2.2295425402438585
comm_sweep,2000000.0,2.0,single_best,0.149,0.14215549285108997,0.15611408390830211,0.006979295528606072,0.04851299776769641,0.04491333333333333,5925.12,1.9491055332502332,9.258,0.9258,0.9258,32.397,0.024469839859212802,3.2314669153449542,2.448403045302869,2.583199955279114,0.6162528608113287,0.541355510549079,0.5561895887965442,3.433247163798018,0.926,0.926,5.469520711893994,0.0030773255663143774,8.90480728378256e-07,3.2419406874501155,0.0,3.1224323334246087,0.085,0.14899999999999997,0.133,0.162,0.025147170015122056,0.07644532194802961,0.9231071627062395,2.8061696088735064
comm_sweep,2000000.0,2.0,all_neighbor,0.1553,0.14833356554864366,0.1625311726535286,0.0070988035524424675,0.04897386044502052,0.04534,20734.08,6.794314946723908,32.397,0.9258,0.9258,32.397,0.024469839859212802,3.1891415112033865,2.381938283557988,2.5116832643765803,0.6126123369966198,0.5331409708989799,0.5482166957506017,3.344511078697221,0.926,0.926,7.567994191469344,0.003992555482765376,1.0582947470151399e-06,3.952225241613117,0.0,3.9569560316593835,0.089,0.15530000000000002,0.136,0.183,0.007490083958391208,0.022857344885797905,0.36500265222615824,1.1138715603871865
