trial,budget,joint_F,nearest_exact_F,nearest_c2f_F,placement_gap,selection_gap,total_gap,joint_feasible_pairs,candidate_pairs_before_caps,c2f_reports,joint_reports,joint_plan,joint_sets,nearest_plan,c2f_sets
30,2,0.7361660729265601,0.7361660729265601,0.7361660729265601,0.0,0.0,0.0,2048,5184,1,1,"[0, 2]","[[[0, 1], [1, 0], [2, 0]], [[1, 2]]]","[0, 2]","[[[1, 0], [0, 1], [2, 0]], [[1, 2]]]"
30,4,0.7361660729265601,0.7361660729265601,0.7361660729265601,0.0,0.0,0.0,2888,5184,1,1,"[0, 2]","[[[0, 1], [1, 0], [2, 0]], [[1, 2]]]","[0, 2]","[[[1, 0], [0, 1], [2, 0]], [[1, 2]]]"
31,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,144,5184,0,0,"[0, 0]","[[[1, 0]], [[1, 0]]]","[1, 0]","[[[0, 1]], [[1, 0]]]"
31,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,864,5184,0,0,"[0, 0]","[[[1, 0]], [[1, 0]]]","[1, 0]","[[[0, 1]], [[1, 0]]]"
31,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,2048,5184,0,0,"[0, 0]","[[[1, 0]], [[1, 0]]]","[1, 0]","[[[0, 1]], [[1, 0]]]"
31,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,2888,5184,0,0,"[0, 0]","[[[1, 0]], [[1, 0]]]","[1, 0]","[[[0, 1]], [[1, 0]]]"
32,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,144,15876,0,0,"[0, 0]","[[[1, 0]], [[2, 0]]]","[1, 0]","[[[0, 1]], [[2, 0]]]"
32,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,1224,15876,0,0,"[0, 0]","[[[1, 0]], [[2, 0]]]","[1, 0]","[[[0, 1]], [[2, 0]]]"
32,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,3888,15876,0,0,"[0, 0]","[[[1, 0]], [[2, 0]]]","[1, 0]","[[[0, 1]], [[2, 0]]]"
32,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,6876,15876,0,0,"[0, 0]","[[[1, 0]], [[2, 0]]]","[1, 0]","[[[0, 1]], [[2, 0]]]"
33,0,-0.35063780641892356,-0.35063780641892356,-0.35063780641892356,0.0,0.0,0.0,144,15876,0,0,"[0, 0]","[[[1, 0], [2, 0]], [[1, 0], [2, 0]]]","[0, 0]","[[[1, 0], [2, 0]], [[1, 0], [2, 0]]]"
33,1,-0.25967420030135363,-0.25967420030135363,-0.25967420030135363,0.0,0.0,0.0,1224,15876,1,1,"[0, 0]","[[[0, 1], [1, 0]], [[1, 0], [2, 0]]]","[0, 0]","[[[1, 0], [0, 1]], [[1, 0], [2, 0]]]"
33,2,-0.15948885310284,-0.15948885310284,-0.15948885310284,0.0,0.0,0.0,3888,15876,2,2,"[0, 0]","[[[0, 1], [1, 0]], [[0, 1], [1, 0]]]","[0, 0]","[[[1, 0], [0, 1]], [[1, 0], [0, 1]]]"
33,4,-0.15948885310284,-0.15948885310284,-0.15948885310284,0.0,0.0,0.0,6876,15876,2,2,"[0, 0]","[[[0, 1], [1, 0]], [[0, 1], [1, 0]]]","[0, 0]","[[[1, 0], [0, 1]], [[1, 0], [0, 1]]]"
34,0,0.06147975146040685,0.06147975146040685,0.06147975146040685,0.0,0.0,0.0,144,5184,0,0,"[0, 1]","[[[1, 0], [2, 0]], [[0, 1], [2, 1]]]","[0, 1]","[[[1, 0], [2, 0]], [[0, 1], [2, 1]]]"
34,1,0.11589889063797135,0.11589889063797135,0.06867804780768985,0.0,0.047220842830281495,0.047220842830281495,864,5184,1,1,"[0, 1]","[[[0, 1], [1, 0]], [[0, 1], [2, 1]]]","[0, 1]","[[[1, 0], [2, 0]], [[0, 1], [1, 0]]]"
34,2,0.12448182207385165,0.12448182207385165,0.12448182207385165,0.0,0.0,0.0,2048,5184,2,2,"[0, 0]","[[[0, 1], [1, 0]], [[0, 1], [1, 0]]]","[0, 1]","[[[1, 0], [0, 1]], [[0, 1], [1, 0]]]"
34,4,0.12448182207385165,0.12448182207385165,0.12448182207385165,0.0,0.0,0.0,2888,5184,2,2,"[0, 0]","[[[0, 1], [1, 0]], [[0, 1], [1, 0]]]","[0, 1]","[[[1, 0], [0, 1]], [[0, 1], [1, 0]]]"
35,0,1.4891296471742894,1.4891296471742894,1.4891296471742894,0.0,0.0,0.0,144,1156,0,0,"[0, 0]","[[[1, 0], [2, 0]], [[2, 0]]]","[0, 2]","[[[2, 0], [1, 0]], [[0, 2]]]"
35,1,1.6804863654706224,1.6804863654706224,1.6804863654706224,0.0,0.0,0.0,504,1156,1,1,"[0, 0]","[[[0, 2], [1, 0], [2, 0]], [[2, 0]]]","[0, 2]","[[[2, 0], [0, 2], [1, 0]], [[0, 2]]]"
35,2,1.6804863654706224,1.6804863654706224,1.6804863654706224,0.0,0.0,0.0,800,1156,1,1,"[0, 0]","[[[0, 2], [1, 0], [2, 0]], [[2, 0]]]","[0, 2]","[[[2, 0], [0, 2], [1, 0]], [[0, 2]]]"
35,4,1.6804863654706224,1.6804863654706224,1.6804863654706224,0.0,0.0,0.0,884,1156,1,1,"[0, 0]","[[[0, 2], [1, 0], [2, 0]], [[2, 0]]]","[0, 2]","[[[2, 0], [0, 2], [1, 0]], [[0, 2]]]"
36,0,0.4759310091214908,0.4759310091214908,0.4759310091214908,0.0,0.0,0.0,144,5184,0,0,"[1, 2]","[[[0, 1], [2, 1]], [[0, 2], [1, 2]]]","[1, 2]","[[[0, 1], [2, 1]], [[1, 2], [0, 2]]]"
36,1,0.8462068515478459,0.8461820039818597,0.8461820039818595,2.4847565986196862e-05,2.220446049250313e-16,2.4847565986418907e-05,864,5184,1,1,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2], [2, 1]]]","[1, 2]","[[[0, 1]], [[1, 2], [2, 1], [0, 2]]]"
36,2,0.8462068515478459,0.8461820039818597,0.8461820039818595,2.4847565986196862e-05,2.220446049250313e-16,2.4847565986418907e-05,2048,5184,1,1,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2], [2, 1]]]","[1, 2]","[[[0, 1]], [[1, 2], [2, 1], [0, 2]]]"
36,4,0.8462068515478459,0.8461820039818597,0.8461820039818595,2.4847565986196862e-05,2.220446049250313e-16,2.4847565986418907e-05,2888,5184,1,1,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2], [2, 1]]]","[1, 2]","[[[0, 1]], [[1, 2], [2, 1], [0, 2]]]"
37,0,1.4947752702630144,1.4947752702630144,1.4947752702630144,0.0,0.0,0.0,144,1156,0,0,"[0, 2]","[[[2, 0]], [[0, 2], [1, 2]]]","[2, 2]","[[[0, 2]], [[0, 2], [1, 2]]]"
37,1,1.679512402810048,1.679512402810048,1.679512402810048,0.0,0.0,0.0,504,1156,1,1,"[0, 2]","[[[2, 0]], [[0, 2], [1, 2], [2, 0]]]","[2, 2]","[[[0, 2]], [[2, 0], [0, 2], [1, 2]]]"
37,2,1.679512402810048,1.679512402810048,1.679512402810048,0.0,0.0,0.0,800,1156,1,1,"[0, 2]","[[[2, 0]], [[0, 2], [1, 2], [2, 0]]]","[2, 2]","[[[0, 2]], [[2, 0], [0, 2], [1, 2]]]"
37,4,1.679512402810048,1.679512402810048,1.679512402810048,0.0,0.0,0.0,884,1156,1,1,"[0, 2]","[[[2, 0]], [[0, 2], [1, 2], [2, 0]]]","[2, 2]","[[[0, 2]], [[2, 0], [0, 2], [1, 2]]]"
38,0,1.0880733324799186,1.0880733324799186,1.0880733324799186,0.0,0.0,0.0,144,5184,0,0,"[0, 1]","[[[1, 0], [2, 0]], [[0, 1], [2, 1]]]","[0, 1]","[[[1, 0], [2, 0]], [[2, 1], [0, 1]]]"
38,1,1.335899463868004,1.335899463868004,1.335899463868004,0.0,0.0,0.0,864,5184,1,1,"[0, 1]","[[[1, 0]], [[0, 1], [1, 2], [2, 1]]]","[0, 1]","[[[1, 0]], [[1, 2], [2, 1], [0, 1]]]"
38,2,1.338654274626951,1.338654274626951,1.2620426509264988,0.0,0.07661162370045216,0.07661162370045216,2048,5184,2,2,"[0, 1]","[[[1, 0]], [[1, 0], [1, 2], [2, 1]]]","[0, 1]","[[[1, 0]], [[1, 2], [2, 1], [2, 0]]]"
38,4,1.338654274626951,1.338654274626951,1.2620426509264988,0.0,0.07661162370045216,0.07661162370045216,2888,5184,2,2,"[0, 1]","[[[1, 0]], [[1, 0], [1, 2], [2, 1]]]","[0, 1]","[[[1, 0]], [[1, 2], [2, 1], [2, 0]]]"
39,0,0.9843321107471772,0.9843321107471772,0.9843321107471772,0.0,0.0,0.0,144,5184,0,0,"[1, 0]","[[[0, 1], [2, 1]], [[1, 0]]]","[1, 2]","[[[2, 1], [0, 1]], [[0, 2]]]"
39,1,1.178906290433055,1.178906290433055,1.178906290433055,0.0,0.0,0.0,864,5184,1,1,"[1, 0]","[[[0, 1], [1, 2], [2, 1]], [[1, 0]]]","[1, 2]","[[[2, 1], [0, 1], [1, 2]], [[0, 2]]]"
39,2,1.178906290433055,1.178906290433055,1.178906290433055,0.0,0.0,0.0,2048,5184,1,1,"[1, 0]","[[[0, 1], [1, 2], [2, 1]], [[1, 0]]]","[1, 2]","[[[2, 1], [0, 1], [1, 2]], [[0, 2]]]"
39,4,1.178906290433055,1.178906290433055,1.178906290433055,0.0,0.0,0.0,2888,5184,1,1,"[1, 0]","[[[0, 1], [1, 2], [2, 1]], [[1, 0]]]","[1, 2]","[[[2, 1], [0, 1], [1, 2]], [[0, 2]]]"
40,0,1.74355036745908,1.7122520048736785,1.7122520048736785,0.03129836258540153,0.0,0.03129836258540153,144,9801,0,0,"[1, 2]","[[[0, 1]], [[0, 2], [1, 2]]]","[1, 0]","[[[2, 1]], [[2, 0], [1, 0]]]"
40,1,1.7560372305546772,1.7560372305546772,1.7560372305546772,0.0,0.0,0.0,1044,9801,1,1,"[1, 0]","[[[0, 1]], [[0, 2], [2, 0]]]","[1, 0]","[[[2, 1]], [[0, 2], [2, 0]]]"
40,2,1.7560372305546772,1.7560372305546772,1.7560372305546772,0.0,0.0,0.0,2924,9801,1,1,"[1, 0]","[[[0, 1]], [[0, 2], [2, 0]]]","[1, 0]","[[[2, 1]], [[0, 2], [2, 0]]]"
40,4,1.7560372305546772,1.7560372305546772,1.7560372305546772,0.0,0.0,0.0,4697,9801,1,1,"[1, 0]","[[[0, 1]], [[0, 2], [2, 0]]]","[1, 0]","[[[2, 1]], [[0, 2], [2, 0]]]"
41,0,1.6465702012929895,1.6465702012929895,1.6465702012929895,0.0,0.0,0.0,144,1156,0,0,"[0, 2]","[[[1, 0], [2, 0]], [[0, 2], [1, 2]]]","[0, 2]","[[[2, 0], [1, 0]], [[1, 2], [0, 2]]]"
41,1,1.6697416300243448,1.6697416300243448,1.6697416300243448,0.0,0.0,0.0,504,1156,1,1,"[0, 1]","[[[1, 0], [2, 0]], [[1, 2], [2, 1]]]","[0, 2]","[[[2, 0], [1, 0]], [[1, 2], [2, 1]]]"
41,2,1.6697416300243448,1.6697416300243448,1.6697416300243448,0.0,0.0,0.0,800,1156,1,1,"[0, 1]","[[[1, 0], [2, 0]], [[1, 2], [2, 1]]]","[0, 2]","[[[2, 0], [1, 0]], [[1, 2], [2, 1]]]"
41,4,1.6697416300243448,1.6697416300243448,1.6697416300243448,0.0,0.0,0.0,884,1156,1,1,"[0, 1]","[[[1, 0], [2, 0]], [[1, 2], [2, 1]]]","[0, 2]","[[[2, 0], [1, 0]], [[1, 2], [2, 1]]]"
42,0,-0.22749906388728836,-0.22880866758958301,-0.22880866758958301,0.0013096037022946594,0.0,0.0013096037022946594,144,5184,0,0,"[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]","[2, 0]","[[[0, 2], [1, 2]], [[2, 0], [1, 0]]]"
42,1,-0.13841135763031617,-0.13841135763031617,-0.13841135763031617,0.0,0.0,0.0,864,5184,1,1,"[2, 0]","[[[0, 2], [1, 2]], [[0, 2], [2, 0]]]","[2, 0]","[[[0, 2], [1, 2]], [[0, 2], [2, 0]]]"
42,2,-0.0746672175130101,-0.0746672175130101,-0.0746672175130101,0.0,0.0,0.0,2048,5184,2,2,"[0, 0]","[[[0, 2], [2, 0]], [[0, 2], [2, 0]]]","[2, 0]","[[[0, 2], [2, 0]], [[0, 2], [2, 0]]]"
42,4,-0.0746672175130101,-0.0746672175130101,-0.0746672175130101,0.0,0.0,0.0,2888,5184,2,2,"[0, 0]","[[[0, 2], [2, 0]], [[0, 2], [2, 0]]]","[2, 0]","[[[0, 2], [2, 0]], [[0, 2], [2, 0]]]"
43,0,1.075695320086547,1.075695320086547,1.075695320086547,0.0,0.0,0.0,144,144,0,0,"[1, 2]","[[[0, 1], [2, 1]], [[0, 2], [1, 2]]]","[1, 2]","[[[2, 1], [0, 1]], [[0, 2], [1, 2]]]"
43,1,1.075695320086547,1.075695320086547,1.075695320086547,0.0,0.0,0.0,144,144,0,0,"[1, 2]","[[[0, 1], [2, 1]], [[0, 2], [1, 2]]]","[1, 2]","[[[2, 1], [0, 1]], [[0, 2], [1, 2]]]"
43,2,1.075695320086547,1.075695320086547,1.075695320086547,0.0,0.0,0.0,144,144,0,0,"[1, 2]","[[[0, 1], [2, 1]], [[0, 2], [1, 2]]]","[1, 2]","[[[2, 1], [0, 1]], [[0, 2], [1, 2]]]"
43,4,1.075695320086547,1.075695320086547,1.075695320086547,0.0,0.0,0.0,144,144,0,0,"[1, 2]","[[[0, 1], [2, 1]], [[0, 2], [1, 2]]]","[1, 2]","[[[2, 1], [0, 1]], [[0, 2], [1, 2]]]"
44,0,-0.18519267652507793,-0.18519267652507793,-0.18519267652507793,0.0,0.0,0.0,144,1156,0,0,"[1, 2]","[[[0, 1], [2, 1]], [[0, 2], [1, 2]]]","[1, 2]","[[[0, 1], [2, 1]], [[0, 2], [1, 2]]]"
44,1,-0.18519267652507793,-0.18519267652507793,-0.18519267652507793,0.0,0.0,0.0,504,1156,0,0,"[1, 2]","[[[0, 1], [2, 1]], [[0, 2], [1, 2]]]","[1, 2]","[[[0, 1], [2, 1]], [[0, 2], [1, 2]]]"
44,2,-0.18519267652507793,-0.18519267652507793,-0.18519267652507793,0.0,0.0,0.0,800,1156,0,0,"[1, 2]","[[[0, 1], [2, 1]], [[0, 2], [1, 2]]]","[1, 2]","[[[0, 1], [2, 1]], [[0, 2], [1, 2]]]"
44,4,-0.18519267652507793,-0.18519267652507793,-0.18519267652507793,0.0,0.0,0.0,884,1156,0,0,"[1, 2]","[[[0, 1], [2, 1]], [[0, 2], [1, 2]]]","[1, 2]","[[[0, 1], [2, 1]], [[0, 2], [1, 2]]]"
45,0,-0.33304274588365673,-0.35824889513302793,-0.35824889513302793,0.0252061492493712,0.0,0.0252061492493712,144,15876,0,0,"[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]","[1, 2]","[[[2, 1], [0, 1]], [[1, 2], [0, 2]]]"
45,1,-0.29573788377573446,-0.29573788377573446,-0.32452921996820533,0.0,0.028791336192470873,0.028791336192470873,1224,15876,1,1,"[1, 2]","[[[1, 2], [2, 1]], [[0, 2], [1, 2]]]","[1, 2]","[[[2, 1], [0, 1]], [[1, 2], [2, 1]]]"
45,2,-0.2576070828705778,-0.2576070828705778,-0.37546848928461823,0.0,0.11786140641404041,0.11786140641404041,3888,15876,2,2,"[1, 1]","[[[1, 2], [2, 1]], [[1, 2], [2, 1]]]","[1, 2]","[[[2, 0], [0, 1]], [[1, 2], [2, 1]]]"
45,4,-0.2576070828705778,-0.2576070828705778,-0.3646017983368209,0.0,0.10699471546624306,0.10699471546624306,6876,15876,3,2,"[1, 1]","[[[1, 2], [2, 1]], [[1, 2], [2, 1]]]","[1, 2]","[[[2, 0], [1, 0]], [[1, 2], [2, 1]]]"
46,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,144,1156,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 2]","[[[0, 2]], [[0, 2]]]"
46,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,504,1156,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 2]","[[[0, 2]], [[0, 2]]]"
46,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,800,1156,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 2]","[[[0, 2]], [[0, 2]]]"
46,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,884,1156,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 2]","[[[0, 2]], [[0, 2]]]"
47,0,-0.4500673163487957,-0.4500673163487957,-0.4500673163487957,0.0,0.0,0.0,144,1156,0,0,"[0, 0]","[[[1, 0], [2, 0]], [[1, 0], [2, 0]]]","[0, 0]","[[[2, 0], [1, 0]], [[1, 0], [2, 0]]]"
47,1,-0.4500673163487957,-0.4500673163487957,-0.4500673163487957,0.0,0.0,0.0,504,1156,0,0,"[0, 0]","[[[1, 0], [2, 0]], [[1, 0], [2, 0]]]","[0, 0]","[[[2, 0], [1, 0]], [[1, 0], [2, 0]]]"
47,2,-0.4500673163487957,-0.4500673163487957,-0.4500673163487957,0.0,0.0,0.0,800,1156,0,0,"[0, 0]","[[[1, 0], [2, 0]], [[1, 0], [2, 0]]]","[0, 0]","[[[2, 0], [1, 0]], [[1, 0], [2, 0]]]"
47,4,-0.4500673163487957,-0.4500673163487957,-0.4500673163487957,0.0,0.0,0.0,884,1156,0,0,"[0, 0]","[[[1, 0], [2, 0]], [[1, 0], [2, 0]]]","[0, 0]","[[[2, 0], [1, 0]], [[1, 0], [2, 0]]]"
48,0,-0.35006933350723446,-0.35006933350723446,-0.35006933350723446,0.0,0.0,0.0,144,1156,0,0,"[1, 0]","[[[0, 1], [2, 1]], [[1, 0], [2, 0]]]","[1, 0]","[[[0, 1], [2, 1]], [[1, 0], [2, 0]]]"
48,1,-0.35006933350723446,-0.35006933350723446,-0.35006933350723446,0.0,0.0,0.0,504,1156,0,0,"[1, 0]","[[[0, 1], [2, 1]], [[1, 0], [2, 0]]]","[1, 0]","[[[0, 1], [2, 1]], [[1, 0], [2, 0]]]"
48,2,-0.35006933350723446,-0.35006933350723446,-0.35006933350723446,0.0,0.0,0.0,800,1156,0,0,"[1, 0]","[[[0, 1], [2, 1]], [[1, 0], [2, 0]]]","[1, 0]","[[[0, 1], [2, 1]], [[1, 0], [2, 0]]]"
48,4,-0.35006933350723446,-0.35006933350723446,-0.35006933350723446,0.0,0.0,0.0,884,1156,0,0,"[1, 0]","[[[0, 1], [2, 1]], [[1, 0], [2, 0]]]","[1, 0]","[[[0, 1], [2, 1]], [[1, 0], [2, 0]]]"
49,0,0.5650608077883799,0.5650608077883799,0.5650608077883799,0.0,0.0,0.0,144,144,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0], [2, 0]]]","[2, 0]","[[[1, 2], [0, 2]], [[1, 0], [2, 0]]]"
49,1,0.5650608077883799,0.5650608077883799,0.5650608077883799,0.0,0.0,0.0,144,144,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0], [2, 0]]]","[2, 0]","[[[1, 2], [0, 2]], [[1, 0], [2, 0]]]"
49,2,0.5650608077883799,0.5650608077883799,0.5650608077883799,0.0,0.0,0.0,144,144,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0], [2, 0]]]","[2, 0]","[[[1, 2], [0, 2]], [[1, 0], [2, 0]]]"
49,4,0.5650608077883799,0.5650608077883799,0.5650608077883799,0.0,0.0,0.0,144,144,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0], [2, 0]]]","[2, 0]","[[[1, 2], [0, 2]], [[1, 0], [2, 0]]]"
50,0,0.5603073404994561,0.5603073404994561,0.5603073404994561,0.0,0.0,0.0,144,15876,0,0,"[2, 1]","[[[0, 2], [1, 2]], [[0, 1], [2, 1]]]","[2, 1]","[[[0, 2], [1, 2]], [[0, 1], [2, 1]]]"
50,1,0.7561574417430216,0.7561574417430216,0.7561574417430216,0.0,0.0,0.0,1224,15876,1,1,"[2, 0]","[[[0, 2], [1, 2]], [[0, 1], [1, 0]]]","[2, 1]","[[[0, 2], [1, 2]], [[0, 1], [1, 0]]]"
50,2,0.8676681808889635,0.8676681808889635,0.8676681808889635,0.0,0.0,0.0,3888,15876,2,2,"[0, 0]","[[[0, 2], [2, 0]], [[0, 1], [1, 0]]]","[2, 1]","[[[0, 2], [2, 0]], [[0, 1], [1, 0]]]"
50,4,0.8676681808889635,0.8676681808889635,0.8676681808889635,0.0,0.0,0.0,6876,15876,2,2,"[0, 0]","[[[0, 2], [2, 0]], [[0, 1], [1, 0]]]","[2, 1]","[[[0, 2], [2, 0]], [[0, 1], [1, 0]]]"
51,0,-0.11281814300656567,-0.11281814300656567,-0.11281814300656567,0.0,0.0,0.0,144,5184,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0], [2, 0]]]","[2, 2]","[[[1, 2], [0, 2]], [[1, 2]]]"
51,1,-0.02664567540076699,-0.02664567540076699,-0.02664567540076688,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,864,5184,1,1,"[2, 1]","[[[0, 2], [1, 2], [2, 1]], [[2, 1]]]","[2, 2]","[[[1, 2], [2, 1], [0, 2]], [[1, 2]]]"
51,2,-0.02664567540076699,-0.02664567540076699,-0.02664567540076688,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2048,5184,1,1,"[2, 1]","[[[0, 2], [1, 2], [2, 1]], [[2, 1]]]","[2, 2]","[[[1, 2], [2, 1], [0, 2]], [[1, 2]]]"
51,4,-0.02664567540076699,-0.02664567540076699,-0.02664567540076688,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,2888,5184,1,1,"[2, 1]","[[[0, 2], [1, 2], [2, 1]], [[2, 1]]]","[2, 2]","[[[1, 2], [2, 1], [0, 2]], [[1, 2]]]"
52,0,0.28490404207168396,0.28490404207168396,0.28490404207168396,0.0,0.0,0.0,144,1156,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[2, 0]]]","[2, 0]","[[[0, 2], [1, 2]], [[2, 0]]]"
52,1,0.53477816857504,0.53477816857504,0.5347781685750398,0.0,2.220446049250313e-16,2.220446049250313e-16,504,1156,1,1,"[2, 0]","[[[0, 2], [1, 2], [2, 0]], [[2, 0]]]","[2, 0]","[[[0, 2], [2, 0], [1, 2]], [[2, 0]]]"
52,2,0.53477816857504,0.53477816857504,0.5347781685750398,0.0,2.220446049250313e-16,2.220446049250313e-16,800,1156,1,1,"[2, 0]","[[[0, 2], [1, 2], [2, 0]], [[2, 0]]]","[2, 0]","[[[0, 2], [2, 0], [1, 2]], [[2, 0]]]"
52,4,0.53477816857504,0.53477816857504,0.5347781685750398,0.0,2.220446049250313e-16,2.220446049250313e-16,884,1156,1,1,"[2, 0]","[[[0, 2], [1, 2], [2, 0]], [[2, 0]]]","[2, 0]","[[[0, 2], [2, 0], [1, 2]], [[2, 0]]]"
53,0,-0.5760798518467273,-0.5760798518467273,-0.5760798518467273,0.0,0.0,0.0,144,1156,0,0,"[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]","[2, 2]","[[[0, 2], [1, 2]], [[1, 2], [0, 2]]]"
53,1,-0.5760798518467273,-0.5760798518467273,-0.5760798518467273,0.0,0.0,0.0,504,1156,0,0,"[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]","[2, 2]","[[[0, 2], [1, 2]], [[1, 2], [0, 2]]]"
53,2,-0.5760798518467273,-0.5760798518467273,-0.5760798518467273,0.0,0.0,0.0,800,1156,0,0,"[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]","[2, 2]","[[[0, 2], [1, 2]], [[1, 2], [0, 2]]]"
53,4,-0.5760798518467273,-0.5760798518467273,-0.5760798518467273,0.0,0.0,0.0,884,1156,0,0,"[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]","[2, 2]","[[[0, 2], [1, 2]], [[1, 2], [0, 2]]]"
54,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,144,5184,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 0]","[[[0, 2]], [[2, 0]]]"
54,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,864,5184,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 0]","[[[0, 2]], [[2, 0]]]"
54,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,2048,5184,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 0]","[[[0, 2]], [[2, 0]]]"
54,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,2888,5184,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 0]","[[[0, 2]], [[2, 0]]]"
55,0,-0.25766895093397313,-0.25766895093397313,-0.25766895093397313,0.0,0.0,0.0,144,5184,0,0,"[0, 1]","[[[2, 0]], [[0, 1], [2, 1]]]","[2, 1]","[[[0, 2]], [[2, 1], [0, 1]]]"
55,1,-0.235438422420246,-0.235438422420246,-0.235438422420246,0.0,0.0,0.0,864,5184,1,1,"[0, 1]","[[[2, 0]], [[0, 1], [1, 0], [2, 1]]]","[2, 1]","[[[0, 2]], [[2, 1], [0, 1], [1, 0]]]"
55,2,-0.235438422420246,-0.235438422420246,-0.235438422420246,0.0,0.0,0.0,2048,5184,1,1,"[0, 1]","[[[2, 0]], [[0, 1], [1, 0], [2, 1]]]","[2, 1]","[[[0, 2]], [[2, 1], [0, 1], [1, 0]]]"
55,4,-0.235438422420246,-0.235438422420246,-0.235438422420246,0.0,0.0,0.0,2888,5184,1,1,"[0, 1]","[[[2, 0]], [[0, 1], [1, 0], [2, 1]]]","[2, 1]","[[[0, 2]], [[2, 1], [0, 1], [1, 0]]]"
56,0,-0.20055733880975715,-0.20055733880975715,-0.20055733880975715,0.0,0.0,0.0,144,5184,0,0,"[1, 0]","[[[0, 1], [2, 1]], [[1, 0]]]","[1, 0]","[[[2, 1], [0, 1]], [[1, 0]]]"
56,1,-0.17733284963857174,-0.17733284963857174,-0.17733284963857174,0.0,0.0,0.0,864,5184,1,1,"[1, 0]","[[[0, 1], [1, 0], [2, 1]], [[1, 0]]]","[1, 0]","[[[2, 1], [0, 1], [1, 0]], [[1, 0]]]"
56,2,-0.17733284963857174,-0.17733284963857174,-0.17733284963857174,0.0,0.0,0.0,2048,5184,1,1,"[1, 0]","[[[0, 1], [1, 0], [2, 1]], [[1, 0]]]","[1, 0]","[[[2, 1], [0, 1], [1, 0]], [[1, 0]]]"
56,4,-0.17733284963857174,-0.17733284963857174,-0.17733284963857174,0.0,0.0,0.0,2888,5184,1,1,"[1, 0]","[[[0, 1], [1, 0], [2, 1]], [[1, 0]]]","[1, 0]","[[[2, 1], [0, 1], [1, 0]], [[1, 0]]]"
57,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,144,15876,0,0,"[2, 1]","[[[0, 2], [1, 2]], [[0, 1], [2, 1]]]","[2, 1]","[[[0, 2], [1, 2]], [[0, 1], [2, 1]]]"
57,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,1224,15876,0,0,"[2, 1]","[[[0, 2], [1, 2]], [[0, 1], [2, 1]]]","[2, 1]","[[[0, 2], [1, 2]], [[0, 1], [2, 1]]]"
