experiment,robustness_type,condition_value,comm_error_model,soft_error_sigma_scale,residual_direct_factor,method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_FA_active,P_FA_overall,B_mean_bits,T_mean_ms,selected_links_mean,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
robustness,direct_cancellation,30.0,erasure,3.0,0.0001,all_neighbor,0.8659,0.8590804035982427,0.8724385760705278,0.006679086236142551,0.04829,0.04829,285977.6,688.4524788409291,446.84,1.0,1.0,446.84,0.33419486819407984,0.8131130425204697,0.20776623890619686,0.2357970824216266,0.7124086829540937,0.5097339773264296,0.5419435468189231,-6.446777165530684,1.0,1.0,17.85557697117005,13.713344401127486,1.8279113836747742,38.51216158249372,0.265,16.897126712542832,0.828,0.8659000000000001,0.852,0.883,0.0030278595246620715,0.0012577483945701228,0.062436977480649004,0.02593581622544449
robustness,direct_cancellation,40.0,erasure,3.0,0.0001,proposed_lagrangian,0.9481,0.94357758173567,0.9522782662817557,0.004350342273042873,0.04235,0.04235,9535.36,6.940672989058459,14.899,1.0,1.0,446.84,0.5042112879979547,2.9125515592399513,1.1167332656950306,1.3468546897307014,0.9103376927297658,0.787201375051539,0.8256837607047012,1.4250061956271511,1.0,1.0,25.10187907102537,15.845713434282164,5.819990062774671,50.84701232915413,0.826,24.33276668752656,0.973,0.9480999999999999,0.935,0.955,0.0994299114034499,0.13660058635446748,2.632504600877719,3.616634742855185
robustness,direct_cancellation,40.0,erasure,3.0,0.0001,sense_sinr,0.8705,0.8637766996532072,0.8769387471007677,0.006581023723780222,0.04183,0.04183,9535.36,15.429049646243858,14.899,1.0,1.0,446.84,0.48631207726751563,1.3390495938254323,0.351544166506185,0.437682546116541,0.8064790497680105,0.6266919093904104,0.6729960318826489,-3.7063363724812715,1.0,1.0,12.243545990802897,5.821778121417259,1.944072327125203,24.623648813619074,0.102,11.193567537534804,0.756,0.8705,0.858,0.892,0.09129178132760588,0.05641954753913958,1.2840150755506763,0.7935385698744926
robustness,direct_cancellation,40.0,erasure,3.0,0.0001,single_best,0.9385,0.933620698599507,0.9430425224574916,0.004710911928992312,0.04162333333333333,0.04162333333333333,6400.0,2.539048836050247,10.0,1.0,1.0,446.84,0.5487791728949131,3.5587064337823304,1.4794719511749337,1.8287701211737526,0.9466854307123626,0.8716511268884978,0.8982563664394776,3.405509322791707,1.0,1.0,26.783273614321846,16.546535804937218,4.456371133166107,57.28999077661966,0.627,25.78969265854657,0.941,0.9385,0.931,0.948,0.146640625,0.3696266045279908,4.184886502237788,10.548546067347802
robustness,direct_cancellation,40.0,erasure,3.0,0.0001,all_neighbor,0.9757,0.9724943932867947,0.9785402572418582,0.0030229319775317842,0.04865333333333333,0.04865333333333333,285977.6,688.4524788409291,446.84,1.0,1.0,446.84,0.33419486819407984,0.8131130425204697,0.20776623890619686,0.2357970824216266,0.7124086829540937,0.5097339773264296,0.5419435468189231,-6.446777165530684,1.0,1.0,41.57199497503818,35.45835051593154,9.928966664138894,76.2747112865287,0.822,40.20764932403373,0.973,0.9757,0.966,0.982,0.003411805679885418,0.0014172365268299676,0.14536801125346244,0.060384697931552704
robustness,direct_cancellation,50.0,erasure,3.0,0.0001,proposed_lagrangian,0.9622,0.9582810548797587,0.965763963985794,0.0037414545530176646,0.04273333333333333,0.04273333333333333,8283.52,4.715518891182791,12.943,1.0,1.0,446.84,0.5252701419120797,3.4317381607478836,1.4319569942277932,1.7095041328131106,0.9298731325971449,0.831212695527289,0.8627070755233665,2.7924338780643825,1.0,1.0,33.66284121453369,19.570799085524783,6.794861773591642,69.82519289148723,0.911,32.55940074440789,0.986,0.9621999999999999,0.955,0.971,0.11615834814185273,0.20404965438674172,4.063832913366985,7.1387353102279825
robustness,direct_cancellation,50.0,erasure,3.0,0.0001,sense_sinr,0.8707,0.8639809476226201,0.8771343455263638,0.006576698951871851,0.04105333333333333,0.04105333333333333,8283.52,12.430938896944806,12.943,1.0,1.0,446.84,0.4934048538269378,1.425392704443726,0.3652931391737858,0.46114425336944065,0.8152758108053921,0.6367070385536712,0.6846215202518738,-3.3741744988177125,1.0,1.0,14.256566405325039,5.701380463229265,1.9676179895896897,28.062608110968696,0.08,12.58125945292203,0.743,0.8707,0.849,0.881,0.10511231940044811,0.07004297963478807,1.7210758717700974,1.1468615945678025
robustness,direct_cancellation,50.0,erasure,3.0,0.0001,single_best,0.9568,0.9526366700266604,0.960612496173652,0.003987913073495775,0.04226333333333333,0.04226333333333333,6400.0,2.2126071185698906,10.0,1.0,1.0,446.84,0.5538611785218925,3.933008454108564,1.7459237819012288,2.120063710887025,0.9546466319936571,0.8922846702916547,0.914171129982482,4.257073043208177,1.0,1.0,35.26945386857154,20.479038460709432,5.714764755578617,74.37384629883142,0.747,33.95410516783222,0.966,0.9568,0.951,0.966,0.1495,0.43243104117753345,5.510852166964303,15.940224350072508
robustness,direct_cancellation,50.0,erasure,3.0,0.0001,all_neighbor,0.9873,0.9849105904325444,0.9893151510066243,0.0022022802870399483,0.0486,0.0486,285977.6,688.4524788409291,446.84,1.0,1.0,446.84,0.33419486819407984,0.8131130425204697,0.20776623890619686,0.2357970824216266,0.7124086829540937,0.5097339773264296,0.5419435468189231,-6.446777165530684,1.0,1.0,53.052571850042625,44.50139427376865,14.278190529316024,94.79212380700648,0.908,51.75821763559901,0.985,0.9873000000000001,0.981,0.993,0.003452368297377137,0.0014340859105659801,0.18551303266424582,0.07706061562790992
robustness,direct_cancellation,60.0,erasure,3.0,0.0001,proposed_lagrangian,0.9655,0.9617402766813848,0.9689022077018145,0.0035809655102148064,0.042793333333333336,0.042793333333333336,8122.88,4.414617748928467,12.692,1.0,1.0,446.84,0.528162074435937,3.5177675062734077,1.4812812094980514,1.7646640371080198,0.932601554768542,0.8389503691766859,0.868218535604768,3.003458726440933,1.0,1.0,35.92901055737475,20.21331539961153,6.992365837629328,74.44423908519475,0.92,34.22332422476662,0.987,0.9655000000000001,0.956,0.976,0.11886178301292152,0.21870523223315314,4.423186179947845,8.138645880743715
