trial,budget,joint_F,nearest_exact_F,nearest_c2f_F,placement_gap,selection_gap,total_gap,joint_feasible_pairs,candidate_pairs_before_caps,joint_mean_predicted_pd,c2f_mean_predicted_pd,c2f_reports,joint_reports,joint_plan,joint_sets,nearest_plan,c2f_sets,M,polished_F,polished_gap,accepted
48,4,1.537806045793309,1.537806045793309,1.5378060457933092,0.0,-2.220446049250313e-16,-2.220446049250313e-16,6876,15876,0.8986444664421307,0.8986431506774641,1,1,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2], [2, 1]]]","[1, 2]","[[[0, 1]], [[1, 2], [2, 1], [0, 2]]]",3,1.537806045793309,0.0,0
49,0,-0.43677493031008296,-0.43677493031008296,-0.43677493031008296,0.0,0.0,0.0,144,15876,0.24521224719655954,0.24521224719655954,0,0,"[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]","[2, 2]","[[[1, 2], [0, 2]], [[1, 2], [0, 2]]]",3,-0.43677493031008296,0.0,0
49,1,-0.3986340422301015,-0.39885502431216835,-0.39885502431216835,0.000220982082066834,0.0,0.000220982082066834,1224,15876,0.3074812232677974,0.3074435078230049,1,1,"[1, 2]","[[[2, 1]], [[0, 2], [1, 2], [2, 1]]]","[2, 2]","[[[1, 2]], [[1, 2], [2, 1], [0, 2]]]",3,-0.3986340422301015,0.0,1
49,2,-0.3986340422301015,-0.39885502431216835,-0.39885502431216835,0.000220982082066834,0.0,0.000220982082066834,3888,15876,0.3074812232677974,0.3074435078230049,1,1,"[1, 2]","[[[2, 1]], [[0, 2], [1, 2], [2, 1]]]","[2, 2]","[[[1, 2]], [[1, 2], [2, 1], [0, 2]]]",3,-0.3986340422301015,0.0,1
49,4,-0.3986340422301015,-0.39885502431216835,-0.39885502431216835,0.000220982082066834,0.0,0.000220982082066834,6876,15876,0.3074812232677974,0.3074435078230049,1,1,"[1, 2]","[[[2, 1]], [[0, 2], [1, 2], [2, 1]]]","[2, 2]","[[[1, 2]], [[1, 2], [2, 1], [0, 2]]]",3,-0.3986340422301015,0.0,1
50,0,-0.09959608001065878,-0.09959608001065878,-0.09959608001065878,0.0,0.0,0.0,144,15876,0.43267202483202394,0.43267202483202394,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0], [2, 0]]]","[2, 0]","[[[1, 2], [0, 2]], [[2, 0], [1, 0]]]",3,-0.09959608001065878,0.0,0
50,1,-0.06769275164628677,-0.07109220539792824,-0.0710922053979283,0.003399453751641468,5.551115123125783e-17,0.0033994537516415235,1224,15876,0.35963342486025873,0.3560704991092306,1,1,"[2, 2]","[[[0, 2], [1, 2], [2, 1]], [[0, 2]]]","[2, 0]","[[[2, 1], [1, 2], [0, 2]], [[2, 0]]]",3,-0.06769275164628677,0.0,1
50,2,-0.06769275164628677,-0.07109220539792824,-0.0710922053979283,0.003399453751641468,5.551115123125783e-17,0.0033994537516415235,3888,15876,0.35963342486025873,0.3560704991092306,1,1,"[2, 2]","[[[0, 2], [1, 2], [2, 1]], [[0, 2]]]","[2, 0]","[[[2, 1], [1, 2], [0, 2]], [[2, 0]]]",3,-0.06769275164628677,0.0,1
50,4,-0.06769275164628677,-0.07109220539792824,-0.0710922053979283,0.003399453751641468,5.551115123125783e-17,0.0033994537516415235,6876,15876,0.35963342486025873,0.3560704991092306,1,1,"[2, 2]","[[[0, 2], [1, 2], [2, 1]], [[0, 2]]]","[2, 0]","[[[2, 1], [1, 2], [0, 2]], [[2, 0]]]",3,-0.06769275164628677,0.0,1
51,0,-0.19528935258063623,-0.19528935258063623,-0.19528935258063623,0.0,0.0,0.0,144,15876,0.5462737429409509,0.5462737429409509,0,0,"[0, 1]","[[[1, 0]], [[0, 1], [2, 1]]]","[0, 1]","[[[1, 0]], [[0, 1], [2, 1]]]",3,-0.19528935258063623,0.0,0
51,1,-0.1482179878434032,-0.1482179878434032,-0.1482179878434032,0.0,0.0,0.0,1224,15876,0.5553396248534954,0.5553396248534954,1,1,"[0, 1]","[[[1, 0]], [[0, 1], [1, 0], [2, 1]]]","[0, 1]","[[[1, 0]], [[0, 1], [1, 0], [2, 1]]]",3,-0.1482179878434032,0.0,0
51,2,-0.1482179878434032,-0.1482179878434032,-0.1482179878434032,0.0,0.0,0.0,3888,15876,0.5553396248534954,0.5553396248534954,1,1,"[0, 1]","[[[1, 0]], [[0, 1], [1, 0], [2, 1]]]","[0, 1]","[[[1, 0]], [[0, 1], [1, 0], [2, 1]]]",3,-0.1482179878434032,0.0,0
51,4,-0.1482179878434032,-0.1482179878434032,-0.1482179878434032,0.0,0.0,0.0,6876,15876,0.5553396248534954,0.5553396248534954,1,1,"[0, 1]","[[[1, 0]], [[0, 1], [1, 0], [2, 1]]]","[0, 1]","[[[1, 0]], [[0, 1], [1, 0], [2, 1]]]",3,-0.1482179878434032,0.0,0
52,0,-0.5164013384582178,-0.5164013384582178,-0.5164013384582178,0.0,0.0,0.0,144,15876,0.19626674618486317,0.19626674618486317,0,0,"[0, 1]","[[[1, 0], [2, 0]], [[0, 1], [2, 1]]]","[0, 1]","[[[2, 0], [1, 0]], [[0, 1], [2, 1]]]",3,-0.5164013384582178,0.0,0
52,1,-0.4579013445658865,-0.4579013445658865,-0.4579013445658865,0.0,0.0,0.0,1224,15876,0.2551219680811832,0.2551219680811832,1,1,"[0, 1]","[[[0, 2], [1, 0], [2, 0]], [[0, 1]]]","[0, 1]","[[[2, 0], [0, 2], [1, 0]], [[0, 1]]]",3,-0.4579013445658865,0.0,0
52,2,-0.4579013445658865,-0.4579013445658865,-0.4579013445658865,0.0,0.0,0.0,3888,15876,0.2551219680811832,0.2551219680811832,1,1,"[0, 1]","[[[0, 2], [1, 0], [2, 0]], [[0, 1]]]","[0, 1]","[[[2, 0], [0, 2], [1, 0]], [[0, 1]]]",3,-0.4579013445658865,0.0,0
52,4,-0.4579013445658865,-0.4579013445658865,-0.4579013445658865,0.0,0.0,0.0,6876,15876,0.2551219680811832,0.2551219680811832,1,1,"[0, 1]","[[[0, 2], [1, 0], [2, 0]], [[0, 1]]]","[0, 1]","[[[2, 0], [0, 2], [1, 0]], [[0, 1]]]",3,-0.4579013445658865,0.0,0
53,0,0.7096127843860737,0.7096127843860737,0.7096127843860737,0.0,0.0,0.0,144,15876,0.7130878848241792,0.7130878848241792,0,0,"[1, 1]","[[[2, 1]], [[0, 1], [2, 1]]]","[1, 1]","[[[2, 1]], [[2, 1], [0, 1]]]",3,0.7096127843860737,0.0,0
53,1,1.0666187654323103,1.0666187654323103,0.9155892112866364,0.0,0.15102955414567387,0.15102955414567387,1224,15876,0.787092035717585,0.7555397646565506,1,1,"[1, 1]","[[[2, 1]], [[0, 1], [1, 2], [2, 1]]]","[1, 1]","[[[2, 1]], [[2, 1], [1, 0], [0, 1]]]",3,1.0666187654323103,0.0,1
53,2,1.080307752239931,1.080307752239931,1.0803077522399314,0.0,-4.440892098500626e-16,-4.440892098500626e-16,3888,15876,0.7911527488136606,0.7911527488136607,2,2,"[1, 0]","[[[2, 1]], [[1, 0], [1, 2], [2, 1]]]","[1, 1]","[[[2, 1]], [[1, 2], [2, 1], [1, 0]]]",3,1.080307752239931,0.0,0
53,4,1.080307752239931,1.080307752239931,1.0803077522399314,0.0,-4.440892098500626e-16,-4.440892098500626e-16,6876,15876,0.7911527488136606,0.7911527488136607,2,2,"[1, 0]","[[[2, 1]], [[1, 0], [1, 2], [2, 1]]]","[1, 1]","[[[2, 1]], [[1, 2], [2, 1], [1, 0]]]",3,1.080307752239931,0.0,0
54,0,0.31819564165194697,0.24922928624757468,0.24922928624757468,0.06896635540437229,0.0,0.06896635540437229,144,5184,0.502053035986955,0.41766305133451564,0,0,"[0, 1]","[[[1, 0], [2, 0]], [[0, 1], [2, 1]]]","[0, 2]","[[[2, 0], [1, 0]], [[1, 2], [0, 2]]]",3,0.31819564165194697,0.0,2
54,1,0.3708165378398615,0.32088033054152465,0.32088033054152465,0.049936207298336865,0.0,0.049936207298336865,864,5184,0.4641057345937379,0.5177145847350487,1,1,"[0, 1]","[[[0, 1], [1, 0], [2, 0]], [[2, 1]]]","[0, 2]","[[[2, 0], [1, 0]], [[2, 1], [1, 2]]]",3,0.32776262659854977,0.04305391124131175,1
54,2,0.3708165378398615,0.3654832045065282,0.32088033054152465,0.005333333333333301,0.044602873965003564,0.049936207298336865,2048,5184,0.4641057345937379,0.5177145847350487,1,1,"[0, 1]","[[[0, 1], [1, 0], [2, 0]], [[2, 1]]]","[0, 2]","[[[2, 0], [1, 0]], [[2, 1], [1, 2]]]",3,0.32776262659854977,0.04305391124131175,1
54,4,0.3708165378398615,0.3654832045065282,0.3654832045065286,0.005333333333333301,-3.885780586188048e-16,0.0053333333333329125,2888,5184,0.4641057345937379,0.46410573459373794,2,1,"[0, 1]","[[[0, 1], [1, 0], [2, 0]], [[2, 1]]]","[0, 2]","[[[2, 0], [1, 0], [0, 1]], [[2, 1]]]",3,0.3708165378398615,0.0,1
55,0,-0.34135962061918457,-0.34135962061918457,-0.34135962061918457,0.0,0.0,0.0,144,15876,0.32441936416533546,0.32441936416533546,0,0,"[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]","[1, 1]","[[[2, 1], [0, 1]], [[2, 1], [0, 1]]]",3,-0.34135962061918457,0.0,0
55,1,-0.3388074214165686,-0.3388074214165686,-0.34135962061918457,0.0,0.002552199202615957,0.002552199202615957,1224,15876,0.3344987038512993,0.32441936416533546,0,1,"[1, 1]","[[[1, 2], [2, 1]], [[0, 1], [2, 1]]]","[1, 1]","[[[2, 1], [0, 1]], [[2, 1], [0, 1]]]",3,-0.3388074214165686,0.0,1
55,2,-0.3388074214165686,-0.3388074214165686,-0.3388074214165686,0.0,0.0,0.0,3888,15876,0.3344987038512993,0.3344987038512993,1,1,"[1, 1]","[[[1, 2], [2, 1]], [[0, 1], [2, 1]]]","[1, 1]","[[[2, 1], [1, 2]], [[2, 1], [0, 1]]]",3,-0.3388074214165686,0.0,0
55,4,-0.3388074214165686,-0.3388074214165686,-0.3388074214165686,0.0,0.0,0.0,6876,15876,0.3344987038512993,0.3344987038512993,1,1,"[1, 1]","[[[1, 2], [2, 1]], [[0, 1], [2, 1]]]","[1, 1]","[[[2, 1], [1, 2]], [[2, 1], [0, 1]]]",3,-0.3388074214165686,0.0,0
56,0,0.8050368324337684,0.8050368324337684,0.8050368324337684,0.0,0.0,0.0,144,5184,0.7298001337420253,0.7298001337420253,0,0,"[0, 1]","[[[2, 0]], [[0, 1], [2, 1]]]","[0, 1]","[[[2, 0]], [[2, 1], [0, 1]]]",3,0.8050368324337684,0.0,0
56,1,1.159714774264622,1.159714774264622,1.159714774264622,0.0,0.0,0.0,864,5184,0.804941325819902,0.804941325819902,1,1,"[0, 1]","[[[2, 0]], [[0, 1], [1, 2], [2, 1]]]","[0, 1]","[[[2, 0]], [[2, 1], [1, 2], [0, 1]]]",3,1.159714774264622,0.0,0
56,2,1.159714774264622,1.159714774264622,1.159714774264622,0.0,0.0,0.0,2048,5184,0.804941325819902,0.804941325819902,1,1,"[0, 1]","[[[2, 0]], [[0, 1], [1, 2], [2, 1]]]","[0, 1]","[[[2, 0]], [[2, 1], [1, 2], [0, 1]]]",3,1.159714774264622,0.0,0
56,4,1.159714774264622,1.159714774264622,1.159714774264622,0.0,0.0,0.0,2888,5184,0.804941325819902,0.804941325819902,1,1,"[0, 1]","[[[2, 0]], [[0, 1], [1, 2], [2, 1]]]","[0, 1]","[[[2, 0]], [[2, 1], [1, 2], [0, 1]]]",3,1.159714774264622,0.0,0
57,0,-0.2479712560611374,-0.2523696739378757,-0.2523696739378757,0.004398417876738281,0.0,0.004398417876738281,144,15876,0.5106472121264061,0.509893978754576,0,0,"[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]","[1, 0]","[[[0, 1], [2, 1]], [[1, 0], [2, 0]]]",3,-0.2523696739378757,0.004398417876738281,0
57,1,-0.2209626552694393,-0.2209626552694393,-0.2209626552694393,0.0,0.0,0.0,1224,15876,0.48610515760929424,0.48610515760929424,1,1,"[1, 0]","[[[0, 1]], [[0, 1], [1, 0], [2, 0]]]","[1, 0]","[[[0, 1]], [[0, 1], [1, 0], [2, 0]]]",3,-0.2209626552694393,0.0,0
57,2,-0.2209626552694393,-0.2209626552694393,-0.226329412630091,0.0,0.005366757360651675,0.005366757360651675,3888,15876,0.48610515760929424,0.48609940675048047,2,1,"[1, 0]","[[[0, 1]], [[0, 1], [1, 0], [2, 0]]]","[1, 0]","[[[0, 1]], [[0, 1], [1, 0], [2, 1]]]",3,-0.2209626552694393,0.0,1
57,4,-0.2209626552694393,-0.2209626552694393,-0.226329412630091,0.0,0.005366757360651675,0.005366757360651675,6876,15876,0.48610515760929424,0.48609940675048047,2,1,"[1, 0]","[[[0, 1]], [[0, 1], [1, 0], [2, 0]]]","[1, 0]","[[[0, 1]], [[0, 1], [1, 0], [2, 1]]]",3,-0.2209626552694393,0.0,1
58,0,0.6444629379237317,0.6444629379237317,0.6444629379237317,0.0,0.0,0.0,144,15876,0.6759582140695007,0.6992669418674277,0,0,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2]]]","[2, 2]","[[[1, 2]], [[1, 2], [0, 2]]]",3,0.6444629379237317,0.0,0
58,1,0.9535849598749017,0.9535849598749017,0.9535849598749022,0.0,-5.551115123125783e-16,-5.551115123125783e-16,1224,15876,0.7389947367811915,0.7623034645791185,1,1,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2], [2, 1]]]","[2, 2]","[[[1, 2]], [[1, 2], [2, 1], [0, 2]]]",3,0.9535849598749017,0.0,0
58,2,0.9535849598749017,0.9535849598749017,0.9535849598749022,0.0,-5.551115123125783e-16,-5.551115123125783e-16,3888,15876,0.7389947367811915,0.7623034645791185,1,1,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2], [2, 1]]]","[2, 2]","[[[1, 2]], [[1, 2], [2, 1], [0, 2]]]",3,0.9535849598749017,0.0,0
58,4,0.9535849598749017,0.9535849598749017,0.9535849598749022,0.0,-5.551115123125783e-16,-5.551115123125783e-16,6876,15876,0.7389947367811915,0.7623034645791185,1,1,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2], [2, 1]]]","[2, 2]","[[[1, 2]], [[1, 2], [2, 1], [0, 2]]]",3,0.9535849598749017,0.0,0
59,0,1.0847545354742862,1.0847545354742862,1.0847545354742862,0.0,0.0,0.0,144,1156,0.7854172437904337,0.7854172437904337,0,0,"[1, 1]","[[[0, 1], [2, 1]], [[2, 1]]]","[1, 1]","[[[2, 1], [0, 1]], [[2, 1]]]",3,1.0847545354742862,0.0,0
59,1,1.3736388404060638,1.3736388404060638,1.3736388404060638,0.0,0.0,0.0,504,1156,0.8516540231717084,0.8516540231717084,1,1,"[1, 1]","[[[0, 1], [1, 2], [2, 1]], [[2, 1]]]","[1, 1]","[[[2, 1], [1, 2], [0, 1]], [[2, 1]]]",3,1.3736388404060638,0.0,0
59,2,1.3736388404060638,1.3736388404060638,1.3736388404060638,0.0,0.0,0.0,800,1156,0.8516540231717084,0.8516540231717084,1,1,"[1, 1]","[[[0, 1], [1, 2], [2, 1]], [[2, 1]]]","[1, 1]","[[[2, 1], [1, 2], [0, 1]], [[2, 1]]]",3,1.3736388404060638,0.0,0
59,4,1.3736388404060638,1.3736388404060638,1.3736388404060638,0.0,0.0,0.0,884,1156,0.8516540231717084,0.8516540231717084,1,1,"[1, 1]","[[[0, 1], [1, 2], [2, 1]], [[2, 1]]]","[1, 1]","[[[2, 1], [1, 2], [0, 1]], [[2, 1]]]",3,1.3736388404060638,0.0,0
60,0,1.1320410842696553,1.1320410842696553,1.1320410842696553,0.0,0.0,0.0,144,9801,0.7702470805692446,0.7702470805692446,0,0,"[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]","[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]",3,1.1320410842696553,0.0,0
60,1,1.391238331949844,1.3907012083532833,1.3128448442938312,0.0005371235965607735,0.07785636405945207,0.07839348765601284,1044,9801,0.7974989650855564,0.7758113461566554,1,1,"[2, 0]","[[[0, 2], [1, 2], [2, 0]], [[2, 0]]]","[2, 2]","[[[0, 2], [1, 2], [2, 1]], [[0, 2]]]",3,1.391238331949844,0.0,2
60,2,1.391238331949844,1.3907012083532833,1.3907012083532833,0.0005371235965607735,0.0,0.0005371235965607735,2924,9801,0.7974989650855564,0.7970358708037868,1,1,"[2, 0]","[[[0, 2], [1, 2], [2, 0]], [[2, 0]]]","[2, 2]","[[[0, 2], [2, 0], [1, 2]], [[0, 2]]]",3,1.391238331949844,0.0,1
60,4,1.391238331949844,1.3907012083532833,1.3907012083532833,0.0005371235965607735,0.0,0.0005371235965607735,4697,9801,0.7974989650855564,0.7970358708037868,1,1,"[2, 0]","[[[0, 2], [1, 2], [2, 0]], [[2, 0]]]","[2, 2]","[[[0, 2], [2, 0], [1, 2]], [[0, 2]]]",3,1.391238331949844,0.0,1
61,0,-0.3436829446239199,-0.3436829446239199,-0.3436829446239199,0.0,0.0,0.0,144,15876,0.2755996598244289,0.2755996598244289,0,0,"[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]","[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]",3,-0.3436829446239199,0.0,0
61,1,-0.32420987118717337,-0.32420987118717337,-0.32420987118717337,0.0,0.0,0.0,1224,15876,0.29923213400876963,0.29923213400876963,1,1,"[0, 1]","[[[0, 1], [1, 0]], [[0, 1], [2, 1]]]","[1, 1]","[[[0, 1], [1, 0]], [[0, 1], [2, 1]]]",3,-0.32420987118717337,0.0,0
61,2,-0.32420987118717337,-0.32420987118717337,-0.32420987118717337,0.0,0.0,0.0,3888,15876,0.29923213400876963,0.29923213400876963,1,1,"[0, 1]","[[[0, 1], [1, 0]], [[0, 1], [2, 1]]]","[1, 1]","[[[0, 1], [1, 0]], [[0, 1], [2, 1]]]",3,-0.32420987118717337,0.0,0
61,4,-0.32420987118717337,-0.32420987118717337,-0.32420987118717337,0.0,0.0,0.0,6876,15876,0.29923213400876963,0.29923213400876963,1,1,"[0, 1]","[[[0, 1], [1, 0]], [[0, 1], [2, 1]]]","[1, 1]","[[[0, 1], [1, 0]], [[0, 1], [2, 1]]]",3,-0.32420987118717337,0.0,0
62,0,0.46989671184110315,0.4691220042472002,0.4691220042472002,0.000774707593902968,0.0,0.000774707593902968,144,1156,0.518960044522706,0.5178406141441896,0,0,"[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]","[2, 1]","[[[1, 2], [0, 2]], [[0, 1], [2, 1]]]",3,0.4691220042472002,0.000774707593902968,0
62,1,0.46989671184110315,0.4691220042472002,0.4691220042472002,0.000774707593902968,0.0,0.000774707593902968,504,1156,0.518960044522706,0.5178406141441896,0,0,"[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]","[2, 1]","[[[1, 2], [0, 2]], [[0, 1], [2, 1]]]",3,0.4691220042472002,0.000774707593902968,0
62,2,0.46989671184110315,0.4691220042472002,0.4691220042472002,0.000774707593902968,0.0,0.000774707593902968,800,1156,0.518960044522706,0.5178406141441896,0,0,"[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]","[2, 1]","[[[1, 2], [0, 2]], [[0, 1], [2, 1]]]",3,0.4691220042472002,0.000774707593902968,0
62,4,0.46989671184110315,0.4691220042472002,0.4691220042472002,0.000774707593902968,0.0,0.000774707593902968,884,1156,0.518960044522706,0.5178406141441896,0,0,"[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]","[2, 1]","[[[1, 2], [0, 2]], [[0, 1], [2, 1]]]",3,0.4691220042472002,0.000774707593902968,0
63,0,-0.6925392323599708,-0.6925392323599708,-0.6925392323599708,0.0,0.0,0.0,144,15876,0.10955198928222491,0.10955198928222491,0,0,"[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]","[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]",3,-0.6925392323599708,0.0,0
63,1,-0.6691965601663569,-0.6691965601663569,-0.6691965601663569,0.0,0.0,0.0,1224,15876,0.1253226749112783,0.1253226749112783,1,1,"[2, 2]","[[[0, 2], [1, 2], [2, 0]], [[0, 2]]]","[2, 2]","[[[0, 2], [2, 0], [1, 2]], [[0, 2]]]",3,-0.6691965601663569,0.0,0
63,2,-0.6691965601663569,-0.6691965601663569,-0.6691965601663569,0.0,0.0,0.0,3888,15876,0.1253226749112783,0.1253226749112783,1,1,"[2, 2]","[[[0, 2], [1, 2], [2, 0]], [[0, 2]]]","[2, 2]","[[[0, 2], [2, 0], [1, 2]], [[0, 2]]]",3,-0.6691965601663569,0.0,0
63,4,-0.6691965601663569,-0.6691965601663569,-0.6691965601663569,0.0,0.0,0.0,6876,15876,0.1253226749112783,0.1253226749112783,1,1,"[2, 2]","[[[0, 2], [1, 2], [2, 0]], [[0, 2]]]","[2, 2]","[[[0, 2], [2, 0], [1, 2]], [[0, 2]]]",3,-0.6691965601663569,0.0,0
64,0,-0.2580075165230892,-0.2583030328121738,-0.2583030328121738,0.0002955162890846408,0.0,0.0002955162890846408,144,5184,0.5234305930068214,0.5233800359446718,0,0,"[0, 0]","[[[2, 0]], [[1, 0], [2, 0]]]","[0, 2]","[[[2, 0]], [[0, 2], [1, 2]]]",3,-0.2583030328121738,0.0002955162890846408,0
64,1,-0.22822810014960523,-0.22822810014960523,-0.22822810014960523,0.0,0.0,0.0,864,5184,0.5294509025086959,0.5294509025086959,1,1,"[0, 2]","[[[2, 0]], [[0, 2], [1, 2], [2, 0]]]","[0, 2]","[[[2, 0]], [[0, 2], [2, 0], [1, 2]]]",3,-0.22822810014960523,0.0,0
64,2,-0.22822810014960523,-0.22822810014960523,-0.22822810014960523,0.0,0.0,0.0,2048,5184,0.5294509025086959,0.5294509025086959,1,1,"[0, 2]","[[[2, 0]], [[0, 2], [1, 2], [2, 0]]]","[0, 2]","[[[2, 0]], [[0, 2], [2, 0], [1, 2]]]",3,-0.22822810014960523,0.0,0
64,4,-0.22822810014960523,-0.22822810014960523,-0.22822810014960523,0.0,0.0,0.0,2888,5184,0.5294509025086959,0.5294509025086959,1,1,"[0, 2]","[[[2, 0]], [[0, 2], [1, 2], [2, 0]]]","[0, 2]","[[[2, 0]], [[0, 2], [2, 0], [1, 2]]]",3,-0.22822810014960523,0.0,0
65,0,-0.31571679926114,-0.3157818915736783,-0.3157818915736783,6.509231253831738e-05,0.0,6.509231253831738e-05,144,144,0.22234624222829272,0.22233328710247835,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0], [2, 0]]]","[1, 0]","[[[2, 1], [0, 1]], [[1, 0], [2, 0]]]",3,-0.3157818915736783,6.509231253831738e-05,0
65,1,-0.31571679926114,-0.3157818915736783,-0.3157818915736783,6.509231253831738e-05,0.0,6.509231253831738e-05,144,144,0.22234624222829272,0.22233328710247835,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0], [2, 0]]]","[1, 0]","[[[2, 1], [0, 1]], [[1, 0], [2, 0]]]",3,-0.3157818915736783,6.509231253831738e-05,0
65,2,-0.31571679926114,-0.3157818915736783,-0.3157818915736783,6.509231253831738e-05,0.0,6.509231253831738e-05,144,144,0.22234624222829272,0.22233328710247835,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0], [2, 0]]]","[1, 0]","[[[2, 1], [0, 1]], [[1, 0], [2, 0]]]",3,-0.3157818915736783,6.509231253831738e-05,0
65,4,-0.31571679926114,-0.3157818915736783,-0.3157818915736783,6.509231253831738e-05,0.0,6.509231253831738e-05,144,144,0.22234624222829272,0.22233328710247835,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0], [2, 0]]]","[1, 0]","[[[2, 1], [0, 1]], [[1, 0], [2, 0]]]",3,-0.3157818915736783,6.509231253831738e-05,0
66,0,0.12540822646344518,0.12540822646344518,0.12540822646344518,0.0,0.0,0.0,144,1156,0.5537838412552216,0.5537838412552216,0,0,"[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]","[1, 1]","[[[0, 1], [2, 1]], [[2, 1], [0, 1]]]",3,0.12540822646344518,0.0,0
66,1,0.15898203428239308,0.12540822646344518,0.12540822646344518,0.03357380781894789,0.0,0.03357380781894789,504,1156,0.5408679969627824,0.5537838412552216,0,1,"[2, 1]","[[[0, 2], [1, 0], [1, 2]], [[2, 1]]]","[1, 1]","[[[0, 1], [2, 1]], [[2, 1], [0, 1]]]",3,0.12540822646344518,0.03357380781894789,0
66,2,0.15898203428239308,0.12540822646344518,0.12540822646344518,0.03357380781894789,0.0,0.03357380781894789,800,1156,0.5408679969627824,0.5537838412552216,0,1,"[2, 1]","[[[0, 2], [1, 0], [1, 2]], [[2, 1]]]","[1, 1]","[[[0, 1], [2, 1]], [[2, 1], [0, 1]]]",3,0.12540822646344518,0.03357380781894789,0
66,4,0.15898203428239308,0.12540822646344518,0.12540822646344518,0.03357380781894789,0.0,0.03357380781894789,884,1156,0.5408679969627824,0.5537838412552216,0,1,"[2, 1]","[[[0, 2], [1, 0], [1, 2]], [[2, 1]]]","[1, 1]","[[[0, 1], [2, 1]], [[2, 1], [0, 1]]]",3,0.12540822646344518,0.03357380781894789,0
67,0,0.6496157398739086,0.6496157398739086,0.6496157398739086,0.0,0.0,0.0,144,1156,0.5194208748971955,0.5194208748971955,0,0,"[1, 2]","[[[0, 1], [2, 1]], [[0, 2], [1, 2]]]","[1, 2]","[[[2, 1], [0, 1]], [[0, 2], [1, 2]]]",3,0.6496157398739086,0.0,0
67,1,0.6648054716227129,0.6648054716227129,0.6496157398739086,0.0,0.015189731748804225,0.015189731748804225,504,1156,0.534253001836871,0.5194208748971955,0,1,"[1, 2]","[[[1, 2], [2, 1]], [[0, 2], [1, 2]]]","[1, 2]","[[[2, 1], [0, 1]], [[0, 2], [1, 2]]]",3,0.6648054716227129,0.0,1
67,2,0.6648054716227129,0.6648054716227129,0.6648054716227129,0.0,0.0,0.0,800,1156,0.534253001836871,0.534253001836871,1,1,"[1, 2]","[[[1, 2], [2, 1]], [[0, 2], [1, 2]]]","[1, 2]","[[[2, 1], [1, 2]], [[0, 2], [1, 2]]]",3,0.6648054716227129,0.0,0
67,4,0.6648054716227129,0.6648054716227129,0.6648054716227129,0.0,0.0,0.0,884,1156,0.534253001836871,0.534253001836871,1,1,"[1, 2]","[[[1, 2], [2, 1]], [[0, 2], [1, 2]]]","[1, 2]","[[[2, 1], [1, 2]], [[0, 2], [1, 2]]]",3,0.6648054716227129,0.0,0
68,0,0.23454446286351288,0.19121939772236884,0.19121939772236884,0.04332506514114404,0.0,0.04332506514114404,144,1156,0.43102169790917805,0.4228105480168939,0,0,"[0, 0]","[[[1, 0], [2, 0]], [[1, 0], [2, 0]]]","[2, 0]","[[[0, 2], [1, 2]], [[2, 0], [1, 0]]]",3,0.19121939772236884,0.04332506514114404,0
68,1,0.24352615291828286,0.24352615291828286,0.2435261529182832,0.0,-3.3306690738754696e-16,-3.3306690738754696e-16,504,1156,0.4004647020863518,0.4004647020863519,1,1,"[2, 0]","[[[0, 2], [1, 2], [2, 1]], [[2, 0]]]","[2, 0]","[[[0, 2], [2, 1], [1, 2]], [[2, 0]]]",3,0.24352615291828286,0.0,0
68,2,0.24352615291828286,0.24352615291828286,0.2435261529182832,0.0,-3.3306690738754696e-16,-3.3306690738754696e-16,800,1156,0.4004647020863518,0.4004647020863519,1,1,"[2, 0]","[[[0, 2], [1, 2], [2, 1]], [[2, 0]]]","[2, 0]","[[[0, 2], [2, 1], [1, 2]], [[2, 0]]]",3,0.24352615291828286,0.0,0
