scene,receiver,target,plain_predicted_risk,plain_truth_survival,plain_ls_ncp,plain_ls_stat_h0,plain_ls_stat_h1,plain_ls_truth_survival,plain_ls_kappa_db,targeted_tpuic_full_ncp,targeted_tpuic_full_stat_h0,targeted_tpuic_full_stat_h1,targeted_tpuic_full_truth_survival,targeted_tpuic_full_kappa_db,tp_uic_full_ncp,tp_uic_full_stat_h0,tp_uic_full_stat_h1,tp_uic_full_truth_survival,tp_uic_full_kappa_db,delta_ncp_targeted_plain
1,4,0,0.7711762551192146,0.9565789698313508,0.37341892586625874,8.95297027430259,6.309663195294344,0.9565789698313508,28.653822938134923,0.37592136186507263,8.954570585868028,6.305660543492766,0.9987029238043365,28.63790611656305,0.3734195402901797,8.953221803042913,6.310385665595835,0.956580346067544,28.653834055176528,0.00250243599881389
1,4,1,0.8238710786724438,0.8663504391091345,0.8522019056290452,10.650064946075947,12.626529009356453,0.8663504391091345,28.653822938134923,0.8534354674331297,10.658014436309259,12.659267096955531,0.8931843609673789,28.652700766450675,0.8522059509283026,10.6490329404199,12.626968881732347,0.8663505464338022,28.653834055176528,0.0012335618040845153
1,4,2,0.999394490564993,0.9993234006379541,0.1869826174133512,4.942841501900991,6.875578724718039,0.9993234006379541,28.653822938134923,0.18698729890644708,4.942706679644682,6.875659722284757,0.9993378216538256,28.653834055176528,0.18698729890644708,4.942706679644682,6.875659722284757,0.9993378216538256,28.653834055176528,4.681493095876066e-06
1,5,0,0.7407638413316696,0.9041948840778314,0.9028355876608588,6.067776095067555,14.716685400308062,0.9041948840778314,24.736703940960215,0.9071238439460327,6.078431386637783,14.783549674119708,0.9143498585026892,24.734076223767453,0.902847552781578,6.068979240739843,14.717909198162513,0.9042067436653394,24.736685284171813,0.00428825628517393
1,5,1,0.9057361609977309,0.9854929398472079,0.8285694611595995,16.101810026239825,17.538372294742146,0.9854929398472079,24.736703940960215,0.8321315204255867,16.183400578221075,17.87381158888426,1.0056740226971352,24.707163899747854,0.8285676361978888,16.09918497012223,17.537081855052712,0.9854933431867171,24.736685284171813,0.003562059265987183
1,5,2,0.9952492459425808,0.9975881278906177,0.1891398655698827,9.868553993161253,9.727015675626687,0.9975881278906177,24.736703940960215,0.18917923400682285,9.868876317273823,9.727327664325443,0.9980955521061186,24.736685284171813,0.18917923400682285,9.868876317273823,9.727327664325443,0.9980955521061186,24.736685284171813,3.9368436940162566e-05
2,0,0,0.9988317065602347,0.9998526468325467,0.16129932219199883,2.946939784086667,5.6450765825148554,0.9998526468325467,27.173177268825558,0.16130463469812262,2.947089441879584,5.644614206493089,0.9998734412650561,27.173175156898765,0.16130463469812262,2.947089441879584,5.644614206493089,0.9998734412650561,27.173175156898765,5.312506123789085e-06
2,0,1,0.9976245867138175,0.9991770907293844,4.370698744616326,6.79195410568662,9.58606509618273,0.9991770907293844,27.173177268825558,4.371988427441888,6.793139543201967,9.588577791289307,0.9996120753731116,27.173164429160312,4.370698835774284,6.7919704880290555,9.586118192480672,0.9991771838695651,27.173175156898765,0.0012896828255621884
2,0,2,0.9952034944723855,0.9954949424532775,0.22873632125135152,7.625725147146223,1.3678464296119937,0.9954949424532775,27.173177268825558,0.22876653854562987,7.628030893046121,1.3676908989325132,0.9957370952677226,27.173177914412918,0.22873632413763104,7.625728198358863,1.367845374573153,0.9954949437854503,27.173175156898765,3.0217294278350737e-05
2,1,0,0.9991125766781729,0.9997838610043188,0.1983522966172559,3.4428880832248048,4.132357995442858,0.9997838610043188,23.717838886686025,0.19836110015895236,3.443122180918089,4.132418115447924,0.999866771898836,23.71783901252803,0.19836110015895236,3.443122180918089,4.132418115447924,0.999866771898836,23.71783901252803,8.803541696467132e-06
