condition,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,selector_seconds,objective_gain,extra_pd_evaluations,accepted_moves
rcs0.2_k2,78,v1,0.7,0.05,2,33,10,1.0,1280.0,2.1333333333333333,2.36581590003334,0.0,0,0
rcs0.2_k2,78,joint,0.8,0.04,2,34,10,1.0,1280.0,2.1333333333333333,2.5619629999855533,0.48738826681114644,705,5
rcs0.2_k2,78,balanced,1.0,0.056666666666666664,2,60,10,1.0,1280.0,2.1333333333333333,0.7024252000264823,0.0,0,0
rcs0.2_k2,78,robust,0.9,0.05333333333333334,2,60,10,1.0,1280.0,2.1333333333333333,5.105360700050369,0.0,0,0
rcs0.2_k2,79,v1,0.6,0.04666666666666667,2,17,10,1.0,1280.0,2.1333333333333333,1.4710092999739572,0.0,0,0
rcs0.2_k2,79,joint,0.6,0.043333333333333335,1,17,10,1.0,640.0,1.0666666666666667,1.6183338998816907,0.005333333333333412,577,1
rcs0.2_k2,79,balanced,0.9,0.09,2,60,10,1.0,1280.0,2.1333333333333333,0.7080145999789238,0.0,0,0
rcs0.2_k2,79,robust,0.9,0.08666666666666667,2,60,10,1.0,1280.0,2.1333333333333333,4.9745815000496805,0.0,0,0
rcs0.2_k2,80,v1,0.6,0.07,2,30,10,0.9333333333333333,1280.0,2.1333333333333333,1.8400961000006646,0.0,0,0
rcs0.2_k2,80,joint,0.6,0.06,2,26,10,0.8846153846153846,1280.0,2.1333333333333333,1.976590400096029,0.22633218121526422,387,3
rcs0.2_k2,80,balanced,0.7,0.056666666666666664,2,60,10,0.95,1280.0,2.1333333333333333,0.5565275000408292,0.0,0,0
rcs0.2_k2,80,robust,0.7,0.05333333333333334,2,60,10,0.9333333333333333,1280.0,2.1333333333333333,4.328248100006022,0.0,0,0
rcs0.2_k2,81,v1,0.5,0.02666666666666667,2,38,10,1.0,1280.0,2.1333333333333333,2.1363913000095636,0.0,0,0
rcs0.2_k2,81,joint,0.7,0.04,2,30,10,1.0,1280.0,2.1333333333333333,2.2782881999155506,0.5174858600967237,410,4
rcs0.2_k2,81,balanced,0.5,0.03,2,60,10,1.0,1280.0,2.1333333333333333,0.46337300003506243,0.0,0,0
rcs0.2_k2,81,robust,0.5,0.03333333333333333,2,60,10,1.0,1280.0,2.1333333333333333,3.9191943999612704,0.0,0,0
rcs0.2_k2,82,v1,0.8,0.05,2,41,10,0.9512195121951219,1280.0,2.1333333333333333,2.976678300066851,0.0,0,0
rcs0.2_k2,82,joint,0.8,0.04,2,37,10,0.9459459459459459,1280.0,2.1333333333333333,3.1092967999866232,0.15278436026236908,381,2
rcs0.2_k2,82,balanced,1.0,0.07,2,60,10,0.9833333333333333,1280.0,2.1333333333333333,0.5427167000016198,0.0,0,0
rcs0.2_k2,82,robust,1.0,0.07666666666666666,2,60,10,0.9833333333333333,1280.0,2.1333333333333333,4.291319200070575,0.0,0,0
rcs0.2_k2,83,v1,0.5,0.03,2,47,10,0.9148936170212766,1280.0,2.1333333333333333,3.080790599924512,0.0,0,0
rcs0.2_k2,83,joint,0.6,0.023333333333333334,2,43,10,0.9069767441860465,1280.0,2.1333333333333333,3.248857899918221,0.40118600262530624,476,3
rcs0.2_k2,83,balanced,0.6,0.05,2,60,10,0.9333333333333333,1280.0,2.1333333333333333,0.45397379994392395,0.0,0,0
rcs0.2_k2,83,robust,0.7,0.043333333333333335,2,60,10,0.9333333333333333,1280.0,2.1333333333333333,4.14029680006206,0.0,0,0
rcs0.2_k2,84,v1,0.7,0.04,2,29,10,1.0,1280.0,2.1333333333333333,2.2376297999871895,0.0,0,0
rcs0.2_k2,84,joint,0.7,0.03666666666666667,1,24,10,1.0,640.0,1.0666666666666667,2.4251930998871103,1.2457030924418953,699,6
rcs0.2_k2,84,balanced,0.8,0.04666666666666667,2,60,10,0.9833333333333333,1280.0,2.1333333333333333,0.6407245999434963,0.0,0,0
rcs0.2_k2,84,robust,0.8,0.043333333333333335,2,60,10,0.9833333333333333,1280.0,2.1333333333333333,4.919074300094508,0.0,0,0
rcs0.2_k2,85,v1,0.8,0.05333333333333334,2,40,10,1.0,1280.0,2.1333333333333333,2.694437500089407,0.0,0,0
rcs0.2_k2,85,joint,0.8,0.04666666666666667,2,36,10,1.0,1280.0,2.1333333333333333,2.8371876002056524,0.4538608107416525,377,2
rcs0.2_k2,85,balanced,0.8,0.05333333333333334,2,60,10,1.0,1280.0,2.1333333333333333,0.6693879999220371,0.0,0,0
rcs0.2_k2,85,robust,0.8,0.06333333333333334,2,60,10,1.0,1280.0,2.1333333333333333,4.76359320001211,0.0,0,0
rcs0.2_k2,86,v1,0.9,0.04666666666666667,2,45,10,1.0,1280.0,2.1333333333333333,2.9058843000093475,0.0,0,0
rcs0.2_k2,86,joint,1.0,0.04,2,33,10,1.0,1280.0,2.1333333333333333,3.1030745999887586,0.37139443039835085,602,8
rcs0.2_k2,86,balanced,0.8,0.056666666666666664,2,60,10,1.0,1280.0,2.1333333333333333,0.5194661000277847,0.0,0,0
rcs0.2_k2,86,robust,0.9,0.05333333333333334,2,60,10,1.0,1280.0,2.1333333333333333,4.3642853000201285,0.0,0,0
